GENE	CHROM	START	STOP	ENHANCER_ID
IRF1	chr5	131788825	131817237	11_MACS_peak_26273_lociStitched
IRF1	chr5	131820848	131837058	5_MACS_peak_26284_lociStitched
IRF2	chr4	185390767	185397838	2_MACS_peak_25108_lociStitched
IRF2	chr4	185365818	185383642	8_MACS_peak_25100_lociStitched
IRF2	chr4	185326383	185343647	8_MACS_peak_25090_lociStitched
IRF2	chr4	185451665	185460370	3_MACS_peak_25114_lociStitched
IRF4	chr6	287224	347291	13_MACS_peak_26864_lociStitched
IRF4	chr6	388992	404766	5_MACS_peak_26884_lociStitched
JUN	chr1	59247277	59251677	1_MACS_peak_1158_lociStitched
JUNB	chr19	12885396	12905366	6_MACS_peak_15297_lociStitched
JUND	chr19	18390086	18395935	2_MACS_peak_15539_lociStitched
KLF13	chr15	31626906	31661186	15_MACS_peak_10320_lociStitched
KLF13	chr15	31515297	31531556	7_MACS_peak_10307_lociStitched
KLF13	chr15	31554032	31560883	1_MACS_peak_10315_lociStitched
KLF13	chr15	31615642	31621498	2_MACS_peak_10318_lociStitched
KLF13	chr15	31726351	31737701	4_MACS_peak_10338_lociStitched
KLF15	chr3	126074221	126077645	1_MACS_peak_22795_lociStitched
KLF2	chr19	16471681	16484567	3_MACS_peak_15442_lociStitched
KLF2	chr19	16434482	16442501	2_MACS_peak_15435_lociStitched
KLF3	chr4	38664287	38678073	6_MACS_peak_23989_lociStitched
KLF6	chr10	3823387	3829089	2_MACS_peak_3665_lociStitched
KLF6	chr10	3908901	3918631	3_MACS_peak_3671_lociStitched
KLF7	chr2	208028383	208032298	2_MACS_peak_18876_lociStitched
KLF9	chr9	73025814	73037050	2_MACS_peak_32883_lociStitched
MEF2A	chr15	100104476	100108963	1_MACS_peak_11355_lociStitched
MEF2C	chr5	88170592	88186289	6_MACS_peak_25786_lociStitched
MEF2C	chr5	88114616	88132833	8_MACS_peak_25777_lociStitched
MEF2C	chr5	88596111	88600083	1_MACS_peak_25798_lociStitched
MEF2D	chr1	156455709	156479302	7_MACS_peak_2333_lociStitched
MXI1	chr10	111967162	111974265	2_MACS_peak_4830_lociStitched
MYBL2	chr20	42308185	42313431	2_MACS_peak_19717_lociStitched
MYC	chr8	128746603	128754766	2_MACS_peak_32006_lociStitched
MZF1	chr19	59065321	59071429	3_MACS_peak_16388_lociStitched
NFATC1	chr18	77152919	77166384	5_MACS_peak_14747_lociStitched
NFATC1	chr18	77219446	77228990	4_MACS_peak_14752_lociStitched
NFE2L1	chr17	46131001	46135372	2_MACS_peak_13394_lociStitched
NFE2L2	chr2	178127268	178131654	2_MACS_peak_18520_lociStitched
NFE2L3	chr7	26238213	26242484	2_MACS_peak_29327_lociStitched
NOBOX	chr7	144044989	144053860	4_MACS_peak_30602_lociStitched
NR1D1	chr17	38247775	38270176	10_MACS_peak_13156_lociStitched
NR3C1	chr5	142781829	142785683	1_MACS_peak_26469_lociStitched
NR4A2	chr2	157185499	157200249	5_MACS_peak_18243_lociStitched
PAX5	chr9	37033455	37038429	1_MACS_peak_32684_lociStitched
PBX2	chr6	32152661	32165007	5_MACS_peak_27494_lociStitched
POU5F1	chr6	31164699	31172968	2_MACS_peak_27427_lociStitched
POU5F1B	chr8	128219044	128228638	4_MACS_peak_31998_lociStitched
PRDM1	chr6	106531213	106565912	4_MACS_peak_28263_lociStitched
PRDM1	chr6	106609699	106618105	3_MACS_peak_28273_lociStitched
PRDM1	chr6	106585622	106596661	4_MACS_peak_28269_lociStitched
PRDM10	chr11	129871344	129874411	1_MACS_peak_6564_lociStitched
RARA	chr17	38463627	38487239	11_MACS_peak_13171_lociStitched
RERE	chr1	8478942	8491374	6_MACS_peak_147_lociStitched
RFX1	chr19	14111369	14118473	3_MACS_peak_15349_lociStitched
RFX3	chr9	3524625	3529007	1_MACS_peak_32384_lociStitched
RUNX1	chr21	36254901	36263517	4_MACS_peak_20249_lociStitched
RUNX1	chr21	36593839	36608037	6_MACS_peak_20267_lociStitched
RUNX1	chr21	36398034	36403974	1_MACS_peak_20260_lociStitched
RXRB	chr6	33166817	33176854	3_MACS_peak_27512_lociStitched
SMAD7	chr18	46443658	46462401	6_MACS_peak_14513_lociStitched
SP3	chr2	174827192	174831536	2_MACS_peak_18476_lociStitched
TBX6	chr16	30102474	30108331	2_MACS_peak_11990_lociStitched
TCF3	chr19	1646810	1653688	1_MACS_peak_14859_lociStitched
THRA	chr17	38247775	38270176	10_MACS_peak_13156_lociStitched
USF2	chr19	35730832	35740937	3_MACS_peak_15682_lociStitched
XBP1	chr22	29192852	29199328	4_MACS_peak_20776_lociStitched
ZBTB1	chr14	64967143	64975274	4_MACS_peak_9563_lociStitched
ZBTB20	chr3	114856317	114867604	4_MACS_peak_22671_lociStitched
ZBTB32	chr19	36230377	36239993	4_MACS_peak_15694_lociStitched
ZBTB38	chr3	141079360	141112545	9_MACS_peak_22949_lociStitched
ZBTB38	chr3	141117770	141141380	7_MACS_peak_22958_lociStitched
ZBTB42	chr14	105260531	105268273	3_MACS_peak_10135_lociStitched
ZBTB7A	chr19	4058084	4068424	4_MACS_peak_15004_lociStitched
ZBTB7B	chr1	154940949	154949366	2_MACS_peak_2235_lociStitched
ZFP62	chr5	180226463	180239038	6_MACS_peak_26829_lociStitched
ZFP91	chr11	58340320	58347785	2_MACS_peak_5553_lociStitched
ZNF114	chr19	48824112	48837698	5_MACS_peak_16112_lociStitched
ZNF217	chr20	52205752	52213212	3_MACS_peak_19905_lociStitched
ZNF283	chr19	44280694	44289631	4_MACS_peak_15960_lociStitched
ZNF460	chr19	57779767	57795520	9_MACS_peak_16329_lociStitched
ZNF48	chr16	30388351	30394269	2_MACS_peak_12010_lociStitched
ZNF526	chr19	42771803	42775871	1_MACS_peak_15925_lociStitched
ZNF543	chr19	57779767	57795520	9_MACS_peak_16329_lociStitched
ZNF643	chr1	40839141	40871938	11_MACS_peak_857_lociStitched
ZNF771	chr16	30388351	30394269	2_MACS_peak_12010_lociStitched
ZNF775	chr7	150100681	150113597	4_MACS_peak_30656_lociStitched
ZNF805	chr19	57779767	57795520	9_MACS_peak_16329_lociStitched
ZNF860	chr3	31792893	31815076	11_MACS_peak_21700_lociStitched
ZNF860	chr3	31986238	32002865	7_MACS_peak_21741_lociStitched
ZNF860	chr3	32008643	32024415	11_MACS_peak_21748_lociStitched
