GENE	CHROM	START	STOP	ENHANCER_ID
MEF2A	chr15	100104633	100107731	1_MACS_peak_12943_lociStitched
MEF2C	chr5	88175330	88186310	1_MACS_peak_29117_lociStitched
MEF2C	chr5	88563136	88571395	4_MACS_peak_29123_lociStitched
MEF2C	chr5	88026144	88032933	2_MACS_peak_29089_lociStitched
MEF2C	chr5	88596076	88599950	1_MACS_peak_29130_lociStitched
MEF2C	chr5	88118442	88126346	4_MACS_peak_29105_lociStitched
MEF2D	chr1	156468438	156475939	2_MACS_peak_2570_lociStitched
MEF2D	chr1	156456017	156466004	7_MACS_peak_2563_lociStitched
MYBL2	chr20	42308989	42312391	1_MACS_peak_22270_lociStitched
MYC	chr8	128746963	128751777	1_MACS_peak_36188_lociStitched
MZF1	chr19	59068471	59071377	1_MACS_peak_18625_lociStitched
NFE2L2	chr2	178127405	178131039	1_MACS_peak_20851_lociStitched
NFE2L2	chr2	178075831	178078756	1_MACS_peak_20849_lociStitched
NFE2L3	chr7	26237777	26242450	2_MACS_peak_33241_lociStitched
NOBOX	chr7	144049273	144056204	2_MACS_peak_34786_lociStitched
NR1D1	chr17	38251576	38258166	3_MACS_peak_15202_lociStitched
NR1D2	chr3	23986030	23989182	1_MACS_peak_24598_lociStitched
NR3C1	chr5	142776666	142785700	2_MACS_peak_29921_lociStitched
NR4A2	chr2	157196398	157200647	3_MACS_peak_20587_lociStitched
POU2F2	chr19	42616029	42621320	3_MACS_peak_18136_lociStitched
PRDM1	chr6	106531134	106543032	3_MACS_peak_31981_lociStitched
PRDM1	chr6	106544082	106555445	3_MACS_peak_31984_lociStitched
PRDM1	chr6	106610427	106617266	2_MACS_peak_31994_lociStitched
PRDM1	chr6	106439531	106446311	3_MACS_peak_31977_lociStitched
PRDM10	chr11	129871295	129874261	1_MACS_peak_7466_lociStitched
RFX1	chr19	14115293	14118415	1_MACS_peak_17530_lociStitched
RFX1	chr19	14095846	14098988	1_MACS_peak_17528_lociStitched
RFX3	chr9	3524459	3529225	1_MACS_peak_36575_lociStitched
RORA	chr15	60881111	60885687	1_MACS_peak_12106_lociStitched
RUNX1	chr21	36256748	36263551	3_MACS_peak_22965_lociStitched
RUNX1	chr21	36397713	36404009	1_MACS_peak_22984_lociStitched
RUNX1	chr21	36416042	36422116	3_MACS_peak_22988_lociStitched
SPI1	chr11	47397768	47401174	1_MACS_peak_6071_lociStitched
SREBF2	chr22	42225069	42230575	5_MACS_peak_24049_lociStitched
TCF12	chr15	57209132	57212386	1_MACS_peak_12054_lociStitched
TCF3	chr19	1646463	1653678	4_MACS_peak_17017_lociStitched
TCF4	chr18	52983859	52990622	1_MACS_peak_16721_lociStitched
THRA	chr17	38251576	38258166	3_MACS_peak_15202_lociStitched
TP53	chr17	7588124	7592141	2_MACS_peak_14654_lociStitched
USF1	chr1	161012845	161017806	2_MACS_peak_2725_lociStitched
VSX1	chr20	25036219	25040044	1_MACS_peak_21980_lociStitched
XBP1	chr22	29193999	29199165	1_MACS_peak_23602_lociStitched
ZBTB1	chr14	64967164	64972445	2_MACS_peak_10751_lociStitched
ZBTB38	chr3	141096849	141111562	5_MACS_peak_26036_lociStitched
ZBTB38	chr3	141117778	141127230	2_MACS_peak_26041_lociStitched
ZBTB38	chr3	141128110	141137103	3_MACS_peak_26043_lociStitched
ZBTB38	chr3	141085291	141089668	1_MACS_peak_26032_lociStitched
ZBTB7A	chr19	4063307	4068546	3_MACS_peak_17157_lociStitched
ZFP91	chr11	58340315	58347961	1_MACS_peak_6130_lociStitched
ZFX	chrX	24166118	24172370	1_MACS_peak_38470_lociStitched
ZNF117	chr7	64457058	64462506	5_MACS_peak_33689_lociStitched
ZNF143	chr11	9480498	9484381	1_MACS_peak_5723_lociStitched
ZNF215	chr11	6946762	6951455	1_MACS_peak_5699_lociStitched
ZNF215	chr11	6981799	6985403	1_MACS_peak_5700_lociStitched
ZNF217	chr20	52205293	52212316	8_MACS_peak_22562_lociStitched
ZNF460	chr19	57789825	57795558	4_MACS_peak_18575_lociStitched
ZNF483	chr9	114244597	114247480	1_MACS_peak_37620_lociStitched
ZNF526	chr19	42720308	42725607	2_MACS_peak_18147_lociStitched
ZNF526	chr19	42771761	42775750	1_MACS_peak_18151_lociStitched
ZNF543	chr19	57789825	57795558	4_MACS_peak_18575_lociStitched
ZNF554	chr19	2816097	2820700	1_MACS_peak_17119_lociStitched
ZNF555	chr19	2816097	2820700	1_MACS_peak_17119_lociStitched
ZNF556	chr19	2816097	2820700	1_MACS_peak_17119_lociStitched
ZNF574	chr19	42616029	42621320	3_MACS_peak_18136_lociStitched
ZNF655	chr7	99154872	99157370	1_MACS_peak_34061_lociStitched
ZNF710	chr15	90586858	90592787	2_MACS_peak_12788_lociStitched
ZNF710	chr15	90543497	90548674	2_MACS_peak_12780_lociStitched
ZNF775	chr7	150100378	150108769	3_MACS_peak_34846_lociStitched
ZNF805	chr19	57789825	57795558	4_MACS_peak_18575_lociStitched
