DMSO_RPMI8226	KB528_3Hr_RPMI8226	LOG2_FOLD_CHANGE	P_VALUE
MIIP	79.1104094219242	72.3253924837534	-0.129365291195377	0.0211821575818832
TNFRSF8	24.6526937942785	22.6080009284125	-0.124911868147925	0.449493501394129
TNFRSF1B	57.9715088813904	37.424226874735	-0.63137152374515	0.00841740597181197
VPS13D	4.77023671044205	3.99673780119498	-0.255237927505707	0.371964739277013
DHRS3	44.4163694937851	25.2215155527941	-0.816436505310184	2.49926563041951e-05
PRAMEF11	5.25416260288652	0.486115903487625	-3.43408861049154	0.000594864587630836
PRAMEF2	2.11147664806157	0.116281241403703	-4.18256200788907	0.0137045195385576
PRAMEF4	15.8167126417447	2.46591601593826	-2.68125420962695	0.000108133525215484
LRRC38	1.5917072171063	0.291284981899028	-2.45007176120141	0.00981565989803117
PRDM2	12.0512745419667	17.4672256896307	0.535464750094728	0.0251432166314785
KAZN	5.04869538505936	5.72969610525135	0.182547988099146	0.274769622484872
TMEM51-AS1	0.885185098961558	0.247528368648662	-1.83838528670847	0.00484318971748157
TMEM51	13.830768906244	3.62235050472162	-1.93288330799585	2.83201453249354e-06
EFHD2	105.644991673618	109.731222401855	0.0547497069053064	0.458767536906972
CASP9	11.8273379042176	9.10901132703476	-0.376759008045039	0.00432762204047356
DNAJC16	7.55988318041561	7.70262903857859	0.026987004989194	0.84539449072983
AGMAT	25.5942832956983	22.9100122210371	-0.159843379576398	0.0316390837039159
DDI2	12.7057150064605	11.3675140558717	-0.160560776501916	0.565260862584054
RSC1A1	10.6023170862468	10.4261291699195	-0.024175954633401	0.92333182317862
PLEKHM2	53.6024382729222	58.7971627747053	0.133447912644261	0.315850012464104
SLC25A34	0.402570326584177	0.869879057115069	1.11157399576186	0.0281158385130855
UQCRHL	19.0616434882741	21.3996302540891	0.166913356472537	0.397738563978624
FLJ37453	5.35278698558596	5.07761607908585	-0.076138925411255	0.595663114941024
SPEN	28.1900525963796	34.9504600892391	0.310125277760806	0.314769322382761
ZBTB17	26.3983102195626	35.2157949843689	0.415777067150241	0.00819644600702792
FAM131C	1.76430512452005	1.60887431407681	-0.133048460192467	0.491112621440174
ARHGEF19	9.28409683441058	14.6986161824902	0.662846861949664	0.0010749626768539
RSG1	13.5137147623113	9.25441412417203	-0.546210744822906	0.0344884484154136
FBXO42	8.7539634513126	13.6547679407749	0.641396530381335	0.00403535286278569
SZRD1	119.495148857228	108.518034740404	-0.139017224537279	0.209998220688832
NECAP2	85.7450821721521	55.1583637431008	-0.636474268896982	8.82074401952877e-05
CROCCP3	1.38243314758746	1.07111223130882	-0.368100061736072	0.0740814678806023
NBPF1	1.80139775214347	2.73619709458623	0.60305538831585	0.023755385170018
CROCCP2	49.2269606275518	47.0982053112854	-0.0637765807673968	0.62170818931712
MST1P2	1.47476965076892	1.35591931357262	-0.121218301826258	0.337430423862661
CROCC	14.4925586734858	12.5343014508066	-0.209430730840755	0.27346118134701
MFAP2	0.961084479306443	1.09860705072562	0.192940301488439	0.422683438904447
ATP13A2	47.5442018981124	45.673486259082	-0.0579124976380623	0.675447921493634
SDHB	291.366505719641	270.466195201981	-0.107386753735957	0.249319166949185
PADI4	3.11695529404264	3.24610703025805	0.0585731062576686	0.66065711469706
RCC2	216.274974973414	192.376829841371	-0.168931692538297	0.233777201707001
ARHGEF10L	4.05601850441485	2.50313003562739	-0.696330994395991	0.0118797195515571
ACTL8	81.6995731743722	78.4136331037596	-0.0592240361516102	0.0937181422014856
IGSF21	12.3072234832329	10.2886231355768	-0.258455397723749	0.121081533495702
ALDH4A1	14.5185693691936	14.4637334574819	-0.00545930340765367	0.916272372247895
IFFO2	11.4971895379568	10.708642241784	-0.102505669614737	0.527679918094545
UBR4	41.7558604393032	38.3168655953539	-0.123999143949918	0.616114127548338
EMC1	58.1231108998309	60.5610705285731	0.0592787860214096	0.600567355781036
MRTO4	174.636561023856	218.335204970125	0.322189147311455	0.000316346323088402
AKR7L	0.475843731464217	0.936999586901481	0.977560545986632	0.028520117968845
AKR7A3	1.80875743720801	2.60738948722092	0.527607157389545	0.0461186183859643
LOC100506730	2.00070032149481	3.05072020334894	0.608644782532123	0.00192214547288457
AKR7A2	88.8121853627659	86.0870822855414	-0.0449608616476643	0.0128725962710907
PQLC2	4.20430498499774	3.95220652465988	-0.0892089901208317	0.410267521892995
CAPZB	143.506006500168	140.138403759528	-0.0342587542494932	0.656335397959801
MINOS1	78.8139331448872	77.0916627236756	-0.0318758548981999	0.770358112253122
RPS14P3	3.17447727443847	2.23629947927549	-0.505405646944439	0.181619761165112
TMCO4	12.2027429789492	9.15158170543263	-0.415112461750957	0.0281079918301738
OTUD3	4.24049723113026	7.54100053059104	0.830522509310657	0.00635781689940622
MUL1	49.2118787553989	73.2370751458403	0.57356758057005	0.00433572975560152
PINK1	12.9164505399809	12.073038690678	-0.097420832723103	0.0376487005116454
PINK1-AS	5.79618540594645	6.58127737267505	0.183263882613449	0.149760714676041
DDOST	539.447877768215	528.843631756339	-0.028642361191582	0.53900605715896
HP1BP3	122.689066724493	121.156553033681	-0.0181342524366634	0.886061123752734
EIF4G3	19.4040177386699	16.9503461146886	-0.195040670995241	0.227368320033562
ECE1	30.2788068360691	32.1296111886405	0.0855951666381895	0.562102376711204
LOC100506801	1.69356778747363	0.532647368097801	-1.6688130963147	0.00257777660891546
NBPF3	5.71115945092603	4.92463499503243	-0.213766865423167	0.0749045473028974
RAP1GAP	1.05945670153071	0.717973861981707	-0.561321399604066	0.0856374181793781
USP48	36.8142785385504	34.2935322756698	-0.102328917544634	0.259132455433686
HSPG2	1.1293264052456	0.580996915876271	-0.958860113002814	0.0405653400683648
LOC101928043	1.51306398765585	1.4754101986856	-0.0363568872432502	0.846876096089406
LINC00339	32.0668968863486	16.8859040428507	-0.925265330058509	0.000716113864041634
CDC42	123.951291209112	124.208762670563	0.00299365613508068	0.960332494544048
ZBTB40	12.5111416765702	11.3943277165407	-0.134897639644749	0.485970557399179
C1QA	0.904156834571212	0.811832495815005	-0.15539095446918	0.618948888843392
EPHB2	5.26516521619711	4.43978754042171	-0.245988162293929	0.170292591251397
KDM1A	94.9642940861515	83.9046637411368	-0.178634168712715	0.0564658045707982
LUZP1	4.40567603344656	5.85447960965626	0.410177526857118	0.0325727690141604
LINC01355	3.31320954292239	3.07683901902919	-0.106780485621942	0.200900245831754
HNRNPR	86.7020623180888	96.2833015406684	0.151219302288193	0.0701070253170741
ZNF436	5.15131933110742	4.88509477669403	-0.0765554232509001	0.453885939212138
ZNF436-AS1	3.25667591252895	1.53933149667835	-1.08109620632133	0.000323107281625682
E2F2	60.9785644472011	39.1406565872619	-0.639634229450503	0.0258317568738841
ID3	13.1179585295658	7.17662195715378	-0.870166388322089	0.00647167376386274
RPL11	4237.64422893815	4026.94295545566	-0.0735774358392114	0.41227936270902
TCEB3	42.9424914031392	52.2250207931293	0.282335266941807	0.0677739567531988
TCEB3-AS1	21.4782646303457	11.4428113456525	-0.908435886717089	0.0123095655443235
PITHD1	105.705244456093	158.170987675841	0.581438043150569	0.00148168867161462
LYPLA2	164.7939871254	160.063029640833	-0.0420234819100576	0.163718580955454
GALE	35.9126747801016	32.1030904117179	-0.161780923677251	0.0275816740546456
HMGCL	16.1981507006589	14.5955595102741	-0.150299597318266	0.119559223256185
FUCA1	18.652608519933	19.8747306507901	0.0915579068011329	0.340688203652077
PNRC2	90.5778180528512	90.4176734508244	-0.00255299048104595	0.976551969598826
SRSF10	19.9873865113569	25.5719102476381	0.35547009330074	0.0106392139309454
IFNLR1	4.63766043471929	1.38962216140798	-1.73870452388389	0.00546289227755044
GRHL3	0.521935221421127	0.366902868205473	-0.50847257903919	0.0470170393029198
STPG1	2.78581872482409	1.8765954613761	-0.569983702623823	0.0423276898766299
NIPAL3	24.4530764518736	17.6546498758754	-0.469967772578936	0.0161621264366651
RCAN3	0.783327050631822	0.777677229882864	-0.0104432820206697	0.970382957226722
SRRM1	57.7131008747535	77.2644594320586	0.420906099399376	0.0119962587003992
CLIC4	47.9470715178688	45.4979960945312	-0.0756396969697333	0.511174791582318
RUNX3	40.1609853513096	53.949875308282	0.425824958985542	0.0281503423470546
SYF2	58.1129268528619	63.1808357281066	0.120627902830654	0.142795589802652
RSRP1	97.8878901799808	137.683984871346	0.492158459230995	0.0111825876441587
TMEM50A	84.9470796527157	90.9537060730613	0.0985680736194614	0.0426818580639072
RHCE	1.38612622185792	1.78636738807796	0.36597018215288	0.198253188291411
TMEM57	30.5975718644711	31.7601270999452	0.0537995166519107	0.355605182400476
LDLRAP1	71.9006890385327	49.2572257466841	-0.545670221352069	0.00753906025522612
SEPN1	1.90336989568134	1.74393607450352	-0.12620880041289	0.543012183971603
MTFR1L	16.8073217886365	13.6571202515361	-0.299436544303653	0.0481867485238051
AUNIP	13.5242986487729	21.1261995748095	0.643479482095566	3.06091421483103e-05
PAQR7	2.91661528384676	2.01759109100937	-0.531661289743168	0.0419848525128951
STMN1	155.761774616488	142.204147157089	-0.131377686628174	0.177827143466238
PAFAH2	8.23346591444009	7.75328976152372	-0.0866912840954309	0.414212301508885
PDIK1L	11.3850697276268	10.8583467613053	-0.0683386650760379	0.587603211480691
ZNF593	178.058515560414	192.619312275737	0.113400923483936	0.29741361367537
CEP85	39.6982342332865	39.1380382779326	-0.0205033927646445	0.855312218026692
SH3BGRL3	108.241804413574	109.726765482036	0.0196576884068774	0.828366280763096
UBXN11	43.1017501573544	43.6708566429634	0.0189243796539721	0.513405038415301
DHDDS	29.9539069137459	38.529253793123	0.363210057950821	0.0152281814473292
LOC101928324	0.853467297764527	0.362357431990242	-1.23592239022825	0.00138716160130818
HMGN2	553.49399603215	685.113821173865	0.307776022072643	0.00100490922502666
RPS6KA1	41.2088772482522	33.6360051313222	-0.292948787077514	0.0585638171417713
ARID1A	47.7819663604191	46.7925192779054	-0.0301883213933475	0.896860832626126
PIGV	17.1317223633088	11.0406711965572	-0.633842321538566	0.00246025691749592
ZDHHC18	28.7445228984663	32.4493081193396	0.174900632463006	0.08091445131496
SFN	40.1274837106007	27.2640282938263	-0.557591953462373	0.00189514176172605
GPN2	65.2437501771587	63.0051266918632	-0.0503704851249641	0.508012117322373
GPATCH3	16.944085628365	29.8236938409579	0.815677169763313	0.00114564560453041
NUDC	295.15903081256	315.242297339441	0.0949686362567227	0.174349656101496
KDF1	9.69030150944971	8.24127516863672	-0.233673972951042	0.133076126918265
TRNP1	4.37719885702057	3.70035800912425	-0.242343069351025	0.127309255422486
SLC9A1	7.68902014592542	16.5492862331078	1.10589733081125	0.00561816103685924
WDTC1	31.8725899852665	28.3576357545095	-0.168579001545372	0.303996173202685
TMEM222	41.4407758634384	77.942442441016	0.911358127450009	0.00113201357810847
ACTG1P20	1.35639881635078	1.96662863579515	0.53594312451287	0.133766716009756
SYTL1	40.3011444036596	27.1911263044053	-0.567684894972596	0.00399619306747025
MAP3K6	5.55919234239126	4.05831694379678	-0.453993758575163	0.0460122137836154
GPR3	4.78123094682203	2.58034495964903	-0.889818144859262	2.30410666876807e-05
WASF2	70.6822516790661	72.6134538641888	0.0388888767574113	0.79615560557633
AHDC1	3.16072080150522	2.70945020487031	-0.222253469064819	0.324505599252238
IFI6	48.4441479370909	45.602559427369	-0.0872076009054816	0.356643504268535
FAM76A	6.51455283363978	9.06626253403609	0.476841784356922	0.000153109389291425
STX12	16.8584181240063	16.4035245472116	-0.0394633370586479	0.669642022007652
PPP1R8	62.0568100356026	84.8024738710775	0.450516813361909	0.000397876122149302
THEMIS2	15.406676070245	9.30593929479001	-0.727331958503581	0.00293847821841023
RPA2	69.1278637118695	78.1350085323807	0.176701753244695	0.00731116586654322
SMPDL3B	31.6587150635543	28.3933055436817	-0.157051884664295	0.0125843846764604
XKR8	5.11843498109512	8.19371778366375	0.678815445448528	0.00213385549906985
EYA3	21.2438137934798	23.3031414403138	0.133481665158287	0.224033992917887
DNAJC8	196.409973582623	198.100580799258	0.0123649192689783	0.867937039829353
ATPIF1	199.823345901141	183.798621041874	-0.120599204157562	0.0365867767145423
SESN2	13.1820926557194	19.8026657218539	0.58711523454949	0.0051705883111371
MED18	23.4307413892253	27.6544961909015	0.239111455009523	0.077481659791685
PHACTR4	18.3602597402287	18.6198543549137	0.0202553196179323	0.891422480251814
SNHG3	136.720332245706	200.759523361312	0.554240617959083	0.000195800268718529
RCC1	133.934842468227	145.988826707524	0.124326637026575	0.0780834125830272
SNORA73B	48.0820051683835	168.246147765623	1.80700450539962	0.00399536085477707
TRNAU1AP	23.4109930923405	22.7669439741348	-0.0402454844364358	0.562360796930701
SNHG12	86.3588285979806	197.125236521284	1.19069690666407	6.6930349542888e-05
SNORD99	18.6603638154658	54.580912296792	1.54841939459664	0.00565203990726523
SNORA61	43.7081202290438	103.220354691967	1.23975425515596	0.00329205082920823
SNORA44	17.8200848314425	51.694446634059	1.53650510009832	0.000585326417652942
SNORA16A	18.8283377235546	62.7541677438959	1.73680564116476	0.00751023943294035
TAF12	35.4264380788112	40.1620811357389	0.181007611210756	0.113971862617262
RNU11	2.27038936781186	3.16275058374079	0.478240050197949	0.220955225758935
GMEB1	12.3279077552057	18.5995977205843	0.593343446598137	0.0175451485134645
YTHDF2	81.1752685705443	118.974937636777	0.551545540452595	0.00212182147699801
EPB41	48.7021087945094	42.0980117639807	-0.210232143921125	0.204475512377349
SRSF4	106.631785352959	146.304264425116	0.456334273066385	0.00532881740594063
MECR	38.0201970531771	40.5310012170513	0.0922598047135849	0.230247595948535
PTPRU	1.35664941371105	1.32128335124576	-0.0381080587278349	0.706675181920617
MATN1-AS1	1.69559914701572	2.13576982432926	0.332961027873995	0.0936822278569376
LAPTM5	400.896367330463	357.448055131551	-0.165495742164266	0.109660707624655
SDC3	1.08386120121754	0.835553335785403	-0.375376189901837	0.145020617124212
PUM1	43.0085290771475	42.3723852925224	-0.0214984454793629	0.886129460285412
SNRNP40	97.1876902209203	112.961042905769	0.216979814409487	0.0232403580637188
ZCCHC17	47.4023235158663	50.0714352350967	0.0790300317410482	0.160141481211769
SERINC2	9.32940417946243	8.74761605258753	-0.092895047096341	0.46623590361193
PEF1	84.821525652098	77.5792406467133	-0.128759777670946	0.0169500364341871
COL16A1	2.54398945570915	2.48837496075526	-0.0318887966366483	0.640855256706329
ADGRB2	2.96911032679809	1.63367140581712	-0.86191287109695	0.00286126089522775
PTP4A2	144.551865142594	120.766029783987	-0.259372527165364	0.0241809470607601
KHDRBS1	176.257431009119	158.02776580415	-0.157506017616441	0.174670682694032
TMEM39B	37.8956737524691	38.6463277719444	0.0282981769806364	0.575309331542054
KPNA6	30.5252463436233	31.3711924545416	0.0394374306560803	0.706327766487121
TXLNA	68.8388415454308	95.8412496324983	0.477423899738135	0.018497965772736
CCDC28B	13.5010820616078	9.8067132667031	-0.461233437202568	0.000527659160667077
IQCC	10.7597238985507	13.5762187681066	0.335440659980875	0.0303407110446204
TMEM234	12.3943905914459	12.8077349023813	0.0473280134183111	0.694298180388992
EIF3I	621.119022227973	601.623198552957	-0.0460095537416703	0.393698492509179
MTMR9LP	2.57309865768636	1.10554399569793	-1.21875033481492	0.0828753387422
FAM167B	0.590538671116211	0.164808282864117	-1.84124278615367	0.145349556505863
HDAC1	143.278660277552	139.183890394788	-0.0418315140872528	0.412435710053609
MARCKSL1	80.949070476849	104.630716697362	0.370220029768644	0.00100262965011076
FAM229A	14.6509967034035	21.9742202888754	0.584813160992039	0.00456683615034106
BSDC1	28.149572011459	29.9370334852709	0.0888182816097063	0.527609782057794
ZBTB8A	1.09930332778186	1.50800911793154	0.456055631511184	0.013087091515721
ZBTB8OS	51.7981535772011	54.5610455435339	0.0749706189314655	0.625144058625601
RBBP4	91.0426326787873	97.8169873370994	0.103542755188141	0.195267645848459
SYNC	2.14251924468519	3.43064711947649	0.679172573093968	0.0556242842306392
KIAA1522	31.874831654414	15.2870339201519	-1.06010920874804	0.014813501386043
YARS	203.3900427489	205.105152775377	0.0121146848077477	0.877049125940729
S100PBP	22.1198330986171	9.99676202470316	-1.14580771674348	0.00292883769586883
TMEM54	2.09547310159188	1.84383445815383	-0.18456686797181	0.116927661480572
RNF19B	11.4553401491085	30.5434672400802	1.41484354566677	0.00230896675567517
AK2	147.404139759586	140.020642398236	-0.0741375115814523	0.0923924356331319
TRIM62	4.86574345124094	7.5828279160768	0.640075727451121	0.0132631225666226
ZNF362	2.68017886822366	2.61144044227762	-0.0374834843284433	0.874308770369068
PHC2	22.588124989476	29.1341907711287	0.367148719578994	0.00892249650261917
LOC101929464	1.42533059133217	0.979515643379744	-0.54115613854594	0.353991613778809
ZSCAN20	1.09346136257631	1.00478855606775	-0.122010305687412	0.3453140521701
SMIM12	19.246922254966	23.9457878576867	0.315144138349437	0.00211899725165292
LOC653160	0.654834445391051	0.75653998327786	0.208286119167348	0.67001148737376
ZMYM6NB	7.34502442583436	5.63105985767167	-0.38336080177016	0.0266440635223668
ZMYM6	6.89766742713927	7.04217843896047	0.0299132129880373	0.784935384131124
ZMYM1	0.314250532517535	0.184786063993282	-0.76605923223155	0.120612468078665
SFPQ	312.324954583109	432.840915913439	0.470789037316202	0.00620141062420065
ZMYM4	16.6763327798126	11.4838505814463	-0.538195602234899	0.0169017906501532
KIAA0319L	21.5300802896067	20.3117273121316	-0.084040767749736	0.534098599679294
NCDN	49.8631826951569	66.7670906301698	0.421162205381286	0.0473410827820804
PSMB2	106.868913988034	108.259737060581	0.0186545259896396	0.723838669844657
C1orf216	14.4261813231405	12.5875694971505	-0.196689718811417	0.115477846367632
CLSPN	12.3107565974557	23.9576898615675	0.960569371820995	0.000378426346201541
AGO4	1.52757209606871	1.0760209571786	-0.505534294925158	0.12433285426947
AGO1	9.56249584942628	9.5763504083423	0.0020887264220676	0.990837136789396
