DMSO_RPMI8226	KB528_24Hr_RPMI8226	LOG2_FOLD_CHANGE	P_VALUE
LOC148413	49.8567565872657	54.9523826785796	0.140393004404761	0.0690878152907926
MRPL20	385.365595655809	321.989016569073	-0.259216300549499	0.0281626989386511
ATAD3C	14.6539766287745	16.6374729981997	0.183144104838922	0.0431794148629843
ATAD3B	121.4306304918	97.4671214978421	-0.317144839818628	0.0480834761305246
ATAD3A	184.082055499692	151.163501600665	-0.284239155050509	0.0327051691029632
TMEM240	0.618009797091099	0.630997529862655	0.0300046487201771	0.95330023798734
SSU72	443.770809280972	467.358054437201	0.0747134856210558	0.0372336557224271
C1orf233	40.4940515072198	42.0885453357889	0.0557176534867763	0.493742337990491
MIB2	33.7750490602462	36.3899019998057	0.107580300768391	0.131970285652078
CDK11B	42.8119259537449	52.241067900847	0.287171649824317	0.0120086467242278
SLC35E2B	20.1210936039984	32.8193923943422	0.705839810228048	0.0121458545696501
CDK11A	14.5824995403256	18.6265969667413	0.353126092858912	0.0352844807311464
SLC35E2	3.23880749396472	6.92665742878302	1.09669660357324	0.00148273624492467
NADK	144.506770629404	129.564714995938	-0.157464214048717	0.113953550514123
GNB1	297.465275802361	367.23888146601	0.303997545131157	0.0268099159513203
CALML6	1.21085034709834	0.925193636220292	-0.388193320914738	0.124155654073968
TMEM52	28.0427495545524	11.4145431252252	-1.29675469474907	0.00807000067101383
PRKCZ	8.6295140227518	12.9953747587769	0.590647018242851	0.0152540633386307
FAAP20	12.8531679765773	16.8457499301359	0.390260664409586	1.26255743374169e-05
SKI	14.8846218025635	17.8620905178328	0.26307837324478	0.18591255629488
MORN1	2.18473618025393	3.93522452075712	0.848986873441007	0.0021489376525815
RER1	94.970443276857	105.497105404007	0.151652922739807	0.0230781487162645
PEX10	49.2224811846711	63.0370976649928	0.35688372984302	0.00575750356742973
PANK4	24.7089190157503	29.6011166328425	0.260619703227702	0.0704579352062732
LOC115110	1.82545957257933	4.90715027556365	1.4266257343042	0.000517240464503354
TNFRSF14	19.2837097502746	19.2363621430532	-0.00354662850716753	0.95785351911685
FAM213B	40.3304305095504	41.4418683270227	0.0392202396661271	0.652622323326923
ARHGEF16	8.30082240105579	9.29654826263549	0.163440875946296	0.0640834192938034
MEGF6	7.7242461573187	4.38707364552833	-0.816135216030379	0.0146379969057784
TPRG1L	39.6207675794292	51.556329327065	0.379892721264119	0.00210445020127479
WRAP73	38.1159992236652	49.0190425840649	0.362945609125787	0.00735123139385807
TP73-AS1	1.30606776182086	2.12205183797545	0.700230149986178	0.00674984322545937
SMIM1	6.93106189068621	5.20659270428045	-0.412736847450795	0.130355260421693
LRRC47	88.4069022518603	93.2459385450232	0.0768818776521353	0.337224580918353
CEP104	24.2552690547314	28.2652953166042	0.220733587486472	0.0677605906136551
DFFB	9.94019192789641	8.58387479561797	-0.211644674899274	0.159891794775708
C1orf174	25.2214891487081	32.0053796881428	0.34366096475764	0.010280744845332
LINC01134	1.12762647593997	1.62920489529863	0.53087879738525	0.0635931559615396
NPHP4	11.9920054017427	15.7206104454824	0.390584301580082	0.0619391815569517
KCNAB2	90.0590860528572	79.395460663055	-0.181815311416311	0.19083995386521
RPL22	473.815917547662	488.750839375988	0.0447725142681661	0.573346699187105
LOC102724450	39.0912996123833	38.9026939026095	-0.00697748737571066	0.914243386305749
RNF207	13.533092518818	14.3228768411654	0.0818297413167114	0.529369796413074
ICMT	51.6789898528505	59.1314193611208	0.194347036687484	0.0630290421844548
LINC00337	0.463444280067029	1.00170576341419	1.11199100086826	0.0122235378774084
GPR153	1.46278360125982	3.06396098001201	1.06668156610101	0.0148469733956123
ACOT7	120.280018889102	138.165216850836	0.199997462787497	0.00832336555040705
ESPN	4.46392900216749	3.06909793705264	-0.540499397652175	0.011038868346971
TNFRSF25	86.6864758827394	46.9004977009197	-0.886203701002523	1.73565877269801e-05
PLEKHG5	1.66218833586303	2.26680962835457	0.447579378139669	0.0259287471091106
NOL9	11.4207153914795	13.5380882720358	0.245371005102431	0.0778217614547894
ZBTB48	30.0090541857327	30.2105366640786	0.00965396320003571	0.862397332606248
KLHL21	58.0243483426012	52.2047948768357	-0.152476094373313	0.331659708882614
PHF13	14.5246836989441	24.8920262947163	0.777176928632975	0.00123715310981501
THAP3	10.7882703233168	13.7042722844242	0.345162144154197	0.000946138042994164
DNAJC11	72.6218697042594	67.2186248907931	-0.11154304452394	0.330895948952946
CAMTA1	8.49648178598359	9.39103803535986	0.144419059231501	0.102845544367127
VAMP3	33.1148156321361	41.330867613042	0.319742822926763	0.00315987715740146
PARK7	759.978905432727	818.863652004209	0.107663875914966	0.0635814171057594
ERRFI1	1.20486527420549	1.64440561867548	0.448694370488044	0.0783842988722149
RERE	35.6059183974256	40.0018562580307	0.167949883652061	0.386522562740355
ENO1	2492.10672842966	2064.58952414805	-0.271510877786526	5.78729677212986e-05
MIR6728	2.27102126505488	2.01738029981762	-0.170858140500694	0.714768323631214
ENO1-AS1	2.83464663816941	4.33187571303164	0.611822948134206	0.0340776347338319
SLC2A5	6.50704869375633	1.0990328559683	-2.56576883299341	0.00340316185507999
GPR157	3.51098903392792	3.52439656521348	0.00549877530956117	0.979687341077601
H6PD	4.63891408596188	11.7851843369724	1.34511529214201	0.00222924724658738
SPSB1	8.17738289188669	7.48316927981878	-0.127989782376313	0.0536961434167386
SLC25A33	36.8460874905078	33.2178804925841	-0.149551411260411	0.0133044737083888
TMEM201	19.9123959338706	20.1135808230626	0.0145031257097919	0.920895662256743
PIK3CD	1.55451274076631	2.0981094490227	0.432627497813841	0.0158730769794299
PIK3CD-AS2	16.2121119151908	13.5902623488698	-0.254498733302231	0.0303594395310494
CLSTN1	74.7667811447114	111.755564461865	0.579877338283555	0.0145539188391461
CTNNBIP1	9.18551995297465	16.2503706433068	0.823039330382833	0.00762716479476128
LZIC	39.6593082607121	48.1860710580384	0.28095665877899	0.00637057179070422
NMNAT1	3.00098795102452	6.70875416304223	1.16060735172388	1.16867996451654e-05
UBE4B	41.7875278866229	52.6556934557245	0.333517120083566	0.0751994785728912
KIF1B	4.68885469777622	8.8830533306322	0.921820080392204	0.00671787367601622
RNU6-2	0.673692577543449	0.776268783488402	0.204465868440623	0.655832324478361
PGD	323.37502682959	308.18489350933	-0.069412122501285	0.138595734520628
APITD1	5.93102776028463	7.5297023092404	0.344310703949118	0.0153551445160932
DFFA	52.1221382842434	55.1457985291635	0.0813547024077616	0.168545556533122
PEX14	30.9293417457782	41.1595318424471	0.412250443221937	0.0166368851762498
TARDBP	106.27088385888	116.042906414062	0.126911954065914	0.0538868364093024
SRM	1064.63495660744	764.091425618661	-0.478541666032087	0.0386182229053854
EXOSC10	80.1914117757462	99.6490070225384	0.313407691761461	0.00233934150792068
MTOR	38.2994853574972	48.7899092110231	0.349257792355191	0.0702818825713732
UBIAD1	40.8368676415097	34.5008806607064	-0.243239021490344	0.040997764138002
PTCHD2	1.20851342668594	0.370268633961461	-1.70658925482437	0.0223318885979246
FBXO2	0.672290525415048	1.51011573648223	1.16750240015784	0.000382870557801264
FBXO44	3.18647670645767	5.35576067643429	0.749129380389718	0.000715314617831911
FBXO6	0.657317139324708	1.68922763158698	1.36170224292492	0.0172448353558062
MAD2L2	167.213358813919	199.011612901618	0.251162508515587	4.73034433171885e-06
AGTRAP	82.2835658051809	60.1961394051759	-0.450933350496298	0.000150245804402684
MTHFR	18.8192698447439	11.7063346494341	-0.684921228321274	0.0328789442884474
CLCN6	10.5412607190443	9.98935142668893	-0.0775845043901444	0.579009636926675
NPPA-AS1	1.89072178170884	1.34857386421393	-0.48750254424746	0.076936131486249
KIAA2013	228.111947447265	195.387828345192	-0.223401412673924	0.00621974019617108
PLOD1	135.100472865731	205.586614241897	0.605713609364391	0.00907276761516678
MFN2	82.707305986553	89.8298355047626	0.119179915893209	0.294201257403097
MIIP	79.1104094219242	64.6987807548653	-0.290129013394359	0.0107843525113564
TNFRSF8	24.6526937942785	18.6636973226407	-0.401510482370951	0.0882391891249254
TNFRSF1B	57.9715088813904	38.8154592930091	-0.578712677856643	0.0232003058600876
VPS13D	4.77023671044205	7.49345940172579	0.651571043577125	0.0364155091753037
DHRS3	44.4163694937851	47.9729659196677	0.111130161984342	0.00800196921126485
PRAMEF11	5.25416260288652	8.09483728782432	0.623541232707303	0.00120138910822544
PRAMEF2	2.11147664806157	2.18310187991227	0.0481271671750868	0.840814668436016
PRAMEF4	15.8167126417447	18.985031540293	0.263412615671911	0.00141462624351052
LRRC38	1.5917072171063	0.544964776642251	-1.5463400965029	0.0073491306430747
PRDM2	12.0512745419667	14.5459410749471	0.271430903269085	0.112303728333666
KAZN	5.04869538505936	4.58727082318188	-0.13827455073683	0.293075323885688
TMEM51-AS1	0.885185098961558	0.694916178149534	-0.349140197036112	0.131372352312373
TMEM51	13.830768906244	11.0505644539028	-0.323761300551501	0.000414583847450237
EFHD2	105.644991673618	109.450121738128	0.0510491843312873	0.306663822689776
CASP9	11.8273379042176	12.6433464376045	0.0962529776101944	0.130448949726124
DNAJC16	7.55988318041561	9.27057951793886	0.294295585437427	0.0969863798975699
AGMAT	25.5942832956983	20.381007210698	-0.328596257873166	0.00856697393834787
DDI2	12.7057150064605	10.8656915352062	-0.225697568260963	0.299481383772233
RSC1A1	10.6023170862468	9.52136345614268	-0.155139506524464	0.484484655092165
PLEKHM2	53.6024382729222	71.394164503123	0.413507530849713	0.0253650146607532
SLC25A34	0.402570326584177	0.486824694071522	0.274161515003782	0.462762617158404
UQCRHL	19.0616434882741	20.8946090838159	0.132458254328927	0.424917850907252
FLJ37453	5.35278698558596	7.16541248283833	0.420759515122485	0.0260865750835252
SPEN	28.1900525963796	28.7270894295518	0.027225659679266	0.900780766795814
ZBTB17	26.3983102195626	34.4336631678298	0.383374083492829	0.0197361563381058
FAM131C	1.76430512452005	0.730127314671147	-1.27288012826484	0.0295367031459801
ARHGEF19	9.28409683441058	10.1842721364008	0.13350940008858	0.176419828450742
RSG1	13.5137147623113	20.3268036848563	0.588959065332952	0.0136930453112291
FBXO42	8.7539634513126	13.6166757192083	0.637366271068687	0.000586318352140168
SZRD1	119.495148857228	136.987843244699	0.197095819000288	0.0867940264609697
NECAP2	85.7450821721521	87.9041420206394	0.0358772171381016	0.170956000920112
CROCCP3	1.38243314758746	3.00551993258914	1.12040487247694	0.000559967481704973
NBPF1	1.80139775214347	3.98663974360275	1.1460564744487	0.00630074734754133
CROCCP2	49.2269606275518	73.8801277809593	0.585737694163718	0.00168311441430585
MST1P2	1.47476965076892	3.45793737032065	1.22942210664446	0.000126556054375368
CROCC	14.4925586734858	22.3454783980813	0.624670605551631	0.00805207653436694
MFAP2	0.961084479306443	1.44858609475264	0.591910277231754	0.0549859341858825
ATP13A2	47.5442018981124	62.5517753973165	0.395781420232235	0.0391495469334682
SDHB	291.366505719641	251.788744221926	-0.210621249394373	0.0403838845420521
PADI4	3.11695529404264	2.12991565402995	-0.549341162811873	0.0130603270925603
RCC2	216.274974973414	250.292879168523	0.210750505222025	0.127381701514204
ARHGEF10L	4.05601850441485	4.93123280324895	0.281884129769672	0.0783715387941302
ACTL8	81.6995731743722	51.8798325201995	-0.655154719021808	0.000404809934306541
IGSF21	12.3072234832329	4.58415661583289	-1.42477708655647	0.00850759443653473
ALDH4A1	14.5185693691936	18.551053949512	0.353601853616073	0.00380306127597059
IFFO2	11.4971895379568	10.2410862773299	-0.166912489853577	0.262833040022869
UBR4	41.7558604393032	54.2232061632848	0.376931726600448	0.112498595190134
EMC1	58.1231108998309	64.1106309180038	0.141451684647301	0.234471960661253
MRTO4	174.636561023856	130.085344538437	-0.424897189227856	0.000494118517548517
AKR7L	0.475843731464217	0.878267905029973	0.884173217761872	0.00889076821835718
AKR7A3	1.80875743720801	2.20965587101441	0.288822754816112	0.207149026341958
LOC100506730	2.00070032149481	3.56874148024072	0.83491030954401	0.0820050737732182
AKR7A2	88.8121853627659	119.114228255626	0.423516215753593	0.00348572443787356
PQLC2	4.20430498499774	8.61002128939276	1.0341494770648	0.000187355558562522
CAPZB	143.506006500168	176.471657370872	0.298325372074445	0.0308997162512405
MINOS1	78.8139331448872	74.6335292698158	-0.0786267896157254	0.293394471612657
RPS14P3	3.17447727443847	1.42696816963381	-1.15356589594587	0.0600644729926447
TMCO4	12.2027429789492	15.1410651588753	0.311261222338393	0.0416944112747375
OTUD3	4.24049723113026	5.1750930401842	0.287351358404696	0.058091887434557
MUL1	49.2118787553989	49.6148587115573	0.0117656500958641	0.764808747039178
PINK1	12.9164505399809	31.8501056991878	1.30208849055219	0.000757315415951712
PINK1-AS	5.79618540594645	5.27198748644819	-0.136756797977105	0.0613051012773044
DDOST	539.447877768215	539.933466249839	0.00129806976097194	0.966250721603403
HP1BP3	122.689066724493	176.614002004076	0.525593033909444	0.0193461672922885
EIF4G3	19.4040177386699	30.7470041870539	0.664090445790775	0.00242348758538666
ECE1	30.2788068360691	31.2441016522365	0.0452755037938705	0.733767216126429
LOC100506801	1.69356778747363	1.46759169577668	-0.206615087546667	0.258517986799426
NBPF3	5.71115945092603	6.04173891810701	0.0811801781488183	0.321360679998988
RAP1GAP	1.05945670153071	1.20141092965124	0.181405065686378	0.42370509838958
USP48	36.8142785385504	44.627979813694	0.277683072396988	0.0221907644695195
HSPG2	1.1293264052456	0.764395533507028	-0.563071269922897	0.112892015065587
LOC101928043	1.51306398765585	2.66083072214169	0.814403730704524	0.0692041029803532
LINC00339	32.0668968863486	38.3498540898798	0.258136337767399	0.0105295716154129
CDC42	123.951291209112	139.66747454605	0.172222788060682	0.0287806203417206
ZBTB40	12.5111416765702	16.5060549230375	0.399781900531649	0.0280618942708508
C1QA	0.904156834571212	0.251963782803362	-1.84335666738739	0.0392672992178818
EPHB2	5.26516521619711	2.15515609843167	-1.28868643462835	0.0144366546092858
KDM1A	94.9642940861515	128.514400823221	0.436472954054272	0.00424859556703537
LUZP1	4.40567603344656	5.87949218523677	0.41632814218786	0.0233340727085083
LINC01355	3.31320954292239	6.19017540923928	0.901750842147469	8.63920196926636e-05
HNRNPR	86.7020623180888	94.1972540206634	0.11961869372959	0.121474099876503
ZNF436	5.15131933110742	5.34089752435424	0.0521402278186138	0.591207472367738
ZNF436-AS1	3.25667591252895	3.91320164884759	0.264949297447121	0.00963794122785217
E2F2	60.9785644472011	59.1085329184867	-0.0449357737751199	0.728326521718115
ID3	13.1179585295658	39.5299644720749	1.59140343920924	8.04491219225181e-05
RPL11	4237.64422893815	3964.84548356717	-0.0959978285856616	0.225595494309362
TCEB3	42.9424914031392	43.3056515417669	0.0121494193272538	0.870493657049478
TCEB3-AS1	21.4782646303457	28.2675603026764	0.396269940150061	0.0200471410339008
PITHD1	105.705244456093	92.8268770176507	-0.187432468628922	0.020651331783281
LYPLA2	164.7939871254	189.238806069955	0.199544360308113	0.00162044198431322
GALE	35.9126747801016	43.3961469651209	0.273073845992286	0.000268759187899892
HMGCL	16.1981507006589	35.0299366191706	1.11275926393116	6.79602774068223e-05
FUCA1	18.652608519933	27.6901631697078	0.569996153265703	0.00564227527012134
PNRC2	90.5778180528512	112.894990971075	0.317751785158473	0.0335683733148694
SRSF10	19.9873865113569	24.8053321413595	0.311560432840521	0.0141997412303413
IFNLR1	4.63766043471929	5.65789065798518	0.286867105054463	0.0983322186640224
GRHL3	0.521935221421127	0.0837089461460174	-2.64041704181836	0.00113316930688161
STPG1	2.78581872482409	5.51193687806337	0.984457982776863	0.000985189750518666
NIPAL3	24.4530764518736	30.5176656646758	0.319628630133334	0.0336568061554361
RCAN3	0.783327050631822	2.24944512477358	1.52188248786223	0.00269890151594016
SRRM1	57.7131008747535	69.6502896679801	0.271230505008427	0.0554295946980055
CLIC4	47.9470715178688	53.8839920903813	0.16841403747857	0.185628181014622
RUNX3	40.1609853513096	37.5448532223313	-0.0971795146074861	0.495628862117566
SYF2	58.1129268528619	62.5969575556889	0.107233420820659	0.119670682792398
RSRP1	97.8878901799808	113.758036762399	0.216766173667304	0.0799548520700508
TMEM50A	84.9470796527157	117.479147499048	0.467768445947531	0.000219615998450147
RHCE	1.38612622185792	3.84708077194629	1.47270548374629	0.0027357620780679
TMEM57	30.5975718644711	25.9585128089131	-0.237209437164789	0.012399724842363
LDLRAP1	71.9006890385327	53.4010999984716	-0.429136136360292	0.0324384663784069
SEPN1	1.90336989568134	4.97642186289985	1.38655283302651	0.000803077186834252
MTFR1L	16.8073217886365	25.4089991273263	0.596249695591077	0.00488746799482559
AUNIP	13.5242986487729	17.1986805991742	0.346744112639824	0.0114869871275548
PAQR7	2.91661528384676	3.38322033527598	0.214102036918129	0.180758191144726
STMN1	155.761774616488	212.517004680765	0.448237057914807	0.000937593751186582
PAFAH2	8.23346591444009	12.27823751333	0.576531710505907	0.00302123110610467
PDIK1L	11.3850697276268	12.5631947754278	0.14206025580762	0.263670355807199
ZNF593	178.058515560414	142.065494867133	-0.325795240867652	0.0563652777337097
CEP85	39.6982342332865	49.7745766807737	0.326334208158907	0.0388453548617047
SH3BGRL3	108.241804413574	161.208935446393	0.574673916746307	0.0100996107986683
UBXN11	43.1017501573544	46.974729946727	0.12413841625501	0.0680295697353573
DHDDS	29.9539069137459	30.77203630288	0.0388757282204601	0.445214204612963
LOC101928324	0.853467297764527	2.97560270462316	1.80177413430415	0.098981910058117
HMGN2	553.49399603215	873.608970939104	0.658420003510015	0.000780220524934524
RPS6KA1	41.2088772482522	56.5298499416003	0.456057709995368	0.0178062787897176
ARID1A	47.7819663604191	61.647273524313	0.367570864007642	0.108977533759094
PIGV	17.1317223633088	25.3246295882946	0.563870965328806	0.000623306331066356
ZDHHC18	28.7445228984663	33.7427431844989	0.231290180101477	0.0145612626991416
SFN	40.1274837106007	14.5766140212487	-1.46093505410844	0.000364635617410131
GPN2	65.2437501771587	68.2860478261167	0.0657511280367185	0.29601535836163
GPATCH3	16.944085628365	18.322835859253	0.112861024058111	0.306320481467167
NUDC	295.15903081256	303.890001582041	0.0420567251217358	0.571795296071494
KDF1	9.69030150944971	13.4326357356645	0.471128956161742	0.0131023272842186
TRNP1	4.37719885702057	3.60955279206796	-0.278187822862972	0.0217895261819216
SLC9A1	7.68902014592542	11.4147103742252	0.570022590025015	0.0346006156592394
WDTC1	31.8725899852665	56.8308445544526	0.834357897097556	0.00666882085313568
TMEM222	41.4407758634384	44.5061625602541	0.102954099412569	0.240308339162918
ACTG1P20	1.35639881635078	1.38022215283836	0.025119063296247	0.92580775025508
SYTL1	40.3011444036596	28.0056614468221	-0.525102303817428	0.00636667547492614
MAP3K6	5.55919234239126	12.8641514083069	1.21040908809996	0.000203428593858818
GPR3	4.78123094682203	5.02966351395159	0.0730797929410276	0.576009281700867
WASF2	70.6822516790661	96.0605884652982	0.442596646893857	0.0410398417607242
AHDC1	3.16072080150522	3.70198375393187	0.228044961861012	0.152814495464903
IFI6	48.4441479370909	58.6816470393702	0.276586965919925	0.0262757322691361
FAM76A	6.51455283363978	8.64663284988741	0.408472277466547	0.00240621337522065
STX12	16.8584181240063	22.9372483671971	0.444223160751251	0.0141018645121605
PPP1R8	62.0568100356026	65.8187001140804	0.08490799568221	0.103552939892073
THEMIS2	15.406676070245	8.38971101768374	-0.876862616421271	4.91156477350624e-05
RPA2	69.1278637118695	72.1554325049	0.0618406756553081	0.0525442100522766
SMPDL3B	31.6587150635543	34.9450354655481	0.142484809071077	0.0107690267660361
XKR8	5.11843498109512	8.09515665734585	0.661356242350064	0.000482954737120803
EYA3	21.2438137934798	23.0437594595462	0.117333314479035	0.177139918815035
DNAJC8	196.409973582623	205.291953430206	0.0638088903406147	0.356801768937431
ATPIF1	199.823345901141	233.980055686454	0.227660413691769	0.00530524668939202
SESN2	13.1820926557194	18.6793612076686	0.502865702749209	0.00115038130935036
MED18	23.4307413892253	31.1052880575495	0.408757262426237	0.00186575583131582
PHACTR4	18.3602597402287	25.6625754832827	0.483079497331698	0.0393274637672612
SNHG3	136.720332245706	122.412450242812	-0.159477509895545	0.030991010038363
RCC1	133.934842468227	112.113204052866	-0.256575118735046	0.00343690750089263
SNORA73B	48.0820051683835	52.770264613723	0.134228155717115	0.0609379398801331
TRNAU1AP	23.4109930923405	28.997461360881	0.308740467477817	0.00453726365835045
SNHG12	86.3588285979806	75.3387803414518	-0.196950996559073	0.0307881154273645
SNORD99	18.6603638154658	11.4098443586963	-0.709698002246241	0.0105458007984739
SNORA61	43.7081202290438	40.5416307501907	-0.108497211882995	0.258836666108307
SNORA44	17.8200848314425	15.7435127069589	-0.178746732540208	0.537446911295438
SNORA16A	18.8283377235546	15.2473568942649	-0.304346460571545	0.259225626568623
TAF12	35.4264380788112	44.8261798461863	0.33951513780911	0.0180139773712778
RNU11	2.27038936781186	2.35235811255571	0.051167967967019	0.936989010955945
GMEB1	12.3279077552057	15.5664176761997	0.336509001073874	0.0991484637705105
YTHDF2	81.1752685705443	79.8914162804273	-0.0229997477450928	0.78002732586648
EPB41	48.7021087945094	59.2449690885068	0.282708407566361	0.0811409339537439
SRSF4	106.631785352959	142.8698392683	0.422063838288987	0.00521790149978543
MECR	38.0201970531771	39.1583859543098	0.0425552913124502	0.556231518072556
PTPRU	1.35664941371105	2.10097796530535	0.631013084692524	0.00337914917659588
MATN1-AS1	1.69559914701572	2.09975793521216	0.308427874621637	0.173529818287184
LAPTM5	400.896367330463	359.950021049266	-0.155432742063251	0.138448309947163
SDC3	1.08386120121754	1.30449124427987	0.267307243210248	0.265019433616203
PUM1	43.0085290771475	51.3512977140607	0.255777944872929	0.118414110444738
SNRNP40	97.1876902209203	106.153013579855	0.127299829555179	0.0786220231283758
ZCCHC17	47.4023235158663	55.355018758349	0.223756347444132	0.0168291828168274
SERINC2	9.32940417946243	20.9918846029997	1.16997484257831	6.00260536649629e-05
PEF1	84.821525652098	81.8195985972359	-0.0519839729122413	0.14907406677425
COL16A1	2.54398945570915	1.76354924592327	-0.528610828360387	0.0467770572362876
ADGRB2	2.96911032679809	3.34987509604899	0.17407660175431	0.147542044350564
PTP4A2	144.551865142594	109.251963725904	-0.403928012557764	0.00702351675887008
KHDRBS1	176.257431009119	220.278849822575	0.321646897862783	0.0364584524822973
TMEM39B	37.8956737524691	37.1784738145608	-0.0275656082950798	0.670406872447117
KPNA6	30.5252463436233	37.1127758976076	0.28191297525508	0.031783247216468
TXLNA	68.8388415454308	73.1887796570359	0.0883996712093843	0.332533786779676
CCDC28B	13.5010820616078	16.3800628755846	0.278865856275527	0.0476472137758148
IQCC	10.7597238985507	14.0158707171719	0.381420314764075	0.0293944433397527
TMEM234	12.3943905914459	18.4800779769764	0.576283505637037	0.00229881218992661
EIF3I	621.119022227973	604.09225048591	-0.0401008727815651	0.440094275788512
MTMR9LP	2.57309865768636	6.06717771229643	1.23751879572536	0.00783742142932561
FAM167B	0.590538671116211	2.64661871343556	2.16404692519844	0.00161459944013853
HDAC1	143.278660277552	195.431761961834	0.44784120342597	0.000129994290093558
MARCKSL1	80.949070476849	138.261279814066	0.772310765574617	4.73195887791391e-06
FAM229A	14.6509967034035	17.4154752543617	0.24937102930774	0.0787536347146213
BSDC1	28.149572011459	39.0394156366002	0.471818470399851	0.0143697778371138
ZBTB8A	1.09930332778186	1.50182169590908	0.45012401861029	0.0140852858805223
ZBTB8OS	51.7981535772011	52.5553712752273	0.0209375465459793	0.833890999235752
RBBP4	91.0426326787873	104.052577693133	0.192698523624503	0.0520107630482048
SYNC	2.14251924468519	3.38347302889172	0.659196725183514	0.0409960663383167
KIAA1522	31.874831654414	40.2605867064333	0.336950473951344	0.0922061042936277
YARS	203.3900427489	198.825956584146	-0.0327429397359575	0.679250639602293
S100PBP	22.1198330986171	29.5494539686702	0.417790971716371	0.0109016874110593
TMEM54	2.09547310159188	7.30733289419143	1.80206892999517	0.0405097123539728
RNF19B	11.4553401491085	15.4989543842848	0.436150591399336	0.0268953291553556
AK2	147.404139759586	116.450085552523	-0.340065342797937	0.00180592604523733
TRIM62	4.86574345124094	8.40256596115037	0.788169707443383	0.00240382291480293
ZNF362	2.68017886822366	10.4913322248604	1.96879669709102	0.000295996271071407
PHC2	22.588124989476	31.4622957273708	0.478059425065914	0.00611601315598941
LOC101929464	1.42533059133217	1.91711573677963	0.427640858579377	0.260370007942704
ZSCAN20	1.09346136257631	1.51739255775347	0.472692123267681	0.011390997309418
SMIM12	19.246922254966	20.1301749037211	0.0647319422043874	0.191344308298109
LOC653160	0.654834445391051	1.20618937825146	0.881254318838716	0.0027025041621666
ZMYM6NB	7.34502442583436	18.0453236007988	1.29678582126264	0.000162037221182102
ZMYM6	6.89766742713927	8.89362329999461	0.366662728364721	0.0916948707966642
ZMYM1	0.314250532517535	0.952117853715931	1.59922497285272	0.00107366327484958
SFPQ	312.324954583109	246.502092725324	-0.341447949779714	0.0543716184088134
ZMYM4	16.6763327798126	24.8933984186086	0.577961132023663	0.00488168860536542
KIAA0319L	21.5300802896067	37.0869036516814	0.78455612412066	0.00598323884843984
NCDN	49.8631826951569	59.4439660912841	0.253555404539351	0.126763404772985
PSMB2	106.868913988034	98.8510967840943	-0.112513384874086	0.0232353480615921
C1orf216	14.4261813231405	19.5019056312565	0.434925641677378	0.00794870177056079
CLSPN	12.3107565974557	20.858795600816	0.760736428150589	0.00159103934931168
AGO4	1.52757209606871	5.59913632977577	1.87396383591492	0.000733308301959933
AGO1	9.56249584942628	14.7481076421111	0.625070729782853	0.00864178864224877
AGO3	11.401676704988	15.3086282010953	0.425099009925713	0.0248263411259253
ADPRHL2	57.2309805300176	56.7361393704184	-0.0125283392962765	0.687707025526866
