GENE_ID	locusLine	bin_1_MM1.jin.bam
1_MACS_peak_41_lociStitched	chr1(.):1309631-1311742	2.2218
2_MACS_peak_42_lociStitched	chr1(.):1333845-1335737	1.4084
1_MACS_peak_44_lociStitched	chr1(.):1341769-1343377	1.4569
1_MACS_peak_45_lociStitched	chr1(.):1396961-1398831	2.5091
2_MACS_peak_46_lociStitched	chr1(.):1406324-1407752	0.7915
1_MACS_peak_48_lociStitched	chr1(.):1440283-1441714	1.384
2_MACS_peak_49_lociStitched	chr1(.):1446460-1448410	1.3909
1_MACS_peak_51_lociStitched	chr1(.):1509171-1511125	4.8239
1_MACS_peak_52_lociStitched	chr1(.):1550017-1552098	3.0643
3_MACS_peak_53_lociStitched	chr1(.):1564527-1566462	0.9421
1_MACS_peak_56_lociStitched	chr1(.):1589570-1591471	2.8759
2_MACS_peak_57_lociStitched	chr1(.):1606053-1607935	1.0616
1_MACS_peak_59_lociStitched	chr1(.):1608931-1610713	1.8663
1_MACS_peak_60_lociStitched	chr1(.):1622730-1625335	3.1127
1_MACS_peak_61_lociStitched	chr1(.):1654974-1656928	2.8492
1_MACS_peak_62_lociStitched	chr1(.):1660019-1660376	0.7263
1_MACS_peak_63_lociStitched	chr1(.):1666640-1667074	0.6665
1_MACS_peak_64_lociStitched	chr1(.):1668815-1670866	1.4649
1_MACS_peak_65_lociStitched	chr1(.):1676025-1678585	3.7221
1_MACS_peak_66_lociStitched	chr1(.):1707368-1707580	0.4849
1_MACS_peak_67_lociStitched	chr1(.):1708813-1714803	2.2707
1_MACS_peak_68_lociStitched	chr1(.):1764804-1765080	0.6921
3_MACS_peak_69_lociStitched	chr1(.):1771721-1773619	1.1134
1_MACS_peak_72_lociStitched	chr1(.):1774751-1775012	0.466
2_MACS_peak_73_lociStitched	chr1(.):1778989-1779772	0.7247
1_MACS_peak_75_lociStitched	chr1(.):1821241-1823574	1.7416
2_MACS_peak_76_lociStitched	chr1(.):1837940-1841668	1.5535
1_MACS_peak_78_lociStitched	chr1(.):1850100-1850829	1.1903
2_MACS_peak_79_lociStitched	chr1(.):1980889-1982499	1.3514
1_MACS_peak_81_lociStitched	chr1(.):2043607-2043951	0.6747
1_MACS_peak_82_lociStitched	chr1(.):2064031-2064657	0.9974
1_MACS_peak_83_lociStitched	chr1(.):2121100-2121780	1.2479
1_MACS_peak_84_lociStitched	chr1(.):2125452-2127522	1.4062
1_MACS_peak_85_lociStitched	chr1(.):2130154-2130752	0.9464
1_MACS_peak_86_lociStitched	chr1(.):2158162-2159411	2.485
1_MACS_peak_87_lociStitched	chr1(.):2165523-2165787	0.6249
1_MACS_peak_88_lociStitched	chr1(.):2186302-2188303	2.1389
3_MACS_peak_89_lociStitched	chr1(.):2221348-2222991	1.0999
2_MACS_peak_92_lociStitched	chr1(.):2230386-2233948	2.5195
3_MACS_peak_94_lociStitched	chr1(.):2242704-2244916	0.9825
1_MACS_peak_97_lociStitched	chr1(.):2245699-2247113	1.8498
2_MACS_peak_98_lociStitched	chr1(.):2322457-2324207	1.6288
2_MACS_peak_100_lociStitched	chr1(.):2343258-2345010	1.2435
1_MACS_peak_102_lociStitched	chr1(.):2346158-2346380	0.4404
1_MACS_peak_103_lociStitched	chr1(.):2457005-2458448	1.4417
1_MACS_peak_104_lociStitched	chr1(.):2460431-2460638	0.5239
1_MACS_peak_105_lociStitched	chr1(.):2473130-2473847	1.0554
2_MACS_peak_106_lociStitched	chr1(.):2476928-2481444	2.1305
1_MACS_peak_108_lociStitched	chr1(.):2486460-2489285	2.53
1_MACS_peak_109_lociStitched	chr1(.):2508644-2510403	1.9475
2_MACS_peak_110_lociStitched	chr1(.):2516360-2519072	1.8485
1_MACS_peak_112_lociStitched	chr1(.):2573660-2574903	2.2863
1_MACS_peak_113_lociStitched	chr1(.):3369978-3371803	1.5663
2_MACS_peak_114_lociStitched	chr1(.):3541084-3542348	1.2801
1_MACS_peak_116_lociStitched	chr1(.):3566015-3566597	1.1346
1_MACS_peak_117_lociStitched	chr1(.):3689162-3690097	1.1561
1_MACS_peak_118_lociStitched	chr1(.):3712353-3712931	1.145
1_MACS_peak_119_lociStitched	chr1(.):3773031-3774806	1.5424
1_MACS_peak_120_lociStitched	chr1(.):3815887-3818090	3.4475
2_MACS_peak_121_lociStitched	chr1(.):4066693-4068382	1.2198
2_MACS_peak_123_lociStitched	chr1(.):4661897-4667020	1.456
1_MACS_peak_125_lociStitched	chr1(.):4681414-4681739	0.8569
2_MACS_peak_126_lociStitched	chr1(.):4690641-4691554	0.7566
1_MACS_peak_128_lociStitched	chr1(.):4710807-4711016	0.4974
1_MACS_peak_129_lociStitched	chr1(.):4712712-4713428	1.45
3_MACS_peak_130_lociStitched	chr1(.):4714085-4716571	1.1968
1_MACS_peak_133_lociStitched	chr1(.):4719330-4719803	0.7304
1_MACS_peak_134_lociStitched	chr1(.):4725652-4725900	0.5233
1_MACS_peak_135_lociStitched	chr1(.):4727632-4727854	0.4634
5_MACS_peak_136_lociStitched	chr1(.):4732605-4738285	1.1553
1_MACS_peak_141_lociStitched	chr1(.):4741584-4741801	0.5157
2_MACS_peak_142_lociStitched	chr1(.):4750806-4752207	1.1046
3_MACS_peak_144_lociStitched	chr1(.):4753299-4754195	0.7714
1_MACS_peak_147_lociStitched	chr1(.):4758393-4759779	1.1322
2_MACS_peak_148_lociStitched	chr1(.):4760344-4761310	0.6434
1_MACS_peak_150_lociStitched	chr1(.):4769291-4769635	0.6089
3_MACS_peak_151_lociStitched	chr1(.):4784025-4787130	1.0255
2_MACS_peak_154_lociStitched	chr1(.):4787809-4788299	0.7091
1_MACS_peak_156_lociStitched	chr1(.):4796171-4796367	0.4087
1_MACS_peak_157_lociStitched	chr1(.):4797411-4797904	0.8294
1_MACS_peak_158_lociStitched	chr1(.):4798493-4798794	0.6108
1_MACS_peak_159_lociStitched	chr1(.):4851934-4852117	0.3982
3_MACS_peak_160_lociStitched	chr1(.):4855564-4857777	1.1971
1_MACS_peak_163_lociStitched	chr1(.):4888845-4889128	0.5456
2_MACS_peak_164_lociStitched	chr1(.):6051448-6053072	1.0865
2_MACS_peak_166_lociStitched	chr1(.):6085452-6086901	1.0661
2_MACS_peak_168_lociStitched	chr1(.):6258893-6260315	1.4572
2_MACS_peak_170_lociStitched	chr1(.):6295160-6296636	1.1409
1_MACS_peak_172_lociStitched	chr1(.):6419602-6419981	0.8275
1_MACS_peak_173_lociStitched	chr1(.):6453164-6454537	1.7215
1_MACS_peak_174_lociStitched	chr1(.):6507515-6507871	0.7352
1_MACS_peak_175_lociStitched	chr1(.):6550184-6551476	2.1255
2_MACS_peak_176_lociStitched	chr1(.):6613404-6615326	1.9078
2_MACS_peak_178_lociStitched	chr1(.):6639569-6641113	1.3054
1_MACS_peak_180_lociStitched	chr1(.):6660194-6664724	3.3653
2_MACS_peak_181_lociStitched	chr1(.):6672783-6675523	1.3277
1_MACS_peak_183_lociStitched	chr1(.):6684827-6686640	2.4296
1_MACS_peak_184_lociStitched	chr1(.):6761014-6762046	2.2988
3_MACS_peak_185_lociStitched	chr1(.):6843858-6846453	2.0482
2_MACS_peak_188_lociStitched	chr1(.):7830848-7832254	1.4138
2_MACS_peak_190_lociStitched	chr1(.):7843411-7844881	1.5333
1_MACS_peak_192_lociStitched	chr1(.):8013767-8014882	1.8601
2_MACS_peak_193_lociStitched	chr1(.):8020985-8022296	1.283
1_MACS_peak_195_lociStitched	chr1(.):8085831-8086162	0.7998
2_MACS_peak_196_lociStitched	chr1(.):8454980-8455810	0.9684
1_MACS_peak_198_lociStitched	chr1(.):8480556-8481046	0.8761
1_MACS_peak_199_lociStitched	chr1(.):8481780-8485367	2.5328
2_MACS_peak_200_lociStitched	chr1(.):8486728-8489194	1.6058
1_MACS_peak_202_lociStitched	chr1(.):8508970-8509635	1.107
2_MACS_peak_203_lociStitched	chr1(.):8554205-8555116	0.8328
2_MACS_peak_205_lociStitched	chr1(.):8556208-8557510	0.9896
1_MACS_peak_207_lociStitched	chr1(.):8569776-8570564	0.9881
1_MACS_peak_208_lociStitched	chr1(.):8583497-8583747	0.597
1_MACS_peak_209_lociStitched	chr1(.):8585060-8586418	1.3748
1_MACS_peak_210_lociStitched	chr1(.):8593362-8593986	1.0297
2_MACS_peak_211_lociStitched	chr1(.):8614936-8615727	0.9692
1_MACS_peak_213_lociStitched	chr1(.):8651107-8651454	0.6221
1_MACS_peak_214_lociStitched	chr1(.):8656197-8657447	1.2052
4_MACS_peak_215_lociStitched	chr1(.):8662861-8664600	0.9617
1_MACS_peak_219_lociStitched	chr1(.):8688991-8690172	1.0621
1_MACS_peak_220_lociStitched	chr1(.):8740176-8742235	1.8096
2_MACS_peak_221_lociStitched	chr1(.):8747251-8748428	0.7561
1_MACS_peak_223_lociStitched	chr1(.):8760899-8761091	0.3815
2_MACS_peak_224_lociStitched	chr1(.):8762205-8763949	1.0841
1_MACS_peak_226_lociStitched	chr1(.):8772666-8773235	0.7045
1_MACS_peak_227_lociStitched	chr1(.):8876604-8878626	1.7574
5_MACS_peak_228_lociStitched	chr1(.):8930978-8934523	1.0049
1_MACS_peak_233_lociStitched	chr1(.):8937419-8940090	2.3713
1_MACS_peak_234_lociStitched	chr1(.):9070239-9070551	0.7888
1_MACS_peak_235_lociStitched	chr1(.):9096935-9098032	1.2355
2_MACS_peak_236_lociStitched	chr1(.):9106932-9107620	0.7578
1_MACS_peak_238_lociStitched	chr1(.):9119761-9120147	0.7609
4_MACS_peak_239_lociStitched	chr1(.):9121680-9123487	0.7135
1_MACS_peak_243_lociStitched	chr1(.):9128690-9130341	2.0688
2_MACS_peak_244_lociStitched	chr1(.):9135358-9136738	0.9233
3_MACS_peak_246_lociStitched	chr1(.):9137571-9142145	1.3041
1_MACS_peak_249_lociStitched	chr1(.):9146524-9147271	1.0353
1_MACS_peak_250_lociStitched	chr1(.):9188706-9189022	0.8575
3_MACS_peak_251_lociStitched	chr1(.):9222862-9225550	1.0891
2_MACS_peak_254_lociStitched	chr1(.):9242084-9242937	0.6993
1_MACS_peak_256_lociStitched	chr1(.):9294506-9295727	2.7374
1_MACS_peak_257_lociStitched	chr1(.):9485920-9486265	0.7609
2_MACS_peak_258_lociStitched	chr1(.):9488581-9489614	0.8646
2_MACS_peak_260_lociStitched	chr1(.):9598835-9600231	1.4446
2_MACS_peak_262_lociStitched	chr1(.):9648878-9649698	0.9204
1_MACS_peak_264_lociStitched	chr1(.):9777134-9778537	1.7199
1_MACS_peak_265_lociStitched	chr1(.):9847030-9848458	1.2349
1_MACS_peak_266_lociStitched	chr1(.):9860104-9860541	0.8734
2_MACS_peak_267_lociStitched	chr1(.):9883180-9883867	0.9298
2_MACS_peak_269_lociStitched	chr1(.):9953308-9954478	1.0321
1_MACS_peak_271_lociStitched	chr1(.):9960671-9960955	0.707
2_MACS_peak_272_lociStitched	chr1(.):9969544-9971466	1.1306
1_MACS_peak_274_lociStitched	chr1(.):10002636-10004096	1.7163
2_MACS_peak_275_lociStitched	chr1(.):10010139-10011589	1.4523
1_MACS_peak_277_lociStitched	chr1(.):10092873-10093719	2.1954
1_MACS_peak_278_lociStitched	chr1(.):10249360-10249696	0.692
1_MACS_peak_279_lociStitched	chr1(.):10269822-10271744	2.227
1_MACS_peak_280_lociStitched	chr1(.):10296999-10297358	0.7465
1_MACS_peak_281_lociStitched	chr1(.):10458976-10459810	1.1391
2_MACS_peak_282_lociStitched	chr1(.):10531944-10533132	0.7498
1_MACS_peak_284_lociStitched	chr1(.):10534933-10535583	0.8903
1_MACS_peak_285_lociStitched	chr1(.):10555386-10556535	1.7903
1_MACS_peak_286_lociStitched	chr1(.):10558491-10559054	0.9949
2_MACS_peak_287_lociStitched	chr1(.):10655286-10655699	0.7034
2_MACS_peak_289_lociStitched	chr1(.):10753784-10754455	0.8451
1_MACS_peak_291_lociStitched	chr1(.):10999552-11000762	1.1035
1_MACS_peak_292_lociStitched	chr1(.):11001815-11002088	0.5774
1_MACS_peak_293_lociStitched	chr1(.):11072189-11073533	2.9084
2_MACS_peak_294_lociStitched	chr1(.):11118975-11120848	0.9692
1_MACS_peak_296_lociStitched	chr1(.):11132531-11132831	0.6369
1_MACS_peak_297_lociStitched	chr1(.):11159155-11160174	1.952
2_MACS_peak_298_lociStitched	chr1(.):11210372-11211287	0.7031
1_MACS_peak_300_lociStitched	chr1(.):11286790-11287547	0.8557
2_MACS_peak_301_lociStitched	chr1(.):11321743-11323113	1.4181
1_MACS_peak_303_lociStitched	chr1(.):11333124-11333864	1.3294
1_MACS_peak_304_lociStitched	chr1(.):11714426-11715638	1.4466
1_MACS_peak_305_lociStitched	chr1(.):11723838-11725155	2.0759
1_MACS_peak_306_lociStitched	chr1(.):11740470-11742039	1.7006
1_MACS_peak_307_lociStitched	chr1(.):11790633-11790875	0.5668
1_MACS_peak_308_lociStitched	chr1(.):11796165-11796857	1.2602
1_MACS_peak_309_lociStitched	chr1(.):11843537-11845251	1.691
2_MACS_peak_310_lociStitched	chr1(.):11849801-11852504	1.5778
2_MACS_peak_312_lociStitched	chr1(.):11863913-11867313	2.1472
1_MACS_peak_314_lociStitched	chr1(.):11967724-11970433	2.6352
1_MACS_peak_315_lociStitched	chr1(.):11985851-11986562	1.4751
1_MACS_peak_316_lociStitched	chr1(.):11994150-11995229	1.2854
2_MACS_peak_317_lociStitched	chr1(.):12039428-12041333	1.8421
1_MACS_peak_319_lociStitched	chr1(.):12078994-12080360	1.3467
1_MACS_peak_320_lociStitched	chr1(.):12227382-12227574	0.6024
1_MACS_peak_321_lociStitched	chr1(.):12289887-12291053	1.649
1_MACS_peak_322_lociStitched	chr1(.):12677333-12677532	0.5312
1_MACS_peak_323_lociStitched	chr1(.):14025912-14028129	3.1334
1_MACS_peak_324_lociStitched	chr1(.):14028944-14029123	0.6481
4_MACS_peak_325_lociStitched	chr1(.):14056743-14059753	1.1659
1_MACS_peak_329_lociStitched	chr1(.):14074926-14076902	1.9369
1_MACS_peak_330_lociStitched	chr1(.):14330675-14330985	0.6883
1_MACS_peak_331_lociStitched	chr1(.):14337786-14338649	1.1676
1_MACS_peak_332_lociStitched	chr1(.):14366700-14367270	1.0955
2_MACS_peak_333_lociStitched	chr1(.):15473480-15474076	0.8171
1_MACS_peak_335_lociStitched	chr1(.):15479117-15479397	0.5939
4_MACS_peak_336_lociStitched	chr1(.):15480141-15484110	1.2726
2_MACS_peak_340_lociStitched	chr1(.):15486592-15488280	1.1282
1_MACS_peak_342_lociStitched	chr1(.):15500166-15501113	1.1849
1_MACS_peak_343_lociStitched	chr1(.):15502044-15503903	1.2507
1_MACS_peak_344_lociStitched	chr1(.):15504855-15506402	1.4299
1_MACS_peak_345_lociStitched	chr1(.):15507389-15508298	0.8801
1_MACS_peak_346_lociStitched	chr1(.):15515174-15515347	0.3965
1_MACS_peak_347_lociStitched	chr1(.):15534415-15534695	0.5224
1_MACS_peak_348_lociStitched	chr1(.):15573798-15574224	0.9089
1_MACS_peak_349_lociStitched	chr1(.):15588213-15588480	0.6272
1_MACS_peak_350_lociStitched	chr1(.):15649660-15650121	0.8659
1_MACS_peak_351_lociStitched	chr1(.):15666786-15667044	0.6658
1_MACS_peak_352_lociStitched	chr1(.):15687634-15689770	2.3066
2_MACS_peak_353_lociStitched	chr1(.):15709811-15711456	1.6209
2_MACS_peak_355_lociStitched	chr1(.):15726969-15727718	0.9419
1_MACS_peak_357_lociStitched	chr1(.):15728303-15728645	0.7676
3_MACS_peak_358_lociStitched	chr1(.):15735366-15738713	1.5861
1_MACS_peak_361_lociStitched	chr1(.):15742007-15743453	1.0887
1_MACS_peak_362_lociStitched	chr1(.):15782386-15782982	1.1758
2_MACS_peak_363_lociStitched	chr1(.):15850206-15851483	1.3026
1_MACS_peak_365_lociStitched	chr1(.):15853256-15854221	1.6065
1_MACS_peak_366_lociStitched	chr1(.):15898668-15899101	0.7028
1_MACS_peak_367_lociStitched	chr1(.):15905584-15906584	0.9769
2_MACS_peak_368_lociStitched	chr1(.):15910970-15911824	0.9368
1_MACS_peak_370_lociStitched	chr1(.):15943817-15945169	2.0061
1_MACS_peak_371_lociStitched	chr1(.):16009813-16011771	4.9197
1_MACS_peak_372_lociStitched	chr1(.):16023559-16024255	0.9751
1_MACS_peak_373_lociStitched	chr1(.):16160227-16164340	2.5758
3_MACS_peak_374_lociStitched	chr1(.):16173474-16176648	1.8662
2_MACS_peak_377_lociStitched	chr1(.):16177997-16179600	0.8457
2_MACS_peak_379_lociStitched	chr1(.):16212326-16213670	1.0158
1_MACS_peak_381_lociStitched	chr1(.):16219353-16220531	1.1432
3_MACS_peak_382_lociStitched	chr1(.):16275333-16277537	1.2611
1_MACS_peak_385_lociStitched	chr1(.):16302109-16302686	1.0928
1_MACS_peak_386_lociStitched	chr1(.):16339443-16339937	0.7656
1_MACS_peak_387_lociStitched	chr1(.):16532920-16534258	1.5704
1_MACS_peak_388_lociStitched	chr1(.):16543206-16543567	0.749
1_MACS_peak_389_lociStitched	chr1(.):16544120-16544528	0.8903
1_MACS_peak_390_lociStitched	chr1(.):16563066-16564409	1.7464
2_MACS_peak_391_lociStitched	chr1(.):16574584-16575363	0.9183
1_MACS_peak_393_lociStitched	chr1(.):16677952-16679665	2.2183
1_MACS_peak_394_lociStitched	chr1(.):16693564-16694636	1.6871
1_MACS_peak_395_lociStitched	chr1(.):16767119-16767842	1.1938
2_MACS_peak_396_lociStitched	chr1(.):16825256-16826310	0.7103
1_MACS_peak_399_lociStitched	chr1(.):16939215-16940644	1.7725
1_MACS_peak_400_lociStitched	chr1(.):16969392-16972421	4.954
1_MACS_peak_401_lociStitched	chr1(.):16992526-16994160	6.7391
2_MACS_peak_402_lociStitched	chr1(.):17012073-17013344	0.9503
1_MACS_peak_404_lociStitched	chr1(.):17026077-17028549	1.8657
1_MACS_peak_405_lociStitched	chr1(.):17066115-17068112	5.8296
1_MACS_peak_406_lociStitched	chr1(.):17215541-17216169	1.1433
1_MACS_peak_407_lociStitched	chr1(.):17221673-17223656	4.7915
2_MACS_peak_408_lociStitched	chr1(.):17230691-17232004	5.8316
1_MACS_peak_410_lociStitched	chr1(.):17240542-17241357	1.5847
1_MACS_peak_411_lociStitched	chr1(.):17287016-17287943	0.9254
1_MACS_peak_412_lociStitched	chr1(.):17337894-17338332	0.8388
1_MACS_peak_413_lociStitched	chr1(.):17379785-17380650	1.4098
4_MACS_peak_414_lociStitched	chr1(.):17764490-17768479	0.9911
1_MACS_peak_418_lociStitched	chr1(.):19120846-19121426	0.985
1_MACS_peak_419_lociStitched	chr1(.):19228740-19229844	1.4589
3_MACS_peak_420_lociStitched	chr1(.):19252653-19254758	1.2293
1_MACS_peak_423_lociStitched	chr1(.):19277005-19278751	1.6571
1_MACS_peak_424_lociStitched	chr1(.):19282216-19283207	1.449
1_MACS_peak_425_lociStitched	chr1(.):19535848-19538072	2.1769
1_MACS_peak_426_lociStitched	chr1(.):19577710-19578629	1.4827
1_MACS_peak_427_lociStitched	chr1(.):19579168-19579359	0.4029
1_MACS_peak_428_lociStitched	chr1(.):19638020-19639722	2.0946
1_MACS_peak_429_lociStitched	chr1(.):19716926-19718679	1.6039
1_MACS_peak_430_lociStitched	chr1(.):19719833-19720075	0.5653
1_MACS_peak_431_lociStitched	chr1(.):19738384-19738905	1.0075
2_MACS_peak_432_lociStitched	chr1(.):19789338-19790521	1.1012
1_MACS_peak_434_lociStitched	chr1(.):19795400-19795632	0.4882
1_MACS_peak_435_lociStitched	chr1(.):19810615-19813109	1.7557
1_MACS_peak_436_lociStitched	chr1(.):19922688-19924483	2.2136
1_MACS_peak_437_lociStitched	chr1(.):20091411-20092480	1.4655
1_MACS_peak_438_lociStitched	chr1(.):20113444-20113863	0.6968
2_MACS_peak_439_lociStitched	chr1(.):20125089-20127411	2.2213
1_MACS_peak_441_lociStitched	chr1(.):20142321-20142961	1.3169
1_MACS_peak_442_lociStitched	chr1(.):20208732-20209734	1.923
1_MACS_peak_443_lociStitched	chr1(.):20833965-20835100	1.4265
1_MACS_peak_444_lociStitched	chr1(.):20959909-20960761	1.5076
2_MACS_peak_445_lociStitched	chr1(.):20986945-20988597	1.1041
1_MACS_peak_447_lociStitched	chr1(.):21023173-21023499	0.8016
1_MACS_peak_448_lociStitched	chr1(.):21059761-21060391	1.2318
1_MACS_peak_449_lociStitched	chr1(.):21112082-21114551	1.8475
2_MACS_peak_450_lociStitched	chr1(.):21192985-21194169	1.3112
2_MACS_peak_452_lociStitched	chr1(.):21199143-21200182	0.7589
1_MACS_peak_454_lociStitched	chr1(.):21201169-21201592	0.6938
3_MACS_peak_455_lociStitched	chr1(.):21318105-21319877	1.0677
1_MACS_peak_458_lociStitched	chr1(.):21347906-21349743	2.5284
1_MACS_peak_459_lociStitched	chr1(.):21501702-21503960	1.6703
1_MACS_peak_460_lociStitched	chr1(.):21588596-21588850	0.5825
1_MACS_peak_461_lociStitched	chr1(.):21595330-21595654	0.698
2_MACS_peak_462_lociStitched	chr1(.):21606671-21607452	0.7352
3_MACS_peak_464_lociStitched	chr1(.):21615256-21617745	1.2165
1_MACS_peak_467_lociStitched	chr1(.):21619077-21623728	1.9777
2_MACS_peak_468_lociStitched	chr1(.):21655404-21656559	0.7693
1_MACS_peak_470_lociStitched	chr1(.):21660247-21661962	1.156
2_MACS_peak_471_lociStitched	chr1(.):21671446-21672573	0.891
2_MACS_peak_473_lociStitched	chr1(.):22030233-22031182	0.6911
1_MACS_peak_475_lociStitched	chr1(.):22090369-22091216	0.9031
1_MACS_peak_476_lociStitched	chr1(.):22104869-22110704	5.2099
1_MACS_peak_477_lociStitched	chr1(.):22116874-22119811	2.8224
1_MACS_peak_478_lociStitched	chr1(.):22124038-22124456	0.9855
2_MACS_peak_479_lociStitched	chr1(.):22140542-22143054	1.8976
1_MACS_peak_481_lociStitched	chr1(.):22179037-22179877	1.4809
2_MACS_peak_482_lociStitched	chr1(.):22190434-22194759	1.3445
1_MACS_peak_484_lociStitched	chr1(.):22223469-22223840	0.7884
1_MACS_peak_485_lociStitched	chr1(.):22263226-22264539	0.9957
1_MACS_peak_486_lociStitched	chr1(.):22350742-22353260	2.1807
2_MACS_peak_487_lociStitched	chr1(.):22365786-22367339	1.5288
1_MACS_peak_489_lociStitched	chr1(.):22378758-22380422	2.5225
1_MACS_peak_490_lociStitched	chr1(.):22400890-22401191	0.6524
1_MACS_peak_491_lociStitched	chr1(.):22415962-22416365	0.6392
2_MACS_peak_492_lociStitched	chr1(.):22441580-22442257	0.7263
1_MACS_peak_494_lociStitched	chr1(.):22445799-22446418	0.8355
1_MACS_peak_495_lociStitched	chr1(.):22450442-22451034	0.7918
2_MACS_peak_496_lociStitched	chr1(.):22463263-22463988	0.6397
1_MACS_peak_498_lociStitched	chr1(.):22777714-22779486	2.0953
1_MACS_peak_499_lociStitched	chr1(.):22820634-22821742	1.4022
1_MACS_peak_500_lociStitched	chr1(.):22834495-22834938	0.8265
1_MACS_peak_501_lociStitched	chr1(.):23345858-23346921	1.5733
2_MACS_peak_502_lociStitched	chr1(.):23494416-23495201	0.6109
1_MACS_peak_504_lociStitched	chr1(.):23669925-23671728	1.4196
2_MACS_peak_505_lociStitched	chr1(.):23694237-23696430	1.8528
4_MACS_peak_507_lociStitched	chr1(.):23850538-23855879	1.785
2_MACS_peak_511_lociStitched	chr1(.):23866339-23866813	0.5011
2_MACS_peak_513_lociStitched	chr1(.):23880621-23881747	1.9592
1_MACS_peak_515_lociStitched	chr1(.):23885306-23885875	0.9081
1_MACS_peak_516_lociStitched	chr1(.):23894623-23894888	0.522
1_MACS_peak_517_lociStitched	chr1(.):23904151-23904379	0.5237
2_MACS_peak_518_lociStitched	chr1(.):23939706-23940325	0.74
2_MACS_peak_520_lociStitched	chr1(.):23945599-23946828	0.9925
1_MACS_peak_522_lociStitched	chr1(.):23952999-23953983	0.9172
1_MACS_peak_523_lociStitched	chr1(.):24018152-24019925	1.7917
1_MACS_peak_524_lociStitched	chr1(.):24069460-24070759	1.5494
1_MACS_peak_525_lociStitched	chr1(.):24104100-24105747	1.5249
1_MACS_peak_526_lociStitched	chr1(.):24117114-24118241	1.0523
1_MACS_peak_527_lociStitched	chr1(.):24126473-24128022	1.556
3_MACS_peak_528_lociStitched	chr1(.):24151209-24152721	1.8267
1_MACS_peak_531_lociStitched	chr1(.):24181301-24182624	1.3969
1_MACS_peak_532_lociStitched	chr1(.):24194063-24194829	1.0717
1_MACS_peak_533_lociStitched	chr1(.):24285153-24287355	1.961
1_MACS_peak_534_lociStitched	chr1(.):24305893-24307640	1.4326
1_MACS_peak_535_lociStitched	chr1(.):24357785-24357906	0.546
1_MACS_peak_536_lociStitched	chr1(.):24477190-24477672	1.034
1_MACS_peak_537_lociStitched	chr1(.):24513062-24514687	1.5234
1_MACS_peak_538_lociStitched	chr1(.):24515703-24516268	1.137
1_MACS_peak_539_lociStitched	chr1(.):24517668-24517913	0.4791
1_MACS_peak_540_lociStitched	chr1(.):24519239-24519438	0.4404
1_MACS_peak_541_lociStitched	chr1(.):24648016-24648979	1.4284
1_MACS_peak_542_lociStitched	chr1(.):24699526-24700815	1.8604
2_MACS_peak_543_lociStitched	chr1(.):24711055-24712497	0.9749
1_MACS_peak_545_lociStitched	chr1(.):24717973-24718743	1.4616
1_MACS_peak_546_lociStitched	chr1(.):24739616-24740288	1.1437
1_MACS_peak_547_lociStitched	chr1(.):24742782-24743195	0.7438
3_MACS_peak_548_lociStitched	chr1(.):24828251-24830155	1.135
1_MACS_peak_551_lociStitched	chr1(.):24861614-24862073	0.9633
1_MACS_peak_552_lociStitched	chr1(.):24862589-24863448	1.1009
1_MACS_peak_553_lociStitched	chr1(.):24875091-24875464	0.545
