#MM8_jia_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM8_jia_ROSE/MM8_jia_peaks_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM8_jia.bam
#Using cutoff of 2620.8728 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM8_jia.bam	enhancerRank	isSuperStretch
1_MACS_peak_5250_lociStitched	chr15	52969293	52973443	1	4151	6110.46	49	1
2_MACS_peak_1933_lociStitched	chr1	230257699	230262267	2	4504	5562.4536	50	1
4_MACS_peak_9567_lociStitched	chr2	232570727	232575919	4	4565	5382.5464	51	1
2_MACS_peak_1526_lociStitched	chr1	197742455	197746652	2	4183	5923.2261	52	1
2_MACS_peak_1203_lociStitched	chr1	160708971	160714223	2	4948	4628.0624	53	1
4_MACS_peak_7466_lociStitched	chr19	2697635	2702814	4	5064	4385.0593	54	1
2_MACS_peak_1497_lociStitched	chr1	192601985	192607210	2	5190	4091.175	55	1
4_MACS_peak_6728_lociStitched	chr17	43301758	43307502	4	5021	4438.3888	56	1
8_MACS_peak_11682_lociStitched	chr4	40197688	40204389	8	5232	3933.487	57	1
2_MACS_peak_1194_lociStitched	chr1	160641429	160646442	2	4985	4467.5856	58	1
3_MACS_peak_7824_lociStitched	chr19	16186500	16191173	3	4617	5134.2251	59	1
1_MACS_peak_7764_lociStitched	chr19	13949656	13954226	1	4571	5136.223	60	1
5_MACS_peak_11248_lociStitched	chr3	141102398	141108133	5	5064	4201.461	61	1
3_MACS_peak_5194_lociStitched	chr15	45018173	45022987	3	4648	5005.1158	62	1
1_MACS_peak_7773_lociStitched	chr19	14115319	14118348	1	3030	6899.1533	63	1
2_MACS_peak_7900_lociStitched	chr19	18389961	18393693	2	3606	6368.2848	64	1
2_MACS_peak_5051_lociStitched	chr15	31555264	31559843	2	4577	5043.7685	65	1
3_MACS_peak_1197_lociStitched	chr1	160677193	160682788	3	5087	4032.876	66	1
6_MACS_peak_1229_lociStitched	chr1	161151781	161157668	6	5005	4146.8028	67	1
2_MACS_peak_910_lociStitched	chr1	149856311	149860731	2	4328	5349.084	68	1
1_MACS_peak_5416_lociStitched	chr15	72765334	72768369	1	3036	6636.0275	69	1
5_MACS_peak_12463_lociStitched	chr5	90675363	90680137	5	4630	4552.9638	70	1
7_MACS_peak_1076_lociStitched	chr1	155912342	155918420	7	4911	3839.4726	71	1
6_MACS_peak_4244_lociStitched	chr12	123375258	123381165	6	4519	4621.0461	72	1
1_MACS_peak_2011_lociStitched	chr1	245132671	245135436	1	2766	6686.5995	73	1
1_MACS_peak_14373_lociStitched	chr7	104652334	104656318	1	3985	5411.0688	74	1
3_MACS_peak_8796_lociStitched	chr2	70311968	70316117	3	4029	5345.1567	75	1
1_MACS_peak_2008_lociStitched	chr1	245025781	245028988	1	3208	6271.2885	76	1
4_MACS_peak_6024_lociStitched	chr16	56964245	56968431	4	4122	5191.4772	77	1
2_MACS_peak_1937_lociStitched	chr1	230282106	230287176	2	4663	4083.885	78	1
3_MACS_peak_14369_lociStitched	chr7	104581419	104586150	3	4556	4292.4363	79	1
3_MACS_peak_10188_lociStitched	chr21	44772819	44776769	3	3805	5335.265	80	1
5_MACS_peak_1682_lociStitched	chr1	206287332	206292834	5	4636	3945.4842	81	1
5_MACS_peak_1701_lociStitched	chr1	206886424	206891237	5	4528	4045.8078	82	1
5_MACS_peak_2122_lociStitched	chr10	15828440	15833702	5	4681	3698.6598	83	1
5_MACS_peak_9426_lociStitched	chr2	201987001	201992550	5	4731	3540.262	84	1
4_MACS_peak_3721_lociStitched	chr12	46120428	46125135	4	4537	3959.5284	85	1
7_MACS_peak_12440_lociStitched	chr5	88177554	88182945	7	4677	3617.361	86	1
2_MACS_peak_769_lociStitched	chr1	118171962	118176641	2	4615	3708.5754	87	1
1_MACS_peak_1026_lociStitched	chr1	154908374	154910948	1	2575	6368.8482	88	1
3_MACS_peak_1259_lociStitched	chr1	162530503	162534992	3	4194	4412.2381	89	1
6_MACS_peak_1008_lociStitched	chr1	154376090	154381166	6	4642	3374.0172	90	1
3_MACS_peak_7654_lociStitched	chr19	10763448	10767235	3	3527	5272.6401	91	1
2_MACS_peak_11253_lociStitched	chr3	141119424	141123745	2	4043	4538.7784	92	1
1_MACS_peak_5652_lociStitched	chr15	93351206	93355143	1	3938	4619.2821	93	1
2_MACS_peak_5053_lociStitched	chr15	31616902	31621209	2	4139	4206.2162	94	1
2_MACS_peak_5390_lociStitched	chr15	69109477	69113851	2	4251	3883.6746	95	1
2_MACS_peak_8928_lociStitched	chr2	88923833	88928086	2	4023	4290.8517	96	1
2_MACS_peak_13085_lociStitched	chr6	16759871	16763831	2	3944	4401.54	97	1
3_MACS_peak_1476_lociStitched	chr1	189119024	189123420	3	4242	3845.6208	98	1
3_MACS_peak_2005_lociStitched	chr1	244996584	245000079	3	3436	5069.847	99	1
3_MACS_peak_7912_lociStitched	chr19	18629508	18633722	3	3736	4649.7276	100	1
2_MACS_peak_1006_lociStitched	chr1	154297881	154301970	2	4043	4140.1125	101	1
1_MACS_peak_1320_lociStitched	chr1	167904072	167907620	1	3549	4897.6592	102	1
3_MACS_peak_14850_lociStitched	chr8	95958393	95962852	3	4235	3673.3242	103	1
3_MACS_peak_4460_lociStitched	chr13	114562714	114567196	3	4194	3704.8212	104	1
3_MACS_peak_14479_lociStitched	chr7	129588797	129592904	3	4001	4070.037	105	1
1_MACS_peak_5338_lociStitched	chr15	65184981	65188712	1	3732	4475.7076	106	1
3_MACS_peak_13643_lociStitched	chr6	108878422	108882575	3	4073	3887.208	107	1
1_MACS_peak_1402_lociStitched	chr1	179850523	179853446	1	2924	5399.3656	108	1
2_MACS_peak_12930_lociStitched	chr6	326940	330953	2	3952	4004.5727	109	1
7_MACS_peak_3745_lociStitched	chr12	48203799	48209000	7	4243	3405.6148	110	1
2_MACS_peak_1613_lociStitched	chr1	203266681	203270846	2	3705	4403.6545	111	1
3_MACS_peak_1564_lociStitched	chr1	200988253	200992698	3	4141	3511.55	112	1
1_MACS_peak_11609_lociStitched	chr4	15003059	15007092	1	4034	3676.0795	113	1
2_MACS_peak_7830_lociStitched	chr19	16228267	16232221	2	3723	4233.9432	114	1
3_MACS_peak_13528_lociStitched	chr6	74229658	74233569	3	3722	4196.1119	115	1
3_MACS_peak_5447_lociStitched	chr15	75078697	75083229	3	4247	3137.9568	116	1
2_MACS_peak_2581_lociStitched	chr10	112115184	112118948	2	3753	4120.0744	117	1
3_MACS_peak_4120_lociStitched	chr12	109026563	109030903	3	3952	3641.694	118	1
3_MACS_peak_1641_lociStitched	chr1	204378470	204381793	3	3131	4840.9464	119	1
2_MACS_peak_11810_lociStitched	chr4	78738504	78742388	2	3881	3689.8	120	1
1_MACS_peak_7501_lociStitched	chr19	3983652	3987477	1	3826	3760.3575	121	1
2_MACS_peak_1389_lociStitched	chr1	178693807	178697486	2	3659	4051.6827	122	1
1_MACS_peak_1394_lociStitched	chr1	179049648	179052749	1	3102	4753.5229	123	1
1_MACS_peak_8075_lociStitched	chr19	39897014	39900871	1	3858	3571.582	124	1
4_MACS_peak_13730_lociStitched	chr6	119668318	119672298	4	3921	3314.146	125	1
3_MACS_peak_941_lociStitched	chr1	150977944	150981643	3	3505	4068.5301	126	1
2_MACS_peak_15937_lociStitched	chrX	153235564	153239098	2	3243	4423.8612	127	1
4_MACS_peak_11787_lociStitched	chr4	77117694	77122237	4	4038	2949.3156	128	1
3_MACS_peak_13584_lociStitched	chr6	90060444	90064280	3	3459	4060.7896	129	1
2_MACS_peak_6442_lociStitched	chr17	16890321	16894073	2	3716	3608.2984	130	1
2_MACS_peak_13248_lociStitched	chr6	30582843	30586566	2	3627	3770.2821	131	1
5_MACS_peak_11749_lociStitched	chr4	71527530	71532416	5	3909	3209.6134	132	1
6_MACS_peak_15544_lociStitched	chr9	127630593	127635136	6	3818	3356.3684	133	1
2_MACS_peak_1688_lociStitched	chr1	206730193	206734149	2	3902	3141.064	134	1
1_MACS_peak_7765_lociStitched	chr19	13956714	13958948	1	2235	5349.5364	135	0
3_MACS_peak_778_lociStitched	chr1	118195423	118199475	3	3886	3171.0952	136	1
2_MACS_peak_7340_lociStitched	chr19	924339	928343	2	3522	3872.2684	137	1
1_MACS_peak_1428_lociStitched	chr1	183439349	183442351	1	3003	4601.1654	138	1
4_MACS_peak_3164_lociStitched	chr11	69061577	69066054	4	3897	3137.9293	139	1
3_MACS_peak_4222_lociStitched	chr12	122237643	122241217	3	3421	4011.815	140	1
1_MACS_peak_1359_lociStitched	chr1	174967694	174970021	1	2328	5237.3789	141	0
3_MACS_peak_1606_lociStitched	chr1	203239917	203244013	3	3776	3345.6128	142	1
2_MACS_peak_6387_lociStitched	chr17	7744733	7748611	2	3736	3411.4766	143	1
4_MACS_peak_12832_lociStitched	chr5	173170006	173173935	4	3749	3295.2523	144	1
1_MACS_peak_1131_lociStitched	chr1	156629941	156633536	1	3596	3579.5415	145	1
1_MACS_peak_5313_lociStitched	chr15	63795456	63798443	1	2988	4457.7988	146	1
3_MACS_peak_15008_lociStitched	chr8	126294802	126298485	3	3642	3424.4534	147	1
2_MACS_peak_1501_lociStitched	chr1	193026984	193029922	2	2918	4499.547	148	1
2_MACS_peak_7423_lociStitched	chr19	2086837	2090818	2	3640	3397.3854	149	1
1_MACS_peak_1032_lociStitched	chr1	154946014	154949261	1	3248	4057.4512	150	1
1_MACS_peak_1968_lociStitched	chr1	235490006	235493216	1	3211	4085.688	151	1
5_MACS_peak_8877_lociStitched	chr2	86261698	86266267	5	3667	3305.6715	152	1
2_MACS_peak_1387_lociStitched	chr1	178574058	178577480	2	3251	4017.428	153	1
4_MACS_peak_14120_lociStitched	chr7	55600127	55604024	4	3763	3047.8437	154	1
2_MACS_peak_12704_lociStitched	chr5	142781774	142785347	2	3560	3437.9406	155	1
2_MACS_peak_1815_lociStitched	chr1	224620144	224623525	2	3290	3896.9406	156	1
2_MACS_peak_14579_lociStitched	chr7	150101112	150104984	2	3787	2897.4176	157	1
2_MACS_peak_1296_lociStitched	chr1	167188811	167192253	2	3163	4029.5494	158	1
3_MACS_peak_11887_lociStitched	chr4	103746826	103750153	3	3132	4052.9514	159	1
1_MACS_peak_5660_lociStitched	chr15	93445742	93448973	1	3232	3897.8784	160	1
1_MACS_peak_1930_lociStitched	chr1	230239567	230243327	1	3761	2843.312	161	1
1_MACS_peak_1216_lociStitched	chr1	161014451	161017648	1	3198	3896.1839	162	1
2_MACS_peak_1734_lociStitched	chr1	209304567	209308285	2	3693	2967.7076	163	1
5_MACS_peak_6607_lociStitched	chr17	36857322	36861609	5	3746	2842.281	164	1
3_MACS_peak_2134_lociStitched	chr10	17268977	17272947	3	3578	3200.614	165	1
1_MACS_peak_12924_lociStitched	chr6	304618	307936	1	3319	3671.0352	166	1
2_MACS_peak_7557_lociStitched	chr19	6735981	6739570	2	3423	3446.8756	167	1
3_MACS_peak_15086_lociStitched	chr8	142425308	142429092	3	3535	3169.4784	168	1
1_MACS_peak_7960_lociStitched	chr19	19771954	19775048	1	3095	3903.3904	169	1
1_MACS_peak_14868_lociStitched	chr8	98655063	98658323	1	3261	3585.022	170	1
3_MACS_peak_3509_lociStitched	chr12	4378047	4382044	3	3657	2781.1126	171	1
1_MACS_peak_5600_lociStitched	chr15	89180957	89183907	1	2951	4013.18	172	1
3_MACS_peak_9423_lociStitched	chr2	201980798	201984569	3	3456	3187.2492	173	1
2_MACS_peak_5188_lociStitched	chr15	45002474	45005196	2	2721	4297.2214	174	1
1_MACS_peak_1034_lociStitched	chr1	154971324	154974655	1	3332	3402.6165	175	1
2_MACS_peak_7439_lociStitched	chr19	2268945	2271958	2	2901	4047.9655	176	1
4_MACS_peak_12653_lociStitched	chr5	138723847	138728227	4	3545	2952.558	177	1
2_MACS_peak_6252_lociStitched	chr16	89554601	89557721	2	2933	3991.104	178	1
7_MACS_peak_5813_lociStitched	chr16	12057438	12062111	7	3596	2810.3422	179	1
3_MACS_peak_12933_lociStitched	chr6	335630	339381	3	3629	2696.2188	180	1
2_MACS_peak_1835_lociStitched	chr1	226249074	226252065	2	2953	3888.8982	181	1
3_MACS_peak_5154_lociStitched	chr15	42564866	42568219	3	3288	3313.7699	182	1
2_MACS_peak_12485_lociStitched	chr5	95295019	95298286	2	3157	3528.6867	183	1
3_MACS_peak_3344_lociStitched	chr11	111247411	111251032	3	3362	3143.3901	184	1
3_MACS_peak_7435_lociStitched	chr19	2255166	2258728	3	3445	2972.489	185	1
2_MACS_peak_15092_lociStitched	chr8	144105244	144108933	2	3490	2867.4597	186	1
3_MACS_peak_1060_lociStitched	chr1	155531228	155534722	3	3244	3292.0468	187	1
3_MACS_peak_3596_lociStitched	chr12	12875798	12879098	3	3223	3306.27	188	1
2_MACS_peak_7358_lociStitched	chr19	1131218	1134113	2	2887	3832.6905	189	1
3_MACS_peak_1715_lociStitched	chr1	207918930	207922858	3	3478	2757.8488	190	1
1_MACS_peak_1177_lociStitched	chr1	160230943	160233343	1	2401	4380.96	191	0
1_MACS_peak_7875_lociStitched	chr19	17515145	17518274	1	3130	3400.5972	192	1
5_MACS_peak_6348_lociStitched	chr17	6915212	6918863	5	3441	2782.062	193	1
4_MACS_peak_8931_lociStitched	chr2	89051558	89055641	4	3390	2846.6676	194	1
3_MACS_peak_9207_lociStitched	chr2	157188703	157191988	3	3200	3217.329	195	1
1_MACS_peak_1838_lociStitched	chr1	226297022	226299980	1	2959	3614.9718	196	1
2_MACS_peak_12920_lociStitched	chr6	291104	294353	2	3132	3331.8495	197	1
5_MACS_peak_7281_lociStitched	chr18	60822108	60825968	5	3480	2582.726	198	0
2_MACS_peak_12667_lociStitched	chr5	139015139	139018683	2	3360	2856.1096	199	1
4_MACS_peak_11255_lociStitched	chr3	141128557	141132351	4	3516	2448.6476	200	0
2_MACS_peak_9867_lociStitched	chr20	42309367	42312082	2	2644	3977.2035	201	1
2_MACS_peak_1840_lociStitched	chr1	226314402	226316961	2	2560	4074.9516	202	0
2_MACS_peak_15077_lociStitched	chr8	142127193	142130554	2	3216	3084.0536	203	1
4_MACS_peak_13138_lociStitched	chr6	26122488	26126427	4	3426	2632.4337	204	1
3_MACS_peak_7817_lociStitched	chr19	15488560	15491534	3	2841	3690.734	205	1
4_MACS_peak_7419_lociStitched	chr19	2082280	2085966	4	3263	2980.131	206	1
3_MACS_peak_10196_lociStitched	chr21	44844577	44847979	3	3021	3415.2678	207	1
3_MACS_peak_1435_lociStitched	chr1	183811479	183815242	3	3343	2794.7801	208	1
5_MACS_peak_15021_lociStitched	chr8	126613441	126617734	5	3298	2890.9062	209	1
3_MACS_peak_11465_lociStitched	chr3	186713449	186717177	3	3388	2690.1248	210	1
2_MACS_peak_1451_lociStitched	chr1	185124818	185127434	2	2609	3971.3496	211	1
5_MACS_peak_1888_lociStitched	chr1	228275399	228279507	5	3478	2461.5136	212	0
3_MACS_peak_12277_lociStitched	chr5	42991479	42995077	3	3400	2646.6888	213	1
3_MACS_peak_8226_lociStitched	chr19	47614306	47617462	3	2905	3563.7552	214	1
2_MACS_peak_1883_lociStitched	chr1	227947554	227951220	2	3174	3076.5072	215	1
2_MACS_peak_11209_lociStitched	chr3	135913209	135916526	2	3249	2929.2427	216	1
1_MACS_peak_1327_lociStitched	chr1	169861908	169864077	1	2170	4390.2729	217	0
5_MACS_peak_9066_lociStitched	chr2	112219362	112223787	5	3316	2772.705	218	1
2_MACS_peak_14887_lociStitched	chr8	101962749	101965939	2	3126	3148.211	219	1
2_MACS_peak_7854_lociStitched	chr19	16737728	16740764	2	2945	3436.752	220	1
1_MACS_peak_920_lociStitched	chr1	150335656	150338505	1	2850	3571.5064	221	1
2_MACS_peak_1531_lociStitched	chr1	198125437	198128894	2	3171	3034.5546	222	1
1_MACS_peak_5471_lociStitched	chr15	75493337	75496598	1	3262	2845.2225	223	1
3_MACS_peak_1854_lociStitched	chr1	226593070	226596578	3	3132	3089.8464	224	1
1_MACS_peak_5353_lociStitched	chr15	66083043	66085686	1	2644	3833.1429	225	1
2_MACS_peak_8597_lociStitched	chr2	43451413	43454902	2	3315	2711.6508	226	1
2_MACS_peak_7925_lociStitched	chr19	18942250	18945508	2	3173	3006.4824	227	1
2_MACS_peak_817_lociStitched	chr1	143912712	143916212	2	3117	3100.3	228	1
2_MACS_peak_6954_lociStitched	chr17	73291156	73294495	2	3223	2888.9028	229	1
5_MACS_peak_4867_lociStitched	chr14	81423377	81427618	5	3286	2735.0209	230	1
1_MACS_peak_1970_lociStitched	chr1	235666255	235669030	1	2776	3616.6575	231	1
5_MACS_peak_783_lociStitched	chr1	118205436	118209084	5	3344	2503.6224	232	0
2_MACS_peak_6982_lociStitched	chr17	74259983	74263407	2	3010	3184.32	233	1
2_MACS_peak_1543_lociStitched	chr1	199997620	200000509	2	2790	3530.9358	234	1
1_MACS_peak_1338_lociStitched	chr1	172500991	172503533	1	2543	3856.214	235	0
1_MACS_peak_5207_lociStitched	chr15	45878730	45881186	1	2457	3939.424	236	0
5_MACS_peak_5584_lociStitched	chr15	86232836	86236538	5	3329	2501.8116	237	0
1_MACS_peak_837_lociStitched	chr1	144930497	144933478	1	2982	3190.2662	238	1
4_MACS_peak_13374_lociStitched	chr6	36559853	36563599	4	3153	2825.6078	239	1
1_MACS_peak_1727_lociStitched	chr1	209275394	209278380	1	2987	3122.4602	240	1
1_MACS_peak_907_lociStitched	chr1	149812858	149815596	1	2739	3503.5448	241	1
2_MACS_peak_1463_lociStitched	chr1	186768067	186771306	2	3190	2701.9738	242	1
2_MACS_peak_10695_lociStitched	chr3	15836603	15839909	2	3301	2425.9428	243	0
1_MACS_peak_14019_lociStitched	chr7	32929466	32932470	1	3005	3025.6288	244	1
1_MACS_peak_5655_lociStitched	chr15	93374038	93377039	1	3002	3029.5095	245	1
2_MACS_peak_12331_lociStitched	chr5	56110113	56113301	2	3167	2689.3968	246	1
1_MACS_peak_908_lociStitched	chr1	149821255	149824091	1	2837	3295.7156	247	1
5_MACS_peak_11383_lociStitched	chr3	171816484	171820349	5	3278	2414.852	248	0
5_MACS_peak_3893_lociStitched	chr12	57913199	57916881	5	3054	2896.6294	249	1
2_MACS_peak_5803_lociStitched	chr16	11834147	11837444	2	3160	2671.8888	250	1
2_MACS_peak_1659_lociStitched	chr1	204682385	204685223	2	2764	3374.9496	251	1
3_MACS_peak_11617_lociStitched	chr4	17577580	17580755	3	2972	3004.185	252	1
4_MACS_peak_1628_lociStitched	chr1	203710306	203714286	4	3135	2677.744	253	1
1_MACS_peak_1962_lociStitched	chr1	234734428	234737308	1	2881	3103.776	254	1
2_MACS_peak_15537_lociStitched	chr9	126100119	126103076	2	2879	3096.8661	255	1
3_MACS_peak_7332_lociStitched	chr19	796574	799569	3	2829	3179.492	256	1
2_MACS_peak_7534_lociStitched	chr19	5621662	5624586	2	2874	3098.8552	257	1
2_MACS_peak_10767_lociStitched	chr3	39192515	39195501	2	2947	2949.5708	258	1
4_MACS_peak_12589_lociStitched	chr5	131760239	131764000	4	3233	2318.2804	259	0
2_MACS_peak_7979_lociStitched	chr19	23945722	23948905	2	3119	2544.4902	260	0
3_MACS_peak_9283_lociStitched	chr2	173419381	173422856	3	3127	2520.765	261	0
1_MACS_peak_4777_lociStitched	chr14	69259943	69262963	1	3021	2743.972	262	1
5_MACS_peak_12493_lociStitched	chr5	96269087	96272417	5	3175	2396.268	263	0
2_MACS_peak_1742_lociStitched	chr1	211431444	211434526	2	3044	2678.258	264	1
4_MACS_peak_12893_lociStitched	chr5	179245654	179248809	4	3030	2703.835	265	1
1_MACS_peak_1228_lociStitched	chr1	161145091	161147850	1	2760	3188.8522	266	1
3_MACS_peak_8894_lociStitched	chr2	87767867	87771139	3	3133	2467.4152	267	0
2_MACS_peak_9604_lociStitched	chr2	242253647	242256388	2	2670	3316.3359	268	1
2_MACS_peak_1847_lociStitched	chr1	226411076	226414411	2	3079	2573.6195	269	0
3_MACS_peak_9130_lociStitched	chr2	127413403	127416944	3	3064	2599.4481	270	0
2_MACS_peak_6835_lociStitched	chr17	56413073	56416343	2	3203	2247.471	271	0
2_MACS_peak_811_lociStitched	chr1	120835803	120839362	2	3080	2536.4993	272	0
4_MACS_peak_11472_lociStitched	chr3	186781591	186784835	4	3098	2471.6036	273	0
3_MACS_peak_10135_lociStitched	chr21	38738064	38741045	3	2660	3262.1083	274	1
1_MACS_peak_1991_lociStitched	chr1	243417539	243420272	1	2734	3143.7699	275	1
1_MACS_peak_923_lociStitched	chr1	150538863	150541737	1	2875	2903.0274	276	1
6_MACS_peak_9056_lociStitched	chr2	112193127	112197205	6	3088	2450.4702	277	0
5_MACS_peak_3939_lociStitched	chr12	68382151	68385669	5	3199	2173.4204	278	0
3_MACS_peak_12976_lociStitched	chr6	7154202	7157518	3	3091	2441.2392	279	0
2_MACS_peak_5058_lociStitched	chr15	31643525	31646697	2	2860	2898.8908	280	1
3_MACS_peak_273_lociStitched	chr1	28573083	28576693	3	3124	2342.168	281	0
2_MACS_peak_7408_lociStitched	chr19	1940050	1943233	2	2841	2919.4476	282	1
2_MACS_peak_2686_lociStitched	chr11	267612	270731	2	3073	2444.3603	283	0
1_MACS_peak_1148_lociStitched	chr1	157480031	157482808	1	2778	3006.3802	284	1
3_MACS_peak_12089_lociStitched	chr4	153455662	153458907	3	2917	2739.7535	285	1
4_MACS_peak_11010_lociStitched	chr3	98488709	98492347	4	3135	2252.6496	286	0
1_MACS_peak_13033_lociStitched	chr6	11833233	11835919	1	2687	3139.3968	287	1
3_MACS_peak_7814_lociStitched	chr19	15441971	15445083	3	2486	3425.3784	288	0
1_MACS_peak_1243_lociStitched	chr1	161368484	161370283	1	1800	4121.3291	289	0
2_MACS_peak_1750_lociStitched	chr1	212457725	212460242	2	2479	3413.8071	290	0
2_MACS_peak_161_lociStitched	chr1	22107817	22110394	2	2571	3271.2438	291	1
1_MACS_peak_1900_lociStitched	chr1	228674029	228675848	1	1820	4091.8405	292	0
1_MACS_peak_3396_lociStitched	chr11	118660729	118663477	1	2749	2987.076	293	1
3_MACS_peak_14520_lociStitched	chr7	137669636	137673020	3	3109	2243.592	294	0
2_MACS_peak_7903_lociStitched	chr19	18413645	18416487	2	2819	2852.7996	295	1
1_MACS_peak_5061_lociStitched	chr15	31651588	31654567	1	2980	2531.5542	296	0
3_MACS_peak_5770_lociStitched	chr16	4664243	4667233	3	2863	2761.265	297	1
3_MACS_peak_7134_lociStitched	chr18	10949167	10952261	3	3003	2446.1164	298	0
2_MACS_peak_1139_lociStitched	chr1	156764128	156767256	2	2990	2473.9352	299	0
1_MACS_peak_1454_lociStitched	chr1	186343430	186345780	1	2351	3516.07	300	0
2_MACS_peak_12474_lociStitched	chr5	95157289	95160429	2	3041	2351.232	301	0
3_MACS_peak_5625_lociStitched	chr15	90643264	90646330	3	2918	2612.5386	302	0
2_MACS_peak_3373_lociStitched	chr11	115091927	115094662	2	2714	2985.7995	303	1
