REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM8_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
2_MACS_peak_7328_lociStitched	chr19	659271	663951	2	4648	6532.812	33	1	RNF126	FGF22,FSTL3,PALM,POLRMT,PRSSL1	RNF126	33	1
3_MACS_peak_3593_lociStitched	chr12	12867279	12873368	3	5883	6482.3494	34	1	CDKN1B	APOLD1,MIR613,GPR19	CDKN1B	34	1
2_MACS_peak_7837_lociStitched	chr19	16434952	16439887	2	4843	6411.552	35	1	KLF2		KLF2	35	1
2_MACS_peak_13315_lociStitched	chr6	32935806	32941166	2	5089	6404.664	36	1	BRD2	HLA-DMB,HLA-DMA,HLA-DOA	BRD2	36	1
1_MACS_peak_1026_lociStitched	chr1	154908374	154910948	1	2575	6368.8482	37	1	PMVK	CKS1B,MIR4258,FLAD1,PBXIP1,PYGO2,SHC1	PMVK	37	1
2_MACS_peak_7900_lociStitched	chr19	18389961	18393693	2	3606	6368.2848	38	1	MIR3188,JUND	PDE4C,LOC729966,KIAA1683,LSM4	JUND	38	1
1_MACS_peak_2008_lociStitched	chr1	245025781	245028988	1	3208	6271.2885	39	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	39	1
1_MACS_peak_15301_lociStitched	chr9	66454661	66459167	1	4507	6270.5496	40	1		LOC442421	LOC442421	40	1
1_MACS_peak_5250_lociStitched	chr15	52969293	52973443	1	4151	6110.46	41	1	KIAA1370		KIAA1370	41	1
2_MACS_peak_7852_lociStitched	chr19	16694222	16700047	2	5763	6016.06	42	1	MED26	CHERP,SLC35E1	SLC35E1	42	1
2_MACS_peak_1526_lociStitched	chr1	197742455	197746652	2	4183	5923.2261	43	1	DENND1B		DENND1B	43	1
3_MACS_peak_13036_lociStitched	chr6	12008172	12013456	3	4984	5880.0352	44	1	HIVEP1		HIVEP1	44	1
2_MACS_peak_1933_lociStitched	chr1	230257699	230262267	2	4504	5562.4536	45	1	GALNT2		GALNT2	45	1
1_MACS_peak_1137_lociStitched	chr1	156716265	156722427	1	6163	5535.3246	46	1	HDGF	C1orf66,PRCC,CRABP2,ISG20L2,MRPL24	HDGF	46	1
1_MACS_peak_14373_lociStitched	chr7	104652334	104656318	1	3985	5411.0688	47	1	MLL5,LOC100216545		LOC100216545	47	1
1_MACS_peak_1402_lociStitched	chr1	179850523	179853446	1	2924	5399.3656	48	1	TOR1AIP1	TOR1AIP2	TOR1AIP1	48	1
4_MACS_peak_9567_lociStitched	chr2	232570727	232575919	4	4565	5382.5464	49	1	PTMA	MIR1244-1	PTMA	49	1
1_MACS_peak_7765_lociStitched	chr19	13956714	13958948	1	2235	5349.5364	50	1		MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A,MIR23A	MIR23A	50	1
2_MACS_peak_910_lociStitched	chr1	149856311	149860731	2	4328	5349.084	51	1	HIST2H2AC,HIST2H2BE,HIST2H2AB	BOLA1,HIST2H3A,HIST2H2AA4,HIST2H2BC,SV2A,SF3B4,MTMR11	HIST2H2AC	51	1
3_MACS_peak_8796_lociStitched	chr2	70311968	70316117	3	4029	5345.1567	52	1	PCBP1,LOC400960	LOC100133985	LOC400960	52	1
3_MACS_peak_10188_lociStitched	chr21	44772819	44776769	3	3805	5335.265	53	1			SIK1	53	1
3_MACS_peak_7654_lociStitched	chr19	10763448	10767235	3	3527	5272.6401	54	1	ILF3,LOC147727	SLC44A2,QTRT1	ILF3	54	1
8_MACS_peak_4898_lociStitched	chr14	91836027	91843380	8	7189	5258.1303	55	1	CCDC88C		CCDC88C	55	1
7_MACS_peak_7011_lociStitched	chr17	75135948	75143547	7	6760	5248.6293	56	1	SEC14L1	SEC14L1	SEC14L1	56	1
1_MACS_peak_1359_lociStitched	chr1	174967694	174970021	1	2328	5237.3789	57	1	CACYBP	MRPS14	CACYBP	57	1
4_MACS_peak_2591_lociStitched	chr10	112255571	112262151	4	5831	5194.91	58	1	DUSP5		DUSP5	58	1
4_MACS_peak_6024_lociStitched	chr16	56964245	56968431	4	4122	5191.4772	59	1	HERPUD1	CETP	HERPUD1	59	1
1_MACS_peak_7764_lociStitched	chr19	13949656	13954226	1	4571	5136.223	60	1		ZSWIM4,MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A,MIR23A	MIR23A	60	1
3_MACS_peak_7824_lociStitched	chr19	16186500	16191173	3	4617	5134.2251	61	1	TPM4	FLJ25328,RAB8A	TPM4	61	1
3_MACS_peak_2005_lociStitched	chr1	244996584	245000079	3	3436	5069.847	62	1	FAM36A	NCRNA00201,HNRNPU	FAM36A	62	1
2_MACS_peak_5051_lociStitched	chr15	31555264	31559843	2	4577	5043.7685	63	1			KLF13	63	1
3_MACS_peak_5194_lociStitched	chr15	45018173	45022987	3	4648	5005.1158	64	1		B2M,TRIM69,PATL2	TRIM69	64	1
2_MACS_peak_9212_lociStitched	chr2	158296130	158301374	2	5155	4993.8612	65	1	CYTIP		CYTIP	65	1
2_MACS_peak_12922_lociStitched	chr6	295030	300519	2	5437	4915.9484	66	1	DUSP22		DUSP22	66	1
6_MACS_peak_1728_lociStitched	chr1	209278892	209285048	6	5202	4913.1036	67	1			LOC642587	67	1
1_MACS_peak_1320_lociStitched	chr1	167904072	167907620	1	3549	4897.6592	68	1	DCAF6,BRP44	ADCY10	DCAF6	68	1
3_MACS_peak_14970_lociStitched	chr8	124045930	124051754	3	5477	4873.5232	69	1	DERL1	WDR67	DERL1	69	1
3_MACS_peak_1641_lociStitched	chr1	204378470	204381793	3	3131	4840.9464	70	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	70	1
4_MACS_peak_9045_lociStitched	chr2	111875335	111881502	4	5579	4790.5256	71	1	ACOXL,BCL2L11		BCL2L11	71	1
6_MACS_peak_3337_lociStitched	chr11	111237258	111243667	6	5807	4765.0915	72	1	POU2AF1		POU2AF1	72	1
1_MACS_peak_1394_lociStitched	chr1	179049648	179052749	1	3102	4753.5229	73	1	TOR3A		TOR3A	73	1
3_MACS_peak_7912_lociStitched	chr19	18629508	18633722	3	3736	4649.7276	74	1	ELL	C19orf50,UBA52,FKBP8	ELL	74	1
2_MACS_peak_1203_lociStitched	chr1	160708971	160714223	2	4948	4628.0624	75	1	SLAMF7	CD48	SLAMF7	75	1
6_MACS_peak_4244_lociStitched	chr12	123375258	123381165	6	4519	4621.0461	76	1	VPS37B		VPS37B	76	1
1_MACS_peak_5652_lociStitched	chr15	93351206	93355143	1	3938	4619.2821	77	1		ASB9P1	ASB9P1	77	1
1_MACS_peak_1428_lociStitched	chr1	183439349	183442351	1	3003	4601.1654	78	1	SMG7		SMG7	78	1
5_MACS_peak_5475_lociStitched	chr15	75742644	75748690	5	5585	4575.6128	79	1	SIN3A		SIN3A	79	1
5_MACS_peak_12463_lociStitched	chr5	90675363	90680137	5	4630	4552.9638	80	1	LOC100129716,ARRDC3		ARRDC3	80	1
2_MACS_peak_11253_lociStitched	chr3	141119424	141123745	2	4043	4538.7784	81	1	ZBTB38		ZBTB38	81	1
2_MACS_peak_1501_lociStitched	chr1	193026984	193029922	2	2918	4499.547	82	1	TROVE2,UCHL5	GLRX2	UCHL5	82	1
1_MACS_peak_5338_lociStitched	chr15	65184981	65188712	1	3732	4475.7076	83	1		ANKDD1A	ANKDD1A	83	1
2_MACS_peak_1194_lociStitched	chr1	160641429	160646442	2	4985	4467.5856	84	1		SLAMF1,CD48	SLAMF1	84	1
1_MACS_peak_5313_lociStitched	chr15	63795456	63798443	1	2988	4457.7988	85	1	USP3		USP3	85	1
4_MACS_peak_6728_lociStitched	chr17	43301758	43307502	4	5021	4438.3888	86	1	FMNL1	LOC100133991,C17orf46	FMNL1	86	1
2_MACS_peak_15937_lociStitched	chrX	153235564	153239098	2	3243	4423.8612	87	1	TMEM187,HCFC1	MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2,IRAK1,MIR718	HCFC1	87	1
3_MACS_peak_1259_lociStitched	chr1	162530503	162534992	3	4194	4412.2381	88	1	UAP1		UAP1	88	1
2_MACS_peak_1613_lociStitched	chr1	203266681	203270846	2	3705	4403.6545	89	1	LOC730227	BTG2,FMOD	LOC730227	89	1
2_MACS_peak_13085_lociStitched	chr6	16759871	16763831	2	3944	4401.54	90	1	ATXN1		ATXN1	90	1
1_MACS_peak_1327_lociStitched	chr1	169861908	169864077	1	2170	4390.2729	91	1	SCYL3		SCYL3	91	1
4_MACS_peak_7466_lociStitched	chr19	2697635	2702814	4	5064	4385.0593	92	1	GNG7	DIRAS1,SLC39A3	GNG7	92	1
1_MACS_peak_1177_lociStitched	chr1	160230943	160233343	1	2401	4380.96	93	1	DCAF8	PEX19	DCAF8	93	1
7_MACS_peak_13764_lociStitched	chr6	133690739	133697434	7	5837	4312.2495	94	1	EYA4		EYA4	94	1
2_MACS_peak_5188_lociStitched	chr15	45002474	45005196	2	2721	4297.2214	95	1	B2M	TRIM69,SPG11,PATL2	B2M	95	1
3_MACS_peak_14369_lociStitched	chr7	104581419	104586150	3	4556	4292.4363	96	1		LOC723809	LOC723809	96	1
2_MACS_peak_8928_lociStitched	chr2	88923833	88928086	2	4023	4290.8517	97	1	EIF2AK3		EIF2AK3	97	1
2_MACS_peak_7830_lociStitched	chr19	16228267	16232221	2	3723	4233.9432	98	1	RAB8A	TPM4,HSH2D	RAB8A	98	1
2_MACS_peak_5053_lociStitched	chr15	31616902	31621209	2	4139	4206.2162	99	1	KLF13		KLF13	99	1
5_MACS_peak_11248_lociStitched	chr3	141102398	141108133	5	5064	4201.461	100	1	ZBTB38		ZBTB38	100	1
3_MACS_peak_13528_lociStitched	chr6	74229658	74233569	3	3722	4196.1119	101	1	EEF1A1		EEF1A1	101	1
6_MACS_peak_1229_lociStitched	chr1	161151781	161157668	6	5005	4146.8028	102	1		UFC1,USP21,PPOX,NDUFS2,FCER1G,TOMM40L,DEDD,B4GALT3,ADAMTS4,APOA2	B4GALT3	102	1
2_MACS_peak_1006_lociStitched	chr1	154297881	154301970	2	4043	4140.1125	103	1	ATP8B2	AQP10	ATP8B2	103	1
1_MACS_peak_1243_lociStitched	chr1	161368484	161370283	1	1800	4121.3291	104	1		C1orf192	C1orf192	104	1
2_MACS_peak_2581_lociStitched	chr10	112115184	112118948	2	3753	4120.0744	105	1			SMNDC1	105	1
1_MACS_peak_1900_lociStitched	chr1	228674029	228675848	1	1820	4091.8405	106	1	RNF187	HIST3H2BB,HIST3H2A	RNF187	106	1
2_MACS_peak_1497_lociStitched	chr1	192601985	192607210	2	5190	4091.175	107	1	RGS13		RGS13	107	1
1_MACS_peak_1968_lociStitched	chr1	235490006	235493216	1	3211	4085.688	108	1	GGPS1,ARID4B	TBCE	ARID4B	108	1
2_MACS_peak_1937_lociStitched	chr1	230282106	230287176	2	4663	4083.885	109	1	GALNT2		GALNT2	109	1
2_MACS_peak_1840_lociStitched	chr1	226314402	226316961	2	2560	4074.9516	110	1			ACBD3	110	1
3_MACS_peak_14479_lociStitched	chr7	129588797	129592904	3	4001	4070.037	111	1	UBE2H		UBE2H	111	1
3_MACS_peak_941_lociStitched	chr1	150977944	150981643	3	3505	4068.5301	112	1	PRUNE,FAM63A	ANXA9,BNIPL,C1orf56,LASS2	FAM63A	112	1
3_MACS_peak_13584_lociStitched	chr6	90060444	90064280	3	3459	4060.7896	113	1	UBE2J1	GABRR2	UBE2J1	113	1
1_MACS_peak_1032_lociStitched	chr1	154946014	154949261	1	3248	4057.4512	114	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2,SHC1	CKS1B	114	1
3_MACS_peak_11887_lociStitched	chr4	103746826	103750153	3	3132	4052.9514	115	1	UBE2D3	CISD2	UBE2D3	115	1
2_MACS_peak_1389_lociStitched	chr1	178693807	178697486	2	3659	4051.6827	116	1	RALGPS2		RALGPS2	116	1
2_MACS_peak_7439_lociStitched	chr19	2268945	2271958	2	2901	4047.9655	117	1	OAZ1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,JSRP1,C19orf35,LINGO3	OAZ1	117	1
5_MACS_peak_1701_lociStitched	chr1	206886424	206891237	5	4528	4045.8078	118	1	MAPKAPK2		MAPKAPK2	118	1
3_MACS_peak_1197_lociStitched	chr1	160677193	160682788	3	5087	4032.876	119	1	CD48	SLAMF7	CD48	119	1
2_MACS_peak_1296_lociStitched	chr1	167188811	167192253	2	3163	4029.5494	120	1	POU2F1		POU2F1	120	1
2_MACS_peak_1387_lociStitched	chr1	178574058	178577480	2	3251	4017.428	121	1			C1orf220	121	1
1_MACS_peak_5600_lociStitched	chr15	89180957	89183907	1	2951	4013.18	122	1	ISG20	MIR1179,MIR7-2,AEN	ISG20	122	1
3_MACS_peak_4222_lociStitched	chr12	122237643	122241217	3	3421	4011.815	123	1	LOC338799	SETD1B,RHOF	LOC338799	123	1
2_MACS_peak_12930_lociStitched	chr6	326940	330953	2	3952	4004.5727	124	1	DUSP22		DUSP22	124	1
2_MACS_peak_6252_lociStitched	chr16	89554601	89557721	2	2933	3991.104	125	1	ANKRD11	SPG7	ANKRD11	125	1
2_MACS_peak_9867_lociStitched	chr20	42309367	42312082	2	2644	3977.2035	126	1	MYBL2	GTSF1L	MYBL2	126	1
2_MACS_peak_1451_lociStitched	chr1	185124818	185127434	2	2609	3971.3496	127	1	C1orf26,C1orf25		C1orf25	127	1
4_MACS_peak_3721_lociStitched	chr12	46120428	46125135	4	4537	3959.5284	128	1	ARID2,LOC400027		ARID2	128	1
5_MACS_peak_1682_lociStitched	chr1	206287332	206292834	5	4636	3945.4842	129	1	C1orf186	CTSE	C1orf186	129	1
1_MACS_peak_5207_lociStitched	chr15	45878730	45881186	1	2457	3939.424	130	1	PLDN	SQRDL	PLDN	130	1
8_MACS_peak_11682_lociStitched	chr4	40197688	40204389	8	5232	3933.487	131	1	RHOH		RHOH	131	1
1_MACS_peak_7960_lociStitched	chr19	19771954	19775048	1	3095	3903.3904	132	1	ATP13A1	ZNF101,PBX4,LPAR2,GMIP	ATP13A1	132	1
1_MACS_peak_5660_lociStitched	chr15	93445742	93448973	1	3232	3897.8784	133	1	CHD2,MIR3175	LOC100507217	MIR3175	133	1
2_MACS_peak_1815_lociStitched	chr1	224620144	224623525	2	3290	3896.9406	134	1	WDR26		WDR26	134	1
1_MACS_peak_1216_lociStitched	chr1	161014451	161017648	1	3198	3896.1839	135	1	USF1,ARHGAP30	F11R,TSTD1,PVRL4	USF1	135	1
2_MACS_peak_1835_lociStitched	chr1	226249074	226252065	2	2953	3888.8982	136	1	LOC440926,H3F3A		LOC440926	136	1
3_MACS_peak_13643_lociStitched	chr6	108878422	108882575	3	4073	3887.208	137	1	FOXO3		FOXO3	137	1
2_MACS_peak_5390_lociStitched	chr15	69109477	69113851	2	4251	3883.6746	138	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	138	1
2_MACS_peak_7340_lociStitched	chr19	924339	928343	2	3522	3872.2684	139	1	ARID3A	KISS1R,MED16,C19orf22	ARID3A	139	1
1_MACS_peak_1338_lociStitched	chr1	172500991	172503533	1	2543	3856.214	140	1	C1orf9		C1orf9	140	1
3_MACS_peak_1476_lociStitched	chr1	189119024	189123420	3	4242	3845.6208	141	1				141	1
7_MACS_peak_1076_lociStitched	chr1	155912342	155918420	7	4911	3839.4726	142	1	RXFP4,ARHGEF2	RIT1,SNORA42,SCARNA4,KIAA0907	RXFP4	142	1
1_MACS_peak_5353_lociStitched	chr15	66083043	66085686	1	2644	3833.1429	143	1	DENND4A		DENND4A	143	1
2_MACS_peak_7358_lociStitched	chr19	1131218	1134113	2	2887	3832.6905	144	1	SBNO2	GPX4,POLR2E	SBNO2	144	1
2_MACS_peak_13248_lociStitched	chr6	30582843	30586566	2	3627	3770.2821	145	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	145	1
1_MACS_peak_7501_lociStitched	chr19	3983652	3987477	1	3826	3760.3575	146	1	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	146	1
2_MACS_peak_769_lociStitched	chr1	118171962	118176641	2	4615	3708.5754	147	1		FAM46C	FAM46C	147	1
3_MACS_peak_4460_lociStitched	chr13	114562714	114567196	3	4194	3704.8212	148	1	GAS6	FLJ44054,GAS6	GAS6	148	1
5_MACS_peak_2122_lociStitched	chr10	15828440	15833702	5	4681	3698.6598	149	1	FAM188A		ITGA8	149	1
3_MACS_peak_7817_lociStitched	chr19	15488560	15491534	3	2841	3690.734	150	1	AKAP8,AKAP8L		AKAP8	150	1
2_MACS_peak_11810_lociStitched	chr4	78738504	78742388	2	3881	3689.8	151	1	CNOT6L	MRPL1	CNOT6L	151	1
1_MACS_peak_11609_lociStitched	chr4	15003059	15007092	1	4034	3676.0795	152	1	CPEB2		CPEB2	152	1
3_MACS_peak_14850_lociStitched	chr8	95958393	95962852	3	4235	3673.3242	153	1	TP53INP1		TP53INP1	153	1
1_MACS_peak_12924_lociStitched	chr6	304618	307936	1	3319	3671.0352	154	1	DUSP22		DUSP22	154	1
3_MACS_peak_4120_lociStitched	chr12	109026563	109030903	3	3952	3641.694	155	1	SELPLG	TMEM119	SELPLG	155	1
1_MACS_peak_1670_lociStitched	chr1	205599601	205601800	1	2200	3632.748	156	1	ELK4	SLC45A3	ELK4	156	1
7_MACS_peak_12440_lociStitched	chr5	88177554	88182945	7	4677	3617.361	157	1	MEF2C		MEF2C	157	1
1_MACS_peak_1970_lociStitched	chr1	235666255	235669030	1	2776	3616.6575	158	1	B3GALNT2		B3GALNT2	158	1
1_MACS_peak_1838_lociStitched	chr1	226297022	226299980	1	2959	3614.9718	159	1		LOC440926,H3F3A	LOC440926	159	1
2_MACS_peak_6442_lociStitched	chr17	16890321	16894073	2	3716	3608.2984	160	1		TNFRSF13B	TNFRSF13B	160	1
1_MACS_peak_14868_lociStitched	chr8	98655063	98658323	1	3261	3585.022	161	1	MTDH		MTDH	161	1
1_MACS_peak_1131_lociStitched	chr1	156629941	156633536	1	3596	3579.5415	162	1		HAPLN2,BCAN,NES,CRABP2	NES	162	1
1_MACS_peak_8075_lociStitched	chr19	39897014	39900871	1	3858	3571.582	163	1	ZFP36	MED29,PLEKHG2,SUPT5H,PAF1,RPS16	ZFP36	163	1
1_MACS_peak_920_lociStitched	chr1	150335656	150338505	1	2850	3571.5064	164	1	RPRD2	PRPF3	RPRD2	164	1
2_MACS_peak_131_lociStitched	chr1	16992331	16994107	2	1647	3570.1152	165	1		MST1P2,CROCCP2	MST1P2	165	1
3_MACS_peak_8226_lociStitched	chr19	47614306	47617462	3	2905	3563.7552	166	1	ZC3H4	SAE1	ZC3H4	166	1
5_MACS_peak_9426_lociStitched	chr2	201987001	201992550	5	4731	3540.262	167	1	CFLAR		CFLAR	167	1
2_MACS_peak_1543_lociStitched	chr1	199997620	200000509	2	2790	3530.9358	168	1	NR5A2		NR5A2	168	1
2_MACS_peak_12485_lociStitched	chr5	95295019	95298286	2	3157	3528.6867	169	1	ELL2		ELL2	169	1
1_MACS_peak_1454_lociStitched	chr1	186343430	186345780	1	2351	3516.07	170	1	C1orf27,MIR548F1,TPR	OCLM	TPR	170	1
3_MACS_peak_1564_lociStitched	chr1	200988253	200992698	3	4141	3511.55	171	1	KIF21B		KIF21B	171	1
1_MACS_peak_907_lociStitched	chr1	149812858	149815596	1	2739	3503.5448	172	1	HIST2H2AA4	HIST2H4B,HIST2H2AC,HIST2H2BF,HIST2H3D,HIST2H3A,HIST2H2BC,HIST2H2BE,HIST2H2AB	HIST2H2AA4	172	1
1_MACS_peak_9210_lociStitched	chr2	157197597	157199912	1	2316	3497.039	173	1		NR4A2	NR4A2	173	1
2_MACS_peak_7557_lociStitched	chr19	6735981	6739570	2	3423	3446.8756	174	1	GPR108	TRIP10,VAV1,C3,SH2D3A	GPR108	174	1
2_MACS_peak_12704_lociStitched	chr5	142781774	142785347	2	3560	3437.9406	175	1	NR3C1		NR3C1	175	1
2_MACS_peak_7854_lociStitched	chr19	16737728	16740764	2	2945	3436.752	176	1	MED26	TMEM38A,C19orf42	MED26	176	1
2_MACS_peak_1002_lociStitched	chr1	154192371	154194526	2	2113	3436.363	177	1	UBAP2L,C1orf43	TPM3,MIR190B,C1orf189	UBAP2L	177	1
2_MACS_peak_15171_lociStitched	chr9	3525290	3527759	2	2407	3430.4286	178	1	RFX3		RFX3	178	1
1_MACS_peak_1440_lociStitched	chr1	184019735	184021780	1	2046	3426.193	179	1	TSEN15	GLT25D2	TSEN15	179	1
3_MACS_peak_7814_lociStitched	chr19	15441971	15445083	3	2486	3425.3784	180	1		AKAP8	AKAP8	180	1
3_MACS_peak_15008_lociStitched	chr8	126294802	126298485	3	3642	3424.4534	181	1	NSMCE2		TRIB1	181	1
3_MACS_peak_10196_lociStitched	chr21	44844577	44847979	3	3021	3415.2678	182	1	SIK1	C21orf125	SIK1	182	1
2_MACS_peak_1750_lociStitched	chr1	212457725	212460242	2	2479	3413.8071	183	1	PPP2R5A		PPP2R5A	183	1
1_MACS_peak_15447_lociStitched	chr9	101983182	101985471	1	2290	3412.2123	184	1	SEC61B,ALG2		ALG2	184	1
2_MACS_peak_6387_lociStitched	chr17	7744733	7748611	2	3736	3411.4766	185	1	KDM6B	TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	185	1
7_MACS_peak_3745_lociStitched	chr12	48203799	48209000	7	4243	3405.6148	186	1	HDAC7	SLC48A1	HDAC7	186	1
1_MACS_peak_1034_lociStitched	chr1	154971324	154974655	1	3332	3402.6165	187	1		CKS1B,MIR4258,FLAD1,LENEP,ZBTB7B,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	187	1
1_MACS_peak_7875_lociStitched	chr19	17515145	17518274	1	3130	3400.5972	188	1	BST2	FAM125A,PLVAP,TMEM221	BST2	188	1
2_MACS_peak_7423_lociStitched	chr19	2086837	2090818	2	3640	3397.3854	189	1	MOBKL2A	IZUMO4,MKNK2	MOBKL2A	189	1
2_MACS_peak_1659_lociStitched	chr1	204682385	204685223	2	2764	3374.9496	190	1		LRRN2	LRRN2	190	1
6_MACS_peak_1008_lociStitched	chr1	154376090	154381166	6	4642	3374.0172	191	1	IL6R		IL6R	191	1
6_MACS_peak_15544_lociStitched	chr9	127630593	127635136	6	3818	3356.3684	192	1	ARPC5L	WDR38,RPL35	ARPC5L	192	1
3_MACS_peak_1606_lociStitched	chr1	203239917	203244013	3	3776	3345.6128	193	1		BTG2,CHIT1,LOC730227	LOC730227	193	1
2_MACS_peak_12920_lociStitched	chr6	291104	294353	2	3132	3331.8495	194	1	DUSP22		DUSP22	194	1
1_MACS_peak_7345_lociStitched	chr19	1019921	1022231	1	2311	3329.634	195	1	C19orf6	WDR18,GRIN3B,CNN2,ABCA7,HMHA1	C19orf6	195	1
2_MACS_peak_9604_lociStitched	chr2	242253647	242256388	2	2670	3316.3359	196	1	SEPT2,HDLBP	FARP2,HDLBP	HDLBP	196	1
4_MACS_peak_13730_lociStitched	chr6	119668318	119672298	4	3921	3314.146	197	1	MAN1A1		MAN1A1	197	1
