GENE_ID	locusLine	bin_1_MM11.jin.bam
NM_144728	chr1(.):221869765-221915802	0.2399
NM_020247	chr1(.):227122937-227180246	0.3033
NM_152490	chr1(.):235605532-235672781	0.2732
NM_032328	chr1(.):245128170-245256148	0.3468
NR_026588	chr1(.):245128630-245256148	0.3477
NR_026587	chr1(.):245128630-245293530	0.2828
NR_026586	chr1(.):245128283-245293530	0.2825
NM_032129	chr1(.):896876-915484	0.1671
NM_152486	chr1(.):856120-884961	0.6367
NM_198317	chr1(.):890966-906099	0.3587
NM_015658	chr1(.):874582-899679	0.8305
NR_026874	chr1(.):847952-859817	0.07
NR_027693	chr1(.):905578-922473	0.0529
NM_080875	chr1(.):1545794-1570990	0.3949
NM_014188	chr1(.):1472052-1515262	0.3923
NM_001114748	chr1(.):1465157-1480740	0.031
NM_001170689	chr1(.):1546244-1570990	0.4004
NM_177540	chr1(.):6610337-6644817	0.258
NM_005341	chr1(.):6635062-6654340	0.2144
NM_014851	chr1(.):6645783-6667929	0.5788
NM_153812	chr1(.):6668755-6689093	0.4197
NM_024654	chr1(.):6576406-6619658	0.1496
NM_001195752	chr1(.):6680209-6698642	0.2741
NM_001195753	chr1(.):6679924-6698642	0.2713
NM_002521	chr1(.):11912520-11923992	0.0312
NM_000302	chr1(.):11989745-12040594	0.1093
NM_138346	chr1(.):11975122-11991480	0.2152
NM_001089591	chr1(.):16128656-16139194	0.0523
NR_024279	chr1(.):16155709-16179642	0.9228
NM_001136204	chr1(.):17728250-17770057	0.4997
NM_018715	chr1(.):17728250-17771220	0.4891
NM_170726	chr1(.):19192923-19234293	0.0886
NM_001032363	chr1(.):19918470-19961314	0.3258
NM_182744	chr1(.):19964725-19989945	0.0396
NM_005380	chr1(.):19965807-19989945	0.0396
NM_001032730	chr1(.):22049338-22114688	0.3463
NM_014280	chr1(.):28521789-28564542	0.147
NM_016311	chr1(.):28557610-28569611	0.3842
NM_031459	chr1(.):28581005-28614002	0.2605
NM_003680	chr1(.):33235839-33288633	0.261
NM_032881	chr1(.):36854030-36868493	0.6483
NM_001005417	chr1(.):44441182-44461840	0.475
NM_152499	chr1(.):44452279-44467198	0.4012
NM_006934	chr1(.):44457154-44487997	0.1369
NM_001024845	chr1(.):44457154-44502134	0.3625
NM_004073	chr1(.):45261035-45276667	1.1423
NM_001013632	chr1(.):45266585-45277957	1.2891
NM_001136537	chr1(.):45269153-45284801	1.0012
NR_001456	chr1(.):45238513-45248584	1.0596
NR_001457	chr1(.):45239061-45249130	1.0654
NM_153274	chr1(.):45244256-45258426	0.1662
NM_003738	chr1(.):45282937-45313616	0.2222
NM_001012	chr1(.):45236245-45249412	0.8262
NR_000024	chr1(.):45237163-45247261	1.0594
NR_000015	chr1(.):45236536-45246610	1.0611
NM_006004	chr1(.):46764379-46787447	0.592
NM_006369	chr1(.):46739071-46774038	0.4143
NM_199044	chr1(.):46801389-46835690	0.2255
NM_002228	chr1(.):59241462-59254785	1.6752
NR_034015	chr1(.):59245822-59370384	0.3631
NM_001077702	chr1(.):67385577-67459302	0.2998
NM_001077704	chr1(.):67390925-67459302	0.1833
NM_001190463	chr1(.):70871900-70910534	0.3591
NM_003902	chr1(.):78408590-78449777	0.3402
NM_007034	chr1(.):78465635-78487995	0.3218
NM_004388	chr1(.):85013803-85045163	0.4353
NM_017709	chr1(.):118143603-118176011	0.7046
NM_001123068	chr1(.):143762143-143772881	0.0626
NR_027469	chr1(.):143713512-143749587	0.8345
NR_027468	chr1(.):143713512-143749457	0.8375
NM_178230	chr1(.):144358586-144369246	0.0444
NR_024584	chr1(.):144475745-144526969	0.4787
NM_001002811	chr1(.):144885590-144937032	0.4518
NM_178230	chr1(.):147949759-147960419	0.0606
NR_027468	chr1(.):147901021-147936980	0.6479
NM_001164261	chr1(.):148196751-148207536	0.0786
NM_001164261	chr1(.):148801014-148811799	0.081
NR_024510	chr1(.):149571452-149621786	0.4455
NM_001161334	chr1(.):149749244-149788928	0.3427
NM_001034077	chr1(.):149799220-149809616	1.0229
NM_001005464	chr1(.):149807258-149817765	1.7485
NM_001040874	chr1(.):149808784-149819318	1.7568
NM_001123375	chr1(.):149779779-149790236	0.7981
NM_005850	chr1(.):149890210-149904702	0.4162
NM_016074	chr1(.):149866154-149877348	0.5547
NM_003528	chr1(.):149851009-149863232	1.9118
NM_003517	chr1(.):149853524-149863961	2.2059
NM_175065	chr1(.):149854018-149864466	2.1888
NM_014849	chr1(.):149869871-149894434	0.283
NM_181873	chr1(.):149895542-149913266	0.55
NM_001145862	chr1(.):149895542-149913791	0.536
NR_036461	chr1(.):149816758-149827340	1.5906
NM_001040874	chr1(.):149817627-149828161	1.5624
NM_001005464	chr1(.):149819180-149829687	1.5496
NM_001034077	chr1(.):149827329-149837725	0.9738
NM_030920	chr1(.):150185716-150213504	0.4934
NM_001136479	chr1(.):150185716-150212026	0.5178
NM_012113	chr1(.):150225217-150242480	0.2822
NM_024579	chr1(.):150240182-150258335	0.3896
NM_144697	chr1(.):150250228-150264501	0.2505
NM_004698	chr1(.):150288927-150330704	0.1153
NM_016022	chr1(.):150232798-150246532	0.3238
NM_019032	chr1(.):150516897-150538412	0.6067
NM_207046	chr1(.):150589598-150606609	0.5174
NR_036211	chr1(.):150519404-150529490	0.1505
NM_001197320	chr1(.):150542026-150557214	3.1115
NM_001163258	chr1(.):150964300-150985854	0.8563
NM_181746	chr1(.):150932648-150952440	0.4368
NM_003568	chr1(.):150949498-150973114	0.185
NM_001163260	chr1(.):150964300-150984273	0.9169
NM_001040217	chr1(.):150964300-150984385	0.9118
NM_138278	chr1(.):151004028-151025076	0.2434
NM_017860	chr1(.):151015258-151028871	0.4352
NM_002810	chr1(.):151222196-151244954	0.2388
NM_002651	chr1(.):151259272-151305133	0.15
NM_001198774	chr1(.):151259272-151305191	0.1498
NM_001098616	chr1(.):154174182-154198273	0.5975
NM_001127320	chr1(.):154187654-154240980	0.3305
NM_001010979	chr1(.):154166847-154183809	0.1183
NR_030600	chr1(.):154161140-154171219	0.0577
NM_014847	chr1(.):154188324-154248329	0.4056
NM_020452	chr1(.):154295275-154328780	0.6857
NM_001005855	chr1(.):154293035-154315322	0.8609
NM_080429	chr1(.):154288591-154302801	1.2261
NM_006556	chr1(.):154892207-154914484	0.6987
NM_001130041	chr1(.):154929773-154951959	1.066
NM_001130040	chr1(.):154929773-154948223	1.1129
NM_201398	chr1(.):154950769-154970587	0.1436
NM_015872	chr1(.):154970111-154995999	0.9877
NM_207196	chr1(.):155018761-155040252	0.3019
NM_018655	chr1(.):154961061-154971791	0.1479
NM_001143687	chr1(.):155001281-155028406	0.1969
NR_024163	chr1(.):154942117-154956725	1.243
NM_144622	chr1(.):154986002-155011257	0.2503
NM_138300	chr1(.):154924501-154939258	1.3274
NR_036212	chr1(.):154943168-154953259	1.555
NM_001018017	chr1(.):155153299-155167700	0.9421
NM_198883	chr1(.):155173489-155188624	1.7914
NM_002455	chr1(.):155173489-155188614	1.792
NM_018973	chr1(.):155107366-155117883	1.1745
NM_153741	chr1(.):155107366-155117996	1.163
NM_173852	chr1(.):155136883-155150804	0.2881
NM_004428	chr1(.):155095348-155112386	0.692
NM_007112	chr1(.):155160378-155182690	1.7046
NM_001122837	chr1(.):155103287-155116334	1.0095
NM_025058	chr1(.):155141359-155162445	0.3102
NR_030281	chr1(.):155159967-155170063	1.0995
NM_001005742	chr1(.):155199238-155219653	0.3229
NM_198264	chr1(.):155211995-155230274	0.3504
NM_001171812	chr1(.):155199238-155216066	0.3751
NM_000157	chr1(.):155199238-155216069	0.3751
NM_001162384	chr1(.):155911629-155953336	0.6668
NM_181885	chr1(.):155906479-155917625	0.3224
NM_004723	chr1(.):155911629-155952966	0.6584
NM_014949	chr1(.):155877835-155909188	0.2347
NM_020131	chr1(.):156000091-156028516	0.2676
NM_001093725	chr1(.):156036803-156056789	0.1287
NM_020387	chr1(.):156025965-156045295	0.0882
NM_001145264	chr1(.):156019516-156033301	0.4897
NM_003145	chr1(.):155973838-155995758	0.2598
NM_022367	chr1(.):156118321-156152542	0.252
NM_001193302	chr1(.):156118368-156152542	0.2512
NM_001193301	chr1(.):156114734-156152542	0.2715
NM_004494	chr1(.):156706898-156726543	1.2755
NM_001126051	chr1(.):156706898-156727024	1.2469
NM_001126050	chr1(.):156706898-156727240	1.2342
NM_030980	chr1(.):156687412-156702705	0.67
NM_001878	chr1(.):156664407-156680375	0.0762
NM_001142560	chr1(.):156693262-156711752	0.8058
NM_145729	chr1(.):156702093-156715923	0.5088
NM_003564	chr1(.):159882902-159900284	1.7072
NM_012337	chr1(.):159837153-159874906	0.1118
NM_001146172	chr1(.):159916281-159929044	0.082
NM_015726	chr1(.):160180504-160237350	0.3205
NM_001193644	chr1(.):160241598-160259941	0.2226
NR_028106	chr1(.):160204011-160237277	0.4646
NR_028105	chr1(.):160204011-160237318	0.464
NR_028104	chr1(.):160180504-160237318	0.3206
NM_152366	chr1(.):161063180-161075138	0.5201
NM_030916	chr1(.):161035780-161064385	0.2643
NM_007122	chr1(.):161004040-161020757	1.6209
NM_001113205	chr1(.):161002421-161013774	0.3298
NR_033385	chr1(.):161063150-161075138	0.5191
NM_181720	chr1(.):161011731-161044760	0.9828
NM_016946	chr1(.):160960000-160996133	0.242
NM_001039711	chr1(.):161085768-161107478	0.868
NM_016406	chr1(.):161118533-161133646	1.4331
NM_004550	chr1(.):161164104-161189184	0.2984
NM_000309	chr1(.):161131180-161146010	0.7111
NM_001185094	chr1(.):161082907-161095984	0.8335
NM_003779	chr1(.):161136100-161152314	0.5802
NM_012475	chr1(.):161124253-161140516	0.8708
NM_001039712	chr1(.):161085768-161107256	0.8763
NM_005600	chr1(.):161082861-161095984	0.8309
NM_001185093	chr1(.):161082906-161095984	0.8335
NM_001166159	chr1(.):161166936-161189184	0.3226
NM_005099	chr1(.):161154537-161173845	0.511
NM_003115	chr1(.):162526295-162574633	0.4058
NM_000696	chr1(.):165626448-165672900	0.1611
NM_004528	chr1(.):165595449-165629855	0.4895
NM_019026	chr1(.):165688527-165743135	0.4586
NM_018417	chr1(.):167773624-167888453	0.0885
NM_181093	chr1(.):169816803-169868076	0.398
NM_015172	chr1(.):171449665-171567650	0.217
NM_014283	chr1(.):172497259-172585973	0.2766
NM_016227	chr1(.):172497316-172585973	0.2768
NM_022100	chr1(.):174977093-174997591	0.2638
NM_022371	chr1(.):179046111-179070129	0.8746
NM_015602	chr1(.):179846419-179894211	0.5338
NM_015101	chr1(.):183899965-184011863	0.1033
NM_030934	chr1(.):185082217-185131116	0.5026
NM_006469	chr1(.):185260521-185291461	0.6173
NM_003292	chr1(.):186275785-186349457	0.2749
NM_022375	chr1(.):186364703-186375587	0.2881
NM_015984	chr1(.):192976495-193033523	0.3563
NM_001199262	chr1(.):192982534-193033523	0.3869
NM_001042370	chr1(.):193024003-193065906	0.4778
NM_004600	chr1(.):193024003-193060115	0.5402
NM_001173524	chr1(.):193023551-193060115	0.5356
NM_001195216	chr1(.):197698138-197749623	0.4338
NM_017596	chr1(.):200933519-200997828	0.4064
NM_016456	chr1(.):201098899-201128632	0.2678
NR_034150	chr1(.):203262885-203279453	1.2984
NM_006763	chr1(.):203269663-203283729	1.2728
NM_002023	chr1(.):203304751-203325289	0.0958
NR_027022	chr1(.):204332557-204343847	0.0768
NM_002646	chr1(.):204386757-204464474	0.1869
NM_032833	chr1(.):204367491-204385944	1.2403
NM_002393	chr1(.):204480510-204532248	0.3618
NM_001973	chr1(.):205580234-205607000	0.6098
NM_021795	chr1(.):205583395-205607000	0.6784
NM_033102	chr1(.):205621980-205654630	0.0859
NR_026817	chr1(.):207986723-208000941	3.0332
NR_029832	chr1(.):207970196-207980284	0.2522
NR_029518	chr1(.):207970787-207980868	0.2801
NM_153606	chr1(.):212792788-212805120	0.0704
NM_001030287	chr1(.):212733696-212799116	0.5348
NM_001674	chr1(.):212776993-212799116	1.1461
NM_207468	chr1(.):222905557-222929002	0.0877
NM_144695	chr1(.):222880905-222911106	0.4388
NM_022831	chr1(.):222836354-222890864	0.2847
NM_003676	chr1(.):224365927-224386142	0.6961
NM_152608	chr1(.):226165402-226192066	0.5901
NR_002315	chr1(.):226245427-226264703	0.8131
NM_002107	chr1(.):226245420-226264703	0.8128
NM_181441	chr1(.):228289379-228302013	1.2568
NR_037415	chr1(.):228279963-228290042	0.1731
NM_001024227	chr1(.):228265850-228291913	1.9529
NM_001024226	chr1(.):228265360-228291913	1.9202
NM_024319	chr1(.):228283427-228296022	0.5187
NM_001159391	chr1(.):228327403-228341655	0.7904
NM_001159390	chr1(.):228322928-228341655	0.6452
NM_020435	chr1(.):228332552-228352527	0.0783
NM_001010867	chr1(.):228348428-228374958	0.3082
NM_033445	chr1(.):228640064-228650560	0.0788
NM_001010858	chr1(.):228670067-228688889	1.128
NM_175055	chr1(.):228640807-228651259	0.0721
NM_005646	chr1(.):234522058-234619849	0.1603
NM_182972	chr1(.):234735014-234750271	3.8301
NR_033927	chr1(.):234760056-234775526	0.0829
NM_031844	chr1(.):245008601-245032827	0.9239
NM_198076	chr1(.):244993638-245013359	1.1395
NR_026778	chr1(.):244998939-245015243	0.2909
NM_030645	chr1(.):249099650-249125154	0.5616
NM_024836	chr1(.):249127529-249148714	0.7206
NM_001136036	chr1(.):249139202-249158125	0.3802
NM_001193328	chr1(.):249139202-249158315	0.3771
NR_036070	chr1(.):249115575-249125642	1.2692
NR_033872	chr2(.):70184394-70319147	0.2657
NM_013450	chr2(.):160170489-160478059	0.111
NM_001139517	chr2(.):179291140-179320484	0.4569
NM_003690	chr2(.):179291140-179320958	0.4496
NM_001139518	chr2(.):179291140-179320355	0.4589
NR_031666	chr2(.):179241804-179546009	0.1502
NM_005336	chr2(.):242161678-242260254	0.3642
NM_170672	chr2(.):33656415-33794798	0.2361
NM_012249	chr2(.):46764866-46816827	0.5737
NM_001190274	chr2(.):48029058-48137932	0.214
NM_025133	chr2(.):48029058-48120858	0.0704
NM_001163561	chr2(.):47309129-47387517	0.0559
NM_001122964	chr2(.):55770513-55849796	0.2142
NM_003400	chr2(.):61700068-61770418	0.2263
NM_020651	chr2(.):64314785-64376605	0.3639
NM_004836	chr2(.):88851258-88932094	0.5071
NM_001142807	chr2(.):111485149-111880799	0.197
NM_032494	chr2(.):112968438-113017664	0.1116
NR_027020	chr2(.):132900163-133020542	0.411
NM_006164	chr2(.):178090032-178134859	0.6033
NM_001145413	chr2(.):178090032-178133617	0.6194
NM_003879	chr2(.):201975889-202034003	0.5185
NM_001127184	chr2(.):201975815-202011323	0.7514
NM_001162407	chr2(.):201712731-201734284	0.8668
NM_004071	chr2(.):201712731-201734467	0.8599
NM_173822	chr2(.):201833440-201941392	0.0936
NM_003709	chr2(.):207940528-208035614	0.3354
NM_004379	chr2(.):208389615-208475284	0.2451
NM_001167608	chr2(.):227695670-227868923	0.1645
NM_014808	chr2(.):242290663-242439256	0.0674
NM_005253	chr2(.):28610778-28642516	0.4409
NM_016061	chr2(.):30364749-30388399	0.9496
NM_015376	chr2(.):33733941-33794798	0.0984
NM_001139488	chr2(.):33696320-33794798	0.3054
NM_006887	chr2(.):43444540-43458745	1.7867
NR_027251	chr2(.):43449349-43460994	1.5729
NM_080653	chr2(.):46733985-46752096	0.0521
NM_001743	chr2(.):47382220-47408740	0.586
NM_002158	chr2(.):48536794-48611434	0.2246
NM_207521	chr2(.):55194326-55281326	0.279
NM_207520	chr2(.):55194326-55282734	0.2791
NM_007008	chr2(.):55194326-55242470	0.1838
NM_017657	chr2(.):64746438-64825138	0.3049
NM_001193493	chr2(.):65210578-65256000	0.4383
NM_003038	chr2(.):65211494-65256000	0.4461
NM_015543	chr2(.):65308987-65362435	0.2621
NM_006196	chr2(.):70309584-70321334	2.1612
NR_024444	chr2(.):70346167-70357448	0.8227
NM_006636	chr2(.):74420689-74447424	0.8411
NM_018221	chr2(.):74378210-74410995	0.1972
NM_020122	chr2(.):85193230-85291595	0.2088
NM_003761	chr2(.):85799613-85814156	0.1861
NM_005911	chr2(.):85761287-85777403	0.7502
NM_000821	chr2(.):85771192-85793657	0.221
NM_006634	chr2(.):85806530-85825511	0.1957
NR_015424	chr2(.):89060418-89111109	0.2054
NR_003070	chr2(.):101884397-101894511	0.0528
NM_173647	chr2(.):101887062-101930178	0.5212
NM_006538	chr2(.):111873490-111931022	0.4555
NM_207002	chr2(.):111873490-111891423	1.1177
NM_198581	chr2(.):113028177-113102640	0.2204
NM_002101	chr2(.):127408683-127459246	0.4243
NR_031608	chr2(.):133009538-133019653	1.4137
NM_014607	chr2(.):136494188-136547633	0.3146
NM_006186	chr2(.):157175943-157194287	0.9103
NM_004288	chr2(.):158266130-158305604	0.6359
NM_015530	chr2(.):171780710-171828640	0.3908
NR_036075	chr2(.):178115672-178125738	0.1399
NM_194247	chr2(.):178072421-178093685	0.9167
NM_152517	chr2(.):178409880-178422524	1.528
NM_152275	chr2(.):178474025-178488694	1.1361
NM_181342	chr2(.):179323390-179348355	0.3982
NM_019091	chr2(.):179340198-179374782	0.3286
NM_001042702	chr2(.):179311162-179331110	0.6353
NM_001142355	chr2(.):201749049-201773655	0.3768
NM_130906	chr2(.):201730678-201758849	0.3255
NM_021824	chr2(.):201749107-201773655	0.3776
NM_001142356	chr2(.):201751640-201773655	0.4144
NM_002491	chr2(.):201931461-201955473	0.1725
NM_001127183	chr2(.):201978386-202033841	0.5393
NM_017759	chr2(.):206853444-206955906	0.1831
NR_033248	chr2(.):206975296-206986296	0.0625
NM_013335	chr2(.):220358586-220376718	0.2582
NM_001005209	chr2(.):220403744-220420317	0.6744
NM_018674	chr2(.):220373891-220408494	0.2984
NM_015311	chr2(.):220410449-220441268	0.0339
NM_205847	chr2(.):220358616-220376718	0.2586
NM_024536	chr2(.):220398668-220413487	0.7549
NM_002191	chr2(.):220431953-220445427	0.0215
NR_036082	chr2(.):220408794-220418869	0.0901
NM_001195731	chr2(.):220398668-220412819	0.7899
NM_005544	chr2(.):227591032-227668506	0.2199
NM_152614	chr2(.):232452574-232463994	0.0525
NM_001099285	chr2(.):232568234-232583250	1.4435
NR_036052	chr2(.):232573023-232583105	1.1529
NM_203346	chr2(.):242161678-242217301	0.3324
NM_001008492	chr2(.):242250280-242298441	0.4015
NM_001008491	chr2(.):242249722-242298441	0.3997
NM_014674	chr3(.):5224358-5266650	0.7645
NR_027007	chr3(.):9425536-9444174	0.8864
NM_001195099	chr3(.):15703743-15803058	0.0941
NM_001195098	chr3(.):15703743-15844691	0.2744
NM_015199	chr3(.):15703743-15906053	0.2714
NM_182909	chr3(.):99546987-99838349	0.1524
NM_001042459	chr3(.):99561771-99838349	0.1564
NM_032359	chr3(.):99531677-99902476	0.1479
NM_005862	chr3(.):136050998-136476245	0.0931
NM_001135095	chr3(.):171753343-172123492	0.2071
NM_022763	chr3(.):171752417-172123492	0.2069
NM_001040432	chr3(.):28426986-28571632	0.06
NM_033027	chr3(.):39178341-39200102	1.2599
NM_001134878	chr3(.):47264515-47329337	0.282
NM_015466	chr3(.):47417490-47459931	0.3926
NM_001664	chr3(.):49391578-49454526	0.3302
NM_153273	chr3(.):49756727-49828973	0.3234
NM_018397	chr3(.):53845386-53885419	0.0444
NM_001085451	chr3(.):100115036-100180170	0.246
NM_001167924	chr3(.):99828773-99902476	0.0802
NM_001627	chr3(.):105080712-105300744	0.1143
NM_001009899	chr3(.):113362232-113420493	0.1689
NM_001690	chr3(.):113460865-113535905	0.264
NM_002093	chr3(.):119535801-119818264	0.103
NM_024818	chr3(.):132374139-132401944	0.5803
NM_198329	chr3(.):132368289-132401944	0.4947
NM_001080412	chr3(.):141038054-141173632	0.4254
NM_019001	chr3(.):142020448-142171853	0.1354
NM_005067	chr3(.):150453909-150486263	0.7559
NM_024665	chr3(.):176733541-176920048	0.156
NM_014616	chr3(.):182506290-182644421	0.1697
NM_002808	chr3(.):184012021-184031840	0.1506
NM_003670	chr3(.):5016096-5031865	1.223
NM_015453	chr3(.):9399716-9433475	0.1276
NM_001080517	chr3(.):9434402-9524838	0.2675
NM_020345	chr3(.):23928571-23963537	0.2682
NM_002948	chr3(.):23953638-23967332	0.5485
NM_005126	chr3(.):23981750-24027109	0.4195
NM_001145425	chr3(.):23982611-24027109	0.4274
NM_001134432	chr3(.):28368179-28395618	0.7655
NM_022461	chr3(.):28358844-28395618	0.6306
NM_031899	chr3(.):39133090-39154130	0.4784
NM_145755	chr3(.):39144151-39185394	0.2812
NM_194293	chr3(.):39219706-39239077	0.2098
NM_001198621	chr3(.):39219705-39239085	0.2097
NM_025010	chr3(.):47319329-47393306	0.2717
NM_000481	chr3(.):49449210-49465111	0.4464
NM_022171	chr3(.):49444638-49458909	1.0873
NM_032316	chr3(.):49454765-49471757	0.191
NM_001640	chr3(.):49706434-49725934	0.2106
NM_022064	chr3(.):49721989-49763962	0.4683
NM_198722	chr3(.):49749266-49762238	1.0012
NM_020998	chr3(.):49716379-49731196	0.2922
NM_021971	chr3(.):49753931-49766384	1.1832
NM_021237	chr3(.):53914225-53930989	1.0312
NM_022899	chr3(.):53896093-53921229	0.2114
NM_018725	chr3(.):53875576-53904827	0.0552
NM_177966	chr3(.):57536980-57552768	0.3621
NM_001660	chr3(.):57552089-57588215	0.5829
NM_014820	chr3(.):100077306-100125225	0.3008
NM_018010	chr3(.):107874658-107946417	0.2635
NM_025146	chr3(.):113432840-113470096	0.4862
NM_018266	chr3(.):119144700-119187471	0.3283
NR_024265	chr3(.):119182784-119218554	0.2286
NM_016589	chr3(.):119212367-119248125	0.1578
NM_013336	chr3(.):127766211-127795526	0.6262
NM_002950	chr3(.):128333812-128374719	0.4719
NM_001127196	chr3(.):128881657-128907810	0.4961
NM_020701	chr3(.):128841258-128885073	0.1461
NM_032169	chr3(.):132271981-132383975	0.1955
NM_001145417	chr3(.):135862759-135918310	0.2778
NM_018133	chr3(.):135862759-135919688	0.2719
NM_173552	chr3(.):143685639-143716210	0.43
NM_001134470	chr3(.):143687166-143716210	0.4509
NM_014779	chr3(.):150121787-150182615	0.2391
NM_032025	chr3(.):150259573-150308803	0.4169
NM_014445	chr3(.):150254779-150269428	1.2098
NM_007107	chr3(.):156252928-156277973	0.827
NR_034007	chr3(.):156794455-156845791	0.3629
NM_020307	chr3(.):156860585-156883482	0.8907
NM_001037324	chr3(.):183988798-184015819	0.0354
NM_004953	chr3(.):184033100-184058146	0.3909
NM_198244	chr3(.):184027282-184058146	0.547
NM_182917	chr3(.):184027951-184058146	0.5568
NR_003055	chr3(.):184038483-184048559	0.0706
NM_001171087	chr3(.):184058975-184084391	0.2934
NM_006232	chr3(.):184076193-184091363	0.4551
NM_144635	chr3(.):184050275-184069063	0.2494
NM_001171093	chr3(.):184048716-184069063	0.2411
NM_004593	chr3(.):185627357-185660924	0.5524
NR_033752	chr3(.):185681266-185702578	0.0476
NM_001145065	chr4(.):91043683-92528370	0.089
NM_000585	chr4(.):142552753-142659612	0.245
NM_144571	chr4(.):78629540-78745544	0.2516
NM_001008388	chr4(.):103785134-103818963	0.469
NM_018699	chr4(.):121610928-121849013	0.1991
NM_015130	chr4(.):141536935-141682471	0.3775
NM_178835	chr4(.):146676887-146864607	0.2564
NM_006651	chr4(.):773744-824945	0.2515
NM_001042424	chr4(.):1868122-1988934	0.167
NM_006527	chr4(.):1689526-1719030	0.4475
NM_001017405	chr4(.):1278671-1338925	0.1409
NM_133330	chr4(.):1889508-1988930	0.0717
NM_012318	chr4(.):1808205-1862974	0.1572
NR_033182	chr4(.):1160639-1207634	0.2618
NM_001199021	chr4(.):1155720-1207750	0.257
NM_001100590	chr4(.):6779458-6890899	0.1975
NR_027697	chr4(.):16223285-16264810	0.385
NM_001166139	chr4(.):17877217-18028483	0.1605
NM_153686	chr4(.):17839838-18028483	0.1476
NM_015187	chr4(.):25744048-25869610	0.2222
NM_015874	chr4(.):26317447-26438278	0.2114
NM_203283	chr4(.):26316331-26438278	0.2098
NM_174921	chr4(.):39547545-39645481	0.2483
NM_004310	chr4(.):40193526-40251281	0.5767
NM_018177	chr4(.):40053523-40162019	0.3178
NM_024592	chr4(.):56207408-56242866	0.2298
NM_002703	chr4(.):57254528-57306845	0.2337
NM_173827	chr4(.):73915415-73940472	0.6146
NM_198889	chr4(.):73935501-74129502	0.1702
