GENE_ID	locusLine	bin_1_MM5_jia.bam
NM_001134422	chr3(.):133287433-133314118	0.3681
NM_001134423	chr3(.):133288300-133314118	0.377
NM_006506	chr3(.):141200925-141336197	0.1756
NM_001080412	chr3(.):141038054-141173632	0.4081
NM_005067	chr3(.):150453909-150486263	0.3305
NM_001190242	chr3(.):159969773-160106554	0.1123
NM_001190241	chr3(.):159969773-160122320	0.1467
NM_024665	chr3(.):176733541-176920048	0.1649
NM_014616	chr3(.):182506290-182644421	0.1817
NM_173216	chr3(.):186643314-186801341	0.2306
NM_003032	chr3(.):186734664-186801341	0.2228
NM_005524	chr3(.):193848933-193861396	0.66
NM_001647	chr3(.):195290572-195316076	0.1018
NM_032773	chr3(.):197513144-197603456	0.1325
NM_015453	chr3(.):9399716-9433475	0.1032
NM_001080517	chr3(.):9434402-9524838	0.1464
NM_031899	chr3(.):39133090-39154130	0.1949
NM_145755	chr3(.):39144151-39185394	0.1577
NM_194293	chr3(.):39219706-39239077	0.1118
NM_001198621	chr3(.):39219705-39239085	0.1118
NM_006100	chr3(.):98446571-98518236	0.3446
NM_018010	chr3(.):107874658-107946417	0.2262
NM_025146	chr3(.):113432840-113470096	0.3012
NM_198490	chr3(.):128801417-128845619	0.2686
NM_020701	chr3(.):128841258-128885073	0.1635
NM_020187	chr3(.):128992683-129029135	0.3479
NM_001006109	chr3(.):128992816-129029135	0.3481
NM_006026	chr3(.):129028613-129040120	0.708
NR_026991	chr3(.):129030113-129048412	0.4728
NM_001145417	chr3(.):135862759-135918310	0.231
NM_018133	chr3(.):135862759-135919688	0.228
NM_014779	chr3(.):150121787-150182615	0.2239
NR_027037	chr3(.):151975404-151992415	0.3501
NM_173084	chr3(.):160148290-160172626	0.1612
NR_029663	chr3(.):160117375-160127473	0.5475
NM_005496	chr3(.):160113346-160157741	0.2633
NM_001002800	chr3(.):160112429-160157741	0.2609
NR_029525	chr3(.):160117532-160127613	0.5288
NM_001145098	chr3(.):170070472-170115950	0.254
NM_001145097	chr3(.):170072410-170115950	0.253
NM_006241	chr3(.):195236220-195275224	0.2586
NM_005781	chr3(.):195585235-195640880	0.2815
NM_001010938	chr3(.):195585235-195627432	0.1293
NM_014687	chr3(.):197393258-197468773	0.2501
NM_001145642	chr3(.):197393313-197481568	0.2864
NR_027840	chr3(.):197472260-197516317	0.2284
NM_032288	chr3(.):197471623-197516317	0.2264
NM_001011537	chr3(.):197471423-197516317	0.2261
NM_144571	chr4(.):78629540-78745544	0.1432
NM_001008388	chr4(.):103785134-103818963	0.2052
NM_015130	chr4(.):141536935-141682471	0.1557
NM_178835	chr4(.):146676887-146864607	0.1285
NM_004310	chr4(.):40193526-40251281	0.2938
NM_018177	chr4(.):40053523-40162019	0.1302
NM_001136570	chr4(.):77167852-77209929	0.0726
NM_014883	chr4(.):89642105-89983323	0.1069
NM_001015045	chr4(.):89642105-89749402	0.1284
NM_002039	chr4(.):144252982-144400718	0.177
NM_033632	chr4(.):153237409-153461172	0.136
NM_182485	chr4(.):14999297-15076777	0.1763
NR_027277	chr4(.):40039536-40063819	0.3057
NM_017426	chr4(.):77030816-77074655	0.0966
NM_005506	chr4(.):77074893-77140035	0.1984
NM_020236	chr4(.):78778804-78878944	0.1025
NM_181891	chr4(.):103712132-103753708	0.2576
NM_181890	chr4(.):103712132-103795032	0.2176
NM_181892	chr4(.):103712132-103753340	0.2591
NM_003340	chr4(.):103712132-103754105	0.2563
NM_181893	chr4(.):103712132-103795003	0.2176
NM_181889	chr4(.):103712132-103754307	0.2552
NR_033797	chr4(.):153452415-153465415	0.4849
NR_036092	chr4(.):153405478-153415568	0.1579
NR_037459	chr4(.):160044953-160055046	0.0924
NM_001104631	chr5(.):58259865-59194621	0.116
NM_006203	chr5(.):58259865-58887324	0.1149
NM_001165899	chr5(.):58259865-59788925	0.1103
NM_001197218	chr5(.):58259865-59069438	0.1179
NM_002372	chr5(.):109020155-109208429	0.1859
NM_015071	chr5(.):142145291-142613572	0.1354
NM_020928	chr5(.):60623099-60846999	0.1413
NM_001131005	chr5(.):88009057-88204922	0.2822
NM_002397	chr5(.):88009057-88184283	0.2858
NM_001193349	chr5(.):88009057-88124744	0.2321
NM_015315	chr5(.):154087461-154202163	0.1781
NM_133433	chr5(.):36871860-37070921	0.15
NM_152756	chr5(.):38933021-39079501	0.1756
NM_001178055	chr5(.):49956732-50147356	0.1617
NM_024615	chr5(.):49957771-50147356	0.1619
NM_022913	chr5(.):56464774-56565506	0.2169
NM_001127235	chr5(.):56466274-56565506	0.219
NM_001197222	chr5(.):58259865-58340339	0.1552
NM_001197220	chr5(.):58259865-58576945	0.12
NM_001197219	chr5(.):58259865-58657727	0.1136
NM_018695	chr5(.):65217383-65381850	0.1559
NM_006633	chr5(.):75694148-76008957	0.17
NR_015436	chr5(.):87831596-87985620	0.109
NR_027435	chr5(.):90671163-90721532	0.3372
NM_012081	chr5(.):95215801-95302775	0.2985
NM_005575	chr5(.):96266345-96370115	0.1781
NM_175920	chr5(.):96289155-96370115	0.1281
NM_001163315	chr5(.):107189733-107722799	0.133
NM_005246	chr5(.):108078522-108528373	0.1291
NM_001038702	chr5(.):130594701-130735382	0.1945
NM_003060	chr5(.):131700400-131736306	0.1574
NM_013983	chr5(.):139221363-139427884	0.1479
NM_001020825	chr5(.):142652495-142788254	0.2161
NM_001018076	chr5(.):142652495-142789045	0.2155
NM_001018075	chr5(.):142652495-142820077	0.1944
NM_001031711	chr5(.):172256222-172384688	0.1727
NM_001167579	chr5(.):176806431-176822514	0.0902
NM_002406	chr5(.):180212540-180235048	0.3579
NM_001114619	chr5(.):180212540-180235902	0.357
NM_001114618	chr5(.):180212540-180241817	0.4622
NM_001114617	chr5(.):180212540-180242137	0.4585
NM_001145161	chr5(.):6443735-6501834	0.2949
NM_001171805	chr5(.):6709717-6762161	0.2839
NM_001171806	chr5(.):6741100-6762161	0.1304
NM_006713	chr5(.):32580604-32609185	0.4054
NR_034127	chr5(.):43060288-43072073	0.4016
NM_001014279	chr5(.):43034181-43045447	0.5449
NR_034085	chr5(.):43011149-43023913	0.4927
NR_015447	chr5(.):43037235-43050370	0.4766
NR_034086	chr5(.):43009830-43023913	0.4986
NM_005921	chr5(.):56105899-56196978	0.27
NM_001127236	chr5(.):56504900-56565506	0.1342
NM_001197223	chr5(.):58259865-58300759	0.1183
NR_028474	chr5(.):65235632-65246401	0.1019
NM_152405	chr5(.):78526924-78628038	0.1749
NM_020801	chr5(.):90659540-90684149	0.5975
NM_001270	chr5(.):98185907-98267238	0.1835
NR_036530	chr5(.):98259837-98271713	0.5848
NM_005668	chr5(.):100137638-100243987	0.2478
NM_175052	chr5(.):100216014-100243970	0.407
NM_014819	chr5(.):108665409-108750675	0.2158
NM_020177	chr5(.):114851607-114885591	0.2269
NR_036052	chr5(.):118305280-118315362	0.0988
NR_037500	chr5(.):131696181-131706291	0.1852
NM_002198	chr5(.):131812300-131831465	0.5166
NM_001013717	chr5(.):131741672-131803059	0.4236
NM_015288	chr5(.):133856797-133923918	0.1909
NM_016480	chr5(.):138672518-138710409	0.1771
NM_194296	chr5(.):138727455-138744776	0.3306
NM_152686	chr5(.):138740891-138780214	0.2459
NM_152685	chr5(.):138697884-138724039	0.1766
NM_001033112	chr5(.):138673133-138710409	0.1783
NM_001161546	chr5(.):138722634-138735885	0.5362
NM_016459	chr5(.):138718256-138730605	0.6447
NM_016463	chr5(.):139023300-139067680	0.4382
NM_001025158	chr5(.):149776199-149797332	0.2578
NM_001025159	chr5(.):149776201-149797323	0.2579
NM_001025071	chr5(.):149818791-149834319	0.2529
NM_001142556	chr5(.):162882516-162923953	0.1981
NM_145266	chr5(.):162875585-162892143	0.2978
NM_182796	chr5(.):162925230-162951328	0.4026
NM_013283	chr5(.):162927584-162951328	0.4333
NM_004417	chr5(.):172190092-172203203	0.8363
NM_030627	chr5(.):173310330-173392313	0.3288
NM_017675	chr5(.):175971342-176027769	0.0885
NM_014901	chr5(.):175948699-175969421	0.3771
NM_001171976	chr5(.):175964511-176027769	0.1426
NM_002082	chr5(.):176848686-176874850	0.4039
NM_030567	chr5(.):176868795-176888287	0.3084
NM_000505	chr5(.):176824138-176841577	0.2364
NM_080881	chr5(.):176878613-176904871	0.1889
NM_004395	chr5(.):176878613-176905694	0.1856
NM_001004105	chr5(.):176848686-176873354	0.3876
NM_001174102	chr5(.):176870325-176888283	0.3218
NM_001029886	chr5(.):176822107-176832637	0.2284
NR_031598	chr5(.):179220277-179230346	0.1424
NM_145867	chr5(.):179215985-179228513	0.1287
NM_003900	chr5(.):179242841-179270077	0.3044
NM_016175	chr5(.):179259265-179290840	0.1314
NM_054013	chr5(.):179219597-179234875	0.2304
NM_014275	chr5(.):179219597-179238952	0.1963
NM_001142298	chr5(.):179228387-179270077	0.2678
NM_001142299	chr5(.):179229002-179270077	0.2706
NR_027183	chr5(.):180251958-180267726	0.413
NM_152283	chr5(.):180269610-180293286	0.1844
NM_005907	chr6(.):119494266-119675926	0.1361
NR_037616	chr6(.):7876482-8069647	0.3437
NM_002114	chr6(.):12007723-12170232	0.1297
NM_000332	chr6(.):16294342-16766721	0.1126
NM_001173977	chr6(.):25274655-25625758	0.1284
NM_001090	chr6(.):30534169-30564309	0.1394
NM_016021	chr6(.):90031343-90067619	0.3374
NM_001455	chr6(.):108877068-109010971	0.2331
NM_201559	chr6(.):108876025-109010971	0.2319
NM_006734	chr6(.):143067603-143271338	0.1027
NM_020185	chr6(.):287100-356355	0.4248
NM_001145549	chr6(.):7876482-7915310	0.8858
NM_030810	chr6(.):7876482-7916047	0.8825
NM_030939	chr6(.):24700089-24724403	0.2843
NM_003526	chr6(.):26118694-26129132	0.4159
NM_139006	chr6(.):26082508-26100469	0.0762
NM_021065	chr6(.):26194011-26204471	0.4263
NM_003530	chr6(.):26192011-26204464	0.3728
NM_138720	chr6(.):26153348-26176576	0.2818
NM_003523	chr6(.):26179023-26189458	0.1568
NM_003539	chr6(.):26183937-26194304	0.1725
NM_003545	chr6(.):26199872-26210249	0.3011
NM_005321	chr6(.):26151558-26162343	0.3242
NM_003512	chr6(.):26119372-26129918	0.4116
NM_003542	chr6(.):26099175-26109565	0.1174
NM_005323	chr6(.):26102639-26113364	0.1102
NM_003522	chr6(.):26194786-26205216	0.4573
NM_003518	chr6(.):26211427-26221872	0.1662
NM_021052	chr6(.):26212147-26222711	0.1649
NM_003532	chr6(.):26220382-26230844	0.1175
NM_003547	chr6(.):26241838-26252205	0.1562
NM_003540	chr6(.):26235653-26246021	0.1181
NM_005320	chr6(.):26229439-26240216	0.1983
NM_001031722	chr6(.):30589662-30619598	0.1474
NR_033823	chr6(.):30589612-30619598	0.1475
NM_001161376	chr6(.):30609815-30625987	0.1656
NM_002714	chr6(.):30563181-30590020	0.2681
NM_014046	chr6(.):30580485-30599174	0.3597
NR_030615	chr6(.):30547108-30557194	0.0719
NM_022107	chr6(.):32153542-32168300	0.3878
NM_138717	chr6(.):32116300-32136452	0.0791
NM_001136	chr6(.):32143745-32157023	0.2472
NM_004557	chr6(.):32157619-32196844	0.1657
NM_032741	chr6(.):32130982-32150888	0.1966
NM_002586	chr6(.):32147509-32162963	0.2835
NM_006913	chr6(.):32141161-32153570	0.2663
NR_003129	chr6(.):32141231-32153567	0.2675
NM_030651	chr6(.):32111139-32124720	0.0788
NM_005155	chr6(.):32116621-32136452	0.0798
NM_006411	chr6(.):32130982-32148916	0.2066
NR_037169	chr6(.):32115578-32127142	0.0819
NM_030652	chr6(.):32127404-32141062	0.0769
NM_006120	chr6(.):32911390-32925899	0.0767
NM_002119	chr6(.):32966959-32982389	0.0575
NM_002118	chr6(.):32897405-32913847	0.0701
NM_005104	chr6(.):32931436-32954282	0.4749
NM_001113182	chr6(.):32933664-32954282	0.517
NM_001199455	chr6(.):32934371-32954282	0.5311
NM_001199456	chr6(.):32935860-32954282	0.5513
NM_002648	chr6(.):37132921-37148204	0.2557
NM_001171629	chr6(.):43732945-43759223	0.2086
NM_001078177	chr6(.):44186362-44206888	0.1414
NM_178148	chr6(.):44216837-44230283	0.1672
NM_001078174	chr6(.):44182241-44206888	0.1294
NM_020745	chr6(.):44261462-44286063	0.0842
NM_182539	chr6(.):44242896-44270458	0.057
NM_001137560	chr6(.):44233479-44252182	0.0719
NM_001078175	chr6(.):44186295-44206888	0.1412
NM_004556	chr6(.):44220902-44238525	0.3259
NM_007355	chr6(.):44209848-44226614	0.2846
NM_001402	chr6(.):74220472-74235755	0.4522
NM_080743	chr6(.):89800677-89832800	0.1018
NM_006813	chr6(.):89785428-89799879	0.4746
NM_002043	chr6(.):89962238-90029967	0.1302
NM_024641	chr6(.):96020412-96062326	0.247
NM_182907	chr6(.):106541814-106562811	0.4023
NM_001198	chr6(.):106529194-106562814	0.581
NM_004289	chr7(.):26186846-26231756	0.1897
NM_030796	chr7(.):55533305-55645200	0.2903
NR_033766	chr7(.):113721364-114338827	0.1238
NM_001145354	chr7(.):130789854-131186398	0.1779
NM_022740	chr7(.):139241315-139482693	0.1624
NM_170606	chr7(.):151827009-152138090	0.1819
NM_138426	chr7(.):8003422-8133709	0.2749
NM_001037763	chr7(.):7393243-7580460	0.1054
NM_014766	chr7(.):29954718-30034425	0.1424
NM_001145514	chr7(.):29954718-30034905	0.1419
NM_001145513	chr7(.):29954718-30034734	0.142
NM_001197027	chr7(.):30062976-30162961	0.1836
NM_003718	chr7(.):39984958-40141733	0.1519
NM_017621	chr7(.):102091666-102110321	0.1569
NM_182931	chr7(.):104649636-104759532	0.2889
NM_012257	chr7(.):106804459-106847974	0.2903
NM_015723	chr7(.):108107070-108171638	0.1732
NM_001098627	chr7(.):128575771-128595088	0.4152
NM_001098630	chr7(.):128572993-128595088	0.3932
NM_032643	chr7(.):128573270-128595088	0.3947
NM_003344	chr7(.):129467994-129597789	0.1874
NR_015431	chr7(.):130623918-130798562	0.2523
NR_024153	chr7(.):130623918-130796789	0.2526
NM_014149	chr7(.):134863589-134901316	0.1291
NM_001166254	chr7(.):139473046-139725125	0.158
NM_173680	chr7(.):150071405-150100719	0.1894
NM_018051	chr7(.):158644268-158743883	0.1125
NM_020728	chr7(.):158518688-158627319	0.1791
NM_019005	chr7(.):7601615-7652110	0.1974
NM_207342	chr7(.):22454062-22544901	0.1542
NM_001164460	chr7(.):22473037-22544901	0.1645
NR_029597	chr7(.):25984538-25994606	0.6905
NM_031243	chr7(.):26224555-26245413	0.4532
NM_016587	chr7(.):26236323-26257976	0.3957
NM_007276	chr7(.):26236098-26257976	0.3958
NM_017946	chr7(.):30047883-30071268	0.3219
NM_001197026	chr7(.):30062976-30129278	0.2233
NM_032639	chr7(.):30062976-30135359	0.2131
NM_015483	chr7(.):32902777-32936468	0.3288
NM_018224	chr7(.):43673858-43774083	0.1931
NM_024315	chr7(.):86820477-86854031	0.2628
NM_016188	chr7(.):100235725-100259084	0.081
NM_003227	chr7(.):100213038-100244173	0.0831
NM_005837	chr7(.):100298675-100310123	0.2176
NM_000799	chr7(.):100313422-100326323	0.0804
NM_022574	chr7(.):100272129-100291870	0.2076
NM_005273	chr7(.):100266362-100281792	0.3193
NM_020979	chr7(.):101923404-101967178	0.3023
NR_036245	chr7(.):101931368-101941453	0.2692
NM_032831	chr7(.):102068995-102102268	0.3052
NM_024653	chr7(.):102031803-102072129	0.2405
NM_006234	chr7(.):102108547-102124381	0.1988
NM_152892	chr7(.):102100389-102118612	0.1543
NR_027374	chr7(.):104530074-104572092	0.1483
NR_024586	chr7(.):104645988-104659588	1.1584
NM_001130475	chr7(.):108197670-108215167	0.5028
NM_182529	chr7(.):108197670-108214897	0.5061
NM_012328	chr7(.):108205188-108220294	0.5607
NM_199349	chr7(.):128525000-128555773	0.0898
NM_018295	chr7(.):134827765-134855967	0.4148
NR_024185	chr7(.):134845531-134860532	0.389
NM_013400	chr7(.):150060878-150076133	0.4461
NM_014374	chr7(.):150063257-150076133	0.5091
NR_027237	chr7(.):150097839-150114558	0.4763
NM_175571	chr7(.):150142961-150181483	0.0976
NR_034033	chr7(.):150125741-150150228	0.1902
NR_002935	chr7(.):152128979-152145100	0.3957
NR_027387	chr7(.):152156208-152167630	0.2258
NM_198337	chr7(.):155084485-155106945	0.2511
NM_006540	chr8(.):71019266-71321020	0.1208
NR_003367	chr8(.):128801778-129118499	0.1089
NM_001135733	chr8(.):95933199-95966615	0.2775
NM_183419	chr8(.):101264287-101327327	0.1904
NM_001145088	chr8(.):124079919-124169392	0.0906
NR_003129	chr8(.):38452692-38463775	0.0723
NM_052937	chr8(.):52725139-52816735	0.1717
NM_015435	chr8(.):101264287-101320487	0.1446
NM_001135699	chr8(.):101925803-101970221	0.2485
NM_001135700	chr8(.):101925803-101968560	0.2563
NM_145690	chr8(.):101925803-101969357	0.2526
NM_003406	chr8(.):101925803-101970623	0.2465
NM_001135702	chr8(.):101925803-101967799	0.2592
NM_001042510	chr8(.):102204265-102222960	0.3566
NM_001042511	chr8(.):102204265-102222873	0.3579
NM_001032282	chr8(.):103656004-103671168	0.4035
NM_005655	chr8(.):103656004-103672983	0.3684
NM_024295	chr8(.):124020567-124059648	0.2691
NM_017956	chr8(.):125458047-125470266	0.2124
NM_007218	chr8(.):125482007-125505859	0.2512
NM_025195	chr8(.):126437562-126455644	0.6571
NM_002467	chr8(.):128743314-128758680	0.3694
NR_031609	chr8(.):128803207-128813274	0.4071
NM_014957	chr8(.):142133719-142210900	0.1438
NM_002346	chr8(.):144094901-144108827	0.4245
NM_173687	chr8(.):144115678-144140720	0.0721
NR_026913	chr8(.):144058447-144104807	0.1062
NR_003529	chr9(.):21989789-22126093	0.162
NM_017794	chr9(.):20653308-21000954	0.1184
NM_002919	chr9(.):3242036-3530983	0.1364
NM_134428	chr9(.):3219646-3530983	0.1351
NM_001135920	chr9(.):5624326-5774454	0.1698
NM_020829	chr9(.):5651582-5781556	0.1316
NM_001146694	chr9(.):6752640-7175920	0.1216
NM_001146696	chr9(.):6715862-7082264	0.1282
NM_015061	chr9(.):6752640-7180648	0.1216
NM_001146695	chr9(.):6752640-7082264	0.1253
NM_004529	chr9(.):20339967-20627514	0.176
NM_007001	chr9(.):99077987-99150992	0.093
NM_014282	chr9(.):99207413-99258618	0.1133
NM_080546	chr9(.):108001928-108158682	0.1767
NM_015404	chr9(.):117159359-117272736	0.2392
NM_001083885	chr9(.):117159359-117270495	0.2417
NM_175039	chr9(.):130665164-130684305	0.5074
NM_013355	chr9(.):131459801-131488199	0.1139
NM_015033	chr9(.):132644465-132810473	0.1285
NM_198679	chr9(.):134447156-134590229	0.2015
NM_005312	chr9(.):134447156-134617925	0.2125
NM_004936	chr9(.):21997901-22014312	0.2134
NR_024274	chr9(.):21962137-21972753	0.1578
NM_058197	chr9(.):21962750-21979826	0.1423
NM_000077	chr9(.):21962750-21980132	0.1417
NM_058195	chr9(.):21962750-21999490	0.2671
NR_024496	chr9(.):66489268-66508030	0.4125
NR_034006	chr9(.):68721540-68753372	0.3769
NM_024617	chr9(.):88897647-88974402	0.2181
NM_198841	chr9(.):96203781-96220874	0.3289
NM_014612	chr9(.):96209172-96333397	0.1667
NM_001083603	chr9(.):98200263-98284247	0.2318
NM_001083606	chr9(.):98200263-98274699	0.2468
NM_001083607	chr9(.):98200263-98274481	0.247
NM_001083605	chr9(.):98200263-98275322	0.246
NM_000264	chr9(.):98200263-98275831	0.245
NM_153695	chr9(.):99143224-99185669	0.2488
NM_006401	chr9(.):100740488-100783224	0.2648
NM_197978	chr9(.):100684072-100705526	0.2625
NM_018437	chr9(.):100684072-100712134	0.2237
NM_173200	chr9(.):102584008-102634173	0.1481
NM_006981	chr9(.):102579136-102634173	0.2218
NM_173199	chr9(.):102579136-102601341	0.3951
