#MM11 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM11.H3K27ac_ROSE/MM11_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM11.jin.bam
#Using cutoff of 9845.5644 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM11.jin.bam	enhancerRank	isStretch
1_MACS_peak_3260_lociStitched	chr11	62318211	62325115	1	6905	20001.5784	24	1
2_MACS_peak_19919_lociStitched	chrX	106916003	106922892	2	6803	18649.9008	25	1
1_MACS_peak_4080_lociStitched	chr12	26273559	26280255	1	6697	21425.1912	26	1
2_MACS_peak_15444_lociStitched	chr5	138723153	138729834	2	6671	24884.7207	27	1
3_MACS_peak_15516_lociStitched	chr5	142430881	142438133	3	6583	19816.8152	28	1
3_MACS_peak_4014_lociStitched	chr12	12867107	12873641	3	6384	18943.3728	29	1
2_MACS_peak_19347_lociStitched	chr9	132646821	132653420	2	6267	18751.7184	30	1
2_MACS_peak_17623_lociStitched	chr7	130789983	130796208	2	6222	23100.3525	31	1
5_MACS_peak_2385_lociStitched	chr10	63659076	63665371	5	6200	12753.0405	32	1
1_MACS_peak_9307_lociStitched	chr19	16434199	16440393	1	6195	38111.682	33	1
2_MACS_peak_9232_lociStitched	chr19	13260640	13267076	2	6189	22544.0208	34	1
1_MACS_peak_16157_lociStitched	chr6	32935724	32941888	1	6165	48694.9836	35	1
1_MACS_peak_19046_lociStitched	chr9	98267814	98273967	1	6154	20520.255	36	1
2_MACS_peak_14694_lociStitched	chr4	185200658	185206811	2	6135	12099.8745	37	1
3_MACS_peak_1322_lociStitched	chr1	156716015	156722321	3	6105	17477.079	38	1
2_MACS_peak_15066_lociStitched	chr5	75837983	75844317	2	6096	15237.7038	39	1
2_MACS_peak_1653_lociStitched	chr1	200986694	200992859	2	6084	15993.243	40	1
6_MACS_peak_4378_lociStitched	chr12	57076754	57083273	6	6080	17734.9395	41	1
2_MACS_peak_10692_lociStitched	chr2	111875069	111881101	2	6028	16568.6976	42	1
1_MACS_peak_15171_lociStitched	chr5	90674770	90680773	1	6004	46923.6501	43	1
3_MACS_peak_9215_lociStitched	chr19	12899387	12905361	3	5965	18294.1802	44	1
3_MACS_peak_15874_lociStitched	chr6	7905358	7911784	3	5899	21090.7746	45	1
1_MACS_peak_1251_lociStitched	chr1	154971274	154977150	1	5877	17941.1908	46	1
1_MACS_peak_19250_lociStitched	chr9	127630346	127636217	1	5872	25988.5686	47	1
1_MACS_peak_18645_lociStitched	chr9	20353152	20359020	1	5869	31265.8776	48	1
1_MACS_peak_5089_lociStitched	chr13	49549240	49555105	1	5866	25242.96	49	1
2_MACS_peak_10560_lociStitched	chr2	88922479	88928445	2	5838	19610.242	50	1
2_MACS_peak_19392_lociStitched	chr9	134549071	134554938	2	5819	12126.5023	51	1
6_MACS_peak_8414_lociStitched	chr17	74257702	74264573	6	5777	13223.2395	52	1
6_MACS_peak_5859_lociStitched	chr14	106037515	106044350	6	5774	10286.675	53	1
2_MACS_peak_5504_lociStitched	chr14	50527100	50532858	2	5754	22353.7076	54	1
1_MACS_peak_1160_lociStitched	chr1	150581413	150587165	1	5753	25495.74	55	1
2_MACS_peak_6609_lociStitched	chr15	93443244	93449007	2	5747	19724.4438	56	1
2_MACS_peak_1688_lociStitched	chr1	203255397	203261218	2	5735	26539.6853	57	1
6_MACS_peak_779_lociStitched	chr1	73830477	73837301	6	5679	18426.1648	58	1
2_MACS_peak_12338_lociStitched	chr22	29192885	29199015	2	5671	46670.142	59	1
2_MACS_peak_10881_lociStitched	chr2	158295709	158301507	2	5670	19092.814	60	1
2_MACS_peak_4805_lociStitched	chr12	122237686	122243364	2	5648	28924.2998	61	1
3_MACS_peak_1285_lociStitched	chr1	155946021	155951817	3	5647	15990.5844	62	1
3_MACS_peak_15569_lociStitched	chr5	150457445	150463516	3	5611	17644.1473	63	1
2_MACS_peak_12140_lociStitched	chr21	45572649	45578288	2	5608	22936.6325	64	1
2_MACS_peak_17002_lociStitched	chr7	26003548	26009232	2	5603	14384.4988	65	1
3_MACS_peak_13547_lociStitched	chr3	141102559	141108583	3	5600	12974.4912	66	1
2_MACS_peak_14579_lociStitched	chr4	153453481	153459350	2	5567	19483.3193	67	1
1_MACS_peak_2753_lociStitched	chr10	111967052	111972597	1	5546	16185.855	68	1
5_MACS_peak_5318_lociStitched	chr14	21731805	21738489	5	5532	14630.6076	69	1
1_MACS_peak_7889_lociStitched	chr17	36856732	36862233	1	5502	12454.264	70	1
2_MACS_peak_15250_lociStitched	chr5	108743971	108749451	2	5471	20084.2	71	1
6_MACS_peak_5888_lociStitched	chr14	106161848	106168338	6	5458	9439.705	72	1
3_MACS_peak_8911_lociStitched	chr19	1248105	1253569	3	5438	13244.736	73	1
4_MACS_peak_1707_lociStitched	chr1	204376127	204381912	4	5436	20632.2025	74	1
1_MACS_peak_9711_lociStitched	chr19	47286579	47291997	1	5419	34588.512	75	1
1_MACS_peak_5501_lociStitched	chr14	50465686	50471096	1	5411	44485.348	76	1
2_MACS_peak_4068_lociStitched	chr12	25534895	25540663	2	5361	29350.468	77	1
1_MACS_peak_2708_lociStitched	chr10	104401553	104406899	1	5347	21882.7818	78	1
2_MACS_peak_11311_lociStitched	chr2	232570591	232576048	2	5344	19128.4221	79	1
5_MACS_peak_14528_lociStitched	chr4	144276032	144281537	5	5294	10572.3525	80	1
1_MACS_peak_1348_lociStitched	chr1	159890465	159895741	1	5277	27365.0292	81	1
5_MACS_peak_15145_lociStitched	chr5	88175733	88181330	5	5273	11443.6262	82	1
1_MACS_peak_5488_lociStitched	chr14	50085654	50090886	1	5233	54923.9664	83	1
4_MACS_peak_11750_lociStitched	chr20	45984490	45989740	4	5167	13373.325	84	1
1_MACS_peak_16445_lociStitched	chr6	74228921	74234079	1	5159	25284.516	85	1
3_MACS_peak_5_lociStitched	chr1	875771	881089	3	5154	15943.364	86	1
2_MACS_peak_17483_lociStitched	chr7	104581180	104586681	2	5144	22202.036	87	1
1_MACS_peak_5204_lociStitched	chr13	97873708	97878850	1	5143	30912.1614	88	1
2_MACS_peak_15221_lociStitched	chr5	100235487	100240605	2	5119	9385.9002	89	1
2_MACS_peak_12113_lociStitched	chr21	44843182	44848349	2	5100	18831.6482	90	1
3_MACS_peak_2470_lociStitched	chr10	74031670	74036820	3	5073	19811.02	91	1
3_MACS_peak_12643_lociStitched	chr22	50353237	50358735	3	5064	17934.476	92	1
1_MACS_peak_18654_lociStitched	chr9	20620192	20625206	1	5015	21798.8664	93	1
3_MACS_peak_2747_lociStitched	chr10	106108392	106113429	3	4989	14122.2369	94	1
1_MACS_peak_15190_lociStitched	chr5	95293535	95298516	1	4982	20587.4692	95	1
1_MACS_peak_1230_lociStitched	chr1	154297125	154302104	1	4980	16520.8199	96	1
2_MACS_peak_12097_lociStitched	chr21	44729826	44734886	2	4980	10334.038	97	1
1_MACS_peak_4187_lociStitched	chr12	46120199	46125176	1	4978	17406.0621	98	1
1_MACS_peak_15949_lociStitched	chr6	16758953	16763908	1	4956	21367.942	99	1
2_MACS_peak_14843_lociStitched	chr5	32582464	32587469	2	4935	15935.92	100	1
2_MACS_peak_13281_lociStitched	chr3	104237583	104242527	2	4930	13516.896	101	1
3_MACS_peak_8043_lociStitched	chr17	43302973	43308130	3	4920	10851.3594	102	1
5_MACS_peak_977_lociStitched	chr1	118147696	118152824	5	4918	10218.5656	103	1
2_MACS_peak_1621_lociStitched	chr1	197741597	197746639	2	4893	15764.3172	104	1
3_MACS_peak_19190_lociStitched	chr9	117263862	117268774	3	4880	20074.8528	105	1
4_MACS_peak_2400_lociStitched	chr10	63806173	63811821	4	4878	12312.0752	106	1
1_MACS_peak_10173_lociStitched	chr2	43450489	43455358	1	4870	15569.1144	107	1
3_MACS_peak_2197_lociStitched	chr10	17269126	17274190	3	4869	18296.232	108	1
5_MACS_peak_4830_lociStitched	chr12	123376049	123381254	5	4840	11784.12	109	1
2_MACS_peak_18918_lociStitched	chr9	75765948	75770902	2	4838	12769.9258	110	1
1_MACS_peak_1296_lociStitched	chr1	156092476	156097306	1	4831	17779.713	111	1
1_MACS_peak_7022_lociStitched	chr16	30194006	30198829	1	4824	9640.6947	112	1
1_MACS_peak_20009_lociStitched	chrX	123093094	123097906	1	4813	17194.2384	113	1
2_MACS_peak_10082_lociStitched	chr2	30368437	30373360	2	4797	20528.91	114	1
1_MACS_peak_6341_lociStitched	chr15	69109317	69114104	1	4788	14286.3228	115	1
1_MACS_peak_17007_lociStitched	chr7	26237789	26242575	1	4787	17654.1182	116	1
1_MACS_peak_18848_lociStitched	chr9	66454645	66459394	1	4750	31063.6839	117	1
1_MACS_peak_5108_lociStitched	chr13	50697106	50701827	1	4722	19247.9891	118	1
3_MACS_peak_15693_lociStitched	chr5	173168832	173173955	3	4719	9115.8662	119	1
1_MACS_peak_1233_lociStitched	chr1	154376711	154381423	1	4713	11668.7968	120	1
1_MACS_peak_8581_lociStitched	chr18	2653983	2658667	1	4685	15016.4356	121	1
3_MACS_peak_10312_lociStitched	chr2	64366815	64372313	3	4679	14059.4856	122	1
1_MACS_peak_208_lociStitched	chr1	17764170	17768847	1	4678	17226.7941	123	1
3_MACS_peak_6143_lociStitched	chr15	45018071	45022889	3	4675	10447.833	124	1
3_MACS_peak_10405_lociStitched	chr2	70311991	70316916	3	4668	23907.4275	125	1
1_MACS_peak_1692_lociStitched	chr1	203273472	203278129	1	4658	13541.1589	126	1
1_MACS_peak_9295_lociStitched	chr19	16186505	16191151	1	4647	15299.278	127	1
6_MACS_peak_19349_lociStitched	chr9	132749265	132755265	6	4641	8652.6	128	1
2_MACS_peak_240_lociStitched	chr1	22105822	22110477	2	4638	18163.3445	129	1
2_MACS_peak_12136_lociStitched	chr21	45562027	45566668	2	4615	9269.4693	130	1
2_MACS_peak_17000_lociStitched	chr7	25987022	25991737	2	4615	11992.6025	131	1
3_MACS_peak_9808_lociStitched	chr19	50423542	50428409	3	4611	13033.826	132	1
1_MACS_peak_15990_lociStitched	chr6	26122565	26127173	1	4609	13990.3488	133	1
2_MACS_peak_15463_lociStitched	chr5	139046695	139051573	2	4602	9791.1216	134	1
1_MACS_peak_17489_lociStitched	chr7	104651857	104656448	1	4592	31242.2141	135	1
1_MACS_peak_9765_lociStitched	chr19	49375380	49379946	1	4567	25614.8034	136	1
1_MACS_peak_14242_lociStitched	chr4	77131923	77136483	1	4561	12104.064	137	1
2_MACS_peak_14950_lociStitched	chr5	56468088	56472669	2	4533	14318.3736	138	1
3_MACS_peak_1725_lociStitched	chr1	204680286	204685167	3	4532	15642.1407	139	1
1_MACS_peak_375_lociStitched	chr1	28572609	28577132	1	4524	16436.582	140	1
1_MACS_peak_16713_lociStitched	chr6	143264957	143269473	1	4517	12275.8428	141	1
4_MACS_peak_11466_lociStitched	chr20	10651170	10655967	4	4510	13605.2514	142	1
2_MACS_peak_10100_lociStitched	chr2	33700176	33704834	2	4507	12087.9758	143	1
1_MACS_peak_16079_lociStitched	chr6	30581881	30586379	1	4499	21392.488	144	1
1_MACS_peak_19151_lociStitched	chr9	113017153	113021638	1	4486	20365.9365	145	1
1_MACS_peak_18596_lociStitched	chr9	5626241	5630724	1	4484	22483.1416	146	1
1_MACS_peak_5907_lociStitched	chr14	106326376	106330851	1	4476	27514.985	147	1
2_MACS_peak_14876_lociStitched	chr5	39072874	39077638	2	4475	13843.2312	148	1
2_MACS_peak_1659_lociStitched	chr1	201705105	201709959	2	4466	11586.9834	149	1
1_MACS_peak_1381_lociStitched	chr1	161013743	161018204	1	4462	22660.0956	150	1
1_MACS_peak_15659_lociStitched	chr5	162929842	162934287	1	4446	12230.862	151	1
4_MACS_peak_17172_lociStitched	chr7	55636309	55641215	4	4442	8177.3208	152	1
2_MACS_peak_18914_lociStitched	chr9	74976902	74981363	2	4436	31681.5759	153	1
2_MACS_peak_14239_lociStitched	chr4	77118046	77122637	2	4431	13649.9612	154	1
3_MACS_peak_11116_lociStitched	chr2	201988171	201992704	3	4420	7571.0166	155	1
3_MACS_peak_9274_lociStitched	chr19	14491614	14496251	3	4417	12404.4387	156	1
4_MACS_peak_3256_lociStitched	chr11	62309928	62314707	4	4414	9838.5273	157	1
2_MACS_peak_13338_lociStitched	chr3	113463942	113468354	2	4409	12309.9212	158	1
2_MACS_peak_7806_lociStitched	chr17	29643798	29648485	2	4408	11309.2623	159	1
1_MACS_peak_7598_lociStitched	chr17	7744424	7748828	1	4405	16572.252	160	1
1_MACS_peak_13993_lociStitched	chr4	15002801	15007204	1	4404	13950.4652	161	1
4_MACS_peak_7656_lociStitched	chr17	16889821	16894377	4	4400	13105.7896	162	1
1_MACS_peak_1133_lociStitched	chr1	149856160	149860541	1	4382	21478.2906	163	1
1_MACS_peak_1294_lociStitched	chr1	156073027	156077403	1	4377	21418.7696	164	1
1_MACS_peak_12790_lociStitched	chr3	15835485	15839859	1	4375	23088.5964	165	1
2_MACS_peak_9708_lociStitched	chr19	47216897	47221356	2	4359	8349.9234	166	1
2_MACS_peak_5243_lociStitched	chr13	111364249	111368883	2	4353	15259.2986	167	1
1_MACS_peak_9367_lociStitched	chr19	18389287	18393633	1	4347	21773.46	168	1
1_MACS_peak_4405_lociStitched	chr12	57912946	57917286	1	4341	14905.73	169	1
1_MACS_peak_14706_lociStitched	chr4	185392858	185397191	1	4334	15322.7879	170	1
6_MACS_peak_11284_lociStitched	chr2	231734580	231739402	6	4333	7190.5664	171	1
2_MACS_peak_18982_lociStitched	chr9	92039541	92044102	2	4313	11070.4592	172	1
1_MACS_peak_14257_lociStitched	chr4	78738602	78742913	1	4312	17481.9672	173	1
4_MACS_peak_6049_lociStitched	chr15	40388202	40393259	4	4311	14044.8061	174	1
2_MACS_peak_6140_lociStitched	chr15	45002212	45006926	2	4304	15450.135	175	1
1_MACS_peak_17076_lociStitched	chr7	39988102	39992399	1	4298	17257.1817	176	1
2_MACS_peak_14631_lociStitched	chr4	160023452	160028076	2	4297	18496	177	1
1_MACS_peak_2113_lociStitched	chr10	3824265	3828560	1	4296	14328.12	178	1
1_MACS_peak_19092_lociStitched	chr9	102581107	102585385	1	4279	21956.835	179	1
2_MACS_peak_16114_lociStitched	chr6	31701963	31706531	2	4268	8584.1856	180	1
1_MACS_peak_17610_lociStitched	chr7	129588743	129593006	1	4264	14447.7333	181	1
1_MACS_peak_2358_lociStitched	chr10	52381450	52385706	1	4257	14042.672	182	1
2_MACS_peak_2375_lociStitched	chr10	60025406	60029690	2	4254	14099.5008	183	1
2_MACS_peak_15452_lociStitched	chr5	139014758	139019042	2	4251	20277.4572	184	1
1_MACS_peak_692_lociStitched	chr1	59247283	59251527	1	4245	20830.8252	185	1
1_MACS_peak_10074_lociStitched	chr2	28612645	28616883	1	4239	11434.5478	186	1
2_MACS_peak_18801_lociStitched	chr9	37528060	37532320	2	4233	18949.758	187	1
1_MACS_peak_18559_lociStitched	chr9	2014507	2018738	1	4232	16544.4793	188	1
3_MACS_peak_13255_lociStitched	chr3	99821906	99826302	3	4231	17278.478	189	1
1_MACS_peak_4635_lociStitched	chr12	104321415	104325637	1	4223	14316.3798	190	1
1_MACS_peak_14363_lociStitched	chr4	103746016	103750225	1	4210	18612.6189	191	1
2_MACS_peak_15252_lociStitched	chr5	109024008	109028441	2	4191	18041.8667	192	1
2_MACS_peak_18221_lociStitched	chr8	102215117	102219438	2	4165	12417.6898	193	1
3_MACS_peak_14691_lociStitched	chr4	185186255	185190968	3	4165	7853.7432	194	1
3_MACS_peak_10170_lociStitched	chr2	43445327	43449908	3	4161	7764.795	195	1
1_MACS_peak_11114_lociStitched	chr2	201980346	201984490	1	4145	10637.648	196	1
2_MACS_peak_8830_lociStitched	chr18	60822443	60826631	2	4143	8827.0476	197	1
1_MACS_peak_18238_lociStitched	chr8	103665598	103669737	1	4140	8941.8956	198	1
2_MACS_peak_19647_lociStitched	chrX	41190607	41195236	2	4140	16822.7118	199	1
1_MACS_peak_8914_lociStitched	chr19	1258796	1262930	1	4135	10590.4812	200	1
1_MACS_peak_2074_lociStitched	chr1	245024632	245028760	1	4129	19782.6144	201	1
1_MACS_peak_19077_lociStitched	chr9	100744320	100748446	1	4127	29694.4094	202	1
1_MACS_peak_1529_lociStitched	chr1	178693915	178698035	1	4121	12151.528	203	1
1_MACS_peak_16317_lociStitched	chr6	43737257	43741376	1	4120	21127.9986	204	1
2_MACS_peak_19239_lociStitched	chr9	126027611	126031745	2	4117	11059.6902	205	1
3_MACS_peak_6356_lociStitched	chr15	70387733	70392134	3	4110	10874.4309	206	1
2_MACS_peak_5985_lociStitched	chr15	31617110	31621429	2	4108	12075.924	207	1
2_MACS_peak_14894_lociStitched	chr5	43039412	43043697	2	4106	12881.9955	208	1
3_MACS_peak_1750_lociStitched	chr1	206287243	206291446	3	4092	7103.4903	209	1
2_MACS_peak_15598_lociStitched	chr5	154133669	154138250	2	4085	14430.6081	210	1
3_MACS_peak_19279_lociStitched	chr9	130538444	130542642	3	4082	16752.9586	211	1
2_MACS_peak_14889_lociStitched	chr5	42991553	42995657	2	4072	15032.5416	212	1
1_MACS_peak_12105_lociStitched	chr21	44772671	44776740	1	4070	20635.1197	213	1
1_MACS_peak_15788_lociStitched	chr6	290292	294347	1	4056	15695.283	214	1
3_MACS_peak_19357_lociStitched	chr9	132768563	132772951	3	4055	8224.4284	215	1
1_MACS_peak_15530_lociStitched	chr5	142781528	142785580	1	4053	11615.4632	216	1
1_MACS_peak_14835_lociStitched	chr5	32274092	32278132	1	4041	9509.756	217	1
2_MACS_peak_12072_lociStitched	chr21	43481279	43485310	2	4031	10965.1262	218	1
4_MACS_peak_5980_lociStitched	chr15	31555217	31559498	4	4030	7563.6708	219	1
2_MACS_peak_5896_lociStitched	chr14	106175104	106179209	2	4026	10834.3265	220	1
1_MACS_peak_12598_lociStitched	chr22	44419549	44423569	1	4021	11595.288	221	1
1_MACS_peak_12087_lociStitched	chr21	44526420	44530439	1	4020	14542.3496	222	1
2_MACS_peak_4422_lociStitched	chr12	58289730	58293807	2	4017	10579.815	223	1
2_MACS_peak_18010_lociStitched	chr8	61821063	61825448	2	4012	8821.743	224	1
1_MACS_peak_3940_lociStitched	chr12	6641044	6645046	1	4003	10712.5536	225	1
2_MACS_peak_19005_lociStitched	chr9	94183603	94188015	2	4003	17632.9992	226	1
6_MACS_peak_17243_lociStitched	chr7	74071190	74076041	6	3990	7320.159	227	1
1_MACS_peak_18903_lociStitched	chr9	73025888	73029875	1	3988	30272.0949	228	1
1_MACS_peak_12642_lociStitched	chr22	50326871	50330844	1	3974	11932.5082	229	1
1_MACS_peak_1154_lociStitched	chr1	150532635	150536602	1	3968	9764.3738	230	1
1_MACS_peak_5489_lociStitched	chr14	50099447	50103413	1	3967	49726.8978	231	1
1_MACS_peak_15763_lociStitched	chr5	179245128	179249076	1	3949	36961.176	232	1
1_MACS_peak_4255_lociStitched	chr12	49759860	49763798	1	3939	13482.9244	233	1
1_MACS_peak_14556_lociStitched	chr4	146856434	146860368	1	3935	13368.1254	234	1
1_MACS_peak_3285_lociStitched	chr11	62606468	62610397	1	3930	14130.2556	235	1
1_MACS_peak_2211_lociStitched	chr10	22290612	22294538	1	3927	17207.2654	236	1
1_MACS_peak_18566_lociStitched	chr9	3524405	3528323	1	3919	37979.133	237	1
3_MACS_peak_7907_lociStitched	chr17	37909676	37914244	3	3918	10166.5408	238	1
2_MACS_peak_14542_lociStitched	chr4	146098809	146102809	2	3907	12565.6	239	1
1_MACS_peak_14681_lociStitched	chr4	177240225	177244124	1	3900	16879.5508	240	1
1_MACS_peak_2565_lociStitched	chr10	89621175	89625071	1	3897	11160.092	241	1
2_MACS_peak_11129_lociStitched	chr2	202121763	202125940	2	3895	9114.214	242	1
2_MACS_peak_18936_lociStitched	chr9	82185054	82189015	2	3884	22133.6719	243	1
3_MACS_peak_12479_lociStitched	chr22	38709774	38713958	3	3883	8790.584	244	1
1_MACS_peak_178_lociStitched	chr1	16160468	16164343	1	3876	10548.9125	245	1
2_MACS_peak_13293_lociStitched	chr3	107939331	107943407	2	3873	11457.2284	246	1
2_MACS_peak_17650_lociStitched	chr7	137664874	137668750	2	3871	12393.1224	247	1
1_MACS_peak_19282_lociStitched	chr9	130545213	130549076	1	3864	13062.7345	248	1
1_MACS_peak_18309_lociStitched	chr8	121820984	121824838	1	3855	9281.2028	249	1
3_MACS_peak_1523_lociStitched	chr1	178546856	178551300	3	3847	5977.18	250	1
1_MACS_peak_8065_lociStitched	chr17	44268521	44272366	1	3846	20503.4625	251	1
2_MACS_peak_18160_lociStitched	chr8	95651470	95655369	2	3835	9810.2739	252	1
2_MACS_peak_17361_lociStitched	chr7	92461114	92464980	2	3828	9242.8328	253	1
1_MACS_peak_11564_lociStitched	chr20	30792324	30796147	1	3824	10427.2325	254	1
1_MACS_peak_4643_lociStitched	chr12	104679575	104683398	1	3824	10372.9459	255	1
1_MACS_peak_3703_lociStitched	chr11	111247528	111251349	1	3822	9715.6567	256	1
1_MACS_peak_14093_lociStitched	chr4	40056138	40059958	1	3821	24983.564	257	1
3_MACS_peak_13839_lociStitched	chr3	195632451	195636553	3	3821	8221.2284	258	1
3_MACS_peak_7926_lociStitched	chr17	38253740	38257714	3	3817	14541.6608	259	1
1_MACS_peak_14475_lociStitched	chr4	129730554	129734369	1	3816	17378.4695	260	1
1_MACS_peak_18212_lociStitched	chr8	101731643	101735457	1	3815	14051.5388	261	1
5_MACS_peak_15458_lociStitched	chr5	139038776	139043144	5	3811	7830.5136	262	1
1_MACS_peak_234_lociStitched	chr1	21618881	21622690	1	3810	7937.5751	263	1
1_MACS_peak_20147_lociStitched	chrX	153235527	153239322	1	3796	21219.363	264	1
1_MACS_peak_13283_lociStitched	chr3	105085080	105088867	1	3788	11475.3674	265	1
1_MACS_peak_4017_lociStitched	chr12	12875723	12879507	1	3785	11389.0832	266	1
1_MACS_peak_17034_lociStitched	chr7	30065335	30069116	1	3782	13765.1086	267	1
3_MACS_peak_6204_lociStitched	chr15	52969288	52973323	3	3781	9875.6625	268	1
1_MACS_peak_4534_lociStitched	chr12	89745085	89748863	1	3779	7632.3156	269	1
1_MACS_peak_12890_lociStitched	chr3	39191920	39195696	1	3777	21681.0368	270	1
2_MACS_peak_6569_lociStitched	chr15	90642519	90646328	2	3777	10197.0739	271	1
2_MACS_peak_174_lociStitched	chr1	15850168	15853986	2	3777	8588.591	272	1
1_MACS_peak_2431_lociStitched	chr10	70846867	70850642	1	3776	11078.87	273	1
4_MACS_peak_17355_lociStitched	chr7	92395353	92399222	4	3776	6339.3565	274	1
1_MACS_peak_15677_lociStitched	chr5	172196341	172200113	1	3773	27377.176	275	1
1_MACS_peak_14037_lociStitched	chr4	25862167	25865936	1	3770	11958.6601	276	1
4_MACS_peak_2476_lociStitched	chr10	74091155	74095889	4	3770	7503.39	277	1
5_MACS_peak_10564_lociStitched	chr2	89051793	89056025	5	3764	10850.0016	278	1
1_MACS_peak_13714_lociStitched	chr3	176913306	176917068	1	3763	12418.362	279	1
1_MACS_peak_10217_lociStitched	chr2	48131250	48135010	1	3761	15135.504	280	1
1_MACS_peak_112_lociStitched	chr1	6660545	6664298	1	3754	11162.1726	281	1
2_MACS_peak_12700_lociStitched	chr3	5018505	5022262	2	3754	10219.4157	282	1
2_MACS_peak_15424_lociStitched	chr5	137087449	137091213	2	3752	21053.934	283	1
2_MACS_peak_18185_lociStitched	chr8	98655016	98658821	2	3752	14012.6735	284	1
3_MACS_peak_14380_lociStitched	chr4	108639123	108642943	3	3747	8227.898	285	1
1_MACS_peak_14421_lociStitched	chr4	119754586	119758327	1	3742	25066.1964	286	1
3_MACS_peak_11766_lociStitched	chr20	47537529	47541417	3	3740	10541.9232	287	1
2_MACS_peak_8275_lociStitched	chr17	62205194	62209033	2	3737	8945.2539	288	1
1_MACS_peak_14689_lociStitched	chr4	184424266	184427996	1	3731	13811.817	289	1
2_MACS_peak_12305_lociStitched	chr22	24821906	24825918	2	3730	9469.5236	290	1
2_MACS_peak_9031_lociStitched	chr19	4064037	4068129	2	3730	10033.1748	291	1
2_MACS_peak_2214_lociStitched	chr10	22540365	22544112	2	3727	9221.367	292	1
1_MACS_peak_8486_lociStitched	chr17	77810138	77813862	1	3725	9804.1748	293	1
1_MACS_peak_19028_lociStitched	chr9	96212627	96216349	1	3723	13614.7038	294	1
2_MACS_peak_7493_lociStitched	chr17	2302285	2306008	2	3722	13771.0047	295	1
3_MACS_peak_9982_lociStitched	chr2	13798713	13802795	3	3722	5516.4148	296	1
3_MACS_peak_18369_lociStitched	chr8	128746962	128751034	3	3719	7885.428	297	1
5_MACS_peak_7975_lociStitched	chr17	40827740	40832338	5	3715	6971.4876	298	1
1_MACS_peak_7567_lociStitched	chr17	6915517	6919230	1	3714	9609.6153	299	1
1_MACS_peak_12551_lociStitched	chr22	42014607	42018317	1	3711	11032.427	300	1
1_MACS_peak_8888_lociStitched	chr19	659546	663251	1	3706	8656.7325	301	1
1_MACS_peak_18904_lociStitched	chr9	73032887	73036590	1	3704	31385.1468	302	1
5_MACS_peak_10203_lociStitched	chr2	47209552	47214189	5	3695	6898.4649	303	1
1_MACS_peak_5423_lociStitched	chr14	32669885	32673577	1	3693	15863.0472	304	1
