#MM11 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM11.H3K27ac_ROSE/MM11_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM11.jin.bam
#Using cutoff of 9845.5644 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM11.jin.bam	enhancerRank	isSuper
1_MACS_peak_3260_lociStitched	chr11	62318211	62325115	1	6905	20001.5784	127	1
1_MACS_peak_4653_lociStitched	chr12	105476287	105478584	1	2298	19894.0873	128	1
1_MACS_peak_14912_lociStitched	chr5	49961190	49964856	1	3667	19830.8604	129	1
3_MACS_peak_15516_lociStitched	chr5	142430881	142438133	3	6583	19816.8152	130	1
3_MACS_peak_2470_lociStitched	chr10	74031670	74036820	3	5073	19811.02	131	1
1_MACS_peak_11796_lociStitched	chr20	48806629	48810179	1	3551	19788.41	132	1
1_MACS_peak_2074_lociStitched	chr1	245024632	245028760	1	4129	19782.6144	133	1
2_MACS_peak_6609_lociStitched	chr15	93443244	93449007	2	5747	19724.4438	134	1
1_MACS_peak_16037_lociStitched	chr6	27804426	27807343	1	2918	19678.9571	135	1
1_MACS_peak_15434_lociStitched	chr5	137877492	137880504	1	3013	19614.144	136	1
2_MACS_peak_10560_lociStitched	chr2	88922479	88928445	2	5838	19610.242	137	1
1_MACS_peak_12044_lociStitched	chr21	38935333	38937840	1	2508	19552.8451	138	1
1_MACS_peak_1656_lociStitched	chr1	201138853	201141508	1	2656	19515.5775	139	1
2_MACS_peak_14579_lociStitched	chr4	153453481	153459350	2	5567	19483.3193	140	1
1_MACS_peak_17584_lociStitched	chr7	127290863	127293350	1	2488	19471.4691	141	1
3_MACS_peak_15401_lociStitched	chr5	133559620	133563228	3	3482	19425.472	142	1
1_MACS_peak_478_lociStitched	chr1	36850563	36854227	1	3665	19411.872	143	1
1_MACS_peak_1042_lociStitched	chr1	144518948	144522304	1	3357	19382.578	144	1
1_MACS_peak_12483_lociStitched	chr22	38900531	38903374	1	2844	19357.7027	145	1
1_MACS_peak_7884_lociStitched	chr17	36570708	36572756	1	2049	19327.3856	146	1
1_MACS_peak_9257_lociStitched	chr19	14115995	14118416	1	2422	19252.5183	147	1
1_MACS_peak_5108_lociStitched	chr13	50697106	50701827	1	4722	19247.9891	148	1
1_MACS_peak_8245_lociStitched	chr17	61522421	61524863	1	2443	19222.9356	149	1
1_MACS_peak_20102_lociStitched	chrX	148583963	148587231	1	3269	19146.8852	150	1
2_MACS_peak_11311_lociStitched	chr2	232570591	232576048	2	5344	19128.4221	151	1
1_MACS_peak_1586_lociStitched	chr1	185124819	185127638	1	2820	19128.3245	152	1
2_MACS_peak_10881_lociStitched	chr2	158295709	158301507	2	5670	19092.814	153	1
1_MACS_peak_4191_lociStitched	chr12	46764514	46767802	1	3289	19065.7968	154	1
1_MACS_peak_15247_lociStitched	chr5	108062565	108065298	1	2734	19050.6498	155	1
1_MACS_peak_11978_lociStitched	chr21	30670512	30673791	1	3280	18980.8194	156	1
2_MACS_peak_18801_lociStitched	chr9	37528060	37532320	2	4233	18949.758	157	1
3_MACS_peak_4014_lociStitched	chr12	12867107	12873641	3	6384	18943.3728	158	1
1_MACS_peak_14469_lociStitched	chr4	128981042	128983844	1	2803	18831.9618	159	1
2_MACS_peak_12113_lociStitched	chr21	44843182	44848349	2	5100	18831.6482	160	1
1_MACS_peak_15759_lociStitched	chr5	179124467	179127441	1	2975	18807.8734	161	1
2_MACS_peak_19347_lociStitched	chr9	132646821	132653420	2	6267	18751.7184	162	1
1_MACS_peak_5486_lociStitched	chr14	50051409	50053976	1	2568	18703.9321	163	1
1_MACS_peak_14888_lociStitched	chr5	42949283	42952904	1	3622	18698.1198	164	1
2_MACS_peak_19919_lociStitched	chrX	106916003	106922892	2	6803	18649.9008	165	1
1_MACS_peak_14363_lociStitched	chr4	103746016	103750225	1	4210	18612.6189	166	1
4_MACS_peak_2769_lociStitched	chr10	112256971	112264396	4	6967	18570.6675	167	1
1_MACS_peak_1538_lociStitched	chr1	179850486	179853101	1	2616	18541.1345	168	1
2_MACS_peak_14631_lociStitched	chr4	160023452	160028076	2	4297	18496	169	1
1_MACS_peak_10647_lociStitched	chr2	101922317	101925780	1	3464	18440.8213	170	1
6_MACS_peak_779_lociStitched	chr1	73830477	73837301	6	5679	18426.1648	171	1
1_MACS_peak_15725_lociStitched	chr5	176559159	176562466	1	3308	18363.4403	172	1
1_MACS_peak_8388_lociStitched	chr17	73779913	73782620	1	2708	18357.7912	173	1
1_MACS_peak_5377_lociStitched	chr14	24561853	24565044	1	3192	18319.8501	174	1
3_MACS_peak_2197_lociStitched	chr10	17269126	17274190	3	4869	18296.232	175	1
3_MACS_peak_9215_lociStitched	chr19	12899387	12905361	3	5965	18294.1802	176	1
1_MACS_peak_1040_lociStitched	chr1	144338773	144341961	1	3189	18236.3164	177	1
1_MACS_peak_14914_lociStitched	chr5	52094918	52097785	1	2868	18233.5466	178	1
1_MACS_peak_1971_lociStitched	chr1	228674054	228676294	1	2241	18230.016	179	1
2_MACS_peak_240_lociStitched	chr1	22105822	22110477	2	4638	18163.3445	180	1
1_MACS_peak_4437_lociStitched	chr12	62995745	62998192	1	2448	18136.6746	181	1
1_MACS_peak_1564_lociStitched	chr1	183439419	183442485	1	3067	18088.1736	182	1
2_MACS_peak_15252_lociStitched	chr5	109024008	109028441	2	4191	18041.8667	183	1
1_MACS_peak_19195_lociStitched	chr9	117372733	117375786	1	3054	18025.5226	184	1
1_MACS_peak_19094_lociStitched	chr9	102668146	102670318	1	2173	17978.2956	185	1
1_MACS_peak_6277_lociStitched	chr15	63795028	63798300	1	3273	17961.9712	186	1
1_MACS_peak_1251_lociStitched	chr1	154971274	154977150	1	5877	17941.1908	187	1
1_MACS_peak_20163_lociStitched	chrX	153625240	153628297	1	3058	17937.8646	188	1
3_MACS_peak_12643_lociStitched	chr22	50353237	50358735	3	5064	17934.476	189	1
1_MACS_peak_5385_lociStitched	chr14	24663800	24666546	1	2747	17925.0642	190	1
1_MACS_peak_18719_lociStitched	chr9	33024159	33026635	1	2477	17802.44	191	1
1_MACS_peak_1296_lociStitched	chr1	156092476	156097306	1	4831	17779.713	192	1
6_MACS_peak_4378_lociStitched	chr12	57076754	57083273	6	6080	17734.9395	193	1
1_MACS_peak_13602_lociStitched	chr3	150479130	150482293	1	3164	17662.192	194	1
1_MACS_peak_17007_lociStitched	chr7	26237789	26242575	1	4787	17654.1182	195	1
3_MACS_peak_15569_lociStitched	chr5	150457445	150463516	3	5611	17644.1473	196	1
2_MACS_peak_19005_lociStitched	chr9	94183603	94188015	2	4003	17632.9992	197	1
1_MACS_peak_18609_lociStitched	chr9	6680061	6683032	1	2972	17587.4287	198	1
2_MACS_peak_13130_lociStitched	chr3	57581301	57584921	2	3464	17587.046	199	1
2_MACS_peak_15754_lociStitched	chr5	179048410	179051647	2	3213	17565.9042	200	1
1_MACS_peak_10991_lociStitched	chr2	178075923	178078655	1	2733	17511.0272	201	1
1_MACS_peak_14257_lociStitched	chr4	78738602	78742913	1	4312	17481.9672	202	1
3_MACS_peak_1322_lociStitched	chr1	156716015	156722321	3	6105	17477.079	203	1
1_MACS_peak_10994_lociStitched	chr2	178416518	178418460	1	1943	17469.4552	204	1
1_MACS_peak_10448_lociStitched	chr2	74425103	74427608	1	2506	17436.804	205	1
1_MACS_peak_4187_lociStitched	chr12	46120199	46125176	1	4978	17406.0621	206	1
1_MACS_peak_14475_lociStitched	chr4	129730554	129734369	1	3816	17378.4695	207	1
1_MACS_peak_5772_lociStitched	chr14	102552070	102555174	1	3105	17362.8448	208	1
1_MACS_peak_14001_lociStitched	chr4	17577123	17580797	1	3675	17300.866	209	1
1_MACS_peak_18612_lociStitched	chr9	6756796	6759949	1	3154	17283.4848	210	1
3_MACS_peak_13255_lociStitched	chr3	99821906	99826302	3	4231	17278.478	211	1
1_MACS_peak_17797_lociStitched	chr7	158620551	158623460	1	2910	17270.733	212	1
1_MACS_peak_17076_lociStitched	chr7	39988102	39992399	1	4298	17257.1817	213	1
1_MACS_peak_19127_lociStitched	chr9	110044574	110047147	1	2574	17234.2113	214	1
1_MACS_peak_208_lociStitched	chr1	17764170	17768847	1	4678	17226.7941	215	1
1_MACS_peak_18603_lociStitched	chr9	6411677	6414638	1	2962	17221.4721	216	1
1_MACS_peak_12841_lociStitched	chr3	28388947	28391294	1	2348	17214.3062	217	1
1_MACS_peak_2211_lociStitched	chr10	22290612	22294538	1	3927	17207.2654	218	1
1_MACS_peak_8282_lociStitched	chr17	62500731	62503915	1	3185	17201.2416	219	1
1_MACS_peak_20009_lociStitched	chrX	123093094	123097906	1	4813	17194.2384	220	1
2_MACS_peak_1120_lociStitched	chr1	149575393	149578498	2	3103	17173.755	221	1
1_MACS_peak_4190_lociStitched	chr12	46660417	46663854	1	3438	17164.0343	222	1
1_MACS_peak_1834_lociStitched	chr1	217803633	217805500	1	1868	17153.996	223	1
1_MACS_peak_13644_lociStitched	chr3	156876228	156879266	1	3039	17140.396	224	1
1_MACS_peak_9588_lociStitched	chr19	41802453	41805880	1	3428	17093.1906	225	1
1_MACS_peak_15086_lociStitched	chr5	78530875	78534093	1	3219	16972.0538	226	1
1_MACS_peak_15970_lociStitched	chr6	24718865	24722366	1	3502	16902.828	227	1
1_MACS_peak_14681_lociStitched	chr4	177240225	177244124	1	3900	16879.5508	228	1
3_MACS_peak_7947_lociStitched	chr17	39844356	39847373	3	2815	16847.2297	229	1
2_MACS_peak_19647_lociStitched	chrX	41190607	41195236	2	4140	16822.7118	230	1
3_MACS_peak_3339_lociStitched	chr11	64899756	64903541	3	3571	16816.3765	231	1
1_MACS_peak_2699_lociStitched	chr10	104153347	104156198	1	2852	16804.3642	232	1
1_MACS_peak_5464_lociStitched	chr14	39900038	39903287	1	3250	16790.5071	233	1
1_MACS_peak_18961_lociStitched	chr9	88896310	88898510	1	2201	16776.98	234	1
1_MACS_peak_5768_lociStitched	chr14	102413651	102415730	1	2080	16772.1246	235	1
3_MACS_peak_19279_lociStitched	chr9	130538444	130542642	3	4082	16752.9586	236	1
1_MACS_peak_1386_lociStitched	chr1	161122921	161124848	1	1928	16658.915	237	1
1_MACS_peak_15244_lociStitched	chr5	107715958	107719098	1	3141	16625.986	238	1
1_MACS_peak_15181_lociStitched	chr5	95157207	95160596	1	3390	16622.7061	239	1
2_MACS_peak_1531_lociStitched	chr1	179049662	179053372	2	3481	16589.265	240	1
1_MACS_peak_7598_lociStitched	chr17	7744424	7748828	1	4405	16572.252	241	1
2_MACS_peak_10692_lociStitched	chr2	111875069	111881101	2	6028	16568.6976	242	1
1_MACS_peak_18559_lociStitched	chr9	2014507	2018738	1	4232	16544.4793	243	1
1_MACS_peak_1230_lociStitched	chr1	154297125	154302104	1	4980	16520.8199	244	1
1_MACS_peak_19156_lociStitched	chr9	114392941	114395064	1	2124	16507.1742	245	1
1_MACS_peak_19071_lociStitched	chr9	100394033	100396814	1	2782	16485.4899	246	1
1_MACS_peak_375_lociStitched	chr1	28572609	28577132	1	4524	16436.582	247	1
2_MACS_peak_4192_lociStitched	chr12	46776326	46779336	2	2927	16317.511	248	1
1_MACS_peak_1110_lociStitched	chr1	149222570	149225466	1	2897	16263.3568	249	1
1_MACS_peak_17517_lociStitched	chr7	106807736	106810890	1	3155	16256.6622	250	1
1_MACS_peak_11111_lociStitched	chr2	201727004	201729846	1	2843	16253.1138	251	1
1_MACS_peak_1459_lociStitched	chr1	167904172	167907151	1	2980	16242.6996	252	1
1_MACS_peak_2753_lociStitched	chr10	111967052	111972597	1	5546	16185.855	253	1
1_MACS_peak_18312_lociStitched	chr8	123792142	123795341	1	3200	16138.955	254	1
1_MACS_peak_15435_lociStitched	chr5	137909909	137911973	1	2065	16092.5952	255	1
1_MACS_peak_15037_lociStitched	chr5	72111460	72114082	1	2623	16091.4762	256	1
1_MACS_peak_7437_lociStitched	chr16	89554622	89557907	1	3286	16057.737	257	1
1_MACS_peak_12122_lociStitched	chr21	45138385	45140795	1	2411	16034.453	258	1
2_MACS_peak_1653_lociStitched	chr1	200986694	200992859	2	6084	15993.243	259	1
3_MACS_peak_1285_lociStitched	chr1	155946021	155951817	3	5647	15990.5844	260	1
2_MACS_peak_18216_lociStitched	chr8	101962278	101966174	2	3679	15966.9768	261	1
1_MACS_peak_18666_lociStitched	chr9	21993280	21996579	1	3300	15952.9743	262	1
3_MACS_peak_5_lociStitched	chr1	875771	881089	3	5154	15943.364	263	1
2_MACS_peak_14843_lociStitched	chr5	32582464	32587469	2	4935	15935.92	264	1
1_MACS_peak_18769_lociStitched	chr9	35656962	35659203	1	2242	15923.2014	265	1
1_MACS_peak_5423_lociStitched	chr14	32669885	32673577	1	3693	15863.0472	266	1
1_MACS_peak_13627_lociStitched	chr3	156271248	156273859	1	2612	15847.7256	267	1
1_MACS_peak_1129_lociStitched	chr1	149812286	149815723	1	3438	15842.8515	268	1
2_MACS_peak_5421_lociStitched	chr14	32544850	32548258	2	3399	15794.7168	269	1
2_MACS_peak_1621_lociStitched	chr1	197741597	197746639	2	4893	15764.3172	270	1
2_MACS_peak_13444_lociStitched	chr3	127770193	127773133	2	2923	15762.222	271	1
1_MACS_peak_13598_lociStitched	chr3	150262753	150265333	1	2581	15760.962	272	1
1_MACS_peak_19032_lociStitched	chr9	96927726	96930030	1	2305	15757.7472	273	1
1_MACS_peak_5506_lociStitched	chr14	50548722	50551506	1	2785	15714.5664	274	1
1_MACS_peak_10995_lociStitched	chr2	178482450	178484150	1	1701	15699.84	275	1
1_MACS_peak_15788_lociStitched	chr6	290292	294347	1	4056	15695.283	276	1
3_MACS_peak_1725_lociStitched	chr1	204680286	204685167	3	4532	15642.1407	277	1
2_MACS_peak_1147_lociStitched	chr1	150335456	150339062	2	3522	15619.389	278	1
1_MACS_peak_10173_lociStitched	chr2	43450489	43455358	1	4870	15569.1144	279	1
1_MACS_peak_13691_lociStitched	chr3	171757004	171759429	1	2426	15528.9725	280	1
1_MACS_peak_9721_lociStitched	chr19	47728519	47731839	1	3321	15500.084	281	1
1_MACS_peak_6969_lociStitched	chr16	28833554	28836851	1	3298	15494.9109	282	1
1_MACS_peak_5448_lociStitched	chr14	35450482	35453348	1	2867	15483.565	283	1
1_MACS_peak_19905_lociStitched	chrX	102940482	102943245	1	2764	15481.3653	284	1
5_MACS_peak_16545_lociStitched	chr6	106531867	106540776	5	7721	15468.6967	285	1
2_MACS_peak_5415_lociStitched	chr14	31675080	31678263	2	3124	15466.8336	286	1
2_MACS_peak_5475_lociStitched	chr14	45429796	45433023	2	3172	15465.7202	287	1
1_MACS_peak_14986_lociStitched	chr5	65439291	65441524	1	2234	15454.1464	288	1
2_MACS_peak_6140_lociStitched	chr15	45002212	45006926	2	4304	15450.135	289	1
1_MACS_peak_1503_lociStitched	chr1	174967521	174969924	1	2404	15433.5078	290	1
1_MACS_peak_14233_lociStitched	chr4	76648338	76651046	1	2709	15430.9964	291	1
4_MACS_peak_14593_lociStitched	chr4	153581308	153589063	4	7105	15429.348	292	1
1_MACS_peak_19251_lociStitched	chr9	127702374	127705027	1	2654	15325.0545	293	1
1_MACS_peak_14706_lociStitched	chr4	185392858	185397191	1	4334	15322.7879	294	1
1_MACS_peak_19255_lociStitched	chr9	128002105	128004602	1	2498	15321.592	295	1
1_MACS_peak_9295_lociStitched	chr19	16186505	16191151	1	4647	15299.278	296	1
2_MACS_peak_10335_lociStitched	chr2	64750310	64753614	2	3303	15299.172	297	1
1_MACS_peak_19408_lociStitched	chr9	135544598	135546924	1	2327	15295.0782	298	1
2_MACS_peak_11786_lociStitched	chr20	48531152	48534237	2	3013	15289.5685	299	1
1_MACS_peak_19225_lociStitched	chr9	125026213	125028254	1	2042	15270.3538	300	1
2_MACS_peak_5243_lociStitched	chr13	111364249	111368883	2	4353	15259.2986	301	1
1_MACS_peak_10876_lociStitched	chr2	157188319	157191909	1	3591	15254.987	302	1
1_MACS_peak_5008_lociStitched	chr13	36919043	36921136	1	2094	15250.6445	303	1
