GENE	H3k18ac_8_DMSO_compare_TSS_SIGNAL	H3k18ac_8_DMSO_compare_DISTAL_SIGNAL
ACAD11	3787.5524	31246.894099999998
ACAD8	1585.6722	2066.4475
ACAD9	4512.6	2136.4024999999997
ACADL	0.0	2537.1227000000003
ACADM	4264.3076	3363.2467
ACADS	390.88169999999997	1982.3211999999999
ACADSB	2534.2884	29.160300000000003
ACADVL	3620.7163	7769.801900000001
ACAN	0.0	3381.8099999999995
ACAP1	0.0	3126.9468
ACAP2	3489.2	3507.9747
ACAP3	2759.1955	697.2337000000001
ACAT1	1903.3308	1021.9023
ACAT2	2894.9428000000003	17.1071
ACBD3	3433.8	57344.3829
ACBD4	2585.677	48561.221699999995
ACBD5	8091.72	3216.7074000000002
ACBD6	8436.400000000001	1165.1511000000003
ACBD7	0.0	1415.5280000000002
ACCN2	0.0	6070.507799999999
ACCN3	0.0	13123.5923
ACCN4	0.0	378.0523
ACCN5	0.0	10987.3528
ACCS	2715.0929	0.0
ACCSL	0.0	0.0
ACD	3350.7848	11624.652000000002
ACE	0.0	56.76
ACE2	0.0	113.8192
ACER1	0.0	868.0238
ACER2	511.6398	801.7656000000001
ACER3	1484.9981	6448.390699999999
ACHE	0.0	21.6631
ACIN1	2400.7655	5147.1816
ACLY	1915.2	6768.218699999999
ACMSD	0.0	216.30259999999998
ACN9	198.1636	716.7609
ACO2	5482.488	15949.2556
ACOT1	0.0	0.0
ACOT11	0.0	5368.4302
ACOT12	0.0	32.571
ACOT13	2729.7845	11805.2481
ACOT2	0.0	0.0
ACOT7	3307.7088999999996	138.3573
ACOT8	2323.2344000000003	555.8838000000001
ACOT9	965.4679	3596.0286
ACOX1	6682.15	3155.1331999999998
ACOX2	0.0	1394.0611999999999
ACOX3	1727.5095	5123.4866999999995
ACOXL	1782.4411	39547.6475
ACP1	1381.16	3013.1048
ACP2	4905.6384	1770.4096
ACP5	0.0	5144.653499999999
ACP6	4349.803000000001	3797.0627999999997
ACPL2	2404.6499999999996	3659.4233
ACPP	0.0	1816.6589999999999
ACPT	0.0	519.3114
ACR	0.0	5252.7363000000005
ACRBP	0.0	6155.905200000001
ACRC	0.0	15539.6295
ACRV1	0.0	97.87389999999999
ACSBG1	0.0	3378.444
ACSBG2	0.0	950.6664
ACSF2	3338.8	2315.2347
ACSF3	395.01559999999995	7877.2031
ACSL1	1278.8	4975.0602
ACSL3	1206.9357	51.687999999999995
ACSL4	1758.6628	5840.7062000000005
ACSL5	5230.465099999999	23.0454
ACSL6	0.0	94399.79229999999
ACSM1	0.0	119.32700000000001
ACSM3	1724.51	232.52320000000003
ACSS1	2660.483	12781.355200000002
ACSS2	1863.3314	1554.6709
ACTA1	0.0	9099.493400000001
ACTA2	3835.3058	213.7664
ACTB	16552.800000000003	10668.0946
ACTBL2	0.0	6428.507100000001
ACTC1	0.0	2645.2980000000002
ACTG1	5720.4	10755.821700000002
ACTG2	0.0	4556.0993
ACTL6A	2141.8848000000003	2598.06
ACTL6B	0.0	3651.305799999999
ACTL7A	0.0	115.839
ACTL7B	0.0	115.839
ACTN2	0.0	2.5454
ACTN3	1194.9518	1288.2795
ACTN4	1351.3389	15345.0871
ACTR10	917.0252	0.0
ACTR1A	0.0	7179.8513
ACTR1B	4025.6	1660.1292
ACTR2	2778.6	3499.611
ACTR3	7718.200000000001	9281.9156
ACTR3B	2519.8065	2023.2121000000002
ACTR3BP2	0.0	1408.4442
ACTR3C	12372.8369	84611.2364
ACTR5	1674.1529999999998	10690.5652
ACTR6	1421.1552000000001	1634.0339
ACTR8	1895.8195999999998	2249.451
ACVR1	1429.1501	6013.831300000001
ACVR1B	528.6075999999999	4962.285699999999
ACVR1C	1975.3329	1237.2432
ACVR2A	1386.2	227.5804
ACVR2B	2977.8788000000004	313.8902
ACVRL1	0.0	602.6505
ACY1	2217.7275	1616.0129
ACY3	1381.05	13941.4296
ACYP1	1082.2608	3.8964
ACYP2	11151.3384	5585.468
ADA	4130.200000000001	33930.7904
ADAD2	0.0	7434.942999999999
ADAL	3140.4513	2466.3966
ADAM1	0.0	3099.7990999999997
ADAM10	3210.0	2203.0526
ADAM11	0.0	5355.3787
ADAM15	4410.2	128415.96519999999
ADAM17	3397.6000000000004	4521.871300000001
ADAM19	0.0	7123.197099999999
ADAM21	0.0	0.0
ADAM22	1775.1468	7969.0537
ADAM23	0.0	6543.051100000001
ADAM28	1666.8597	24045.3906
ADAM29	0.0	2019.0951
ADAM33	0.0	2828.2451
ADAM3A	0.0	2153.559
ADAM5P	0.0	1717.6655999999998
ADAM7	0.0	21848.439700000003
ADAM8	5850.0	12973.234
ADAM9	2774.3035	50205.8494
ADAMDEC1	0.0	25264.0141
ADAMTS10	0.0	3763.9539999999997
ADAMTS12	0.0	3496.1627999999996
ADAMTS13	0.0	575.7444
ADAMTS14	0.0	18168.8716
ADAMTS15	973.5020000000001	3259.9312999999997
ADAMTS16	0.0	1392.9582
ADAMTS17	0.0	0.0
ADAMTS19	890.1795999999999	2892.3851999999997
ADAMTS3	3370.0	1569.37
ADAMTS4	0.0	59757.119000000006
ADAMTS6	856.4451	0.0
ADAMTS7	0.0	2795.5661999999998
ADAMTS8	0.0	3259.9312999999997
ADAMTSL2	0.0	237.9
ADAMTSL4	0.0	133260.6587
ADAMTSL5	0.0	4161.883400000001
ADAP1	0.0	9039.5775
ADAP2	0.0	4738.2925000000005
ADAR	10599.4021	6553.1789
ADARB1	736.2102	4978.969999999999
ADAT1	974.448	859.9980999999999
ADAT2	1175.6783	71.5409
ADAT3	3046.2744	26600.4743
ADC	1080.2935	20656.4844
ADCK1	1177.0662	1309.0971
ADCK2	7219.400000000001	4327.4179
ADCK3	13464.4	12750.403
ADCK4	3176.1827	2545.6996
ADCK5	2898.0	7680.654699999999
ADCY1	1105.9152000000001	36.6776
ADCY10	0.0	278.9087
ADCY2	0.0	3561.4864000000002
ADCY3	2558.6628	3113.9429
ADCY4	0.0	4867.2899
ADCY5	0.0	3130.0585
ADCY6	2885.2193	10088.418899999999
ADCY7	0.0	17072.6456
ADCY8	0.0	1855.704
ADCY9	0.0	2505.274
ADCYAP1	0.0	3599.7492
ADCYAP1R1	0.0	2716.5172
ADD1	3152.6	8604.6176
ADD2	1707.0180999999998	0.0
ADD3	2335.0096000000003	7014.927
ADH1B	0.0	3199.4842
ADH1C	0.0	3199.4842
ADH4	0.0	47.795
ADH5	1764.2678999999998	47.795
ADH7	0.0	3199.4842
ADHFE1	0.0	1021.6741
ADI1	6328.0936	4080.1937
ADIPOQ	0.0	12775.7745
ADIPOR1	2422.3361999999997	5578.2988000000005
ADIPOR2	2086.3925	3290.28
ADK	11463.9998	4963.64
ADM	14740.4	139865.5908
ADM2	962.1612	13413.390599999999
ADNP	3515.8	1285.3397
ADNP2	880.3727	30.0468
ADO	4521.200000000001	18932.4744
ADORA1	0.0	5469.7535
ADORA2A	13872.6	18301.696200000002
ADORA2B	0.0	1678.5874000000001
ADORA3	0.0	39574.333099999996
ADPGK	3522.2000000000003	4838.1467999999995
ADPRH	2048.0902	26432.682
ADPRHL1	0.0	1753.1298
ADPRHL2	2738.1456	8686.268
ADRA1A	0.0	2286.1876
ADRA1B	0.0	9128.1594
ADRA1D	0.0	4738.896
ADRA2A	0.0	951.2698
ADRA2B	843.2424000000001	3948.5112000000004
ADRA2C	0.0	678.1785
ADRB1	0.0	10034.3121
ADRB2	4520.400000000001	37842.4266
ADRB3	0.0	15945.122500000003
ADRBK1	9010.2912	31370.970799999996
ADRBK2	721.3439000000001	94.3782
ADRM1	4233.2	13879.550600000002
ADSL	3093.2	2739.3562
ADSS	4320.688	3008.7138999999997
ADSSL1	0.0	1639.9185
AEBP1	0.0	3181.0428
AEBP2	2115.3159	219.6649
AEN	7422.1496	27097.350900000005
AES	0.0	1527.9127999999998
AFAP1-AS1	975.1999999999999	2505.2398000000003
AFAP1L1	0.0	2363.0645999999997
AFAP1L2	0.0	271.4832
AFF1	14519.4	30119.1349
AFF3	0.0	1101.9078000000002
AFF4	3884.7999999999997	2919.1949999999997
AFG3L1P	1557.6704	2904.7731
AFG3L2	3625.7999999999997	2973.9864000000002
AFM	0.0	1757.7016
AFMID	1882.9755000000002	47381.1777
AFP	0.0	1757.7016
AFTPH	5047.2	9139.2332
AGA	8461.0	1635.1268
AGAP1	459.3558	20160.2009
AGAP11	1872.7876999999999	301.6687
AGAP2	1490.9299999999998	4853.5341
AGAP3	7751.599999999999	6214.424000000001
AGAP5	0.0	4816.5014
AGAP6	0.0	4.8816
AGAP7	0.0	8753.2502
AGAP9	0.0	1280.321
AGBL1	0.0	7190.8760999999995
AGBL2	1862.9722000000002	1363.8897000000002
AGBL3	6913.528499999999	17648.9518
AGBL4	0.0	473.075
AGBL5	3155.418	6092.3787
AGER	0.0	6363.606400000001
AGFG1	1190.5520000000001	12943.234600000002
AGFG2	796.899	4446.106700000001
AGGF1	2224.5377	1.536
AGK	3830.0	8980.1697
AGL	1077.7998	649.6578
AGMAT	1744.4738	10261.6536
AGPAT1	7062.158899999999	6363.606400000001
AGPAT2	0.0	2365.4103999999998
AGPAT3	3944.6	51045.130600000004
AGPAT5	4477.2	4799.4535
AGPAT6	3200.335	3560.2979
AGPAT9	1198.269	0.0
AGPHD1	1598.9945	3962.8403
AGPS	1274.914	0.0
AGR2	0.0	0.0
AGR3	0.0	446.6244
AGRN	0.0	2962.5675
AGRP	0.0	30894.5052
AGT	0.0	579.8049
AGTPBP1	2984.2	596.1343
AGTRAP	2654.1779	6737.402500000001
AGXT2L1	0.0	7582.7138
AGXT2L2	2532.1208	212.611
AHCTF1	4495.8	386.5092
AHCY	2572.994	34846.2705
AHCYL1	852.1904999999999	1450.7226
AHCYL2	7682.2486	30731.073599999996
AHDC1	0.0	3518.3831
AHI1	5149.479	11631.3658
AHNAK	1172.0	23006.5248
AHNAK2	0.0	2589.9478999999997
AHR	1709.3547	1618.3593
AHRR	12.6582	7539.1999
AHSA1	2292.8854	0.0
AHSA2	6317.400000000001	1488.8463000000002
AHSG	65.238	3827.8844
AHSP	0.0	1009.0135
AICDA	0.0	2346.7000000000003
AIDA	11223.111	6942.933300000001
AIF1	1068.5453	2780.2297
AIF1L	0.0	3.311
AIFM1	1949.4941	11712.0006
AIFM2	4563.9288	1984.8739999999998
AIFM3	0.0	4841.4503
AIG1	3062.2	1369.4803000000002
AIM1	811.2384000000001	21.5292
AIM1L	0.0	4615.9628999999995
AIM2	16016.2	27176.3544
AIMP1	4659.9118	1.6588
AIMP2	2856.84	3856.2604
AIP	3928.2	13369.160300000001
AIPL1	0.0	0.0
AIRE	0.0	24243.052
AK1	650.5	34158.4988
AK2	1041.8994	20547.9619
AK3	3828.2	1098.359
AK4	802.7403	5091.984399999999
AK5	0.0	0.0
AK7	0.0	110.4428
AKAP1	4075.7617	2471.4905
AKAP10	4759.8	15800.4811
AKAP11	3300.0	1178.482
AKAP12	0.0	2444.1336
AKAP13	2953.8	34482.1589
AKAP14	0.0	2025.4255
AKAP17A	339.3558	9459.2588
AKAP2	4081.2	147315.7924
AKAP3	0.0	1667.1592
AKAP4	0.0	2062.0789
AKAP5	1020.6990000000001	7150.7454
AKAP6	0.0	2837.2418000000002
AKAP7	0.0	3289.5392
AKAP8	4280.599999999999	13265.138
AKAP8L	1965.8158	10850.8439
AKAP9	2814.7222	1581.5863
AKD1	1812.72	27.187
AKIRIN1	2259.2	246.5127
AKIRIN2	5177.7876	9391.563699999999
AKNA	0.0	81879.8108
AKNAD1	0.0	0.0
AKR1A1	3034.827	7573.8869
AKR1B1	3103.5280000000002	104.8524
AKR1B10	0.0	104.8524
AKR1B15	0.0	180.17820000000003
AKR1C2	0.0	0.0
AKR1C3	1239.2135	0.0
AKR1C4	0.0	4347.6063
AKR1CL1	0.0	3583.5983
AKR1D1	0.0	35323.3072
AKR1E2	0.0	3674.6238000000003
AKR7A2	3645.3928	87.3077
AKR7A2P1	0.0	596.7408
AKR7A3	0.0	223.7365
AKR7L	0.0	223.7365
AKT1	0.0	1639.9185
AKT1S1	14077.637	11067.4496
AKT2	3723.3999999999996	717.6367
AKT3	0.0	7167.968500000001
AKTIP	2533.4	13230.7379
ALAD	1186.4145	9728.061
ALAS1	3197.1272	4670.4698
ALAS2	0.0	0.0
ALB	0.0	1757.7016
ALCAM	3234.7999999999997	5418.026600000001
ALDH16A1	5413.8981	3167.7847
ALDH18A1	1782.4999999999998	75.3527
ALDH1A3	0.0	9225.204899999999
ALDH1B1	1809.7838000000002	8318.5817
ALDH1L1	0.0	30.6432
ALDH1L2	2780.4129000000003	5721.720899999999
ALDH2	382.5956	50.6556
ALDH3A1	0.0	1602.4887999999999
ALDH3A2	6237.0	2341.5496
ALDH3B1	9831.9986	25886.077300000008
ALDH3B2	0.0	13941.4296
ALDH4A1	2984.7546	17312.1933
ALDH5A1	2436.3134999999997	7386.034899999999
ALDH6A1	2838.8304	251.5667
ALDH7A1	0.0	6332.878199999999
ALDH8A1	0.0	85802.0406
ALDH9A1	3104.3104	10060.4603
ALDOA	13984.2232	8388.5929
ALDOB	0.0	28197.3631
ALDOC	0.0	2947.5561000000002
ALG1	2499.162	4981.9959
ALG10	1545.2089999999998	7.1136
ALG10B	1598.041	6122.613600000001
ALG12	3014.609	8349.4277
ALG13	2693.6020000000003	0.0
ALG14	1939.2996	0.0
ALG1L	0.0	39012.615800000014
ALG1L2	0.0	30039.1207
ALG2	7367.479200000001	19898.0823
ALG3	3226.9342	489.6997
ALG5	4778.2137999999995	153.8135
ALG6	2797.7062	3504.8649
ALG8	1622.264	58.718
ALG9	3111.9640000000004	2435.018
ALKBH1	0.0	1309.0971
ALKBH2	1285.8075	9888.4546
ALKBH3	898.6659000000001	18737.2517
ALKBH4	3259.6443999999997	124600.9905
ALKBH5	7200.599999999999	1936.3142000000003
ALKBH6	1574.8	186.2179
ALKBH7	3479.5943999999995	1323.0674
ALKBH8	4508.5659000000005	0.0
ALLC	0.0	2821.1997
ALMS1	2259.328	1396.0023999999999
ALMS1P	0.0	0.0
ALOX12	0.0	10272.140500000001
ALOX12B	0.0	9001.7642
ALOX12P2	4338.4179	2088.0048
ALOX15	0.0	4171.0274
ALOX15B	0.0	3578.7248999999997
ALOX5	6745.6612000000005	95926.4595
ALOX5AP	0.0	8018.9232
ALOXE3	1021.8368	13598.360799999999
ALPI	0.0	564.9390999999999
ALPK1	1543.4049	5559.9624
ALPK2	0.0	43902.9486
ALPK3	0.0	11806.7871
ALPL	0.0	0.0
ALPP	0.0	1091.8312
ALPPL2	0.0	1091.8312
ALS2	3086.8	6469.512099999999
ALS2CL	0.0	747.884
ALS2CR11	0.0	0.0
ALS2CR12	0.0	9716.8799
ALS2CR4	2772.1097	0.0
ALS2CR8	3454.1994	89.0784
ALX1	0.0	406.103
ALX3	0.0	774.4284
AMAC1	0.0	1189.9939000000002
AMAC1L2	0.0	3785.9942
AMAC1L3	4.5	4530.6931
AMACR	9378.6	2582.5146000000004
AMBN	0.0	109788.1433
AMBP	0.0	546.9975000000001
AMBRA1	0.0	4912.7569
AMD1	4053.7720999999997	6072.8868
AMDHD1	3094.9196	1.3468
AMDHD2	1016.0279999999999	4765.9637
AMELX	0.0	17486.6902
AMFR	1515.9460000000001	203.62900000000002
AMH	0.0	27914.9457
AMHR2	0.0	64454.87909999999
AMICA1	0.0	331.15209999999996
AMIGO1	0.0	1242.0973
AMIGO3	0.0	500.1606
AMMECR1	4821.2	1933.7039999999997
AMMECR1L	2553.8091	10911.9869
AMN	0.0	7137.2544
AMN1	3218.0	13817.1951
AMOTL1	2389.0	1148.8314
AMOTL2	0.0	1539.537
AMPD1	10155.6	17436.4644
AMPD2	846.9165	1239.2763
AMPD3	3512.21	8458.4143
AMPH	0.0	333.9
AMT	0.0	11091.5921
AMTN	0.0	1482.6504
AMY2A	0.0	0.0
AMY2B	0.0	0.0
AMZ1	0.0	23781.8854
AMZ2	5561.8	26923.507
AMZ2P1	7398.799999999999	46727.8713
ANAPC1	2727.6666	14859.832199999999
ANAPC10	2418.6012	6140.3078000000005
ANAPC11	2630.8012	3558.1604
ANAPC13	6836.2372000000005	1992.3034
ANAPC16	3701.7943	43264.97
ANAPC2	2422.12	3255.0164
ANAPC4	2174.6389	4472.5740000000005
ANAPC5	1492.1354	2795.4042
ANAPC7	3849.3145	48.022800000000004
ANG	3260.0436	12810.463199999998
ANGEL1	1535.25	410.3494
ANGEL2	6064.3146	23089.084699999996
ANGPT4	0.0	1374.5274
ANGPTL1	0.0	775.5052000000001
ANGPTL2	0.0	14052.375200000002
ANGPTL3	0.0	21.824
ANGPTL4	0.0	7619.8294000000005
ANGPTL5	1897.0569999999998	1622.2176
ANGPTL6	0.0	4251.6433
ANGPTL7	0.0	1078.2348000000002
ANK1	0.0	9971.341
ANK2	814.1199	4313.031900000001
ANK3	0.0	2953.259
ANKAR	382.233	5356.3432
ANKDD1A	1722.1248	55033.7607
ANKFY1	1954.8099000000002	83.99839999999999
ANKH	2001.9999999999998	5107.2498
ANKHD1	4766.6	3676.6515000000004
ANKIB1	3878.9252	142.8428
ANKK1	0.0	2451.6387999999997
ANKLE1	0.0	6467.5566
ANKLE2	1592.4	30.6505
ANKMY1	0.0	11197.9493
ANKMY2	4080.1652000000004	293.9208
ANKRA2	2569.6605999999997	241.1836
ANKRD1	0.0	1841.2608999999998
ANKRD10	6895.400000000001	4142.471299999999
ANKRD11	528.5999999999999	4330.2917
ANKRD12	8421.6	192697.44539999997
ANKRD13A	3190.218	11151.8875
ANKRD13B	0.0	6615.92
ANKRD13C	10495.984999999999	1146.1281
ANKRD13D	8273.770199999999	30339.585
ANKRD16	2490.1826	12403.091699999999
ANKRD17	5014.400000000001	1264.3802999999998
ANKRD18A	6229.9686	1938.5184000000002
ANKRD19	1472.445	17923.7436
ANKRD2	0.0	1849.7077000000002
ANKRD20A4	1751.4504	0.0
ANKRD22	0.0	213.7664
ANKRD23	0.0	6182.0679
ANKRD24	1797.8003999999999	4560.5681
ANKRD26	2877.152	1718.4569999999999
ANKRD26P1	0.0	3481.7367999999997
ANKRD27	1769.9934	52.5578
ANKRD28	18878.0876	29563.454199999996
ANKRD29	0.0	1448.4254999999998
ANKRD30BL	0.0	37727.8029
ANKRD31	2451.8399999999997	22.999200000000002
ANKRD32	2071.1362	1050.0156
ANKRD33	0.0	602.6505
ANKRD33B	7174.400000000001	27175.7794
ANKRD34A	2667.395	92467.49110000001
ANKRD34B	0.0	393.509
ANKRD34C	0.0	2302.275
ANKRD35	0.0	59212.101599999995
ANKRD36	7269.3764	102.7131
ANKRD36B	8275.44	401.1702
ANKRD36BP1	0.0	9776.9517
ANKRD36BP2	2789.9431999999997	108899.2623
ANKRD37	5724.2	71722.3196
ANKRD39	6687.8	6182.0679
ANKRD40	7206.8	7591.4753
ANKRD42	1889.5675	12267.3616
ANKRD43	0.0	855.0229
ANKRD44	3884.4	38970.174699999996
ANKRD45	0.0	1620.5316
ANKRD46	1090.0038	25422.932600000004
ANKRD49	2372.0832	1699.0088999999998
ANKRD5	1333.689	1640.2029000000002
ANKRD50	3729.4	3204.0664
ANKRD52	3607.9254	8181.7312
ANKRD53	1195.7393	7398.087599999999
ANKRD54	1667.0196	2428.017
ANKRD55	0.0	72247.5607
ANKRD56	1204.9863	8372.5612
ANKRD57	3433.2319	14621.0088
ANKRD58	862.7579000000001	15124.065099999998
ANKRD6	1172.9424	66188.72529999999
ANKRD7	0.0	2131.2776000000003
ANKRD9	423.5192	1450.1625
ANKS1A	1089.1522	2560.7023
ANKS3	1082.624	2296.2715
ANKS6	0.0	419.436
ANKZF1	2860.2365	5078.1561
ANLN	4609.1576000000005	2491.0006
ANO10	1916.341	217.85500000000002
ANO2	0.0	1081.9905
ANO3	0.0	1608.8919
ANO4	835.9221000000001	850.2719999999999
ANO5	2236.8	12.375300000000001
ANO6	4424.0014	2680.2476
ANO7	0.0	58.4284
ANO8	1023.5656	11333.0077
ANO9	531.7009	1981.6337
ANP32A	5109.0	18299.4966
ANP32B	6307.8	8528.979500000001
ANP32C	0.0	884.2926
ANP32E	13877.5942	28609.1804
ANPEP	0.0	25727.423800000004
ANTXR2	3569.8824000000004	2206.9243
ANTXRL	0.0	1724.9759999999999
ANUBL1	2245.4322	3768.4471000000003
ANXA1	0.0	8926.9728
ANXA10	0.0	2478.833
ANXA11	5489.200000000001	32986.3865
ANXA13	0.0	19317.6241
ANXA2	4615.599999999999	6282.05
ANXA2P1	0.0	4927.8148
ANXA2P2	0.0	7624.0502
ANXA3	0.0	4156.307
ANXA4	3695.4204000000004	6690.931600000001
ANXA5	2458.9344	46.135799999999996
ANXA6	15244.675500000001	59899.578499999996
ANXA7	4005.7936	1476.8238999999999
ANXA8	0.0	0.0
ANXA8L1	0.0	0.0
ANXA8L2	0.0	1724.9759999999999
ANXA9	0.0	15971.7702
AOC2	0.0	7562.145700000001
AOC3	46.8967	7562.145700000001
AOX1	0.0	16.215400000000002
AOX2P	0.0	2221.0632
AP1AR	3459.0	5647.0673
AP1B1	1944.6239999999998	1974.0859
AP1G1	7627.6	25403.808899999996
AP1G2	1212.9304	228.1142
AP1M1	1491.6766	69003.57759999999
AP1M2	0.0	3086.9408
AP1S1	0.0	2684.6434
AP1S2	9577.6	8477.0252
AP1S3	2950.65	9340.379799999999
AP2A1	696.3776	5566.197899999999
AP2A2	1428.0916	157.1069
AP2B1	2278.0	5042.763099999999
AP2M1	1870.5447	3576.9867999999997
AP2S1	1461.8356999999999	5175.6787
AP3B1	2417.4	363.1044
AP3B2	0.0	3390.8030000000003
AP3D1	1593.3999999999999	109760.12890000003
AP3M1	6357.420799999999	4963.64
AP3M2	2289.2000000000003	1036.5842
AP3S1	3408.718	4.6864
AP3S2	3613.3401	2385.8725999999997
AP4B1	1969.9125000000001	6246.6676
AP4E1	3452.7336	7545.8418
AP4M1	5750.8234	2780.8809
AP4S1	2729.4618	237.2792
APAF1	1370.4278	344.7577
APBA1	941.298	1235.0095999999999
APBA2	1253.9376	7707.728799999999
APBA3	7410.4064	2770.6167
APBB1	0.0	22.8742
APBB1IP	4123.599999999999	7021.0765
APBB2	832.0094999999999	10413.3103
APBB3	3857.9100000000003	2144.8655999999996
APC	2738.9897	2287.3791
APC2	0.0	3692.0471000000002
APCDD1	0.0	63.801
APCS	0.0	1346.3424
APEH	3437.2	444.5324
APEX1	2906.3540000000003	1906.1223000000002
APEX2	2234.3183	0.0
APH1A	5553.724499999999	4707.7459
APH1B	1154.9018	10191.7728
API5	1367.3	125.20259999999999
APIP	5231.6073	17907.2853
APITD1	2342.9885	4345.2975
APITD1-CORT	2342.9885	4345.2975
APLF	3784.6283999999996	33422.5502
APLNR	0.0	394.6238
APLP1	0.0	1290.2703999999999
APLP2	1797.0	5096.0732
APOA1	0.0	23984.556
APOA1BP	4114.8	119162.2317
APOA2	0.0	59738.06380000001
APOA4	0.0	3467.5352
APOA5	0.0	3467.5352
APOB	0.0	655.7152
APOB48R	8106.5832	795.1864999999999
APOBEC1	0.0	5187.8628
APOBEC2	0.0	3213.8281999999995
APOBEC3A	268.2875	44631.8975
APOBEC3B	12864.2	59293.1819
APOBEC3C	9919.0	73637.9368
APOBEC3D	9153.4	73637.9368
APOBEC3F	6339.473	74049.508
APOBEC3G	7244.4	88120.60820000005
APOBEC3H	4754.0	75728.74920000002
APOBEC4	1150.0	13023.3803
APOC1	349.38239999999996	3831.0682
APOC1P1	0.0	16466.5878
APOC2	0.0	24583.494599999998
APOC3	0.0	23984.556
APOC4	0.0	16517.8629
APOD	0.0	14098.394300000002
APOE	0.0	3831.0682
APOF	0.0	10488.3587
APOH	0.0	139.4808
APOL1	3455.6344	62159.9537
APOL2	5831.5697	62159.9537
APOL3	17303.2	46281.7502
APOL4	0.0	44586.3572
APOL5	0.0	6749.0887
APOL6	8633.800000000001	5810.440100000001
APOLD1	26543.182	154147.199
APOM	0.0	19653.926799999997
APOO	2484.482	1077.6999
APOOL	988.1373000000001	0.0
