REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM24.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
7_MACS_peak_12142_lociStitched	chr17	62132551	62210428	7	67491	92455.5744	35	1	ERN1	SNORD104,SNORA76,ICAM2	ERN1	35	1
6_MACS_peak_8858_lociStitched	chr14	95944508	96003018	6	50211	91386.769	36	1	GLRX5,SNHG10,SCARNA13	C14orf49	SCARNA13	36	1
8_MACS_peak_20778_lociStitched	chr3	186702518	186769340	8	56670	90577.221	37	1	ST6GAL1		ST6GAL1	37	1
4_MACS_peak_6316_lociStitched	chr12	48190518	48232862	4	38862	89841.2648	38	1	HDAC7	SLC48A1,RAPGEF3	HDAC7	38	1
3_MACS_peak_22682_lociStitched	chr5	56109345	56154545	3	43851	88578.44	39	1	MAP3K1		MAP3K1	39	1
4_MACS_peak_24237_lociStitched	chr6	7865107	7922129	4	51420	87198.0424	40	1	BMP6,MUTED-TXNDC5,TXNDC5		TXNDC5	40	1
9_MACS_peak_21940_lociStitched	chr4	144256103	144331270	9	59632	86411.9832	41	1	GAB1		GAB1	41	1
10_MACS_peak_29000_lociStitched	chr8	142093698	142161173	10	46390	85699.9975	42	1	DENND3		DENND3	42	1
4_MACS_peak_24921_lociStitched	chr6	44204323	44239422	4	26299	85631.0303	43	1	HSP90AB1,TMEM151B,SLC35B2,NFKBIE	SLC29A1,TCTE1,AARS2	SLC35B2	43	1
2_MACS_peak_17895_lociStitched	chr21	45552238	45581873	2	26829	85461.413	44	1	C21orf33	PWP2	C21orf33	44	1
10_MACS_peak_27985_lociStitched	chr8	27206797	27300161	10	79051	85147.968	45	1	PTK2B	EPHX2,TRIM35,CHRNA2	PTK2B	45	1
2_MACS_peak_9820_lociStitched	chr15	75062211	75093894	2	31567	84675.9858	46	1	CSK	CYP1A2,LMAN1L,CPLX3,CYP1A1,ULK3	CSK	46	1
2_MACS_peak_9346_lociStitched	chr15	45001402	45031263	2	29811	84626.074	47	1	B2M,TRIM69	SPG11,PATL2	TRIM69	47	1
2_MACS_peak_17859_lociStitched	chr21	44769812	44792220	2	21528	83765.5856	48	1			SIK1	48	1
5_MACS_peak_14148_lociStitched	chr19	49119068	49153567	5	22890	83163.2894	49	1	SPHK2,SEC1,RPL18,DBP,CA11	SULT2B1,SPACA4,FUT2,FAM83E,NTN5	DBP	49	1
3_MACS_peak_3229_lociStitched	chr10	22594823	22635144	3	38177	82859.655	50	1	COMMD3,BMI1,SPAG6		BMI1	50	1
8_MACS_peak_4880_lociStitched	chr11	65306368	65363771	8	43064	82493.8513	51	1	SSSCA1,FAM89B,EHBP1L1,LTBP3,KCNK7	MALAT1,SCYL1,PCNXL3,SIPA1,MAP3K11	SSSCA1	51	1
10_MACS_peak_10132_lociStitched	chr15	93340086	93394161	10	35813	82031.775	52	1	ASB9P1	LOC100507217,CHD2	ASB9P1	52	1
12_MACS_peak_10154_lociStitched	chr15	94764472	94858082	12	60217	80663.737	53	1	MCTP2	MCTP2	MCTP2	53	1
4_MACS_peak_14534_lociStitched	chr2	20388489	20426708	4	32002	79304.425	54	1	SDC1		SDC1	54	1
1_MACS_peak_27262_lociStitched	chr7	113721566	113731553	1	9988	79297.7787	55	1	FOXP2		FOXP2	55	1
4_MACS_peak_29887_lociStitched	chr9	100743011	100784957	4	34276	78854.2854	56	1	ANP32B	NANS,HEMGN	ANP32B	56	1
9_MACS_peak_15404_lociStitched	chr2	87741503	87826366	9	61479	78820.7544	57	1	NCRNA00152		NCRNA00152	57	1
8_MACS_peak_18400_lociStitched	chr22	39813403	39875181	8	47757	78297.4372	58	1	TAB1,MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	58	1
7_MACS_peak_1497_lociStitched	chr1	118147059	118238040	7	74975	78134.4828	59	1	FAM46C		FAM46C	59	1
3_MACS_peak_4179_lociStitched	chr10	125817804	125855533	3	35764	77740.6045	60	1	CHST15		CHST15	60	1
1_MACS_peak_23699_lociStitched	chr5	142771703	142786064	1	14362	77112.8256	61	1	NR3C1		NR3C1	61	1
10_MACS_peak_10446_lociStitched	chr16	11761216	11838332	10	56715	76907.7868	62	1	SNN,TXNDC11		TXNDC11	62	1
4_MACS_peak_9948_lociStitched	chr15	81575740	81618170	4	33234	76700.711	63	1	IL16,STARD5	TMC3	IL16	63	1
3_MACS_peak_7398_lociStitched	chr12	125390205	125414432	3	19403	76489.4844	64	1	UBC	SCARB1	UBC	64	1
3_MACS_peak_12843_lociStitched	chr18	46443599	46480595	3	34835	76430.0364	65	1	SMAD7		SMAD7	65	1
1_MACS_peak_18733_lociStitched	chr3	13033786	13065205	1	31420	76213.0683	66	1	IQSEC1	IQSEC1	IQSEC1	66	1
4_MACS_peak_13137_lociStitched	chr19	905255	928918	4	20982	76206.6915	67	1	KISS1R,ARID3A,C19orf22	CFD,MED16	KISS1R	67	1
2_MACS_peak_24115_lociStitched	chr6	380736	413341	2	27828	75630.558	68	1	IRF4		IRF4	68	1
2_MACS_peak_15430_lociStitched	chr2	88888178	88929232	2	40636	75498.306	69	1	EIF2AK3		EIF2AK3	69	1
4_MACS_peak_28842_lociStitched	chr8	126429562	126453486	4	18832	75224.2332	70	1	TRIB1		TRIB1	70	1
6_MACS_peak_7318_lociStitched	chr12	122210133	122251741	6	34361	75052.5104	71	1	TMEM120B,SETD1B,RHOF,LOC338799	HPD	RHOF	71	1
5_MACS_peak_10216_lociStitched	chr15	101456615	101499944	5	38123	74993.8332	72	1	ALDH1A3,LRRK1		LRRK1	72	1
3_MACS_peak_26853_lociStitched	chr7	75919716	75950013	3	27925	73951.9473	73	1	HSPB1	YWHAG	HSPB1	73	1
6_MACS_peak_15237_lociStitched	chr2	70329667	70371871	6	30410	73012.92	74	1	LOC100133985	PCBP1,LOC400960,C2orf42	LOC100133985	74	1
1_MACS_peak_25309_lociStitched	chr6	106530617	106563686	1	33070	72903.9174	75	1	PRDM1		PRDM1	75	1
7_MACS_peak_2577_lociStitched	chr1	206844832	206917097	7	61611	72857.573	76	1	MAPKAPK2	DYRK3,IL10	MAPKAPK2	76	1
1_MACS_peak_16471_lociStitched	chr2	201979439	202001588	1	22150	72480.3876	77	1	CFLAR	NDUFB3,CASP10,FAM126B	CFLAR	77	1
1_MACS_peak_22693_lociStitched	chr5	56466711	56478608	1	11898	72432.5051	78	1	GPBP1	GPBP1	GPBP1	78	1
2_MACS_peak_5472_lociStitched	chr11	111216478	111252461	2	34472	71771.6918	79	1	POU2AF1	C11orf93,C11orf92	POU2AF1	79	1
1_MACS_peak_13616_lociStitched	chr19	16472943	16498254	1	25312	71579.508	80	1	EPS15L1	KLF2	KLF2	80	1
3_MACS_peak_4967_lociStitched	chr11	67028167	67058344	3	26996	71311.2687	81	1	ADRBK1,ANKRD13D	SSH3,LOC100130987	ADRBK1	81	1
4_MACS_peak_17855_lociStitched	chr21	44723056	44760153	4	29575	71129.7878	82	1			SIK1	82	1
2_MACS_peak_13240_lociStitched	chr19	2662576	2686637	2	23603	71102.6611	83	1	GNG7	DIRAS1	GNG7	83	1
6_MACS_peak_5077_lociStitched	chr11	72821909	72871163	6	36436	70979.9394	84	1	FCHSD2		FCHSD2	84	1
2_MACS_peak_26372_lociStitched	chr7	26219818	26246562	2	25791	70834.1584	85	1	NFE2L3,CBX3,HNRNPA2B1		HNRNPA2B1	85	1
1_MACS_peak_6075_lociStitched	chr12	26265012	26281793	1	16782	69701.5616	86	1	BHLHE41		BHLHE41	86	1
1_MACS_peak_26716_lociStitched	chr7	55612626	55643394	1	30769	69191.0784	87	1	VOPP1		VOPP1	87	1
4_MACS_peak_17847_lociStitched	chr21	44572696	44601261	4	21230	69158.7215	88	1	CRYAA	U2AF1	CRYAA	88	1
3_MACS_peak_19361_lociStitched	chr3	53189918	53233845	3	39829	69048.8513	89	1	PRKCD	RFT1	PRKCD	89	1
4_MACS_peak_28388_lociStitched	chr8	81031702	81084990	4	47833	68618.9576	90	1	TPD52	TPD52	TPD52	90	1
1_MACS_peak_1707_lociStitched	chr1	150531240	150553727	1	22488	67971.4549	91	1	ADAMTSL4,MCL1	MIR4257,ENSA	MCL1	91	1
1_MACS_peak_2911_lociStitched	chr1	234732472	234749743	1	17272	67811.1273	92	1	IRF2BP2	NCRNA00184	IRF2BP2	92	1
3_MACS_peak_21480_lociStitched	chr4	77608360	77645562	3	32872	67622.0754	93	1	SHROOM3		ANKRD56	93	1
4_MACS_peak_244_lociStitched	chr1	16159355	16185362	4	17873	67529.7762	94	1	SPEN,FLJ37453	UQCRHL	SPEN	94	1
3_MACS_peak_14095_lociStitched	chr19	47207305	47232822	3	16471	66576.4047	95	1	PRKD2,MIR320E,STRN4	FKRP,DACT3	PRKD2	95	1
4_MACS_peak_17862_lociStitched	chr21	44816795	44852443	4	29574	66045.0496	96	1	SIK1	C21orf125,C21orf84	SIK1	96	1
8_MACS_peak_9468_lociStitched	chr15	52933131	52977652	8	38419	65566.0767	97	1	KIAA1370		KIAA1370	97	1
2_MACS_peak_13213_lociStitched	chr19	2254913	2275075	2	19295	65538.5972	98	1	OAZ1,JSRP1,C19orf35	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,LINGO3	OAZ1	98	1
3_MACS_peak_27605_lociStitched	chr7	138778497	138796019	3	16652	65160.8136	99	1	ZC3HAV1	TTC26	ZC3HAV1	99	1
3_MACS_peak_29303_lociStitched	chr9	20592391	20626046	3	32418	65142.618	100	1	MLLT3	KIAA1797	MLLT3	100	1
8_MACS_peak_19968_lociStitched	chr3	121503396	121564041	8	44401	64865.892	101	1	EAF2,IQCB1	SLC15A2,GOLGB1	IQCB1	101	1
2_MACS_peak_2571_lociStitched	chr1	206727341	206765041	2	36741	64572.56	102	1	RASSF5,LGTN	DYRK3	RASSF5	102	1
9_MACS_peak_11341_lociStitched	chr17	16825804	16895852	9	58953	64486.1888	103	1	TNFRSF13B		TNFRSF13B	103	1
5_MACS_peak_24075_lociStitched	chr5	180210193	180249716	5	35699	64469.9176	104	1	MGAT1	LOC729678,OR2Y1,ZFP62	MGAT1	104	1
2_MACS_peak_13541_lociStitched	chr19	13943314	13962642	2	18703	64389.2992	105	1	LOC284454,MIR24-2,MIR23A,MIR27A	ZSWIM4,MIR181C,MIR181D,NANOS3	MIR23A	105	1
5_MACS_peak_13160_lociStitched	chr19	1236941	1277287	5	33725	64351.87	106	1	ATP5D,MIDN,CIRBP,C19orf24,C19orf26,C19orf23	STK11,EFNA2	MIDN	106	1
4_MACS_peak_25384_lociStitched	chr6	109186224	109228721	4	36491	64246.9646	107	1	ARMC2		ARMC2	107	1
2_MACS_peak_13146_lociStitched	chr19	1015820	1030383	2	12996	64128.1705	108	1	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	C19orf6	108	1
3_MACS_peak_27559_lociStitched	chr7	134830750	134858345	3	23278	63761.007	109	1	TMEM140,C7orf49	WDR91	C7orf49	109	1
3_MACS_peak_20342_lociStitched	chr3	150298020	150329305	3	22802	63449.1085	110	1	EIF2A,SELT	SERP1	SELT	110	1
7_MACS_peak_15473_lociStitched	chr2	96889933	96933649	7	38817	63379.4568	111	1	LOC285033,CIAO1,TMEM127	STARD7,SNRNP200	LOC285033	111	1
6_MACS_peak_4920_lociStitched	chr11	65878647	65925990	6	38154	63349.6683	112	1	PACS1		PACS1	112	1
3_MACS_peak_29622_lociStitched	chr9	73009561	73037779	3	23125	63185.7456	113	1	KLF9		KLF9	113	1
2_MACS_peak_5649_lociStitched	chr11	122924142	122944641	2	19003	62792.5368	114	1	HSPA8,ASAM	LOC341056	HSPA8	114	1
4_MACS_peak_18865_lociStitched	chr3	23845482	23879551	4	23009	62734.6566	115	1	UBE2E1		UBE2E1	115	1
4_MACS_peak_28511_lociStitched	chr8	95938071	95977488	4	32812	62700.6219	116	1	TP53INP1	CCNE2	TP53INP1	116	1
5_MACS_peak_17734_lociStitched	chr21	36390467	36430805	5	32726	62072.1144	117	1	RUNX1,C21orf96		C21orf96	117	1
5_MACS_peak_23755_lociStitched	chr5	150437461	150478797	5	34706	61896.5264	118	1	TNIP1	GPX3,ANXA6	TNIP1	118	1
5_MACS_peak_2603_lociStitched	chr1	207970380	208006449	5	29647	61504.8588	119	1	LOC148696,MIR29C,MIR29B2	CD46	LOC148696	119	1
5_MACS_peak_25766_lociStitched	chr6	143227364	143270424	5	25673	61442.314	120	1	HIVEP2		HIVEP2	120	1
6_MACS_peak_8639_lociStitched	chr14	74206462	74255893	6	37720	61368.5865	121	1	C14orf43	PNMA1	C14orf43	121	1
4_MACS_peak_4704_lociStitched	chr11	58339150	58365864	4	20203	61332.6726	122	1	ZFP91-CNTF,ZFP91,LPXN	CNTF	ZFP91-CNTF	122	1
2_MACS_peak_13902_lociStitched	chr19	39879708	39904922	2	21805	61262.4558	123	1	MED29,ZFP36,PLEKHG2,PAF1	SAMD4B,SUPT5H,RPS16	ZFP36	123	1
5_MACS_peak_23346_lociStitched	chr5	118643477	118706772	5	48943	61161.9585	124	1	TNFAIP8		TNFAIP8	124	1
5_MACS_peak_12405_lociStitched	chr17	76690385	76746183	5	46647	60842.1392	125	1	CYTH1		CYTH1	125	1
7_MACS_peak_14914_lociStitched	chr2	46760938	46808454	7	44177	60639.9192	126	1	RHOQ,PIGF	CRIPT,ATP6V1E2	RHOQ	126	1
8_MACS_peak_9897_lociStitched	chr15	78323085	78381636	8	46757	60553.4442	127	1	TBC1D2B	SH2D7,LOC91450,CIB2	TBC1D2B	127	1
4_MACS_peak_23474_lociStitched	chr5	132381423	132402210	4	13375	60145.1058	128	1	HSPA4	ZCCHC10	HSPA4	128	1
3_MACS_peak_23100_lociStitched	chr5	90663588	90689086	3	18625	60114.0848	129	1	LOC100129716,ARRDC3		LOC100129716	129	1
1_MACS_peak_14855_lociStitched	chr2	43444235	43457141	1	12907	59900.6178	130	1	LOC100129726,ZFP36L2		ZFP36L2	130	1
7_MACS_peak_18309_lociStitched	chr22	37613839	37670987	7	39706	59656.7972	131	1	RAC2	CYTH4,C1QTNF6,SSTR3	RAC2	131	1
2_MACS_peak_25067_lociStitched	chr6	69342013	69369931	2	25006	59613.3054	132	1	BAI3		BAI3	132	1
10_MACS_peak_18913_lociStitched	chr3	30645500	30710488	10	44835	59249.5596	133	1	TGFBR2		TGFBR2	133	1
6_MACS_peak_6528_lociStitched	chr12	57050434	57084084	6	22779	59072.575	134	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	134	1
5_MACS_peak_23760_lociStitched	chr5	150504988	150545288	5	29262	59031.44	135	1	ANXA6	TNIP1	ANXA6	135	1
3_MACS_peak_30009_lociStitched	chr9	112903221	112936320	3	31183	59025.4467	136	1	PALM2-AKAP2,AKAP2	C9orf152	AKAP2	136	1
4_MACS_peak_5798_lociStitched	chr12	1690224	1716311	4	19408	58520.9671	137	1	FBXL14	WNT5B	FBXL14	137	1
3_MACS_peak_13236_lociStitched	chr19	2606695	2638641	3	30275	58269.504	138	1	GNG7		GNG7	138	1
5_MACS_peak_12372_lociStitched	chr17	75429188	75471335	5	35820	58091.2101	139	1	SEPT9	MIR4316	SEPT9	139	1
3_MACS_peak_9582_lociStitched	chr15	60859622	60886181	3	21857	57933.1467	140	1	RORA		RORA	140	1
3_MACS_peak_18676_lociStitched	chr3	9424241	9452600	3	23645	57642.5034	141	1	THUMPD3,SETD5,LOC440944		LOC440944	141	1
2_MACS_peak_20543_lociStitched	chr3	171752280	171788076	2	34621	57427.5228	142	1	FNDC3B		FNDC3B	142	1
2_MACS_peak_23060_lociStitched	chr5	88163326	88187536	2	24038	57111.39	143	1	MEF2C	MEF2C	MEF2C	143	1
4_MACS_peak_24654_lociStitched	chr6	31773434	31806458	4	26961	57058.8672	144	1	HSPA1A,HSPA1B,C6orf48,SNORD48,SNORD52,LSM2,HSPA1L	C6orf26,C6orf27,VARS,NEU1,SLC44A4	HSPA1B	144	1
4_MACS_peak_1811_lociStitched	chr1	154369806	154418305	4	40850	57005.7246	145	1	IL6R		IL6R	145	1
3_MACS_peak_20473_lociStitched	chr3	160115840	160134912	3	15668	56893.6832	146	1	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	MIR16-2	146	1
3_MACS_peak_26970_lociStitched	chr7	90336899	90368796	3	24893	56885.1098	147	1	CDK14		CDK14	147	1
2_MACS_peak_20545_lociStitched	chr3	171797796	171833913	2	35234	56660.3496	148	1	FNDC3B		FNDC3B	148	1
4_MACS_peak_9803_lociStitched	chr15	74665216	74697349	4	29769	56618.346	149	1		CYP11A1,SEMA7A	CYP11A1	149	1
1_MACS_peak_19136_lociStitched	chr3	45632390	45661013	1	28624	56613.4317	150	1	LIMD1		LIMD1	150	1
6_MACS_peak_14764_lociStitched	chr2	37540143	37586563	6	33494	56414.226	151	1	QPCT,PRKD3		QPCT	151	1
6_MACS_peak_23426_lociStitched	chr5	130585851	130626880	6	35185	56320.5083	152	1	CDC42SE2		CDC42SE2	152	1
10_MACS_peak_23050_lociStitched	chr5	88095345	88153157	10	46571	55817.486	153	1	MEF2C		MEF2C	153	1
2_MACS_peak_15235_lociStitched	chr2	70308606	70323731	2	13078	55809.7375	154	1	PCBP1,LOC400960	LOC100133985	PCBP1	154	1
2_MACS_peak_12585_lociStitched	chr18	9134495	9154129	2	18325	55774.3038	155	1	ANKRD12	NDUFV2	ANKRD12	155	1
2_MACS_peak_22512_lociStitched	chr5	36870196	36888827	2	15230	55449.5822	156	1	NIPBL		NIPBL	156	1
3_MACS_peak_4916_lociStitched	chr11	65827603	65854926	3	21435	55110.491	157	1	SF3B2,PACS1	CST6,CATSPER1,GAL3ST3	PACS1	157	1
13_MACS_peak_11044_lociStitched	chr16	81811968	81877037	13	52614	55074.4016	158	1	PLCG2		PLCG2	158	1
6_MACS_peak_21113_lociStitched	chr4	15766654	15815570	6	43987	54962.0176	159	1	CD38		CD38	159	1
2_MACS_peak_1896_lociStitched	chr1	156448822	156480157	2	30517	54920.8545	160	1	MEF2D	C1orf61	MEF2D	160	1
3_MACS_peak_13672_lociStitched	chr19	18388426	18405271	3	13289	54860.796	161	1	MIR3188,JUND	PGPEP1,PDE4C,LOC729966,KIAA1683,LSM4	MIR3188	161	1
3_MACS_peak_27354_lociStitched	chr7	121005822	121037962	3	30620	54824.412	162	1	FAM3C	WNT16	FAM3C	162	1
9_MACS_peak_25661_lociStitched	chr6	137050821	137115742	9	48446	54806.3082	163	1	MAP3K5	PEX7	MAP3K5	163	1
4_MACS_peak_9749_lociStitched	chr15	70367851	70396914	4	21797	54423.3738	164	1	TLE3,MIR629		TLE3	164	1
4_MACS_peak_17672_lociStitched	chr21	34601317	34629717	4	25777	54371.8	165	1	IFNAR2	IL10RB	IFNAR2	165	1
3_MACS_peak_27623_lociStitched	chr7	139459927	139484438	3	20876	54309.0227	166	1	TBXAS1,HIPK2	TBXAS1	HIPK2	166	1
9_MACS_peak_26532_lociStitched	chr7	38366345	38412571	9	38807	54260.0788	167	1			TARP	167	1
3_MACS_peak_22377_lociStitched	chr5	6475507	6497938	3	21449	54081.141	168	1	UBE2QL1		UBE2QL1	168	1
3_MACS_peak_5222_lociStitched	chr11	82865960	82894342	3	22450	53976.8876	169	1	PCF11	ANKRD42	PCF11	169	1
1_MACS_peak_27498_lociStitched	chr7	129585914	129594016	1	8103	53847.5124	170	1	UBE2H		UBE2H	170	1
2_MACS_peak_23941_lociStitched	chr5	172191145	172206644	2	14404	53807.8783	171	1	DUSP1		DUSP1	171	1
11_MACS_peak_15509_lociStitched	chr2	99060430	99136282	11	60423	53187.4224	172	1	INPP4A		INPP4A	172	1
5_MACS_peak_22452_lociStitched	chr5	32152594	32183523	5	23375	53098.9072	173	1	GOLPH3		GOLPH3	173	1
2_MACS_peak_12932_lociStitched	chr18	52966925	52991444	2	24439	52875.2235	174	1	TCF4		TCF4	174	1
7_MACS_peak_17096_lociStitched	chr20	30257697	30312442	7	51672	52828.925	175	1	BCL2L1	COX4I2,TPX2	BCL2L1	175	1
1_MACS_peak_14110_lociStitched	chr19	47609148	47618271	1	9124	52553.0415	176	1	ZC3H4	SAE1	ZC3H4	176	1
3_MACS_peak_7859_lociStitched	chr13	67781471	67812943	3	26405	52526.768	177	1	PCDH9		PCDH9	177	1
5_MACS_peak_29956_lociStitched	chr9	108003872	108040298	5	31325	52289.523	178	1	SLC44A1		SLC44A1	178	1
3_MACS_peak_18666_lociStitched	chr3	5222375	5248071	3	25184	52144.8928	179	1	ARL8B,EDEM1		EDEM1	179	1
3_MACS_peak_30254_lociStitched	chr9	130660710	130681551	3	18314	51969.1176	180	1	ST6GALNAC6,ST6GALNAC4	ENG,AK1,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	180	1
5_MACS_peak_5904_lociStitched	chr12	9859495	9897002	5	31302	51238.3127	181	1	CLECL1	CLEC2D,CD69	CLECL1	181	1
3_MACS_peak_26581_lociStitched	chr7	43684717	43710786	3	19100	50886.688	182	1	C7orf44		C7orf44	182	1
3_MACS_peak_26359_lociStitched	chr7	25979434	26012528	3	24607	50805.9088	183	1	MIR148A		MIR148A	183	1
2_MACS_peak_20886_lociStitched	chr3	195258272	195279512	2	18072	50670.144	184	1	PPP1R2	APOD	PPP1R2	184	1
2_MACS_peak_9612_lociStitched	chr15	63787930	63810751	2	21043	50527.9761	185	1	USP3		USP3	185	1
3_MACS_peak_26713_lociStitched	chr7	55568538	55606920	3	35253	50449.3008	186	1	VOPP1		VOPP1	186	1
2_MACS_peak_11130_lociStitched	chr16	89031498	89052199	2	18656	50044.6675	187	1	CBFA2T3	CBFA2T3	CBFA2T3	187	1
5_MACS_peak_22475_lociStitched	chr5	32571742	32613787	5	34936	49932.642	188	1	SUB1		SUB1	188	1
6_MACS_peak_4089_lociStitched	chr10	112599775	112635061	6	26024	49922.6328	189	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	189	1
3_MACS_peak_30414_lociStitched	chr9	139426523	139447420	3	17284	49887.4081	190	1	NOTCH1	C9orf163,SEC16A	NOTCH1	190	1
1_MACS_peak_13315_lociStitched	chr19	5961887	5979519	1	17633	49787.4784	191	1	RANBP3	CAPS	RANBP3	191	1
2_MACS_peak_9297_lociStitched	chr15	42781702	42796608	2	14674	49766.6622	192	1	SNAP23	HAUS2,ZFP106,LRRC57	SNAP23	192	1
8_MACS_peak_14807_lociStitched	chr2	39318472	39358222	8	29411	49623.9	193	1	SOS1		SOS1	193	1
3_MACS_peak_15959_lociStitched	chr2	158287661	158311422	3	19059	49589.207	194	1	CYTIP		CYTIP	194	1
