REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM24.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
5_MACS_peak_15648_lociStitched	chr2	112181491	112224615	5	33271	37875.8092	102	1	LOC541471		LOC541471	102	1
4_MACS_peak_9948_lociStitched	chr15	81575740	81618170	4	33234	76700.711	103	1	IL16,STARD5	TMC3	IL16	103	1
5_MACS_peak_10221_lociStitched	chr15	101506807	101549966	5	33214	35640.7022	104	1	LRRK1		LRRK1	104	1
1_MACS_peak_25309_lociStitched	chr6	106530617	106563686	1	33070	72903.9174	105	1	PRDM1		PRDM1	105	1
3_MACS_peak_21480_lociStitched	chr4	77608360	77645562	3	32872	67622.0754	106	1	SHROOM3		ANKRD56	106	1
4_MACS_peak_10053_lociStitched	chr15	89643796	89677400	4	32834	45889.6224	107	1	ABHD2		ABHD2	107	1
4_MACS_peak_28511_lociStitched	chr8	95938071	95977488	4	32812	62700.6219	108	1	TP53INP1	CCNE2	TP53INP1	108	1
5_MACS_peak_17734_lociStitched	chr21	36390467	36430805	5	32726	62072.1144	109	1	RUNX1,C21orf96		C21orf96	109	1
3_MACS_peak_29303_lociStitched	chr9	20592391	20626046	3	32418	65142.618	110	1	MLLT3	KIAA1797	MLLT3	110	1
9_MACS_peak_12493_lociStitched	chr17	80375725	80426747	9	32234	37485.8634	111	1	HEXDC,NARF,C17orf101,C17orf62	UTS2R	C17orf62	111	1
6_MACS_peak_18293_lociStitched	chr22	37296412	37338534	6	32046	32535.0328	112	1	CSF2RB	NCF4	CSF2RB	112	1
8_MACS_peak_18271_lociStitched	chr22	36746639	36785335	8	32032	34265.308	113	1	MYH9		MYH9	113	1
4_MACS_peak_14534_lociStitched	chr2	20388489	20426708	4	32002	79304.425	114	1	SDC1		SDC1	114	1
7_MACS_peak_30170_lociStitched	chr9	126079338	126123530	7	31915	48262.0832	115	1	CRB2	STRBP,MIR601	CRB2	115	1
6_MACS_peak_28831_lociStitched	chr8	126274360	126321554	6	31886	38684.9218	116	1	NSMCE2		TRIB1	116	1
4_MACS_peak_10041_lociStitched	chr15	89163937	89202205	4	31836	42703.2612	117	1	AEN,ISG20	MIR1179,MIR7-2	ISG20	117	1
2_MACS_peak_9820_lociStitched	chr15	75062211	75093894	2	31567	84675.9858	118	1	CSK	CYP1A2,LMAN1L,CPLX3,CYP1A1,ULK3	CSK	118	1
7_MACS_peak_29118_lociStitched	chr9	686703	734301	7	31449	40834.3242	119	1	KANK1		KANK1	119	1
1_MACS_peak_18733_lociStitched	chr3	13033786	13065205	1	31420	76213.0683	120	1	IQSEC1	IQSEC1	IQSEC1	120	1
7_MACS_peak_25799_lociStitched	chr6	144647901	144686720	7	31338	37099.3183	121	1	UTRN		UTRN	121	1
5_MACS_peak_13975_lociStitched	chr19	42362991	42401126	5	31329	40018.869	122	1	RPS19,CD79A,ARHGEF1	DMRTC2,LYPD4	CD79A	122	1
5_MACS_peak_29956_lociStitched	chr9	108003872	108040298	5	31325	52289.523	123	1	SLC44A1		SLC44A1	123	1
5_MACS_peak_5904_lociStitched	chr12	9859495	9897002	5	31302	51238.3127	124	1	CLECL1	CLEC2D,CD69	CLECL1	124	1
3_MACS_peak_30009_lociStitched	chr9	112903221	112936320	3	31183	59025.4467	125	1	PALM2-AKAP2,AKAP2	C9orf152	AKAP2	125	1
4_MACS_peak_20547_lociStitched	chr3	171839485	171874355	4	31152	28314.44	126	1	FNDC3B		FNDC3B	126	1
2_MACS_peak_4874_lociStitched	chr11	65181980	65214649	2	31135	123407.1475	127	1	NEAT1,MIR612	FRMD8,SLC25A45	NEAT1	127	1
5_MACS_peak_8140_lociStitched	chr14	23018372	23059691	5	31022	44079.1092	128	1	DAD1	ABHD4	DAD1	128	1
1_MACS_peak_26716_lociStitched	chr7	55612626	55643394	1	30769	69191.0784	129	1	VOPP1		VOPP1	129	1
5_MACS_peak_18408_lociStitched	chr22	39891853	39929404	5	30632	43078.5072	130	1	SMCR7L,ATF4,RPS19BP1	MGAT3,CACNA1I	ATF4	130	1
3_MACS_peak_27354_lociStitched	chr7	121005822	121037962	3	30620	54824.412	131	1	FAM3C	WNT16	FAM3C	131	1
2_MACS_peak_1896_lociStitched	chr1	156448822	156480157	2	30517	54920.8545	132	1	MEF2D	C1orf61	MEF2D	132	1
4_MACS_peak_5109_lociStitched	chr11	74639771	74678381	4	30512	48061.728	133	1	SPCS2,XRRA1	NEU3	XRRA1	133	1
6_MACS_peak_15237_lociStitched	chr2	70329667	70371871	6	30410	73012.92	134	1	LOC100133985	PCBP1,LOC400960,C2orf42	LOC100133985	134	1
3_MACS_peak_13236_lociStitched	chr19	2606695	2638641	3	30275	58269.504	135	1	GNG7		GNG7	135	1
6_MACS_peak_28382_lociStitched	chr8	80987024	81021807	6	30099	33909.9467	136	1	TPD52	MRPS28	TPD52	136	1
4_MACS_peak_25981_lociStitched	chr6	159207048	159241469	4	30063	30689.7636	137	1	EZR	MIR3918,OSTCL	EZR	137	1
5_MACS_peak_15206_lociStitched	chr2	68988527	69023530	5	29985	35237.5201	138	1	ARHGAP25		ARHGAP25	138	1
2_MACS_peak_9346_lociStitched	chr15	45001402	45031263	2	29811	84626.074	139	1	B2M,TRIM69	SPG11,PATL2	TRIM69	139	1
4_MACS_peak_9803_lociStitched	chr15	74665216	74697349	4	29769	56618.346	140	1		CYP11A1,SEMA7A	CYP11A1	140	1
2_MACS_peak_20432_lociStitched	chr3	156381086	156411438	2	29764	35927.6624	141	1	TIPARP,LOC100287227		TIPARP	141	1
7_MACS_peak_2005_lociStitched	chr1	161122529	161163810	7	29707	39708.1939	142	1	UFC1,USP21,PPOX,B4GALT3,ADAMTS4	NIT1,NDUFS2,FCER1G,TOMM40L,PFDN2,DEDD,APOA2,NR1I3	B4GALT3	142	1
6_MACS_peak_30001_lociStitched	chr9	112842414	112880256	6	29664	29891.3958	143	1	PALM2-AKAP2,AKAP2	AKAP2	AKAP2	143	1
5_MACS_peak_2603_lociStitched	chr1	207970380	208006449	5	29647	61504.8588	144	1	LOC148696,MIR29C,MIR29B2	CD46	LOC148696	144	1
6_MACS_peak_27578_lociStitched	chr7	137557148	137596135	6	29586	22616.3587	145	1	CREB3L2	DGKI	DGKI	145	1
4_MACS_peak_17855_lociStitched	chr21	44723056	44760153	4	29575	71129.7878	146	1			SIK1	146	1
4_MACS_peak_17862_lociStitched	chr21	44816795	44852443	4	29574	66045.0496	147	1	SIK1	C21orf125,C21orf84	SIK1	147	1
5_MACS_peak_7653_lociStitched	chr13	41535090	41570337	5	29432	33495.2241	148	1	ELF1	SUGT1P3	ELF1	148	1
8_MACS_peak_14807_lociStitched	chr2	39318472	39358222	8	29411	49623.9	149	1	SOS1		SOS1	149	1
6_MACS_peak_10083_lociStitched	chr15	90612448	90647203	6	29389	42348.9675	150	1	ZNF710,IDH2		IDH2	150	1
7_MACS_peak_29286_lociStitched	chr9	20407962	20444086	7	29358	34184.1412	151	1	MLLT3		MLLT3	151	1
5_MACS_peak_23760_lociStitched	chr5	150504988	150545288	5	29262	59031.44	152	1	ANXA6	TNIP1	ANXA6	152	1
5_MACS_peak_23305_lociStitched	chr5	112565884	112600836	5	29150	18989.4216	153	1	MCC		MCC	153	1
2_MACS_peak_28407_lociStitched	chr8	81996130	82025382	2	29112	39522.3772	154	1	PAG1		PAG1	154	1
5_MACS_peak_20419_lociStitched	chr3	156249652	156280098	5	29026	26390.5928	155	1	KCNAB1,SSR3		SSR3	155	1
5_MACS_peak_22381_lociStitched	chr5	6711475	6746286	5	28970	39534.8527	156	1	PAPD7		PAPD7	156	1
5_MACS_peak_21401_lociStitched	chr4	71501785	71534557	5	28755	32735.9508	157	1	ENAM,IGJ	AMBN,UTP3,RUFY3	IGJ	157	1
4_MACS_peak_26675_lociStitched	chr7	50339191	50370885	4	28675	122649.4412	158	1	IKZF1		IKZF1	158	1
1_MACS_peak_19136_lociStitched	chr3	45632390	45661013	1	28624	56613.4317	159	1	LIMD1		LIMD1	159	1
4_MACS_peak_24028_lociStitched	chr5	176851740	176884511	4	28613	36067.7626	160	1	GRK6,PRR7,DBN1	SLC34A1,PFN3,F12,PDLIM7	PRR7	160	1
5_MACS_peak_16409_lociStitched	chr2	197006692	197049021	5	28483	45524.8395	161	1	STK17B		STK17B	161	1
4_MACS_peak_2276_lociStitched	chr1	182990642	183031314	4	28444	40765.5456	162	1	LAMC1		LAMC1	162	1
7_MACS_peak_25395_lociStitched	chr6	109371499	109418329	7	28286	31427.613	163	1	CEP57L1,SESN1	CEP57L1	SESN1	163	1
5_MACS_peak_15153_lociStitched	chr2	65139327	65178596	5	28180	35711.2286	164	1	LOC400958	SLC1A4	LOC400958	164	1
6_MACS_peak_19354_lociStitched	chr3	53131562	53167457	6	28177	32348.574	165	1	RFT1	PRKCD	RFT1	165	1
8_MACS_peak_18965_lociStitched	chr3	32440843	32482851	8	28143	30943.0928	166	1	CMTM7		CMTM7	166	1
5_MACS_peak_13968_lociStitched	chr19	42036661	42070589	5	27967	43146.2376	167	1		CEACAM21	CEACAM21	167	1
3_MACS_peak_26853_lociStitched	chr7	75919716	75950013	3	27925	73951.9473	168	1	HSPB1	YWHAG	HSPB1	168	1
2_MACS_peak_24115_lociStitched	chr6	380736	413341	2	27828	75630.558	169	1	IRF4		IRF4	169	1
9_MACS_peak_23880_lociStitched	chr5	160072129	160113516	9	27823	19484.9996	170	1	ATP10B		MIR146A	170	1
5_MACS_peak_14995_lociStitched	chr2	54776381	54809741	5	27582	46090.176	171	1	SPTBN1	RPL23AP32	SPTBN1	171	1
9_MACS_peak_10930_lociStitched	chr16	68269097	68320089	9	27575	28157.7824	172	1	PLA2G15,SLC7A6,ESRP2	PRMT7,SLC7A6OS	SLC7A6	172	1
6_MACS_peak_22052_lociStitched	chr4	153401204	153435042	6	27555	23382.058	173	1	FBXW7,MIR3140	DKFZP434I0714	MIR3140	173	1
4_MACS_peak_9718_lociStitched	chr15	68478747	68510982	4	27496	41241.459	174	1	PIAS1,CALML4,CLN6		CALML4	174	1
5_MACS_peak_3821_lociStitched	chr10	92949568	92984023	5	27383	39557.7855	175	1	PCGF5	NUDT9P1	PCGF5	175	1
4_MACS_peak_18793_lociStitched	chr3	15831331	15861210	4	27271	36066.9409	176	1	ANKRD28	ANKRD28	ANKRD28	176	1
3_MACS_peak_4967_lociStitched	chr11	67028167	67058344	3	26996	71311.2687	177	1	ADRBK1,ANKRD13D	SSH3,LOC100130987	ADRBK1	177	1
4_MACS_peak_24654_lociStitched	chr6	31773434	31806458	4	26961	57058.8672	178	1	HSPA1A,HSPA1B,C6orf48,SNORD48,SNORD52,LSM2,HSPA1L	C6orf26,C6orf27,VARS,NEU1,SLC44A4	HSPA1B	178	1
2_MACS_peak_17895_lociStitched	chr21	45552238	45581873	2	26829	85461.413	179	1	C21orf33	PWP2	C21orf33	179	1
4_MACS_peak_1110_lociStitched	chr1	66795099	66826362	4	26810	44821.7631	180	1	PDE4B		PDE4B	180	1
6_MACS_peak_16170_lociStitched	chr2	175441803	175476409	6	26750	36339.7606	181	1	WIPF1		WIPF1	181	1
8_MACS_peak_23803_lociStitched	chr5	154133141	154172249	8	26737	32221.0812	182	1	LARP1		LARP1	182	1
6_MACS_peak_28562_lociStitched	chr8	101292675	101328009	6	26655	40983.9066	183	1	RNF19A		RNF19A	183	1
5_MACS_peak_16478_lociStitched	chr2	202068015	202102348	5	26652	34971.5938	184	1	CASP10,CASP8	CASP8	CASP8	184	1
5_MACS_peak_19290_lociStitched	chr3	50636101	50666072	5	26561	33019.0507	185	1	MAPKAPK3,CISH	HEMK1,DOCK3,C3orf18	CISH	185	1
2_MACS_peak_3714_lociStitched	chr10	81001104	81028386	2	26519	38950.5114	186	1	ZMIZ1		PPIF	186	1
4_MACS_peak_786_lociStitched	chr1	43389012	43426213	4	26461	25553.3669	187	1	FLJ32224,SLC2A1		FLJ32224	187	1
3_MACS_peak_7859_lociStitched	chr13	67781471	67812943	3	26405	52526.768	188	1	PCDH9		PCDH9	188	1
4_MACS_peak_24921_lociStitched	chr6	44204323	44239422	4	26299	85631.0303	189	1	HSP90AB1,TMEM151B,SLC35B2,NFKBIE	SLC29A1,TCTE1,AARS2	SLC35B2	189	1
6_MACS_peak_16108_lociStitched	chr2	172169628	172205481	6	26106	44224.6755	190	1	METTL8		TLK1	190	1
4_MACS_peak_13512_lociStitched	chr19	12885108	12913873	4	26064	101839.606	191	1	JUNB,HOOK2,PRDX2	ASNA1,BEST2,RNASEH2A,MAST1,C19orf43,RTBDN	JUNB	191	1
6_MACS_peak_4089_lociStitched	chr10	112599775	112635061	6	26024	49922.6328	192	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	192	1
4_MACS_peak_26609_lociStitched	chr7	44654131	44682226	4	25938	42114.405	193	1	OGDH	DDX56,TMED4	OGDH	193	1
3_MACS_peak_14742_lociStitched	chr2	33698682	33726254	3	25866	49527.5836	194	1	RASGRP3	RASGRP3	RASGRP3	194	1
3_MACS_peak_18738_lociStitched	chr3	13364612	13397201	3	25860	38529.9747	195	1	NUP210		NUP210	195	1
6_MACS_peak_14043_lociStitched	chr19	45594344	45630822	6	25842	26344.4116	196	1	GEMIN7	ZNF296,NKPD1	GEMIN7	196	1
5_MACS_peak_12353_lociStitched	chr17	75081568	75113766	5	25817	23378.9678	197	1	C17orf86,SCARNA16	SEC14L1	SCARNA16	197	1
2_MACS_peak_26372_lociStitched	chr7	26219818	26246562	2	25791	70834.1584	198	1	NFE2L3,CBX3,HNRNPA2B1		HNRNPA2B1	198	1
