GENE_ID	locusLine	bin_1_MM4_jia.bam
NM_002916	chr3(.):186502681-186529290	0.1615
NM_173216	chr3(.):186643314-186801341	0.2258
NM_003032	chr3(.):186734664-186801341	0.2385
NM_001134435	chr3(.):197610947-197681796	0.1375
NM_032263	chr3(.):197610945-197691886	0.1426
NM_015453	chr3(.):9399716-9433475	0.1159
NM_001080517	chr3(.):9434402-9524838	0.1324
NM_031899	chr3(.):39133090-39154130	0.1459
NM_145755	chr3(.):39144151-39185394	0.1422
NM_194293	chr3(.):39219706-39239077	0.1454
NM_001198621	chr3(.):39219705-39239085	0.1453
NM_020187	chr3(.):128992683-129029135	0.2017
NM_001006109	chr3(.):128992816-129029135	0.2019
NM_006026	chr3(.):129028613-129040120	0.3685
NR_026991	chr3(.):129030113-129048412	0.2537
NM_014779	chr3(.):150121787-150182615	0.1896
NM_032025	chr3(.):150259573-150308803	0.193
NM_014445	chr3(.):150254779-150269428	0.2934
NM_002886	chr3(.):152875028-152891263	0.2866
NR_034008	chr3(.):156802669-156823924	0.334
NR_034007	chr3(.):156794455-156845791	0.2259
NM_020307	chr3(.):156860585-156883482	0.3221
NM_173084	chr3(.):160148290-160172626	0.1598
NR_029663	chr3(.):160117375-160127473	0.4305
NM_005496	chr3(.):160113346-160157741	0.2279
NM_001002800	chr3(.):160112429-160157741	0.2258
NR_029525	chr3(.):160117532-160127613	0.4198
NR_003001	chr3(.):160227694-160238024	0.1185
NM_002268	chr3(.):160212961-160288376	0.1534
NR_027622	chr3(.):169656771-169689522	0.2751
NR_024409	chr3(.):169667014-169689522	0.2483
NM_003262	chr3(.):169679579-169721161	0.2147
NM_001145098	chr3(.):170070472-170115950	0.1874
NM_001145097	chr3(.):170072410-170115950	0.187
NM_004593	chr3(.):185627357-185660924	0.2088
NR_033752	chr3(.):185681266-185702578	0.1178
NM_004454	chr3(.):185759105-185831901	0.1746
NR_002989	chr3(.):186499463-186509641	0.3465
NM_001967	chr3(.):186496360-186512685	0.2495
NR_031650	chr3(.):186499460-186509566	0.3484
NR_002588	chr3(.):186500401-186510538	0.3362
NR_002587	chr3(.):186497584-186507654	0.3394
NR_002586	chr3(.):186500087-186510222	0.3418
NM_014687	chr3(.):197393258-197468773	0.1914
NM_001145642	chr3(.):197393313-197481568	0.1976
NR_027840	chr3(.):197472260-197516317	0.1484
NM_032288	chr3(.):197471623-197516317	0.148
NM_001011537	chr3(.):197471423-197516317	0.1476
NR_026787	chr3(.):197682070-197775591	0.1131
NM_000996	chr3(.):197672051-197687721	0.2739
NM_001008388	chr4(.):103785134-103818963	0.1257
NM_001039127	chr4(.):48276-161490	0.1066
NM_018177	chr4(.):40053523-40162019	0.1092
NM_201999	chr4(.):139973870-140065606	0.1046
NM_002199	chr4(.):185303875-185400726	0.1794
NM_182524	chr4(.):48226-93099	0.1913
NM_182485	chr4(.):14999297-15076777	0.1325
NR_027277	chr4(.):40039536-40063819	0.1862
NM_181891	chr4(.):103712132-103753708	0.1729
NM_181890	chr4(.):103712132-103795032	0.1483
NM_181892	chr4(.):103712132-103753340	0.1733
NM_003340	chr4(.):103712132-103754105	0.1729
NM_181893	chr4(.):103712132-103795003	0.1483
NM_181889	chr4(.):103712132-103754307	0.1724
NM_012446	chr5(.):80710671-81052072	0.099
NM_005885	chr5(.):10348827-10440491	0.1123
NM_001178055	chr5(.):49956732-50147356	0.1073
NM_024615	chr5(.):49957771-50147356	0.1077
NM_006633	chr5(.):75694148-76008957	0.1126
NM_001131028	chr5(.):81262843-81556216	0.1085
NR_027435	chr5(.):90671163-90721532	0.1678
NM_001163315	chr5(.):107189733-107722799	0.0899
NM_016508	chr5(.):133638691-133707765	0.1071
NM_017415	chr5(.):136948188-137076779	0.0966
NM_138809	chr5(.):10272706-10313168	0.0962
NM_022130	chr5(.):32119823-32179425	0.1393
NM_153013	chr5(.):36187693-36247258	0.1193
NM_001085411	chr5(.):36187693-36246900	0.1196
NM_001014279	chr5(.):43034181-43045447	0.3474
NR_034085	chr5(.):43011149-43023913	0.2221
NR_015447	chr5(.):43037235-43050370	0.2908
NM_020801	chr5(.):90659540-90684149	0.2436
NR_036052	chr5(.):118305280-118315362	0.0755
NM_080656	chr5(.):133732755-133752598	0.1118
NM_003337	chr5(.):133701869-133732799	0.1599
NM_006805	chr5(.):137082072-137095039	0.2536
NR_002713	chr5(.):137131881-137151439	0.0831
NM_004417	chr5(.):172190092-172203203	0.4987
NM_005907	chr6(.):119494266-119675926	0.1484
NR_037616	chr6(.):7876482-8069647	0.1756
NM_002114	chr6(.):12007723-12170232	0.1588
NM_000332	chr6(.):16294342-16766721	0.1248
NM_001090	chr6(.):30534169-30564309	0.1307
NM_004197	chr6(.):31976517-31986961	0.1817
NM_021943	chr6(.):37782306-38127399	0.1138
NM_006734	chr6(.):143067603-143271338	0.1562
NM_004906	chr6(.):160143151-160182351	0.1395
NM_152858	chr6(.):160143151-160175453	0.1491
NM_152857	chr6(.):160143619-160175453	0.15
NM_206855	chr6(.):163830674-164004628	0.1072
NM_020185	chr6(.):287100-356355	0.4263
NM_001145549	chr6(.):7876482-7915310	0.3125
NM_030810	chr6(.):7876482-7916047	0.3148
NM_030939	chr6(.):24700089-24724403	0.2028
NM_005319	chr6(.):26050967-26061699	0.2687
NM_003537	chr6(.):26026816-26037288	0.2828
NM_003544	chr6(.):26022123-26032480	0.2842
NM_021062	chr6(.):26038454-26048885	0.2122
NM_003531	chr6(.):26040638-26051097	0.2128
NM_005325	chr6(.):26012259-26023040	0.2019
NM_003538	chr6(.):26016906-26027278	0.2914
NM_003513	chr6(.):26028319-26038796	0.2193
NM_003529	chr6(.):26015717-26026186	0.2239
NM_139006	chr6(.):26082508-26100469	0.1189
NM_003542	chr6(.):26099175-26109565	0.1288
NM_021066	chr6(.):27777079-27787518	0.2302
NM_003536	chr6(.):27772841-27783314	0.3048
NM_003509	chr6(.):27770976-27781445	0.2448
NM_003519	chr6(.):27770256-27780709	0.2385
NM_003521	chr6(.):27777821-27788267	0.2173
NM_003520	chr6(.):27801439-27811888	0.2724
NM_003511	chr6(.):27828106-27838576	0.1104
NM_003533	chr6(.):27834622-27845099	0.1018
NM_003510	chr6(.):27800657-27811117	0.2725
NM_003541	chr6(.):27793951-27804305	0.1589
NM_005322	chr6(.):27829569-27840359	0.1215
NM_021968	chr6(.):27786902-27797258	0.1417
NM_003546	chr6(.):27835925-27846289	0.0931
NM_005275	chr6(.):30504154-30530371	0.1775
NM_025263	chr6(.):30519485-30537473	0.2007
NM_001031722	chr6(.):30589662-30619598	0.1277
NR_033823	chr6(.):30589612-30619598	0.1277
NM_001161376	chr6(.):30609815-30625987	0.1373
NM_002714	chr6(.):30563181-30590020	0.2084
NM_014046	chr6(.):30580485-30599174	0.2673
NR_030615	chr6(.):30547108-30557194	0.0838
NR_001284	chr6(.):31971196-31985800	0.174
NR_026717	chr6(.):31933951-31954223	0.2528
NM_005510	chr6(.):31932587-31945032	0.2879
NM_001002029	chr6(.):31944833-31975458	0.136
NM_032470	chr6(.):31971196-31986050	0.1716
NM_006929	chr6(.):31921580-31942532	0.2606
NM_000500	chr6(.):31968347-31981684	0.1259
NM_002904	chr6(.):31914863-31931864	0.1547
NM_004197	chr6(.):31934645-31954223	0.257
NR_031601	chr6(.):31919615-31929717	0.1925
NM_000063	chr6(.):31890265-31918449	0.1025
NM_001710	chr6(.):31908720-31924861	0.0982
NM_001002029	chr6(.):31977571-32008195	0.1369
NM_000500	chr6(.):32001081-32014419	0.1192
NM_032470	chr6(.):32003931-32018905	0.1238
NM_006120	chr6(.):32911390-32925899	0.1267
NM_002119	chr6(.):32966959-32982389	0.0946
NM_002118	chr6(.):32897405-32913847	0.108
NM_005104	chr6(.):32931436-32954282	0.3148
NM_001113182	chr6(.):32933664-32954282	0.3379
NM_001199455	chr6(.):32934371-32954282	0.3444
NM_001199456	chr6(.):32935860-32954282	0.3556
NM_003192	chr6(.):42707233-42718884	0.2105
NM_015349	chr6(.):42783793-42841296	0.0945
NM_080743	chr6(.):89800677-89832800	0.0916
NM_006813	chr6(.):89785428-89799879	0.2755
NM_001142403	chr6(.):109682716-109708762	0.1609
NM_001099286	chr6(.):136547167-136576449	0.096
NM_001077441	chr6(.):136573000-136615989	0.1638
NM_006079	chr6(.):139688396-139700785	0.3399
NM_001168389	chr6(.):139688396-139700350	0.3498
NM_001168388	chr6(.):139688396-139700499	0.3468
NM_003379	chr6(.):159181772-159244340	0.1695
NM_001111077	chr6(.):159181772-159245456	0.1694
NR_028496	chr6(.):159257157-159283664	0.1374
NM_001195032	chr6(.):159304618-159336385	0.089
NM_001024465	chr6(.):160095148-160119353	0.1269
NM_005891	chr6(.):160177988-160205087	0.108
NR_037166	chr6(.):160176290-160188364	0.1399
NR_037593	chr6(.):163829096-163839982	0.3192
NM_001172085	chr6(.):170858420-170886958	0.1346
NM_002598	chr6(.):170881449-170898748	0.1202
NM_002793	chr6(.):170839203-170867417	0.1343
NM_001145354	chr7(.):130789854-131186398	0.0996
NM_004333	chr7(.):140428812-140629564	0.1011
NM_002541	chr7(.):44641120-44753669	0.1178
NM_001003941	chr7(.):44641120-44721195	0.1329
NM_017984	chr7(.):99993494-100031302	0.1696
NM_182931	chr7(.):104649636-104759532	0.1439
NM_012257	chr7(.):106804459-106847974	0.1595
NR_015431	chr7(.):130623918-130798562	0.1382
NR_024153	chr7(.):130623918-130796789	0.1386
NM_016019	chr7(.):139039633-139113200	0.1104
NM_018051	chr7(.):158644268-158743883	0.0872
NM_020728	chr7(.):158518688-158627319	0.1178
NR_026676	chr7(.):23525006-23536031	0.1143
NM_013293	chr7(.):23539400-23576656	0.1373
NR_029597	chr7(.):25984538-25994606	0.3082
NM_015483	chr7(.):32902777-32936468	0.154
NM_019082	chr7(.):44600402-44619137	0.1025
NM_182547	chr7(.):44613761-44626827	0.1756
NM_030935	chr7(.):100059141-100081902	0.1107
NM_145030	chr7(.):100027911-100039094	0.1634
NM_019606	chr7(.):100022253-100036749	0.2978
NM_001194992	chr7(.):100021412-100036749	0.2834
NM_001004323	chr7(.):100049237-100066894	0.0816
NR_027374	chr7(.):104530074-104572092	0.1114
NR_024586	chr7(.):104645988-104659588	0.3551
NM_197964	chr7(.):139020896-139035541	0.2257
NM_152758	chr8(.):64076120-64130346	0.1574
NM_001083588	chr8(.):86084618-86131753	0.2336
NM_001083589	chr8(.):86094909-86131753	0.2151
NM_001135733	chr8(.):95933199-95966615	0.2665
NM_178812	chr8(.):98651406-98747488	0.1552
NM_014943	chr8(.):123788900-123991755	0.1386
NM_173685	chr8(.):126099082-126384367	0.1822
NM_052937	chr8(.):52725139-52816735	0.1653
NM_001105539	chr8(.):81393447-81439610	0.1653
NM_001099670	chr8(.):86121287-86137643	0.1966
NM_001135699	chr8(.):101925803-101970221	0.1997
NM_001135700	chr8(.):101925803-101968560	0.2038
NM_145690	chr8(.):101925803-101969357	0.2017
NM_003406	chr8(.):101925803-101970623	0.199
NM_001135702	chr8(.):101925803-101967799	0.2056
NM_001042510	chr8(.):102204265-102222960	0.2543
NM_001042511	chr8(.):102204265-102222873	0.2553
NM_148174	chr8(.):103833535-103881397	0.1767
NM_017956	chr8(.):125458047-125470266	0.1833
NM_007218	chr8(.):125482007-125505859	0.2026
NM_025195	chr8(.):126437562-126455644	0.3723
NM_201378	chr8(.):144984320-145052697	0.192
NM_032789	chr8(.):145046319-145065635	0.2437
NM_000445	chr8(.):144984320-145055913	0.1895
NM_201381	chr8(.):144984320-145023905	0.1829
NM_201382	chr8(.):144984320-145023110	0.1797
NM_201383	chr8(.):144984320-145021692	0.1792
NM_201379	chr8(.):144984320-145033088	0.2058
NM_001009184	chr8(.):145059225-145072583	0.2344
NM_201384	chr8(.):144984320-145018758	0.1829
NR_030383	chr8(.):145014358-145024447	0.3358
NM_201380	chr8(.):144984320-145030044	0.2121
NM_021061	chr8(.):146097335-146131846	0.215
NM_001081003	chr8(.):146070550-146083932	0.1391
NM_001081004	chr8(.):146070550-146083451	0.1393
NM_014066	chr8(.):146070550-146083452	0.1393
NM_001029976	chr8(.):146150743-146181274	0.1042
NM_133464	chr9(.):114282446-114311712	0.078
NM_002919	chr9(.):3242036-3530983	0.1152
NM_134428	chr9(.):3219646-3530983	0.1143
NM_147133	chr9(.):33285417-33370168	0.1293
NM_002504	chr9(.):33285417-33376155	0.1275
NM_147134	chr9(.):33285417-33353721	0.1351
NM_001206	chr9(.):72994512-73034573	0.1525
NM_001102420	chr9(.):74961340-74985163	0.2172
NM_001080398	chr9(.):114117972-114252025	0.1178
NM_001172415	chr9(.):33247469-33269759	0.1406
NM_001195536	chr9(.):33259876-33287067	0.114
NM_014471	chr9(.):33235195-33253565	0.1127
NR_024496	chr9(.):66489268-66508030	0.303
NM_053067	chr9(.):86269877-86328168	0.1542
NM_173689	chr9(.):126113447-126146032	0.1114
NM_001042368	chr9(.):135968106-136029588	0.1546
NM_021996	chr9(.):136023339-136044301	0.1725
NM_006266	chr9(.):135968106-136001561	0.1208
NM_001042750	chrX(.):123090555-123241505	0.1021
NM_001042749	chrX(.):123089474-123241505	0.1017
NM_005334	chrX(.):153208007-153241819	0.1841
NM_002764	chrX(.):106866653-106899256	0.0951
NM_004089	chrX(.):106951451-106965291	0.5377
NM_198057	chrX(.):106951451-107024017	0.2082
NM_001015881	chrX(.):106951451-106964711	0.5491
NM_003491	chrX(.):153190376-153205468	0.1802
NM_001666	chrX(.):153167829-153196714	0.12
NM_002910	chrX(.):153195721-153215232	0.1018
NM_001025243	chrX(.):153270956-153290342	0.169
NM_003492	chrX(.):153232990-153253646	0.2983
NR_031757	chrX(.):153280370-153290440	0.182
NR_036175	chrX(.):153241548-153251627	0.1819
NR_036174	chrX(.):153241547-153251628	0.1819
NM_016628	chr10(.):28817423-28914923	0.1153
NR_024557	chr10(.):28816426-28914923	0.115
NM_032199	chr10(.):63656012-63861707	0.1496
NM_001035260	chr10(.):70878907-70937616	0.0956
NM_001008723	chr10(.):106108521-106219848	0.0901
NR_027653	chr10(.):3813187-3832473	0.3121
NR_033805	chr10(.):28803845-28826283	0.1674
NM_001098207	chr10(.):43876064-43897794	0.1365
NM_004966	chr10(.):43876064-43909656	0.2132
NM_173160	chr10(.):43862091-43876783	0.0721
NM_001098204	chr10(.):43876064-43909696	0.213
NM_001098208	chr10(.):43876064-43897279	0.1369
NM_001098205	chr10(.):43876064-43909332	0.2149
NM_001098206	chr10(.):43876064-43908299	0.2194
NR_026693	chr10(.):43927573-43983007	0.1214
NR_036430	chr10(.):70842827-70869567	0.1764
NM_024326	chr10(.):104174570-104187893	0.131
NM_002779	chr10(.):104157375-104183901	0.1267
NM_024040	chr10(.):104178001-104197423	0.132
NM_002502	chr10(.):104150431-104167281	0.2718
NM_001077494	chr10(.):104149338-104167281	0.2607
NM_001077493	chr10(.):104149228-104167281	0.2594
NR_030169	chr10(.):104191268-104201341	0.1015
NM_145247	chr10(.):105876815-105891143	0.2219
NM_001002759	chr10(.):105876928-105891143	0.2232
NM_000494	chr10(.):105786045-105850638	0.0812
NM_033397	chr10(.):106066898-106098663	0.1624
NM_001098517	chr11(.):115039344-115380241	0.1186
NM_004811	chr11(.):58289343-58348390	0.1479
NM_001143995	chr11(.):58289343-58350639	0.1462
NM_001012662	chr11(.):62618483-62661355	0.1527
NM_001013251	chr11(.):62643343-62661355	0.188
NM_001012661	chr11(.):62618517-62661353	0.1527
NM_024060	chr11(.):62196015-62319332	0.1493
NR_037193	chr11(.):62644170-62661355	0.1924
NM_001077241	chr11(.):65137662-65155142	0.2075
NR_002819	chr11(.):65260232-65278939	0.4805
NM_004397	chr11(.):118613472-118666972	0.1521
NM_016526	chr11(.):197923-212422	0.2315
NM_012239	chr11(.):210029-241362	0.1313
NM_002817	chr11(.):231807-257984	0.1343
NM_001097610	chr11(.):188079-199500	0.1804
NM_021932	chr11(.):203529-220110	0.2167
NM_053280	chr11(.):191760-205258	0.1351
NM_138329	chr11(.):273569-290304	0.1225
NM_006435	chr11(.):303106-314410	0.1419
NM_025092	chr11(.):284137-300688	0.1245
NM_003641	chr11(.):308990-320272	0.1571
NM_001025295	chr11(.):293202-304526	0.1038
NM_000614	chr11(.):58385145-58398205	0.1481
NR_024091	chr11(.):58341586-58398205	0.1605
NM_053023	chr11(.):58341586-58394023	0.1631
NM_022830	chr11(.):62337516-62364109	0.1792
NM_004739	chr11(.):62355674-62374303	0.1914
NM_001404	chr11(.):62322072-62346460	0.2274
NR_002565	chr11(.):62618036-62628103	0.1701
NM_003164	chr11(.):62569368-62604560	0.1676
NM_018093	chr11(.):62595382-62612628	0.3367
NR_003098	chr11(.):62614459-62628360	0.1468
NR_002561	chr11(.):62616134-62626204	0.1644
NR_002560	chr11(.):62615797-62625865	0.1655
NR_002559	chr11(.):62616375-62626440	0.1673
NR_000008	chr11(.):62615381-62625507	0.1636
NR_002564	chr11(.):62617763-62627838	0.1703
NR_002563	chr11(.):62617483-62627555	0.1701
NR_002562	chr11(.):62617092-62627167	0.1672
NM_001081491	chr11(.):62554597-62577964	0.1704
NM_001080501	chr11(.):62552786-62564486	0.2154
NM_004470	chr11(.):64003412-64016607	0.2385
NM_000932	chr11(.):64013994-64041924	0.1492
NM_004322	chr11(.):64032299-64057176	0.2163
NM_057092	chr11(.):64004587-64016607	0.2528
NM_012094	chr11(.):64080568-64094283	0.2033
NM_033310	chr11(.):64053792-64072503	0.1115
NM_003377	chr11(.):63997265-64011259	0.258
NM_020155	chr11(.):64048581-64061972	0.2366
NM_001135208	chr11(.):64003603-64016607	0.2402
NM_001039496	chr11(.):64062862-64077239	0.1629
NM_016404	chr11(.):64079164-64090033	0.2261
NM_001170726	chr11(.):64046810-64061972	0.2192
NM_001170881	chr11(.):64047284-64061972	0.2237
NM_001177358	chr11(.):64047282-64061972	0.2237
NM_004451	chr11(.):64068043-64089210	0.2082
NM_138689	chr11(.):64006950-64019413	0.2527
NR_028272	chr11(.):65185268-65199003	0.715
NR_030343	chr11(.):65206928-65217028	0.1717
NM_031904	chr11(.):65149040-65185995	0.1672
NM_001048218	chr11(.):65287547-65311182	0.1534
NR_024233	chr11(.):129867518-129880381	0.2812
NM_199437	chr11(.):129764600-129877730	0.1229
NM_030640	chr12(.):12621215-12720448	0.1132
NM_006143	chr12(.):12808994-12854121	0.1154
NM_006576	chr12(.):58186159-58214852	0.0906
NM_005761	chr12(.):94537498-94704225	0.1422
NM_003299	chr12(.):104319188-104346703	0.1927
NR_036052	chr12(.):9387065-9397147	0.0808
NM_001172633	chr12(.):10305898-10329790	0.1407
NM_153022	chr12(.):10326556-10349403	0.0847
NM_031412	chr12(.):10360488-10380724	0.1875
NR_036052	chr12(.):12259885-12269967	0.068
NM_001310	chr12(.):12759830-12803041	0.1117
NM_004064	chr12(.):12865301-12880305	0.5264
NR_030344	chr12(.):12912582-12922677	0.0827
NM_001130415	chr12(.):12873850-12949399	0.1362
NM_030762	chr12(.):26267958-26283003	0.4464
NM_005730	chr12(.):58208709-58245747	0.1724
NR_029847	chr12(.):58213391-58223475	0.0963
NM_175895	chr12(.):62990530-63002214	0.2624
NR_029661	chr12(.):62992465-63002549	0.293
NR_027249	chr12(.):104232526-104328989	0.1339
NR_037425	chr12(.):104319202-104329333	0.3274
NM_003211	chr12(.):104354592-104387656	0.1136
NM_001135570	chr12(.):104338980-104355993	0.1169
NM_019034	chr12(.):122210659-122236594	0.1113
NR_002809	chr12(.):122228172-122246390	0.3221
NM_015048	chr12(.):122237637-122275562	0.1879
NM_021009	chr12(.):125391191-125404587	0.4351
NM_207442	chr14(.):69256463-69268190	0.2989
NM_004926	chr14(.):69249374-69264785	0.247
NM_001144823	chr15(.):65947956-66089631	0.1319
NM_007223	chr15(.):40087930-40218093	0.1308
NM_001013703	chr15(.):40221346-40332797	0.1572
NM_019600	chr15(.):52868517-52975820	0.1593
NM_005744	chr15(.):72761666-72883896	0.1418
NM_001130926	chr15(.):100101132-100261629	0.1605
NM_015995	chr15(.):31614082-31675102	0.2194
NM_001160227	chr15(.):44849893-44960876	0.1241
NM_001145112	chr15(.):44952929-44974086	0.188
NM_182985	chr15(.):45023559-45065025	0.1181
NM_004048	chr15(.):44998684-45015357	0.3249
NM_182703	chr15(.):65199100-65256041	0.1283
NR_030714	chr15(.):70366710-70376807	0.2004
NM_013302	chr16(.):22212591-22305066	0.0935
NM_153029	chr16(.):48567636-48649120	0.1192
NM_000078	chr16(.):56990834-57022756	0.115
NM_001010989	chr16(.):56960747-56982793	0.2523
NM_178518	chr17(.):7333761-7345998	0.1932
NM_198529	chr17(.):28263622-28440470	0.1769
NM_020889	chr17(.):27234161-27283508	0.3535
NM_001145053	chr17(.):28251873-28406643	0.1895
NM_001033561	chr17(.):27227270-27283508	0.3585
NM_003204	chr17(.):46120685-46143907	0.4953
NM_017643	chr17(.):49249785-49342427	0.2006
NM_138962	chr17(.):55328930-55762299	0.2303
NM_170721	chr17(.):55329373-55715544	0.2346
NM_015113	chr17(.):3902738-4051253	0.1258
NM_005022	chr17(.):4843946-4856825	0.392
NM_016060	chr17(.):6541632-6559954	0.2775
NM_153357	chr17(.):6939948-6952242	0.1885
NM_018182	chr17(.):27077995-27174841	0.2062
NR_028334	chr17(.):26598011-26639408	0.237
NM_003170	chr17(.):26984301-27034249	0.2808
NM_016231	chr17(.):26364687-26528404	0.2842
NM_033389	chr17(.):27947964-28262018	0.2242
NM_003954	chr17(.):43335487-43399414	0.2979
NM_001193466	chr17(.):44102281-44275166	0.2761
NM_015443	chr17(.):44102281-44275272	0.2761
NM_001193465	chr17(.):44102281-44307740	0.2613
NM_001114091	chr17(.):45190310-45271665	0.2996
NM_000212	chr17(.):45326207-45395077	0.2082
NM_001195192	chr17(.):45396326-45513076	0.1749
NM_152347	chr17(.):45396326-45523677	0.1725
NM_003110	chr17(.):45968515-46011323	0.2299
NM_001007229	chr17(.):47671245-47760525	0.3115
NM_001130528	chr17(.):49034534-49203226	0.2079
NM_138363	chr17(.):62498157-62539062	0.1455
NM_052916	chr17(.):74133533-74241390	0.0899
NR_023347	chr17(.):4041461-4065991	0.1958
NM_000080	chr17(.):4796063-4811369	0.1609
NM_001145536	chr17(.):4797947-4811227	0.1674
NM_001165417	chr17(.):4835425-4848462	0.206
NM_000173	chr17(.):4830591-4843325	0.1251
NM_015528	chr17(.):4838629-4853517	0.3543
NM_006612	chr17(.):4896242-4936694	0.1296
NM_015099	chr17(.):4866286-4895960	0.1781
NM_001171168	chr17(.):4866286-4895665	0.1792
NM_053013	chr17(.):4849383-4865426	0.3003
NM_001167985	chr17(.):4886424-4905905	0.1845
NM_004890	chr17(.):4857520-4876132	0.1636
NM_033007	chr17(.):5412437-5492832	0.1814
NM_001033053	chr17(.):5399718-5492832	0.1716
NM_032731	chr17(.):6539221-6552861	0.3368
NM_014804	chr17(.):6476644-6549247	0.1979
NM_001105520	chr17(.):6550058-6561617	0.1195
NM_001004333	chr17(.):6910797-6922851	0.8586
