GENE_ID	locusLine	bin_1_MM6_jia.bam
NM_014856	chr1(.):153896976-153924154	0.2903
NM_001030	chr1(.):153958238-153969631	0.4637
NM_020452	chr1(.):154295275-154328780	0.4899
NM_001005855	chr1(.):154293035-154315322	0.6443
NM_080429	chr1(.):154288591-154302801	0.8275
NM_006556	chr1(.):154892207-154914484	0.6963
NM_001130041	chr1(.):154929773-154951959	0.8219
NM_001130040	chr1(.):154929773-154948223	0.8894
NM_201398	chr1(.):154950769-154970587	0.1724
NM_015872	chr1(.):154970111-154995999	0.54
NM_207196	chr1(.):155018761-155040252	0.2101
NM_018655	chr1(.):154961061-154971791	0.188
NM_001143687	chr1(.):155001281-155028406	0.1388
NR_024163	chr1(.):154942117-154956725	0.8677
NM_144622	chr1(.):154986002-155011257	0.1465
NM_138300	chr1(.):154924501-154939258	1.5205
NR_036212	chr1(.):154943168-154953259	1.0435
NM_001162384	chr1(.):155911629-155953336	0.521
NM_181885	chr1(.):155906479-155917625	0.3887
NM_004723	chr1(.):155911629-155952966	0.5212
NM_014949	chr1(.):155877835-155909188	0.2615
NR_002974	chr1(.):155884699-155894833	0.1259
NR_003005	chr1(.):155890748-155900877	0.1409
NM_003145	chr1(.):155973838-155995758	0.264
NM_198406	chr1(.):156208208-156222792	0.1302
NM_014655	chr1(.):156158729-156187587	0.3719
NM_007221	chr1(.):156177783-156214833	0.3364
NM_199173	chr1(.):156206950-156218112	0.1386
NM_024897	chr1(.):156208206-156222843	0.1302
NM_005920	chr1(.):156428518-156475529	0.5346
NM_004494	chr1(.):156706898-156726543	0.661
NM_001126051	chr1(.):156706898-156727024	0.6477
NM_001126050	chr1(.):156706898-156727240	0.6426
NM_030980	chr1(.):156687412-156702705	0.4427
NM_001878	chr1(.):156664407-156680375	0.0841
NM_001142560	chr1(.):156693262-156711752	0.5315
NM_145729	chr1(.):156702093-156715923	0.4079
NM_015726	chr1(.):160180504-160237350	0.2619
NM_001193644	chr1(.):160241598-160259941	0.1491
NR_028106	chr1(.):160204011-160237277	0.3494
NR_028105	chr1(.):160204011-160237318	0.349
NR_028104	chr1(.):160180504-160237318	0.262
NM_030916	chr1(.):161035780-161064385	0.2208
NM_007122	chr1(.):161004040-161020757	0.7556
NM_001113205	chr1(.):161002421-161013774	0.2468
NM_181720	chr1(.):161011731-161044760	0.5226
NM_016946	chr1(.):160960000-160996133	0.2486
NM_001039711	chr1(.):161085768-161107478	0.432
NM_016406	chr1(.):161118533-161133646	0.5497
NM_004550	chr1(.):161164104-161189184	0.2058
NM_000309	chr1(.):161131180-161146010	0.6681
NM_001185094	chr1(.):161082907-161095984	0.4428
NM_003779	chr1(.):161136100-161152314	0.4678
NM_012475	chr1(.):161124253-161140516	0.6791
NM_001039712	chr1(.):161085768-161107256	0.4356
NM_005600	chr1(.):161082861-161095984	0.4422
NM_001185093	chr1(.):161082906-161095984	0.4427
NM_001166159	chr1(.):161166936-161189184	0.2142
NM_005099	chr1(.):161154537-161173845	0.2856
NM_004106	chr1(.):161180086-161194038	0.1358
NM_001013625	chr1(.):161329520-161342664	0.1969
NM_001146191	chr1(.):167686186-167766156	0.1546
NM_018417	chr1(.):167773624-167888453	0.096
NM_181093	chr1(.):169816803-169868076	0.318
NM_014283	chr1(.):172497259-172585973	0.212
NM_016227	chr1(.):172497316-172585973	0.2121
NM_022100	chr1(.):174977093-174997591	0.1873
NR_033186	chr1(.):178506930-178523024	0.2431
NM_022371	chr1(.):179046111-179070129	0.5198
NM_015602	chr1(.):179846419-179894211	0.3209
NM_016545	chr1(.):181052637-181064979	0.4484
NM_003292	chr1(.):186275785-186349457	0.2491
NM_022375	chr1(.):186364703-186375587	0.2577
NM_001195216	chr1(.):197698138-197749623	0.2903
NR_034150	chr1(.):203262885-203279453	1.026
NM_006763	chr1(.):203269663-203283729	1.0389
NM_002023	chr1(.):203304751-203325289	0.127
NR_003019	chr1(.):203693708-203703833	0.1282
NM_001136190	chr1(.):203729283-203750480	0.4847
NM_001174108	chr1(.):203761650-203774590	0.4587
NR_027022	chr1(.):204332557-204343847	0.0939
NM_002646	chr1(.):204386757-204464474	0.0993
NM_032833	chr1(.):204367491-204385944	0.5834
NM_002393	chr1(.):204480510-204532248	0.4712
NM_018203	chr1(.):205300647-205331039	0.1354
NM_030952	chr1(.):205266190-205295883	0.3359
NM_001973	chr1(.):205580234-205607000	0.3968
NM_021795	chr1(.):205583395-205607000	0.4319
NM_033102	chr1(.):205621980-205654630	0.0842
NM_001123168	chr1(.):206133910-206160074	0.3798
NM_006893	chr1(.):206759973-206790904	0.1883
NM_182665	chr1(.):206725491-206767616	0.4695
NR_026817	chr1(.):207986723-208000941	1.059
NR_029832	chr1(.):207970196-207980284	0.1849
NR_029518	chr1(.):207970787-207980868	0.1995
NM_152608	chr1(.):226165402-226192066	0.4699
NR_002315	chr1(.):226245427-226264703	0.6647
NM_002107	chr1(.):226245420-226264703	0.6645
NM_001618	chr1(.):226543391-226600801	0.307
NM_181441	chr1(.):228289379-228302013	0.6801
NR_037415	chr1(.):228279963-228290042	0.1736
NM_001024227	chr1(.):228265850-228291913	0.6223
NM_001024226	chr1(.):228265360-228291913	0.6123
NM_024319	chr1(.):228283427-228296022	0.3314
NM_033445	chr1(.):228640064-228650560	0.3493
NM_001010858	chr1(.):228670067-228688889	0.5002
NM_175055	chr1(.):228640807-228651259	0.3604
NM_182972	chr1(.):234735014-234750271	2.036
NR_033927	chr1(.):234760056-234775526	0.1155
NM_004837	chr1(.):235486868-235512844	0.3877
NM_001037277	chr1(.):235486752-235512844	0.3866
NM_031844	chr1(.):245008601-245032827	0.7098
NM_198076	chr1(.):244993638-245013359	0.7362
NR_026778	chr1(.):244998939-245015243	0.3279
NM_030645	chr1(.):249099650-249125154	0.395
NM_024836	chr1(.):249127529-249148714	0.4399
NM_001136036	chr1(.):249139202-249158125	0.2481
NM_001193328	chr1(.):249139202-249158315	0.2474
NR_036070	chr1(.):249115575-249125642	0.7478
NR_033872	chr2(.):70184394-70319147	0.2099
NR_015395	chr2(.):112119590-112257692	0.2628
NR_024373	chr2(.):112181885-112257692	0.4097
NM_005235	chr2(.):212235441-213408352	0.0923
NM_005336	chr2(.):242161678-242260254	0.2062
NM_145693	chr2(.):11881739-11972533	0.2376
NM_001122964	chr2(.):55770513-55849796	0.17
NM_003400	chr2(.):61700068-61770418	0.1856
NM_020651	chr2(.):64314785-64376605	0.2741
NM_014755	chr2(.):64853754-64886046	0.5575
NR_024204	chr2(.):87749973-87826030	0.4999
NM_004836	chr2(.):88851258-88932094	0.2705
NM_004027	chr2(.):99056320-99212496	0.2915
NM_001566	chr2(.):99056320-99203284	0.3023
NM_001077269	chr2(.):175419301-175552627	0.1939
NM_006164	chr2(.):178090032-178134859	0.2855
NM_001145413	chr2(.):178090032-178133617	0.2911
NM_004226	chr2(.):196993306-197041336	0.3183
NM_001228	chr2(.):202093165-202157434	0.3022
NM_003879	chr2(.):201975889-202034003	0.4431
NM_001127184	chr2(.):201975815-202011323	0.6217
NM_001162407	chr2(.):201712731-201734284	0.4883
NM_004071	chr2(.):201712731-201734467	0.4845
NM_173822	chr2(.):201833440-201941392	0.1295
NM_033358	chr2(.):202093165-202151638	0.3229
NM_001167608	chr2(.):227695670-227868923	0.1408
NM_001137551	chr2(.):238595806-238695290	0.2158
NM_001137550	chr2(.):238531223-238695290	0.206
NM_014808	chr2(.):242290663-242439256	0.1027
NM_003108	chr2(.):5827798-5846517	0.4646
NM_002997	chr2(.):20395557-20429927	0.5158
NM_001006946	chr2(.):20395557-20430194	0.5119
NR_034113	chr2(.):25189980-25267563	0.1592
NM_001198559	chr2(.):25161504-25199963	0.2688
NM_016061	chr2(.):30364749-30388399	0.5642
NM_006887	chr2(.):43444540-43458745	0.9141
NR_027251	chr2(.):43449349-43460994	0.7747
NR_034023	chr2(.):64829445-64848616	0.1903
NM_017657	chr2(.):64746438-64825138	0.2312
NM_006196	chr2(.):70309584-70321334	1.4143
NR_024444	chr2(.):70346167-70357448	0.2911
NR_026875	chr2(.):97158382-97178846	0.0868
NM_212481	chr2(.):97197463-97223371	0.5035
NM_003467	chr2(.):136866918-136880725	0.444
NM_001008540	chr2(.):136866918-136878813	0.5056
NM_005168	chr2(.):151319709-151349180	0.3574
NM_006186	chr2(.):157175943-157194287	0.7817
NM_004288	chr2(.):158266130-158305604	0.3763
NM_002610	chr2(.):173415778-173468862	0.4425
NM_001172712	chr2(.):174766186-174835430	0.2077
NM_001017371	chr2(.):174766186-174833947	0.2106
NM_003387	chr2(.):175419301-175504307	0.2623
NR_036075	chr2(.):178115672-178125738	0.1183
NM_194247	chr2(.):178072421-178093685	0.5932
NM_014670	chr2(.):201671646-201693560	0.2284
NM_001142355	chr2(.):201749049-201773655	0.3096
NM_130906	chr2(.):201730678-201758849	0.271
NM_021824	chr2(.):201749107-201773655	0.3099
NM_001142356	chr2(.):201751640-201773655	0.3356
NM_002491	chr2(.):201931461-201955473	0.1886
NM_001127183	chr2(.):201978386-202033841	0.4592
NM_032974	chr2(.):202042620-202099110	0.2854
NM_001230	chr2(.):202042620-202091383	0.2586
NM_033356	chr2(.):202120222-202157434	0.3408
NM_001080125	chr2(.):202117753-202157434	0.3277
NM_017759	chr2(.):206853444-206955906	0.1505
NR_033248	chr2(.):206975296-206986296	0.0615
NM_005544	chr2(.):227591032-227668506	0.2881
NM_001099285	chr2(.):232568234-232583250	0.9356
NR_036052	chr2(.):232573023-232583105	0.5608
NM_004735	chr2(.):238595806-238679558	0.2391
NM_203346	chr2(.):242161678-242217301	0.1428
NM_001008492	chr2(.):242250280-242298441	0.3226
NM_001008491	chr2(.):242249722-242298441	0.3204
NM_003549	chr3(.):50325261-50341899	0.3392
NM_000564	chr3(.):3106400-3157058	0.6901
NM_014674	chr3(.):5224358-5266650	0.5845
NM_175727	chr3(.):3128493-3157058	1.0142
NM_175728	chr3(.):3126856-3157058	0.9687
NR_027007	chr3(.):9425536-9444174	0.5426
NM_001195099	chr3(.):15703743-15803058	0.1415
NM_001195098	chr3(.):15703743-15844691	0.2136
NM_015199	chr3(.):15703743-15906053	0.2224
NM_015642	chr3(.):114051946-114871127	0.1285
NM_016128	chr3(.):128963452-129001616	0.4588
NM_005862	chr3(.):136050998-136476245	0.1443
NM_001135095	chr3(.):171753343-172123492	0.247
NM_022763	chr3(.):171752417-172123492	0.2466
NM_001134382	chr3(.):12933718-13119617	0.2159
NM_014869	chr3(.):12933718-13013960	0.1207
NM_003298	chr3(.):14984235-15095780	0.23
NM_001144382	chr3(.):16921451-17137098	0.1916
NM_182666	chr3(.):23842438-23937807	0.2403
NM_001068	chr3(.):25634474-25710788	0.2543
NM_001040432	chr3(.):28426986-28571632	0.0841
NM_178862	chr3(.):31569490-31682556	0.2175
NM_014831	chr3(.):36863307-36991548	0.1315
NM_005109	chr3(.):38202025-38301979	0.1759
NM_033027	chr3(.):39178341-39200102	0.5516
NM_001171172	chr3(.):39299984-39326930	0.6269
NM_001171171	chr3(.):39299984-39327764	0.6198
NM_001171174	chr3(.):39299984-39328226	0.6141
NM_001042646	chr3(.):42127745-42272268	0.1695
NM_173826	chr3(.):44374943-44455940	0.1908
NM_001123396	chr3(.):46390234-46405868	0.5045
NM_001123041	chr3(.):46390234-46407413	0.4736
NM_006321	chr3(.):48951280-49027971	0.2625
NM_006254	chr3(.):53190222-53231733	0.5496
NM_018397	chr3(.):53845386-53885419	0.1529
NM_001128615	chr3(.):56756445-57118336	0.1919
NM_198859	chr3(.):64074525-64216131	0.2342
NM_007114	chr3(.):69063977-69106484	0.2414
NM_001009899	chr3(.):113362232-113420493	0.1588
NM_001690	chr3(.):113460865-113535905	0.2514
NM_002093	chr3(.):119535801-119818264	0.1127
NM_001134422	chr3(.):133287433-133314118	0.5496
NM_001134423	chr3(.):133288300-133314118	0.565
NM_006506	chr3(.):141200925-141336197	0.1947
NM_001080412	chr3(.):141038054-141173632	0.6241
NM_016275	chr3(.):150316065-150353234	0.4293
NM_005067	chr3(.):150453909-150486263	0.5228
NM_001190242	chr3(.):159969773-160106554	0.1049
NM_001190241	chr3(.):159969773-160122320	0.1754
NM_024665	chr3(.):176733541-176920048	0.1938
NM_130446	chr3(.):183200318-183278499	0.4782
NM_017644	chr3(.):183348410-183407304	0.2777
NM_014616	chr3(.):182506290-182644421	0.2137
NM_173216	chr3(.):186643314-186801341	0.3245
NM_003032	chr3(.):186734664-186801341	0.3735
NR_034062	chr3(.):187415153-187455203	0.1032
NM_182916	chr3(.):3163599-3195706	0.365
NM_003670	chr3(.):5016096-5031865	0.4448
NM_015453	chr3(.):9399716-9433475	0.1243
NM_001080517	chr3(.):9434402-9524838	0.1937
NM_020345	chr3(.):23928571-23963537	0.221
NM_002948	chr3(.):23953638-23967332	0.3424
NM_005126	chr3(.):23981750-24027109	0.3424
NM_001145425	chr3(.):23982611-24027109	0.3473
NM_001134432	chr3(.):28368179-28395618	0.4282
NM_022461	chr3(.):28358844-28395618	0.369
NM_001167617	chr3(.):37030267-37097337	0.2544
NM_000249	chr3(.):37029840-37097337	0.2555
NM_014805	chr3(.):37022356-37039795	0.5977
NM_002468	chr3(.):38174968-38189512	0.3059
NM_001607	chr3(.):38159200-38183733	0.2383
NM_031899	chr3(.):39133090-39154130	0.2657
NM_145755	chr3(.):39144151-39185394	0.1955
NM_194293	chr3(.):39219706-39239077	0.2061
NM_001337	chr3(.):39299984-39326527	0.6339
NM_001198621	chr3(.):39219705-39239085	0.2062
NM_001029840	chr3(.):44374610-44406294	0.3187
NM_001029839	chr3(.):44374943-44406294	0.3209
NM_003965	chr3(.):46443720-46456014	0.125
NM_001100168	chr3(.):46406632-46422697	0.163
NM_001130910	chr3(.):46444048-46456014	0.1262
NM_001123040	chr3(.):48950220-48961818	0.7705
NM_000387	chr3(.):48889355-48941402	0.2068
NM_199074	chr3(.):49052907-49065926	0.9322
NM_199073	chr3(.):49053617-49065926	0.9787
NM_177939	chr3(.):49022340-49049581	0.2592
NM_018031	chr3(.):49039636-49058386	0.4526
NM_000884	chr3(.):49056761-49071875	0.8096
NM_018114	chr3(.):49047434-49063467	0.765
NM_199070	chr3(.):49054073-49065926	1.0128
NM_001009996	chr3(.):49047434-49061017	0.8684
NR_029690	chr3(.):49053050-49063142	1.1362
NR_029948	chr3(.):49052580-49062667	1.1401
NM_001166425	chr3(.):50279325-50301786	0.2779
NM_006841	chr3(.):50237691-50263406	0.0709
NM_153215	chr3(.):50311517-50330545	0.1768
NM_006764	chr3(.):50320162-50335026	0.2226
NM_002070	chr3(.):50268646-50301786	0.3531
NM_004636	chr3(.):50300039-50319572	0.0807
NM_000172	chr3(.):50224042-50240129	0.0792
NM_153282	chr3(.):50332319-50346004	0.2359
NM_153281	chr3(.):50332319-50354812	0.1879
NM_007275	chr3(.):50357340-50370668	0.5008
NM_012191	chr3(.):50328832-50341712	0.3973
NM_003773	chr3(.):50350220-50365281	0.3707
NM_006545	chr3(.):50379918-50393486	0.298
NM_007182	chr3(.):50362216-50383367	0.5256
NM_007022	chr3(.):50383296-50396496	0.3278
NM_007024	chr3(.):50387179-50401939	0.3336
NM_015896	chr3(.):50373536-50388156	0.6005
NM_170712	chr3(.):50362216-50380664	0.5841
NM_170713	chr3(.):50362216-50379895	0.6033
NM_020163	chr3(.):52462267-52484043	0.1202
NM_007184	chr3(.):52484523-52532088	0.1484
NM_173341	chr3(.):52439526-52462657	0.4162
NM_004656	chr3(.):52430024-52449009	0.4737
NM_003280	chr3(.):52480106-52493057	0.2758
NM_052859	chr3(.):53117500-53169470	0.2923
NM_021237	chr3(.):53914225-53930989	0.5816
NM_022899	chr3(.):53896093-53921229	0.1911
NM_018725	chr3(.):53875576-53904827	0.1722
NM_003392	chr3(.):55494742-55526331	0.4424
NM_177966	chr3(.):57536980-57552768	0.3081
NM_001660	chr3(.):57552089-57588215	0.4014
NM_198195	chr3(.):69098880-69134524	0.3524
NM_006407	chr3(.):69129089-69160239	0.4974
NM_198271	chr3(.):69151038-69176746	0.1622
NR_036087	chr3(.):69093108-69103186	0.5817
NM_001004737	chr3(.):98211524-98222475	0.1057
NM_001040199	chr3(.):98229316-98246910	0.404
NM_005290	chr3(.):98245877-98256960	0.8965
NM_006100	chr3(.):98446571-98518236	0.3314
NM_017819	chr3(.):101275711-101290089	0.2191
NM_020357	chr3(.):101288041-101318281	0.4072
NM_145037	chr3(.):101493028-101552075	0.4135
NM_001134456	chr3(.):101493285-101552075	0.4147
NM_001005474	chr3(.):101541833-101584869	0.3489
NM_025146	chr3(.):113432840-113470096	0.4059
NM_019069	chr3(.):122125699-122139882	0.6244
NM_001017928	chr3(.):122073435-122107074	0.1824
NM_014367	chr3(.):122098022-122133961	0.1962
NR_031687	chr3(.):125504246-125514395	0.0933
NM_001127196	chr3(.):128881657-128907810	0.4306
NM_020701	chr3(.):128841258-128885073	0.2136
NM_020187	chr3(.):128992683-129029135	0.5162
NM_001006109	chr3(.):128992816-129029135	0.5174
NM_006026	chr3(.):129028613-129040120	0.9533
NR_026991	chr3(.):129030113-129048412	0.6176
NR_027898	chr3(.):129926662-129997649	0.1067
NM_001145417	chr3(.):135862759-135918310	0.3298
NM_018133	chr3(.):135862759-135919688	0.3241
NM_014779	chr3(.):150121787-150182615	0.2621
NM_032025	chr3(.):150259573-150308803	0.3139
NM_014445	chr3(.):150254779-150269428	0.5804
NM_002886	chr3(.):152875028-152891263	0.6094
NR_027954	chr3(.):156385959-156398502	0.5182
NM_001184718	chr3(.):156389452-156429557	0.3266
NM_001184717	chr3(.):156387714-156429557	0.3177
NM_015508	chr3(.):156387204-156429557	0.3153
NR_034008	chr3(.):156802669-156823924	0.8702
NR_034007	chr3(.):156794455-156845791	0.4525
NM_020307	chr3(.):156860585-156883482	0.8371
NM_173084	chr3(.):160148290-160172626	0.2393
NR_029663	chr3(.):160117375-160127473	1.0998
NM_005496	chr3(.):160113346-160157741	0.4522
NM_001002800	chr3(.):160112429-160157741	0.447
NR_029525	chr3(.):160117532-160127613	1.0577
NM_018657	chr3(.):169485852-169512504	0.432
NM_032487	chr3(.):169479710-169492683	0.8478
NM_001172780	chr3(.):169508428-169535574	0.1302
NM_001080460	chr3(.):169534709-169560560	0.0913
NR_001566	chr3(.):169477397-169487848	0.2403
NM_001185119	chr3(.):169487052-169512504	0.446
NM_014373	chr3(.):169750734-169808183	0.3206
NM_001145098	chr3(.):170070472-170115950	0.2593
NM_001145097	chr3(.):170072410-170115950	0.2644
NM_004593	chr3(.):185627357-185660924	0.424
NR_033752	chr3(.):185681266-185702578	0.0861
NM_001134415	chr3(.):186258855-186293332	0.3194
NM_001622	chr3(.):186325849-186344107	0.1033
NM_017541	chr3(.):186251231-186267167	0.1146
NM_018138	chr3(.):186258855-186290141	0.3336
NM_016306	chr3(.):186283466-186308589	0.4003
NM_001004312	chr3(.):187411046-187425345	0.0846
NM_001706	chr3(.):187434164-187468513	0.3795
NM_001134738	chr3(.):187434164-187457695	0.123
NM_001130845	chr3(.):187434164-187459285	0.1326
NM_014687	chr3(.):197393258-197468773	0.3194
NM_001145642	chr3(.):197393313-197481568	0.3356
NR_027840	chr3(.):197472260-197516317	0.2081
NM_032288	chr3(.):197471623-197516317	0.2066
NM_001011537	chr3(.):197471423-197516317	0.206
NM_144571	chr4(.):78629540-78745544	0.1519
NM_198281	chr4(.):90160428-90234161	0.3558
NM_001008388	chr4(.):103785134-103818963	0.2893
NM_016531	chr4(.):38660789-38708129	0.3152
NR_026804	chr4(.):38609321-38671249	0.2019
NM_004310	chr4(.):40193526-40251281	0.2983
NM_018177	chr4(.):40053523-40162019	0.1727
NM_001136570	chr4(.):77167852-77209929	0.077
NM_001130715	chr4(.):84010306-84040911	0.3576
NM_001130716	chr4(.):84006210-84036012	0.3653
NM_016619	chr4(.):84006210-84040911	0.3314
NM_001166693	chr4(.):87851153-88067206	0.1532
NM_001203	chr4(.):95674127-96084601	0.1361
NM_201999	chr4(.):139973870-140065606	0.1232
NM_002039	chr4(.):144252982-144400718	0.2449
NR_033995	chr4(.):184410889-184430668	0.3894
NM_002199	chr4(.):185303875-185400726	0.2742
NR_031688	chr4(.):9552788-9562937	0.0598
NM_182485	chr4(.):14999297-15076777	0.2119
NR_027277	chr4(.):40039536-40063819	0.4788
NM_017426	chr4(.):77030816-77074655	0.1172
NM_005506	chr4(.):77074893-77140035	0.3191
NM_020236	chr4(.):78778804-78878944	0.111
NM_144645	chr4(.):87792357-87818575	0.0586
NM_181891	chr4(.):103712132-103753708	0.3899
NM_181890	chr4(.):103712132-103795032	0.3168
NM_181892	chr4(.):103712132-103753340	0.3927
NM_003340	chr4(.):103712132-103754105	0.3868
NM_181893	chr4(.):103712132-103795003	0.3169
NM_181889	chr4(.):103712132-103754307	0.3852
NM_001564	chr4(.):184421219-184437249	0.463
NM_002372	chr5(.):109020155-109208429	0.2688
