GENE_ID	locusLine	bin_1_MM2_jia.bam
NM_170672	chr2(.):33656415-33794798	0.4072
NM_005813	chr2(.):37472645-37549222	0.2446
NM_012249	chr2(.):46764866-46816827	0.501
NM_016115	chr2(.):53892117-54019079	0.2275
NM_001164165	chr2(.):53892449-54092170	0.1849
NM_001008708	chr2(.):53989928-54007287	0.2937
NM_178313	chr2(.):54780530-54894445	0.3025
NM_003128	chr2(.):54678453-54903583	0.2252
NR_036586	chr2(.):65123973-65164581	0.4295
NR_024204	chr2(.):87749973-87826030	0.4066
NM_004836	chr2(.):88851258-88932094	0.3923
NM_144563	chr2(.):88986175-89055452	0.3564
NM_004027	chr2(.):99056320-99212496	0.3293
NM_001566	chr2(.):99056320-99203284	0.3418
NM_022662	chr2(.):112521639-112646741	0.1024
NM_006343	chr2(.):112651190-112791945	0.2523
NM_001198759	chr2(.):160620138-160766267	0.1335
NM_002349	chr2(.):160654867-160766267	0.1434
NM_024770	chr2(.):172168912-172296312	0.2444
NM_001077269	chr2(.):175419301-175552627	0.2479
NM_017694	chr2(.):191268080-191372041	0.2114
NM_004226	chr2(.):196993306-197041336	0.2773
NM_153697	chr2(.):197959194-198180521	0.256
NM_001195144	chr2(.):197846385-198180521	0.2042
NM_003879	chr2(.):201975889-202034003	0.571
NM_001127184	chr2(.):201975815-202011323	0.7613
NM_173822	chr2(.):201833440-201941392	0.1276
NM_001167608	chr2(.):227695670-227868923	0.2183
NM_001017915	chr2(.):233920035-234121549	0.124
NM_001137551	chr2(.):238595806-238695290	0.2275
NM_001137550	chr2(.):238531223-238695290	0.1737
NM_003183	chr2(.):9624410-9700917	0.2368
NM_002997	chr2(.):20395557-20429927	0.5907
NM_001006946	chr2(.):20395557-20430194	0.5871
NM_015376	chr2(.):33733941-33794798	0.3792
NM_001139488	chr2(.):33696320-33794798	0.524
NM_012413	chr2(.):37566752-37605465	0.5307
NM_138370	chr2(.):42270160-42290668	0.056
NM_006887	chr2(.):43444540-43458745	0.8596
NR_027251	chr2(.):43449349-43460994	0.724
NM_080653	chr2(.):46733985-46752096	0.0614
NM_173074	chr2(.):46803412-46849251	0.1805
NM_014171	chr2(.):46839324-46857881	0.2099
NM_001171508	chr2(.):47124008-47173994	0.24
NM_001127398	chr2(.):54009067-54051495	0.1873
NR_002229	chr2(.):54751358-54761978	0.2719
NM_001193493	chr2(.):65210578-65256000	0.2815
NM_003038	chr2(.):65211494-65256000	0.2845
NM_014882	chr2(.):68996932-69058957	0.2498
NM_001166277	chr2(.):68956912-69058957	0.2991
NM_006196	chr2(.):70309584-70321334	1.5328
NR_024444	chr2(.):70346167-70357448	0.5977
NR_015424	chr2(.):89060418-89111109	0.3375
NR_026875	chr2(.):97158382-97178846	0.0744
NM_212481	chr2(.):97197463-97223371	0.4206
NM_002101	chr2(.):127408683-127459246	0.3307
NM_003467	chr2(.):136866918-136880725	0.6949
NM_001008540	chr2(.):136866918-136878813	0.7897
NM_006186	chr2(.):157175943-157194287	0.607
NM_002610	chr2(.):173415778-173468862	0.4612
NM_003387	chr2(.):175419301-175504307	0.3227
NM_001463	chr2(.):183693004-183736498	0.2683
NM_002491	chr2(.):201931461-201955473	0.1529
NM_001127183	chr2(.):201978386-202033841	0.592
NM_032974	chr2(.):202042620-202099110	0.2237
NM_152862	chr2(.):219076873-219124071	0.3278
NM_000634	chr2(.):219022567-219036716	0.0601
NM_001077194	chr2(.):219120737-219133582	0.303
NM_005731	chr2(.):219077119-219124071	0.3287
NM_001087	chr2(.):219123851-219139893	0.3128
NM_182642	chr2(.):219259813-219274148	0.6729
NM_198559	chr2(.):219216578-219237817	0.1125
NM_021198	chr2(.):219259477-219275664	0.601
NM_000578	chr2(.):219241751-219266617	0.3551
NR_029500	chr2(.):219262368-219272445	0.7264
NM_007127	chr2(.):219278837-219319248	0.0653
NM_017431	chr2(.):219682105-219701512	0.0462
NM_025216	chr2(.):219740254-219763651	1.0489
NM_006522	chr2(.):219719545-219743954	0.1112
NM_006000	chr2(.):220110000-220123638	0.7061
NM_001042410	chr2(.):220089609-220106391	0.2852
NR_026909	chr2(.):220105200-220120059	0.6995
NM_018089	chr2(.):220089478-220106391	0.2833
NR_003063	chr2(.):220112964-220141910	0.2986
NM_005689	chr2(.):220069493-220088672	0.2697
NM_024085	chr2(.):220079101-220099361	0.2964
NM_006736	chr2(.):220139039-220156622	0.556
NM_138802	chr2(.):220066537-220079370	0.2707
NM_024506	chr2(.):220096502-220115131	0.3922
NM_001008910	chr2(.):220105191-220120059	0.6991
NR_029688	chr2(.):220153832-220163922	0.1179
NM_005683	chr2(.):231767042-231794941	0.1531
NM_001099285	chr2(.):232568234-232583250	0.7782
NR_036052	chr2(.):232573023-232583105	0.606
NM_005383	chr2(.):233892381-233904767	0.0547
NM_004735	chr2(.):238595806-238679558	0.2557
NM_000564	chr3(.):3106400-3157058	0.3236
NM_014674	chr3(.):5224358-5266650	0.5405
NM_175727	chr3(.):3128493-3157058	0.4282
NM_175728	chr3(.):3126856-3157058	0.4171
NM_001195099	chr3(.):15703743-15803058	0.1794
NM_001195098	chr3(.):15703743-15844691	0.1981
NM_015199	chr3(.):15703743-15906053	0.1957
NM_015642	chr3(.):114051946-114871127	0.1171
NM_003571	chr3(.):133113789-133199056	0.2261
NM_001135095	chr3(.):171753343-172123492	0.2519
NM_022763	chr3(.):171752417-172123492	0.2518
NM_001570	chr3(.):10201562-10290427	0.2628
NM_001134382	chr3(.):12933718-13119617	0.2009
NM_024923	chr3(.):13352736-13466809	0.2487
NM_014869	chr3(.):12933718-13013960	0.083
NM_001174060	chr3(.):31697316-32028342	0.1951
NM_001123396	chr3(.):46390234-46405868	0.3942
NM_001123041	chr3(.):46390234-46407413	0.3743
NM_006254	chr3(.):53190222-53231733	0.7562
NM_007114	chr3(.):69063977-69106484	0.1905
NM_001080412	chr3(.):141038054-141173632	0.4928
NM_130446	chr3(.):183200318-183278499	0.4263
NM_173216	chr3(.):186643314-186801341	0.3097
NM_003032	chr3(.):186734664-186801341	0.3435
NM_001647	chr3(.):195290572-195316076	0.0643
NM_182916	chr3(.):3163599-3195706	0.3008
NM_000551	chr3(.):10178318-10198746	0.1593
NM_014760	chr3(.):10285176-10327906	0.1736
NM_001137674	chr3(.):32018265-32038120	0.2206
NM_181472	chr3(.):32428162-32501333	0.2218
NM_001837	chr3(.):46278871-46313197	0.1039
NM_003965	chr3(.):46443720-46456014	0.2101
NM_001100168	chr3(.):46406632-46422697	0.3577
NM_001130910	chr3(.):46444048-46456014	0.2142
NM_003212	chr3(.):46614075-46628952	0.063
NM_001174136	chr3(.):46611044-46628952	0.0608
NM_024512	chr3(.):46551877-46613011	0.211
NM_031440	chr3(.):46534484-46547439	0.0992
NM_199074	chr3(.):49052907-49065926	0.7734
NM_199073	chr3(.):49053617-49065926	0.8098
NM_017730	chr3(.):49062141-49136504	0.1759
NM_177939	chr3(.):49022340-49049581	0.2268
NM_018031	chr3(.):49039636-49058386	0.3688
NM_000884	chr3(.):49056761-49071875	0.6801
NM_018114	chr3(.):49047434-49063467	0.6152
NM_199070	chr3(.):49054073-49065926	0.8372
NM_001009996	chr3(.):49047434-49061017	0.6875
NR_029690	chr3(.):49053050-49063142	0.9261
NR_029948	chr3(.):49052580-49062667	0.9179
NM_001166425	chr3(.):50279325-50301786	0.3161
NM_006841	chr3(.):50237691-50263406	0.0462
NM_153215	chr3(.):50311517-50330545	0.1217
NM_006764	chr3(.):50320162-50335026	0.1609
NM_002070	chr3(.):50268646-50301786	0.325
NM_004636	chr3(.):50300039-50319572	0.0487
NM_000172	chr3(.):50224042-50240129	0.0523
NM_016173	chr3(.):50601908-50627421	0.1773
NM_001171743	chr3(.):50590455-50610223	0.1607
NM_013324	chr3(.):50638884-50654262	0.718
NM_001171741	chr3(.):50590455-50613458	0.1534
NM_004635	chr3(.):50649600-50691719	0.1255
NM_052859	chr3(.):53117500-53169470	0.2565
NM_198195	chr3(.):69098880-69134524	0.3361
NM_006407	chr3(.):69129089-69160239	0.5267
NM_198271	chr3(.):69151038-69176746	0.1157
NR_036087	chr3(.):69093108-69103186	0.3969
NM_006100	chr3(.):98446571-98518236	0.3516
NM_145037	chr3(.):101493028-101552075	0.3068
NM_001134456	chr3(.):101493285-101552075	0.3078
NM_001005474	chr3(.):101541833-101584869	0.2887
NM_020187	chr3(.):128992683-129029135	0.3743
NM_001006109	chr3(.):128992816-129029135	0.3747
NM_006026	chr3(.):129028613-129040120	0.7568
NR_026991	chr3(.):129030113-129048412	0.4883
NR_027622	chr3(.):169656771-169689522	0.4428
NM_182610	chr3(.):169624481-169661948	0.2424
NR_024409	chr3(.):169667014-169689522	0.3725
NM_003262	chr3(.):169679579-169721161	0.2896
NM_014373	chr3(.):169750734-169808183	0.2804
NM_001145098	chr3(.):170070472-170115950	0.3621
NM_001145097	chr3(.):170072410-170115950	0.3483
NM_006241	chr3(.):195236220-195275224	0.267
NM_005781	chr3(.):195585235-195640880	0.275
NM_001010938	chr3(.):195585235-195627432	0.1313
NM_198281	chr4(.):90160428-90234161	0.3033
NM_001102406	chr4(.):113213498-113368764	0.087
NM_001009554	chr4(.):170902747-170929935	0.5526
NM_021647	chr4(.):170902747-170952429	0.4561
NM_001039127	chr4(.):48276-161490	0.2107
NR_033182	chr4(.):1160639-1207634	0.1589
NM_001199021	chr4(.):1155720-1207750	0.1536
NM_015187	chr4(.):25744048-25869610	0.2007
NM_016531	chr4(.):38660789-38708129	0.3356
NR_026804	chr4(.):38609321-38671249	0.1819
NM_001007075	chr4(.):39041450-39132853	0.2073
NM_004310	chr4(.):40193526-40251281	0.477
NM_002039	chr4(.):144252982-144400718	0.2975
NM_033632	chr4(.):153237409-153461172	0.2221
NM_153343	chr4(.):185004858-185144114	0.0626
NM_002199	chr4(.):185303875-185400726	0.4005
NM_152775	chr4(.):186361337-186397913	0.1469
NM_182524	chr4(.):48226-93099	0.4366
NM_012445	chr4(.):1155720-1171657	0.1287
NM_001128325	chr4(.):1155720-1171999	0.1276
NR_033339	chr4(.):1238227-1251795	0.5024
NM_001012614	chr4(.):1200227-1247908	0.3657
NR_024569	chr4(.):1184570-1207750	0.215
NM_001775	chr4(.):15774930-15855706	0.2204
NM_001145432	chr4(.):25910813-25936501	0.1927
NM_024943	chr4(.):38963440-39039041	0.2135
NM_015990	chr4(.):39058851-39132853	0.1531
NM_017581	chr4(.):40332468-40361973	0.0595
NM_152542	chr4(.):89176531-89210888	0.3875
NM_018569	chr4(.):113147894-113196211	0.1796
NM_052864	chr4(.):113191781-113212059	0.5044
NR_033797	chr4(.):153452415-153465415	0.7446
NR_036092	chr4(.):153405478-153415568	0.2564
NM_152680	chr4(.):153542265-153606317	0.2679
NR_028085	chr4(.):186315693-186352139	0.4915
NM_001114357	chr4(.):186345544-186375821	0.2805
NM_002372	chr5(.):109020155-109208429	0.2808
NM_015071	chr5(.):142145291-142613572	0.2524
NM_138348	chr5(.):14659782-14704842	0.4007
NM_001131005	chr5(.):88009057-88204922	0.4901
NM_002397	chr5(.):88009057-88184283	0.5066
NM_001193349	chr5(.):88009057-88124744	0.4528
NM_001044	chr5(.):1387904-1450543	0.0782
NM_007118	chr5(.):14138828-14514458	0.1678
NR_027253	chr5(.):17125136-17222531	0.1169
NM_001040446	chr5(.):32222110-32318114	0.3052
NM_024669	chr5(.):55390506-55534186	0.1809
NM_133342	chr5(.):68660638-68715630	0.3905
NM_133343	chr5(.):68660123-68715630	0.3896
NM_133340	chr5(.):68661861-68715630	0.3955
NM_133339	chr5(.):68662280-68715630	0.3963
NM_002873	chr5(.):68661531-68715628	0.3943
NM_015084	chr5(.):71510235-71621084	0.2218
NR_015436	chr5(.):87831596-87985620	0.0954
NM_002064	chr5(.):95144552-95163577	0.9098
NM_012081	chr5(.):95215801-95302775	0.5081
NM_005575	chr5(.):96266345-96370115	0.2273
NM_002387	chr5(.):112352795-112635612	0.301
NM_001085377	chr5(.):112352795-112829527	0.2241
NM_001077654	chr5(.):118599417-118735294	0.249
NM_001044722	chr5(.):122842792-122957464	0.2684
NM_001038702	chr5(.):130594701-130735382	0.3783
NM_003060	chr5(.):131700400-131736306	0.2251
NM_001033503	chr5(.):133931838-133973533	0.2459
NM_013983	chr5(.):139221363-139427884	0.1844
NM_020690	chr5(.):139776398-139934163	0.1894
NM_001020825	chr5(.):142652495-142788254	0.3931
NM_001018076	chr5(.):142652495-142789045	0.3915
NM_001018075	chr5(.):142652495-142820077	0.3391
NM_015621	chr5(.):150555612-150608654	0.3925
NM_004045	chr5(.):151117382-151143210	0.4315
NM_001172292	chr5(.):156882026-156906730	0.208
NM_005990	chr5(.):171464073-171620346	0.2281
NM_153607	chr5(.):172478354-172571291	0.2226
NM_001167579	chr5(.):176806431-176822514	0.1227
NM_022455	chr5(.):176555832-176732214	0.2387
NM_172349	chr5(.):176555079-176732214	0.2381
NM_002406	chr5(.):180212540-180235048	0.526
NM_001114619	chr5(.):180212540-180235902	0.5322
NM_001114618	chr5(.):180212540-180241817	0.7388
NM_001114617	chr5(.):180212540-180242137	0.7348
NM_001193376	chr5(.):1248286-1300162	0.1298
NM_030782	chr5(.):1312999-1350002	0.7215
NM_024830	chr5(.):1456541-1529076	0.59
NM_001145161	chr5(.):6443735-6501834	0.5776
NM_001171805	chr5(.):6709717-6762161	0.403
NM_001171806	chr5(.):6741100-6762161	0.1524
NM_019018	chr5(.):14576890-14621287	0.3851
NM_006317	chr5(.):17212749-17281943	0.3625
NM_005921	chr5(.):56105899-56196978	0.3633
NM_001015891	chr5(.):68642552-68670840	0.5254
NM_176816	chr5(.):68571518-68621410	0.1212
NM_016283	chr5(.):68642552-68670409	0.5194
NM_001015892	chr5(.):68655569-68670840	0.7565
NM_003187	chr5(.):68655569-68670409	0.7521
NM_001038603	chr5(.):68705938-68742890	0.1756
NM_024754	chr5(.):71611199-71660180	0.1461
NM_016591	chr5(.):74318288-74331724	0.1923
NR_024383	chr5(.):87955262-87979262	0.1023
NR_026936	chr5(.):95182935-95200836	0.4478
NM_001130140	chr5(.):96206643-96260406	0.3947
NM_005668	chr5(.):100137638-100243987	0.3407
NM_175052	chr5(.):100216014-100243970	0.5458
NR_036052	chr5(.):118305280-118315362	0.0982
NM_014350	chr5(.):118686595-118735294	0.1895
NR_037500	chr5(.):131696181-131706291	0.3756
NM_002198	chr5(.):131812300-131831465	1.0706
NM_001013717	chr5(.):131741672-131803059	0.8386
NM_000879	chr5(.):131872135-131884214	0.1019
NM_170679	chr5(.):133487081-133517724	0.4196
NM_002715	chr5(.):133527147-133566950	0.4655
NR_037434	chr5(.):133556447-133566543	1.2742
NM_015288	chr5(.):133856797-133923918	0.6756
NM_021982	chr5(.):133979478-134068601	0.2905
NM_016480	chr5(.):138672518-138710409	0.2212
NM_194296	chr5(.):138727455-138744776	0.4827
NM_152686	chr5(.):138740891-138780214	0.3665
NM_152685	chr5(.):138697884-138724039	0.2403
NM_001033112	chr5(.):138673133-138710409	0.2228
NM_001161546	chr5(.):138722634-138735885	0.8436
NM_016459	chr5(.):138718256-138730605	1.0226
NM_016463	chr5(.):139023300-139067680	0.9491
NM_001035235	chr5(.):139924652-139942678	0.4667
NM_133173	chr5(.):139932852-139949189	0.7303
NM_080670	chr5(.):139939419-139953683	0.6674
NM_003732	chr5(.):139922250-139934163	0.3153
NM_000024	chr5(.):148201155-148213197	0.6774
NM_001008657	chr5(.):149732201-149769195	0.1737
NM_001025158	chr5(.):149776199-149797332	0.827
NM_001025159	chr5(.):149776201-149797323	0.8274
NM_001135244	chr5(.):149732201-149784871	0.2293
NM_001025071	chr5(.):149818791-149834319	0.4128
NM_006058	chr5(.):150404505-150465997	0.6682
NM_002084	chr5(.):150394998-150413554	0.1408
NM_001155	chr5(.):150475266-150542443	0.598
NM_001193544	chr5(.):150475266-150526216	0.5735
NM_000405	chr5(.):150627612-150654953	0.2688
NM_005754	chr5(.):151146475-151189915	0.2882
NM_033274	chr5(.):156899311-157007783	0.5049
NM_001142556	chr5(.):162882516-162923953	0.3142
NM_145266	chr5(.):162875585-162892143	0.5583
NM_182796	chr5(.):162925230-162951328	0.6198
NM_013283	chr5(.):162927584-162951328	0.672
NM_001171183	chr5(.):171616175-171635458	0.0883
NM_003945	chr5(.):172405762-172466900	0.3472
NR_002988	chr5(.):172442728-172452932	0.1725
NM_030627	chr5(.):173310330-173392313	0.4469
NM_017675	chr5(.):175971342-176027769	0.0819
NM_014901	chr5(.):175948699-175969421	0.7051
NM_001171976	chr5(.):175964511-176027769	0.1908
NM_001031677	chr5(.):176723198-176735744	0.681
NM_006480	chr5(.):176779843-176804599	0.2601
NM_006816	chr5(.):176753562-176783885	0.1999
NM_031300	chr5(.):176729205-176744292	0.7421
NM_001142935	chr5(.):176727500-176744292	0.7843
NM_013237	chr5(.):176725834-176738950	0.8807
NM_002082	chr5(.):176848686-176874850	0.7257
NM_030567	chr5(.):176868795-176888287	0.3984
NM_000505	chr5(.):176824138-176841577	0.3665
NM_080881	chr5(.):176878613-176904871	0.2253
NM_004395	chr5(.):176878613-176905694	0.2202
NM_001004105	chr5(.):176848686-176873354	0.7283
NM_001174102	chr5(.):176870325-176888283	0.411
NM_001029886	chr5(.):176822107-176832637	0.2216
NR_027183	chr5(.):180251958-180267726	0.7273
NM_152283	chr5(.):180269610-180293286	0.3418
NM_022758	chr6(.):34550065-34669625	0.2467
NM_012288	chr6(.):52357199-52446862	0.4718
NM_001195286	chr6(.):386738-416443	0.4949
NM_001168344	chr6(.):7102829-7257213	0.2292
NM_001003699	chr6(.):7103085-7257213	0.2296
NR_037616	chr6(.):7876482-8069647	0.3237
NM_004973	chr6(.):15241526-15527253	0.1448
NM_001949	chr6(.):20397136-20498945	0.1903
NM_001173977	chr6(.):25274655-25625758	0.2447
NM_014641	chr6(.):30662583-30690458	0.2289
NM_172166	chr6(.):31702724-31735455	0.2477
NM_177435	chr6(.):35305334-35398173	0.0947
NM_003427	chr6(.):35222509-35268760	0.2161
NM_007162	chr6(.):41646715-41707798	0.3677
NM_001167827	chr6(.):41646715-41708997	0.3622
NM_001172420	chr6(.):52280804-52365583	0.2484
NM_018100	chr6(.):52279993-52365583	0.2471
NM_016021	chr6(.):90031343-90067619	0.5059
NM_001455	chr6(.):108877068-109010971	0.391
NM_201559	chr6(.):108876025-109010971	0.3894
NM_181309	chr6(.):137459956-137499785	0.0706
NM_153235	chr6(.):139556198-139618208	0.4369
NM_006734	chr6(.):143067603-143271338	0.2834
NM_033071	chr6(.):152437821-152962986	0.128
NM_182961	chr6(.):152437821-152963534	0.1279
NM_015293	chr6(.):152437821-152644479	0.2284
NM_020185	chr6(.):287100-356355	0.476
NM_001145549	chr6(.):7876482-7915310	0.6012
NM_030810	chr6(.):7876482-7916047	0.604
