GENE	H3k27me3_21_DMSO_compare_TSS_SIGNAL	H3k27me3_21_DMSO_compare_DISTAL_SIGNAL
ADAP2	759.5911	518.7248999999999
ADAR	0.0	5294.929700000001
ADARB1	1509.0632	191018.38440000007
ADAT3	0.0	18992.364800000003
ADCK2	0.0	3832.8908
ADCK4	0.0	699.0288
ADCK5	0.0	22282.5771
ADCY6	0.0	904.5387000000001
ADCY9	0.0	14657.856499999998
ADIPOQ	0.0	2641.3464000000004
ADIPOR1	0.0	96.3359
ADM2	0.0	4567.5472
ADNP	0.0	441.65939999999995
ADO	0.0	2742.9513
ADORA1	9961.199999999999	18591.9627
ADPRHL1	0.0	89647.36
ADPRHL2	0.0	3529.5405
ADRA2B	3318.9968	28565.690800000004
ADRA2C	0.0	578648.4739
ADRM1	0.0	63938.69600000001
ADSSL1	2742.6056999999996	78927.7172
AEBP1	1908.1296000000002	4855.6362
AEN	0.0	1331.7889999999998
AES	1460.6318999999999	185839.7795000001
AFAP1	0.0	52286.912599999996
AFAP1-AS1	0.0	111717.7857
AFG3L1P	0.0	15234.596600000003
AFMID	0.0	10251.8496
AGAP2	0.0	3922.5284
AGAP3	0.0	116241.28640000001
AGAP9	0.0	1245.112
AGBL5	0.0	402.225
AGER	0.0	104551.8761
AGFG2	0.0	123961.9155
AGPAT1	0.0	106154.79929999998
AGPAT2	4811.8519	684669.6349000001
AGPAT3	0.0	48804.673599999995
AGPAT5	0.0	1977.0339
AGPAT6	0.0	885.555
AGRN	3947.5967999999993	405096.7464
AGRP	0.0	14608.5436
AGTRAP	0.0	142276.9247
AGXT	0.0	5646.0505
AGXT2L2	0.0	7649.926800000001
AHCYL1	0.0	880.5888
AHCYL2	0.0	0.0
AHDC1	0.0	526.0948
AHNAK	454.3968	114.17880000000001
AHNAK2	132.93	45054.45509999999
AHRR	0.0	3704.7035
AHSP	0.0	1321.3968
AICDA	0.0	0.0
AIF1	0.0	11475.596599999999
AIF1L	6789.6029	467237.5834
AIFM3	1573.6086	71337.0208
AIM1	2433.2457	1806.7405
AIM1L	0.0	16473.6922
AIM2	0.0	1987.7464
AIP	0.0	67504.98529999999
AIPL1	137.0642	64647.86789999998
AIRE	37539.0	276820.4433
AJAP1	111.8912	15414.8444
AK1	0.0	1623.8444
AKAP8	0.0	7238.0106
AKAP8L	0.0	12649.229500000001
AKIRIN1	0.0	0.0
AKR1D1	0.0	14023.016099999999
AKT1	0.0	76024.2899
AKT2	0.0	3854.4786
ALDH16A1	0.0	226349.26799999995
ALDH1A3	461.0682	0.0
ALDH3A1	417.2246	4257.669199999999
ALDH3A2	0.0	3690.3835999999997
ALDH3B2	0.0	22668.9384
ALDH4A1	0.0	170993.2991
ALDOA	0.0	77254.0269
ALDOC	0.0	172375.7561
ALG1	0.0	75475.09109999998
ALG12	0.0	24433.044800000003
ALG1L2	0.0	1860.8030999999999
ALG3	0.0	32745.020699999997
ALKBH3	0.0	3300.3603000000003
ALKBH4	0.0	20587.5672
ALKBH5	0.0	406.85
ALKBH6	0.0	37030.6068
ALKBH7	0.0	55487.55289999999
ALLC	0.0	2264.7056
ALMS1	0.0	4277.4392
ALOX12	0.0	57819.32499999999
ALOX12B	12107.5104	220782.56130000003
ALOX15	6372.3498	130374.7161
ALOX15B	4687.029	223407.97930000004
ALOXE3	3549.3091999999997	198603.05680000005
ALPI	0.0	19363.9008
ALPL	4592.0922	225700.58230000004
ALPP	209.33639999999997	4022.5031
ALPPL2	0.0	14573.005500000001
ALS2CL	350.106	1418.6042
ALX3	0.0	880.5888
ALX4	1340.9382	35472.4819
AMAC1	0.0	590.992
AMAC1L3	0.0	106004.7588
AMBP	0.0	7365.304999999999
AMDHD2	0.0	9172.7053
AMFR	0.0	7063.3481
AMH	0.0	29264.697600000003
AMHR2	0.0	1371.1604
AMICA1	1171.5618000000002	62582.9495
AMIGO3	0.0	13571.288800000002
AMOTL2	0.0	6370.4339
AMPD3	1991.5405999999998	432.9297
AMZ1	4956.072	168854.4075
AMZ2	0.0	6093.1311
ANAPC11	0.0	102825.52549999997
ANAPC2	0.0	101329.4787
ANGPT4	168.9576	4580.8009
ANGPTL4	5153.4536	55806.6378
ANGPTL6	0.0	32579.656800000004
ANK1	0.0	885.555
ANKLE1	1114.6191	54713.43300000001
ANKRD11	0.0	4516.2252
ANKRD13B	0.0	1296.5557000000001
ANKRD13D	0.0	1307.8681
ANKRD16	0.0	383.0112
ANKRD2	0.0	804.96
ANKRD22	0.0	848.8610000000001
ANKRD23	0.0	18230.0997
ANKRD24	1767.4676	298014.3207
ANKRD30BL	0.0	19148.0216
ANKRD33	0.0	82119.7845
ANKRD34A	772.3812	16784.775400000002
ANKRD35	1542.9935999999998	15429.1061
ANKRD39	0.0	18504.293299999998
ANKRD40	0.0	83768.14960000002
ANKRD53	0.0	21483.815700000003
ANKRD54	0.0	27959.9914
ANKRD7	0.0	1181.5438
ANKRD9	0.0	4587.025799999999
ANKS3	0.0	1033.4152
ANKZF1	0.0	32410.2571
ANO1	1864.7458000000001	362528.7064999999
ANO7	0.0	4089.0633000000007
ANO8	0.0	60347.14320000001
ANO9	1001.1474	153453.55
ANP32E	0.0	749.9066
ANXA9	0.0	20.1469
AOC2	0.0	25563.3216
AOC3	0.0	25563.3216
AP1B1	0.0	18216.056099999998
AP1M1	0.0	5940.6255
AP1M2	0.0	31869.3368
AP1S1	144.9504	256865.50080000004
AP2A1	0.0	42379.36209999999
AP2A2	0.0	50777.6105
AP2M1	0.0	16428.7525
AP4M1	0.0	40042.11950000001
APBA3	0.0	368102.82320000004
APC2	7755.8	235320.43940000003
APCDD1L	0.0	56481.6619
APEH	0.0	13571.288800000002
APH1A	0.0	749.9066
APLP1	3464.3509000000004	188377.4378000001
APOA1BP	0.0	195426.06399999998
APOA2	0.0	0.0
APOB	0.0	156.5107
APOB48R	0.0	1762.3135
APOBEC3G	0.0	281.148
APOBEC3H	0.0	281.148
APOC1	1454.0162	263945.64420000004
APOC1P1	4906.624400000001	234334.07620000007
APOC2	0.0	216791.0460000001
APOC4	0.0	217313.19450000007
APOD	0.0	25975.675100000004
APOE	2897.8	275675.17400000006
APOL6	0.0	10565.2336
APOM	0.0	11475.596599999999
APPL1	0.0	97.8592
APRT	0.0	15929.708000000002
AQP12A	6907.200000000001	77709.4698
AQP12B	363.2617	77709.4698
AQP2	0.0	58296.33969999998
AQP5	2568.7700000000004	61019.63299999998
AQP6	7868.8	61019.63299999998
ARAP1	0.0	32029.895799999995
ARAP3	0.0	3958.9334
ARC	15736.0	386934.34909999993
ARCN1	0.0	22749.251899999996
ARF1	0.0	31551.221199999996
ARF3	0.0	39313.6229
ARFGAP1	0.0	678301.9232
ARFGAP2	0.0	1878.0256000000002
ARFGAP3	0.0	2357.5543
ARFGEF1	0.0	1387.1116
ARFIP2	0.0	1307.8711
ARFRP1	0.0	151922.02810000003
ARHGAP11A	0.0	337.807
ARHGAP17	0.0	4269.9854
ARHGAP23	0.0	75076.5782
ARHGAP33	0.0	199587.01700000008
ARHGAP39	0.0	63057.03389999998
ARHGAP4	0.0	44242.531299999995
ARHGAP40	0.0	14824.824
ARHGAP8	0.0	156210.0129
ARHGAP9	0.0	6265.5960000000005
ARHGDIA	0.0	102825.52549999997
ARHGDIG	2235.2381	20709.583500000004
ARHGEF1	0.0	398558.6786
ARHGEF10	0.0	119864.12770000001
ARHGEF10L	3141.3612	532324.4358000001
ARHGEF11	0.0	2286.536
ARHGEF15	4397.168	25167.069199999998
ARHGEF16	5504.435799999999	914726.8203000001
ARHGEF17	1115.2902	0.0
ARHGEF18	0.0	97359.51739999998
ARHGEF19	0.0	251914.4809
ARHGEF2	0.0	15430.620000000003
ARHGEF25	0.0	14867.4678
ARHGEF3	600.006	97.8592
ARHGEF38	0.0	578.8352
ARHGEF40	376.22	287.02799999999996
ARHGEF7	519.957	86.928
ARID3A	0.0	127252.48810000003
ARID3C	8553.2	189031.14279999994
ARL10	1473.8325999999997	0.0
ARL16	0.0	26791.1646
ARL2	0.0	751.3992
ARL4D	7555.2	28222.675999999992
ARL5C	0.0	46729.78139999999
ARL8A	0.0	75438.07680000002
ARMC5	0.0	11259.5255
ARMC7	0.0	3051.1441
ARMS2	0.0	1878.183
ARPC4	0.0	474.7226
ARPC5L	0.0	0.0
ARPP19	0.0	197.85250000000002
ARRB1	1773.6532	48625.8682
ARRB2	0.0	17778.1878
ARRDC1	0.0	4294.9019
ARRDC2	10704.1964	345376.1659999999
ARRDC5	0.0	7899.3601
ARSA	0.0	105156.10700000002
ARSG	0.0	6093.1311
ARSI	0.0	740.4253
ARSK	0.0	190.8468
ART1	0.0	2925.3168
ART5	0.0	2925.3168
ARVCF	2739.7897000000003	67545.36519999999
ARX	0.0	488.4165
ASAP3	1350.4849	11025.7004
ASB10	5429.386600000001	175628.49900000004
ASB15	0.0	2210.2156
ASB16	0.0	60964.86669999999
ASB6	282.555	421885.449
ASB8	0.0	948.0237
ASCL2	27.95	459030.41830000014
ASCL3	0.0	0.0
ASF1B	0.0	187560.9711999999
ASGR1	9627.0	211333.34829999995
ASGR2	2693.1072999999997	208521.68029999998
ASNA1	0.0	28648.984700000005
ASPDH	0.0	241127.78269999992
ASPG	0.0	21187.7473
ASPHD1	3260.1059999999998	23277.901199999997
ASPHD2	0.0	2394.0734
ASPSCR1	0.0	64653.49249999998
ASS1	1303.0731	317004.2654999998
ASTL	0.0	28565.690800000004
ATAD3A	0.0	162783.80320000002
ATAD3B	0.0	94154.54110000002
ATAD3C	5205.6299	143515.26949999997
ATAD5	0.0	518.7248999999999
ATCAY	2998.8	519013.3585
ATF3	2161.165	1411.3121999999998
ATF4	0.0	103380.22360000001
ATF6B	0.0	341264.9439000001
ATF7	0.0	6790.385
ATG2A	0.0	2502.2142
ATG4B	0.0	13635.8991
ATG4D	0.0	31869.3368
ATG5	0.0	1337.336
ATG9A	0.0	32410.2571
ATG9B	0.0	60204.20260000001
ATHL1	506.892	237305.3531999999
ATL3	0.0	965.1723999999999
ATN1	0.0	19568.545599999998
ATOH8	2740.2000000000003	3606.1013000000003
ATP13A2	0.0	162454.08940000003
ATP13A3	0.0	18243.5034
ATP1A2	0.0	4662.6332
ATP1A3	2724.8988	387005.71390000003
ATP1A4	0.0	4662.6332
ATP1B2	11636.400000000001	137272.17759999997
ATP2A1	0.0	1052.7540000000001
ATP2B2	4403.227800000001	10733.9087
ATP2B3	4368.8	230641.2273999999
ATP4A	3903.7243999999996	201738.52690000003
ATP4B	1675.112	989.2288000000001
ATP5D	0.0	606002.2311000001
ATP5E	0.0	3766.9768999999997
ATP5EP2	0.0	264.0372
ATP5G1	0.0	42106.46339999999
ATP5G2	0.0	39272.4652
ATP5H	0.0	94346.10630000001
ATP5L2	0.0	38715.7188
ATP6V0A1	0.0	2996.3343999999997
ATP6V0C	0.0	9172.7053
ATP6V0D1	0.0	14608.5436
ATP6V0E2	0.0	275058.5386
ATP6V1B1	0.0	21483.815700000003
ATP6V1F	0.0	78459.23289999997
ATP6V1G2	0.0	11475.596599999999
ATP6V1H	0.0	251.8425
ATP8B1	664.173	0.0
ATP8B3	2128.8149	285032.28219999996
ATRIP	0.0	17316.5119
ATXN10	0.0	188677.05779999995
ATXN7L1	284.82349999999997	28.007199999999997
ATXN7L3	0.0	60964.86669999999
AUP1	0.0	20341.2659
AURKAIP1	0.0	161740.46039999998
AURKB	0.0	35217.9094
AVIL	0.0	3922.5284
AVP	1758.3819999999998	15456.1132
AVPI1	0.0	8947.810800000001
AVPR2	0.0	54068.9733
AXIN1	0.0	21102.961900000006
AXL	11587.199999999999	99478.83539999998
AZGP1	0.0	3541.8235999999997
AZGP1P1	0.0	3541.8235999999997
AZI1	0.0	262601.98189999996
AZU1	4280.8	432804.9794000002
B3GALT4	0.0	28439.682200000003
B3GALT6	0.0	326525.7606999999
B3GAT1	0.0	4272.1855
B3GAT3	0.0	114.17880000000001
B3GNT1	0.0	129834.9459
B3GNT3	3819.7999999999997	128844.69789999997
B3GNT6	0.0	4625.1746
B3GNT7	1521.6864	332.4775
B3GNT9	0.0	3793.2347999999997
B3GNTL1	0.0	235073.47370000003
B4GALNT1	0.0	14867.4678
B4GALNT2	275.9061	40259.1042
B4GALNT3	1918.7387999999999	12899.2345
B4GALNT4	636.0893	268222.9952999999
B4GALT3	0.0	0.0
B4GALT5	0.0	839.6318
B4GALT7	0.0	1059.2432
B9D1	0.0	4922.7429
BACE2	0.0	1299.1249999999998
BAD	0.0	38661.9732
BAG5	0.0	1553.466
BAGE	0.0	7901.4176
BAGE4	0.0	7901.4176
BAHCC1	5205.3006	1149415.2032000003
BAHD1	264.6288	13936.66
BAI1	24800.399999999994	299379.28760000033
BAI2	0.0	274907.0532
BAIAP2	1983.2458	346636.1752999998
BAIAP2L2	0.0	910.8304
BAIAP3	19790.559	271874.19739999995
BAK1	0.0	2175.6588
BANF1	0.0	881.496
BANP	0.0	2610.4884
BAP1	0.0	102830.04959999998
BARHL1	954.4878	174231.0386
BARX1	2423.6391	22360.2544
BASE	0.0	7347.491400000001
BAT1	0.0	11475.596599999999
BAT2	0.0	11475.596599999999
BAT3	0.0	11475.596599999999
BATF2	0.0	751.3992
BATF3	2629.9273000000003	60.1542
BAX	0.0	88629.3498
BAZ1B	0.0	34870.757399999995
BBC3	0.0	23676.186799999996
BBS1	0.0	103176.03859999997
BBS12	0.0	1014.1370999999999
BBS2	0.0	407.43129999999996
BBS4	0.0	29469.856799999998
BCAM	4573.1107999999995	263772.9886
BCAN	0.0	211396.39119999998
BCAP29	0.0	916.0918999999999
BCAP31	0.0	104245.13970000004
BCAR1	1598.1788999999999	4116.4359
BCAT1	2288.8056	4834.896000000001
BCAT2	0.0	118227.05399999997
BCDIN3D	0.0	21508.740099999995
BCKDK	0.0	19562.799799999997
BCL2L11	0.0	1129.4456
BCL2L12	0.0	43769.46439999999
BCL2L2	0.0	2743.2186
BCL3	0.0	113941.33420000001
BCL6	445.4412	3693.4308
BCL6B	0.0	85567.44049999997
BCL7A	0.0	510.3406
BCL7B	0.0	64668.21600000001
BCRP2	0.0	36885.2043
BCRP3	0.0	3140.3983000000003
BDH1	0.0	13130.020800000002
BEAN1	262.6256	3388.0553
BECN1	0.0	25563.3216
BEGAIN	0.0	9333.9522
BEST1	0.0	107798.73990000002
BEST2	7150.8	64504.05589999999
BET1L	0.0	36179.777299999994
BGN	4275.7018	201567.52289999992
BHLHA9	3450.2736000000004	421555.3002999999
BHLHE23	13237.800000000001	624391.4949999996
BIK	1053.517	49888.0499
BIN1	0.0	1366.8
BIN2	0.0	0.0
BIN3	0.0	85749.72150000003
BIRC5	0.0	47579.056500000006
BIRC7	12139.8	630889.5251999998
BLCAP	0.0	4226.0926
BLK	0.0	6385.600200000001
BLM	0.0	44488.671600000016
BLMH	0.0	0.0
BLOC1S1	0.0	260.2054
BLOC1S3	0.0	107115.5638
BLVRB	609.0352	82011.67269999997
BMI1	45.751999999999995	5921.8449
BMP1	1836.6372000000001	96423.19820000001
BMP3	1111.9788	6489.4427
BMP6	0.0	2509.2567
BMP7	1548.1329	5581.179899999999
BMPR1A	0.0	9087.8541
BMS1	0.0	2152.9752000000003
BMS1P1	0.0	131.43550000000002
BNIP1	0.0	8944.6098
BNIPL	0.0	1807.3499000000002
BOD1L	0.0	2596.868
BOK	2327.1103999999996	13635.8991
BOK-AS	2422.182	13635.8991
BOLA2B	0.0	0.0
BOP1	0.0	22256.9233
BPHL	0.0	0.0
BPIL1	2699.1776	20149.596599999997
BPIL3	0.0	19063.364299999997
BRD1	0.0	43999.51849999999
BRD3	0.0	99658.62979999998
BRD4	0.0	79821.3165
BRD9	0.0	4037.5762
BREA2	0.0	150488.00349999996
BRF1	0.0	98479.43750000001
BRF2	0.0	9270.8116
BRMS1	0.0	129282.8592
BRSK1	0.0	115836.83089999997
BRSK2	1288.144	235762.76650000006
BSG	0.0	196977.7432
BSN	1142.9824	3966.0182999999997
BSND	0.0	1867.1216
BSPH1	1197.7484000000002	27769.549600000002
BST2	0.0	92646.4557
BSX	2415.3987	7250.7228
BTBD11	0.0	3042.526
BTBD16	0.0	1486.6100000000001
BTBD17	6374.0	331168.6669
BTBD6	0.0	98479.43750000001
BTG2	0.0	1709.4951
BTNL3	0.0	2010.6134
BTNL9	0.0	4466.9403
BTRC	0.0	5127.5912
BUB1B	0.0	0.0
BUB3	0.0	3682.7631
BZRAP1	0.0	30764.7408
C10orf105	0.0	80354.34430000001
C10orf114	995.1265000000001	2264.1704
C10orf12	0.0	15231.3284
C10orf125	772.934	37649.740300000005
C10orf140	0.0	2264.1704
C10orf2	0.0	74844.97219999999
C10orf35	0.0	100592.92220000002
C10orf47	0.0	697.3708
C10orf53	0.0	778.8312000000001
C10orf54	0.0	33272.317599999995
C10orf55	0.0	263.62239999999997
C10orf62	0.0	804.96
C10orf82	0.0	94.977
C10orf91	0.0	72678.27759999997
C10orf93	1477.5551	126804.16380000002
C10orf95	0.0	108658.5231
C11orf10	0.0	387257.5766000001
C11orf16	0.0	0.0
C11orf17	0.0	0.0
C11orf20	5671.5817	60606.572100000005
C11orf21	3470.9965	412106.62120000017
C11orf24	0.0	450.7784
C11orf31	0.0	6594.9381
C11orf35	0.0	13021.7297
C11orf36	2471.2802	77480.16809999998
C11orf49	0.0	1201.4904
C11orf61	0.0	21098.7489
C11orf63	0.0	7250.7228
C11orf66	4370.6612	489865.8754000001
C11orf68	0.0	1511.559
C11orf84	0.0	965.1723999999999
C11orf85	0.0	2502.2142
C11orf86	1221.7807	55373.39220000002
C11orf9	16853.598700000002	412405.97330000007
C11orf94	0.0	54156.0592
C11orf95	1050.5025	965.1723999999999
C11orf96	0.0	3300.3603000000003
C12orf10	0.0	1371.1604
C12orf12	0.0	1869.0189
C12orf44	0.0	89137.3566
C12orf5	0.0	1860.4543999999999
C12orf53	20817.000000000004	60045.28629999999
C12orf62	0.0	2723.2933
C12orf68	407.252	948.0237
C12orf77	0.0	4834.896000000001
C13orf28	0.0	35317.211800000005
C14orf153	0.0	1553.466
C14orf176	0.0	287.02799999999996
C14orf180	757.9424	28148.1631
C14orf2	0.0	1954.4667
C14orf70	0.0	6269.089800000001
C14orf73	0.0	31465.745599999995
C14orf79	1205.8282	45054.45509999999
C14orf80	0.0	47600.971600000004
C14orf93	0.0	753.0844999999999
C15orf17	0.0	6115.3718
C15orf23	0.0	32861.4017
C15orf39	0.0	97262.2988
C15orf42	0.0	0.0
C15orf52	0.0	36377.8177
C15orf56	3917.9374000000003	22441.1577
C15orf59	1886.4647000000002	8821.414700000001
C15orf60	0.0	9817.5118
C15orf63	0.0	1039.0819999999999
C16orf11	6884.378199999999	39462.6804
C16orf13	0.0	116648.4076
C16orf3	0.0	15823.796400000003
C16orf42	0.0	237301.37499999994
C16orf5	0.0	20692.789
C16orf53	0.0	23277.901199999997
C16orf55	0.0	12820.291799999999
C16orf57	0.0	1277.4384
C16orf58	0.0	4989.579900000001
C16orf59	0.0	9172.7053
C16orf63	0.0	0.0
C16orf7	0.0	7934.781
C16orf70	0.0	2327.2218
C16orf71	0.0	1033.4152
C16orf73	0.0	78831.99640000003
C16orf74	0.0	4416.163599999999
C16orf75	0.0	0.0
C16orf78	0.0	3075.924
C16orf79	0.0	144199.1877
C16orf81	0.0	28989.787800000002
C16orf89	2115.0142	76249.23279999998
C16orf91	4749.6	183352.1715
C16orf92	14370.4	77254.0269
C17orf100	0.0	16693.984
C17orf102	4772.1059	2762.6297999999997
C17orf103	0.0	40174.9882
C17orf104	0.0	16524.6241
C17orf105	1617.5745000000002	117609.37799999998
C17orf106	0.0	27827.6004
C17orf28	11923.999999999998	240278.54019999993
C17orf37	0.0	16534.6001
C17orf42	0.0	518.7248999999999
C17orf44	0.0	32086.4699
C17orf47	0.0	1900.0613
C17orf49	0.0	85174.78769999997
C17orf50	0.0	13195.9035
C17orf51	0.0	15888.791200000001
C17orf54	0.0	5841.6167000000005
C17orf55	7225.6	429772.1534
C17orf56	0.0	258482.57460000005
C17orf58	0.0	769.4256
C17orf59	0.0	66989.4028
C17orf61	208.428	116850.3731
C17orf65	0.0	60964.86669999999
C17orf66	0.0	234.045
C17orf68	0.0	25167.069199999998
C17orf69	0.0	2841.408
C17orf70	0.0	494568.1414999999
C17orf72	0.0	1345.0824
C17orf74	9922.8	116850.3731
C17orf75	0.0	350.3124
C17orf76	0.0	1207.5402
C17orf77	716.6674	262436.16870000004
C17orf80	0.0	4712.0821000000005
C17orf81	0.0	179058.61909999998
C17orf82	1067.9331	11962.845699999998
C17orf85	0.0	698.3466000000001
C17orf86	0.0	5674.2597
C17orf87	0.0	1766.7912
C17orf88	0.0	60997.972799999996
C17orf89	0.0	258482.57460000005
C17orf90	0.0	26791.1646
C17orf91	0.0	27900.215600000003
C17orf95	0.0	11655.3242
C17orf96	0.0	195984.86229999995
C17orf97	0.0	89809.21840000004
C17orf99	0.0	4160.014799999999
C18orf1	0.0	2883.9188000000004
C18orf32	0.0	0.0
C19orf10	0.0	338083.6589000001
C19orf12	0.0	13166.207900000001
C19orf2	0.0	33055.2439
C19orf20	0.0	231383.96039999998
C19orf21	5302.8	669056.4172000003
C19orf22	0.0	129413.35810000003
C19orf23	0.0	619708.5285000001
C19orf24	0.0	619708.5285000001
C19orf25	0.0	239476.1826
C19orf26	6194.68	606002.2311000001
C19orf28	0.0	148001.85240000003
C19orf29	0.0	143325.84959999996
C19orf30	0.0	180725.69450000004
C19orf33	0.0	60777.586599999995
C19orf35	0.0	46398.192700000014
C19orf39	0.0	150180.58740000002
C19orf42	0.0	1363.9443
C19orf43	0.0	23594.5143
C19orf45	2419.2552	317248.61899999995
C19orf46	0.0	37273.808300000004
C19orf47	0.0	38389.29779999999
C19orf48	0.0	46517.4788
C19orf50	0.0	49898.6349
C19orf51	1359.6565	188712.8002
C19orf53	0.0	32400.1737
C19orf54	0.0	12010.834599999998
C19orf55	0.0	169775.8297
C19orf56	0.0	13726.341199999999
C19orf57	0.0	18723.5349
C19orf59	9678.4	464641.92649999994
C19orf6	0.0	38818.0817
C19orf60	0.0	49898.6349
C19orf61	0.0	3459.3793
C19orf62	0.0	54713.43300000001
C19orf63	0.0	241127.78269999992
C19orf66	0.0	34591.65100000001
C19orf70	0.0	102817.4342
C19orf71	0.0	172294.5615
C19orf73	1571.3008	209365.7912999999
C19orf76	0.0	43769.46439999999
C19orf77	2896.2136	270521.8619
C1QA	0.0	450250.5233000003
C1QB	6526.822800000001	455497.22390000033
C1QC	6719.5305	453947.6166000003
C1QL1	2132.1972	101477.85559999998
C1QL4	3055.8914	22470.561100000003
C1QTNF1	15526.8	662276.8168
C1QTNF5	4481.6	34155.362700000005
C1QTNF6	0.0	400650.8995
C1QTNF8	5997.200000000001	686621.5465999998
C1orf105	0.0	1139.1852
C1orf109	0.0	19718.3535
C1orf122	0.0	5864.6648
C1orf126	1445.5268	4779.6377999999995
C1orf127	0.0	223318.88110000006
C1orf128	0.0	1573.9335
C1orf135	0.0	1030.538
C1orf144	0.0	23790.763199999998
C1orf151	0.0	35023.0922
C1orf157	0.0	1012.2839999999999
C1orf158	873.1385000000001	979.9322999999999
C1orf159	73.9628	547405.6551000003
C1orf170	13480.0	439282.40150000004
C1orf172	0.0	10958.2182
C1orf174	0.0	8929.8693
C1orf175	0.0	1206.9512000000002
C1orf177	0.0	1206.9512000000002
C1orf182	0.0	179791.04669999998
C1orf187	8003.158399999999	191611.74730000002
C1orf192	0.0	40051.662299999996
C1orf200	4863.452600000001	112672.61870000004
C1orf204	0.0	3533.1382
C1orf210	0.0	6326.1277
C1orf212	0.0	6071.1512
C1orf213	0.0	554.054
C1orf228	0.0	1177.6389000000001
C1orf230	688.4679	15576.8472
C1orf35	0.0	31551.221199999996
C1orf51	0.0	749.9066
C1orf53	0.0	8947.3239
C1orf54	0.0	749.9066
C1orf56	1450.0212000000001	8228.526
C1orf61	6058.8	179791.04669999998
C1orf64	729.579	289159.08989999996
C1orf65	0.0	202.0059
C1orf66	0.0	164147.4832
C1orf69	0.0	6811.7511
C1orf70	0.0	125038.31440000003
